match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_challengeLost,captain,stat_outfielderBlock,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_lastManTackle
14035968,home,Sint-Truidense VV,Léo Kokubo,,,leo-kokubo,L. Kokubo,G,16,193,966,M,997020,EUR,980208000,G,16,16,False,34.0,29.0,11.0,6.0,0.0,25.0,25.0,4.0,9.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,90.0,39.0,7.4,5.0,0.00180026,68.136599896174,11.0,17.85,4.725,0.2723,0,0.6593,0.06,0.0,0.15,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035968,home,Sint-Truidense VV,Rein Van Helden,,,rein-van-helden,R. V. Helden,D,20,187,193,M,1047163,EUR,1027468800,D,20,20,False,54.0,44.0,2.0,,0.0,28.0,35.0,16.0,19.0,3.0,3.0,,,,,,90.0,88.0,8.2,18.0,0.024058,160.89240272334,22.0,70.98,19.95,,2,,0.09,0.05,0.19,,2.0,4.0,2.0,10.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,0.5049,0.9084,1.0,0.38,,,,,,,,,,,,,,,
14035968,home,Sint-Truidense VV,Visar Musliu,Visar,Musliu,visar-musliu,V. Musliu,D,26,186,207,M,134231,EUR,784684800,D,26,26,False,59.0,50.0,5.0,,0.0,40.0,44.0,10.0,15.0,2.0,7.0,,,,,,90.0,66.0,6.6,9.0,0.00426486,213.98751640253,30.0,-2.835,12.18,,0,,0.09,0.07,0.15,,,2.0,3.0,2.0,,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
14035968,home,Sint-Truidense VV,Shogo Taniguchi,Shogo,Taniguchi,shogo-taniguchi,S. Taniguchi,D,5,182,732,M,386958,EUR,679536000,D,5,5,False,54.0,51.0,7.0,4.0,0.0,41.0,43.0,10.0,11.0,4.0,4.0,,,,,,90.0,61.0,7.0,3.0,0.00473685,195.99960909974,26.0,20.79,12.495,,0,,0.13,0.08,0.31,,,,3.0,,,,,,,,,3.0,,,,,,1.0,,True,2.0,,,,,,,,,,,
14035968,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175,67,M,1047164,EUR,1017100800,D,60,60,False,33.0,26.0,7.0,1.0,0.0,14.0,17.0,12.0,16.0,4.0,7.0,,,,,,90.0,67.0,7.7,17.0,0.601355,258.97314818402,24.0,150.36,36.33,,0,,0.56,0.3,0.33,,4.0,,3.0,4.0,3.0,,,1.0,3.0,2.0,2.0,,,,,,,,,,,1.0,105.59108714297,4.0,,,,,,,,
14035968,home,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179,455,M,1030211,EUR,1008115200,M,6,6,False,36.0,30.0,3.0,2.0,0.0,17.0,20.0,13.0,16.0,3.0,4.0,,,,,,90.0,56.0,7.2,12.0,0.0199164,178.35293892135,25.0,94.71,27.3,,0,,0.21,0.34,0.16,,1.0,,8.0,7.0,4.0,,,,3.0,3.0,1.0,2.0,,,,,,1.0,1.0,,,2.0,52.517918546534,3.0,2.0,2.0,,,,,,
14035968,home,Sint-Truidense VV,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,8,8,False,31.0,27.0,5.0,3.0,0.0,15.0,17.0,12.0,14.0,,5.0,,,,,,90.0,45.0,7.1,7.0,0.004166,100.78111127997,14.0,10.5,15.75,,0,,-0.08,0.1,0.13,,1.0,2.0,4.0,7.0,1.0,,,4.0,5.0,3.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,
14035968,home,Sint-Truidense VV,Arbnor Muja,Arbnor,Muja,arbnor-muja,A. Muja,M,7,179,523,M,890695,EUR,912297600,M,7,7,False,30.0,26.0,6.0,4.0,0.0,10.0,11.0,16.0,19.0,1.0,6.0,,,,,,71.0,48.0,6.8,10.0,0.192256,110.84955328852,16.0,34.755,11.655,,3,,-0.13,0.35,-0.03,,1.0,,4.0,4.0,4.0,1.0,,,,,2.0,,1.0,0.206,0.0168,2.0,-0.08,,1.0,,,1.0,14.669406566048,1.0,2.0,3.0,1.0,1.0,1.0,,,
14035968,home,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174,672,M,831697,EUR,886723200,M,13,13,False,57.0,44.0,4.0,3.0,0.0,18.0,21.0,26.0,36.0,1.0,7.0,,,,,,83.0,72.0,7.6,18.0,0.354009,248.93978142376,30.0,137.025,25.83,,1,,0.59,0.4,0.23,,5.0,,5.0,1.0,1.0,1.0,,2.0,1.0,,1.0,2.0,,0.0328,0.0114,1.0,-0.28,1.0,,,,,68.755249987019,3.0,1.0,,,,,3.0,,
14035968,home,Sint-Truidense VV,Ilias Sebaoui,Ilias Sebaoui,,ilias-sebaoui,I. Sebaoui,M,10,180,683,M,1154586,EUR,1002153600,M,10,10,False,30.0,26.0,5.0,3.0,0.0,18.0,19.0,8.0,11.0,2.0,4.0,,,,,,90.0,51.0,6.8,9.0,0.0171858,128.40169455736,16.0,26.565,21.525,,2,,-0.19,0.1,0.26,,,1.0,4.0,7.0,5.0,,,,1.0,1.0,1.0,1.0,,0.2929,,,-0.5,,,,,3.0,33.042252274361,2.0,1.0,2.0,,1.0,1.0,,,
