match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_dispossessed,stat_challengeLost,stat_totalTackle,stat_wonTackle,captain,stat_accurateCross,stat_bigChanceMissed,player_lastName,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,player_sofascoreId,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_totalOffside
12624430,home,Al Wehda,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,False,16.0,8.0,12.0,4.0,0.0,6.0,7.0,2.0,9.0,1.0,10.0,1.0,2.0,4.0,1.0,1.0,90.0,28.0,7.2,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624430,home,Al Wehda,Mohamed Al Makahasi,mohamed-al-makahasi,M. Makaazi,M,23,177.0,475,M,970835,EUR,791942400,D,35,35,False,43.0,34.0,8.0,2.0,0.0,15.0,17.0,19.0,28.0,1.0,12.0,,,,,,89.0,63.0,7.1,13.0,0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12624430,home,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400,D,22,22,False,44.0,38.0,7.0,4.0,0.0,23.0,24.0,15.0,20.0,1.0,3.0,,,,,,90.0,49.0,6.6,7.0,1,,3.0,2.0,3.0,,,,,1.0,,1.0,,Ali Makki,1.0,1.0,,,,,,,,,,,,,,,,,
12624430,home,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600,D,5,5,False,49.0,47.0,8.0,7.0,0.0,23.0,23.0,24.0,27.0,5.0,4.0,,,,,,90.0,64.0,7.4,4.0,2,1.0,,3.0,,,,,3.0,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12624430,home,Al Wehda,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,13,13,False,14.0,10.0,2.0,,0.0,6.0,7.0,4.0,8.0,1.0,4.0,,,,,,45.0,25.0,6.7,6.0,1,1.0,,2.0,3.0,2.0,2.0,,,,1.0,1.0,,Meshal Alaeli,,,1.0,,1.0,,,,,,,,,,,,,,
12624430,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,8,8,False,46.0,40.0,1.0,,0.0,20.0,20.0,20.0,27.0,1.0,4.0,,,,,,90.0,61.0,7.0,9.0,1,1.0,1.0,3.0,5.0,1.0,1.0,,,2.0,,1.0,,,1.0,1.0,,,,1.0,3.0,2.0,,,,,,,,,,,
12624430,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,False,22.0,17.0,2.0,,0.0,6.0,9.0,11.0,14.0,,3.0,,,,,,45.0,26.0,6.3,8.0,0,1.0,,2.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,
12624430,home,Al Wehda,Juninho Bacuna,juninho-bacuna,J. Bacuna,M,4,178.0,542,M,788971,EUR,870912000,M,10,10,False,37.0,25.0,4.0,1.0,0.0,6.0,9.0,21.0,31.0,,8.0,,,,,,90.0,52.0,6.9,17.0,1,3.0,,3.0,2.0,2.0,1.0,,,3.0,,,5.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,1.0,,,,,,,,
12624430,home,Al Wehda,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400,M,18,18,False,35.0,30.0,4.0,3.0,0.0,7.0,11.0,24.0,28.0,,2.0,,,,,,89.0,55.0,7.7,9.0,4,4.0,1.0,3.0,3.0,,,,1.0,1.0,1.0,1.0,,Saad,2.0,1.0,2.0,,,,1.0,,,1.0,,Bguir,1.0,1.0,,,,,
12624430,home,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,11,183.0,692,M,220113,EUR,692841600,M,23,23,False,18.0,12.0,2.0,1.0,0.0,4.0,6.0,8.0,14.0,,2.0,,,,,,73.0,29.0,6.4,11.0,2,2.0,,4.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,
12624430,home,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,21.0,13.0,,,0.0,2.0,2.0,11.0,19.0,1.0,4.0,,,,,,90.0,40.0,7.5,13.0,5,,4.0,2.0,9.0,,,,,5.0,3.0,1.0,3.0,,1.0,,3.0,,,,2.0,1.0,,,2.0,,2.0,1.0,,,,,
12624430,home,Al Wehda,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,49,49,True,22.0,16.0,1.0,1.0,0.0,4.0,7.0,12.0,15.0,,3.0,,,,,,45.0,29.0,6.7,8.0,0,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12624430,home,Al Wehda,Alexandru Crețu,alexandru-cretu,A. Crețu,M,4,189.0,120,M,229678,EUR,704073600,M,6,6,True,9.0,7.0,1.0,,0.0,2.0,2.0,5.0,9.0,1.0,,,,,,,45.0,23.0,7.8,5.0,4,2.0,,2.0,4.0,1.0,1.0,,,,2.0,,1.0,,1.0,2.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,
12624430,home,Al Wehda,Youssef Amyn,amyn-youssef,Y. Amyn,M,20,175.0,3727,M,1106352,EUR,1061424000,F,11,11,True,6.0,5.0,,,1.0,1.0,1.0,4.0,5.0,,2.0,,,,,,17.0,14.0,7.4,3.0,0,,,4.0,1.0,2.0,1.0,2.0,2.0,,,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,yaminio10,,,
12624430,home,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,True,,,,,0.0,,,,,1.0,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624430,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,True,,,,,0.0,,,,,1.0,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624430,home,Al Wehda,Ahmed Al Rashidi,ahmed-al-rashidi,A. A. Rashidi,G,47,180.0,5,M,1549265,EUR,1026864000,G,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Ahmed Al Rashidi,,,,,,,,,,,,,,,,,,,
12624430,home,Al Wehda,Ahmed Bandar Derwish,ahmed-bandar-derwish,A. B. Derwish,D,14,171.0,9,M,1185167,EUR,1002153600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624430,home,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624430,home,Al Wehda,Mourad Khodari,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624430,away,Al Raed,Mshari Sanyoor,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,972698,EUR,1007510400,G,50,50,False,24.0,19.0,9.0,4.0,0.0,17.0,18.0,2.0,6.0,1.0,7.0,1.0,5.0,6.0,2.0,2.0,90.0,39.0,7.2,6.0,0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,
12624430,away,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,D,32,32,False,54.0,42.0,6.0,2.0,0.0,23.0,29.0,19.0,29.0,2.0,7.0,,,,,,90.0,82.0,6.2,22.0,0,4.0,1.0,3.0,4.0,3.0,2.0,,1.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
12624430,away,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,842744,EUR,888364800,D,21,21,False,47.0,43.0,9.0,7.0,0.0,33.0,34.0,10.0,13.0,3.0,5.0,,,,,,90.0,58.0,6.4,4.0,0,,1.0,4.0,2.0,,,,2.0,,1.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,
12624430,away,Al Raed,Ayoub Qasmi,qasmi-ayoub,A. Qasmi,D,16,178.0,88,M,919697,EUR,748396800,D,16,16,False,37.0,32.0,5.0,4.0,0.0,25.0,28.0,7.0,9.0,5.0,2.0,,,,,,87.0,48.0,6.9,5.0,0,,,3.0,1.0,1.0,1.0,,,,,2.0,,,1.0,,,3.0,,,,,,,,,,,,,,,
12624430,away,Al Raed,Zakaria Hawsawi,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200,D,12,12,False,50.0,37.0,5.0,1.0,0.0,13.0,19.0,25.0,34.0,4.0,4.0,,,,,,90.0,73.0,6.7,18.0,2,3.0,1.0,6.0,4.0,1.0,,,1.0,1.0,1.0,2.0,1.0,Zakaria Al Hawsawi,1.0,,1.0,,1.0,1.0,2.0,2.0,,1.0,,,1.0,,,,,,
12624430,away,Al Raed,Salomon Tweh,salomon-tweh,S. Tweh,M,5,182.0,194,M,2028904,EUR,1093824000,M,5,5,False,46.0,36.0,4.0,1.0,0.0,20.0,24.0,16.0,22.0,2.0,7.0,,,,,,79.0,56.0,6.4,13.0,1,,1.0,3.0,2.0,,,,,2.0,1.0,1.0,,Salomon Tweh,,,,,1.0,1.0,,,,,,,1.0,,,,,,
12624430,away,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,12,179.0,189,M,565686,EUR,833241600,M,8,8,False,39.0,30.0,6.0,2.0,1.0,18.0,21.0,12.0,18.0,1.0,2.0,,,,,,90.0,51.0,7.4,10.0,0,,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,
12624430,away,Al Raed,Mehdi Abeid,mehdi-abeid,M. Abeid,M,,180.0,913,M,73056,EUR,713059200,M,17,17,False,43.0,40.0,6.0,5.0,0.0,23.0,24.0,17.0,19.0,4.0,6.0,,,,,,90.0,60.0,6.5,5.0,0,,1.0,4.0,2.0,,,,4.0,2.0,,1.0,,,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,
12624430,away,Al Raed,Yousri Bouzok,yousri-bouzok,Y. Bouzok,M,26,175.0,833,M,1007546,EUR,840326400,F,26,26,False,41.0,32.0,1.0,,0.0,15.0,19.0,18.0,27.0,1.0,4.0,,,,,,90.0,57.0,6.3,16.0,1,5.0,,4.0,2.0,1.0,,,2.0,1.0,1.0,1.0,2.0,,,1.0,,,,2.0,1.0,,,1.0,1.0,,,,,,,,
12624430,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,F,11,11,False,17.0,9.0,2.0,,0.0,5.0,5.0,4.0,12.0,,4.0,,,,,,90.0,30.0,7.4,13.0,2,,3.0,5.0,6.0,,,,1.0,4.0,3.0,,,,4.0,,2.0,,1.0,,,,True,,,,,1.0,,,,,1.0
12624430,away,Al Raed,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,F,15,15,False,38.0,35.0,3.0,2.0,0.0,18.0,20.0,18.0,21.0,,1.0,,,,,,90.0,53.0,7.4,9.0,2,3.0,1.0,2.0,3.0,,,1.0,,4.0,1.0,1.0,1.0,,1.0,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0
