match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_totalCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_dispossessed,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,captain,stat_totalOffside,stat_accurateCross,stat_shotOffTarget,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
12514226,home,Boavista,Róbert Boženík,,,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,False,12.0,10.0,,,0.0,3.0,4.0,7.0,9.0,2.0,1.0,,,90.0,29.0,6.4,12.0,0.00357984,1,,3.0,9.0,7.0,1.0,2.0,,,,,4.0,1.0,3.0,,1.0,,4.0,0.0271,2.0,,,,,,3.0,,1.0,,,,,
12514226,home,Boavista,Ilija Vukotić,Ilija,Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,True,12.0,8.0,2.0,,0.0,6.0,6.0,2.0,6.0,,2.0,,,32.0,17.0,6.4,6.0,0.00113516,0,,1.0,4.0,1.0,1.0,,,1.0,,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,
12514226,home,Boavista,Tiago Machado,Tiago,Machado,machado-tiago,T. Machado,F,23,185,33,M,1494437,EUR,1080864000,F,23,23,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,,15.0,5.0,6.5,,0.00199159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514226,home,Boavista,João Barros,João Barros,,joao-barros,J. Barros,F,77,184,46,M,1896795,EUR,1136851200,F,71,71,True,7.0,5.0,,,0.0,2.0,4.0,3.0,4.0,,2.0,,,15.0,12.0,6.6,4.0,0.00304859,1,,2.0,3.0,2.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,0.0295,,,,,,,,,1.0,,,,,
12514226,home,Boavista,Tomás Silva,Tomás Silva,,tomas-silva,T. Silva,D,75,175,24,M,1906695,EUR,1148515200,D,75,75,True,2.0,1.0,,,0.0,1.0,2.0,,,1.0,,,,10.0,4.0,6.5,2.0,5.51e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514226,home,Boavista,Tomé Sousa,Tomé Sousa,,sousa-tome,T. Sousa,G,1,190,105,M,1521209,EUR,1166227200,G,76,76,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514226,away,Famalicão,Lazar Carević,,,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,24.0,16.0,12.0,4.0,0.0,13.0,17.0,3.0,7.0,,9.0,1.0,,90.0,31.0,6.9,8.0,0.00049495,0,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12514226,away,Famalicão,Rodrigo Pinheiro,,,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,False,40.0,34.0,,,1.0,18.0,19.0,17.0,26.0,5.0,3.0,,,90.0,68.0,7.5,15.0,0.049714,0,,1.0,7.0,3.0,1.0,1.0,,2.0,2.0,1.0,,4.0,1.0,,5.0,,1.0,,,1.0,,,,,,1.0,,,1.0,,,
12514226,away,Famalicão,Enea Mihaj,,,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,62.0,56.0,6.0,4.0,0.0,41.0,43.0,15.0,19.0,3.0,4.0,,,90.0,75.0,7.4,7.0,0.00664668,0,,,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,True,,,,,,,,
12514226,away,Famalicão,Justin De Haas,,,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,59.0,53.0,5.0,3.0,0.0,44.0,49.0,9.0,10.0,6.0,,,,90.0,76.0,7.7,7.0,0.00276413,1,,3.0,6.0,7.0,,,,4.0,2.0,1.0,,3.0,5.0,,,,1.0,0.01,,,1.0,0.0346,,,,,,,,,,
12514226,away,Famalicão,Rafa Soares,,,rafa-soares,R. Soares,D,5,177,195,M,190137,EUR,799977600,D,5,5,False,38.0,28.0,5.0,2.0,0.0,9.0,15.0,22.0,31.0,6.0,2.0,,,90.0,71.0,7.8,17.0,0.113198,0,,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,,8.0,,,,,3.0,,,,,,3.0,,,,,,
12514226,away,Famalicão,Tom Van De Looi,,,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,False,59.0,52.0,6.0,6.0,0.0,32.0,36.0,20.0,23.0,2.0,8.0,,,89.0,64.0,7.1,7.0,0.0204826,0,,,2.0,4.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12514226,away,Famalicão,Mathias De Amorim,,,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,False,35.0,26.0,4.0,2.0,0.0,10.0,14.0,16.0,21.0,1.0,5.0,,,82.0,56.0,7.4,13.0,0.0375089,2,,3.0,6.0,10.0,,,,,7.0,3.0,1.0,2.0,2.0,,,1.0,3.0,0.1357,1.0,3.0,,,,,,,1.0,,,,,
12514226,away,Famalicão,Sorriso,Sorriso,,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,7,7,False,33.0,28.0,,,1.0,7.0,7.0,24.0,35.0,,6.0,,,90.0,70.0,7.8,20.0,0.542424,6,,,7.0,7.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,9.0,4.0,3.0,0.3456,2.0,3.0,1.0,0.4305,,,,3.0,1.0,,1.0,1.0,1.0,
12514226,away,Famalicão,Gustavo Sá,,,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,44.0,34.0,2.0,,0.0,14.0,15.0,21.0,31.0,,8.0,,,90.0,59.0,7.7,14.0,0.0977898,1,,1.0,8.0,8.0,3.0,4.0,2.0,,1.0,,3.0,3.0,2.0,,2.0,,1.0,0.1396,,4.0,1.0,0.537,,,,1.0,,,,,,1.0
12514226,away,Famalicão,Óscar Aranda,,,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,M,11,11,False,35.0,29.0,4.0,2.0,0.0,10.0,11.0,19.0,25.0,3.0,5.0,,,75.0,62.0,7.3,15.0,0.0724232,5,,1.0,4.0,7.0,,6.0,3.0,2.0,,,2.0,,2.0,,1.0,1.0,4.0,0.1726,,,,,,,,,4.0,,,,,
12514226,away,Famalicão,Václav Sejk,,,vaclav-sejk,V. Sejk,F,27,180,268,M,983068,EUR,1021680000,F,29,29,False,11.0,8.0,,,0.0,4.0,5.0,4.0,6.0,3.0,,,,75.0,27.0,7.7,6.0,0.0408177,5,,3.0,6.0,7.0,1.0,,,,,,1.0,1.0,6.0,,,,2.0,0.9132,1.0,,1.0,0.9097,,,,,4.0,,,,,1.0
12514226,away,Famalicão,Rochinha,,,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,F,10,10,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,,,,,15.0,3.0,6.5,1.0,0.0148215,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12514226,away,Famalicão,Simon Elisor,,,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,12,12,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,1.0,,,15.0,10.0,7.2,2.0,0.0868636,0,,,1.0,3.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,1.0,,,2.0,,,,,,,,,1.0,,,
12514226,away,Famalicão,Mirko Topić,,,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,8.0,4.0,6.3,2.0,3.74e-06,0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12514226,away,Famalicão,Samuel Lobato,,,samuel-lobato,S. Lobato,M,8,183,41,M,1087360,EUR,1003449600,M,88,88,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,1.0,2.0,,,0.00704727,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514226,away,Famalicão,Hugo Cunha,,,hugo-cunha,H. Cunha,G,16,196,33,M,1087350,EUR,999734400,G,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514226,away,Famalicão,Pedro Bondo,Pedro,Bondo Francisco,pedro-bondo,P. Bondo,D,28,178,481,M,1102988,EUR,1100563200,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514226,away,Famalicão,Léo Realpe,,,leonardo-realpe,L. Realpe,D,3,186,467,M,977676,EUR,983145600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514226,away,Famalicão,Calegari,,,calegari,Calegari,D,2,171,471,M,988906,EUR,1014768000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514226,away,Famalicão,Yassir Zabiri,Yassir Zabiri,,yassir-zabiri,Y. Zabiri,F,21,182,21044,M,1606013,EUR,1109116800,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
