match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_aerialWon,stat_interceptionWon,stat_bigChanceCreated,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_goals,stat_totalOffside,player_sofascoreId
11396409,home,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,10,10,False,22.0,15.0,,,7.0,8.0,8.0,14.0,1.0,1.0,,,,70.0,32.0,6.9,9.0,0.0378193,2,,,,,,,3.0,6.0,4.0,,,,,,2.0,1.0,,,3.0,,,,,4.0,1.0,,,0.6831,2.0,1.4878,,1.0,1.0,
11396409,home,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,16,16,True,23.0,19.0,2.0,1.0,8.0,9.0,11.0,14.0,1.0,1.0,,,,35.0,26.0,6.5,4.0,0.0425421,0,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11396409,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,18.0,15.0,2.0,1.0,9.0,9.0,6.0,11.0,,,,,,20.0,28.0,6.5,5.0,0.0182453,0,,,,,2.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,
11396409,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,True,8.0,5.0,,,1.0,2.0,4.0,6.0,,1.0,,,,20.0,11.0,6.8,5.0,0.0407329,0,,,,,,,,,4.0,,,,,,2.0,,1.0,,4.0,,,,,,,,,,,,,,,
11396409,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,20.0,5.0,6.5,2.0,0.0440552,0,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
11396409,home,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,8.0,3.0,6.5,,0.00051458,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396409,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396409,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396409,home,1. FC Heidenheim,Thomas Keller,thomas-keller,T. Keller,M,39,187,42,M,940236,EUR,933811200,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396409,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396409,away,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,40.0,32.0,15.0,7.0,26.0,30.0,6.0,10.0,,5.0,1.0,,3.0,90.0,44.0,6.6,8.0,0.00618147,0,0.2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396409,away,FC Augsburg,Robert Gumny,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,False,17.0,10.0,3.0,2.0,4.0,5.0,6.0,13.0,2.0,2.0,,,,90.0,49.0,6.6,18.0,0.0106441,0,,,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11396409,away,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,54.0,45.0,9.0,6.0,31.0,31.0,14.0,23.0,8.0,5.0,,,,90.0,70.0,6.6,11.0,0.0210523,0,,,,,,,1.0,3.0,5.0,,1.0,,1.0,1.0,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,
11396409,away,FC Augsburg,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1726,M,792142,EUR,873763200,D,19,19,False,51.0,46.0,7.0,3.0,36.0,37.0,10.0,14.0,4.0,6.0,,,,90.0,65.0,7.6,6.0,0.00204524,1,,,,,,,2.0,2.0,4.0,,,,,,,1.0,,,3.0,3.0,,,,,,,,0.3622,1.0,0.4519,,1.0,,
11396409,away,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,False,40.0,33.0,4.0,1.0,22.0,23.0,11.0,18.0,,7.0,,,,90.0,60.0,7.1,16.0,0.0105835,1,,,,,1.0,,1.0,6.0,6.0,,1.0,,5.0,3.0,3.0,1.0,,,1.0,1.0,,,,3.0,,,,0.0523,1.0,0.3604,1.0,1.0,,
11396409,away,FC Augsburg,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,False,46.0,41.0,5.0,2.0,33.0,34.0,8.0,12.0,1.0,9.0,,,,80.0,58.0,6.6,8.0,0.00383265,0,,,,,,,4.0,6.0,3.0,,,,1.0,1.0,2.0,2.0,,,,,,1.0,,2.0,,,,,,,,,,
11396409,away,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,26.0,17.0,6.0,1.0,11.0,13.0,6.0,13.0,,7.0,,,,90.0,33.0,7.0,9.0,0.0904915,1,,,,,,,5.0,5.0,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,0.7884,1.0,0.9958,,1.0,,
11396409,away,FC Augsburg,Fredrik Jensen,fredrik-jensen,F. Jensen,M,97,183,325,M,846356,EUR,873763200,M,24,24,False,13.0,7.0,3.0,1.0,2.0,6.0,8.0,15.0,1.0,2.0,,,,70.0,29.0,8.4,13.0,0.482203,1,,,,2.0,8.0,3.0,2.0,4.0,2.0,,1.0,,,,1.0,,3.0,,2.0,,2.0,,,1.0,,,,0.0443,1.0,0.5427,,,,
11396409,away,FC Augsburg,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,M,9,9,False,18.0,14.0,,,5.0,6.0,9.0,12.0,1.0,2.0,,,,90.0,39.0,7.0,14.0,0.0121045,1,,,,,,,1.0,8.0,7.0,4.0,,,3.0,2.0,6.0,2.0,,True,2.0,,,,,1.0,,,,0.8956,1.0,0.9821,2.0,1.0,,e.demirovic29
11396409,away,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,22.0,16.0,1.0,1.0,4.0,4.0,12.0,19.0,3.0,2.0,,,,80.0,36.0,7.9,12.0,0.0767189,3,,,,1.0,1.0,,3.0,5.0,6.0,1.0,1.0,1.0,,,4.0,1.0,2.0,,4.0,,,,,1.0,1.0,1.0,1.0,0.3934,1.0,0.0621,1.0,1.0,1.0,
11396409,away,FC Augsburg,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,20,20,False,16.0,12.0,,,6.0,7.0,6.0,9.0,,4.0,,,,62.0,20.0,6.5,5.0,0.00965771,1,,,,,,,3.0,5.0,2.0,,1.0,,,,,,,,2.0,,,,,,,1.0,,0.0147,,,1.0,,,
11396409,away,FC Augsburg,Iago Borduchi,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,D,22,22,True,13.0,8.0,3.0,,5.0,9.0,3.0,4.0,2.0,3.0,,,,28.0,21.0,6.5,6.0,0.264152,0,,,,,,,,2.0,2.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,2.0,,,
11396409,away,FC Augsburg,Arne Engels,engels-arne,A. Engels,M,27,185,1608,M,1001867,EUR,1062979200,M,27,27,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,20.0,4.0,6.6,1.0,0.0220174,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396409,away,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,True,7.0,6.0,,,4.0,4.0,2.0,3.0,1.0,1.0,,,,10.0,10.0,6.5,2.0,0.00181872,0,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
11396409,away,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,1049177,EUR,1013040000,M,18,18,True,6.0,6.0,,,3.0,3.0,3.0,3.0,,1.0,,,,10.0,6.0,6.4,,0.00263182,0,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396409,away,FC Augsburg,Tomáš Koubek,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396409,away,FC Augsburg,Patric Pfeiffer,patric-pfeiffer,P. Pfeiffer,D,6,195,273,M,930135,EUR,935107200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396409,away,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396409,away,FC Augsburg,Masaya Okugawa,okugawa-masaya,M. Okugawa,M,7,176,314,M,794770,EUR,829440000,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396409,away,FC Augsburg,Dion Drena Beljo,dion-drena-beljo,D. D. Beljo,F,9,195,3455,M,995773,EUR,1014940800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
