match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_blockedScoringAttempt,stat_totalClearance,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalOffside,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_fouls,stat_penaltyWon,stat_penaltyMiss,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_outfielderBlock,stat_penaltyConceded,stat_errorLeadToAGoal
12763958,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195.0,60790,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,True,58.0,50.0,16.0,8.0,0.0,43.0,44.0,7.0,14.0,1.0,2.0,14.0,1.0,1.0,1.0,2.0,90.0,67.0,6.9,9.0,0.0135571,0,-0.3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185.0,9362,M,mattycash622,833956,EUR,870912000,D,2,2,False,,11.0,11.0,,,0.0,6.0,6.0,5.0,7.0,,,,,,,,30.0,19.0,6.6,2.0,0.0128281,2,,2.0,2.0,1.0,0.0789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3199,M,,827679,EUR,877564800,D,4,4,False,,76.0,74.0,1.0,1.0,0.0,54.0,56.0,20.0,20.0,,2.0,5.0,1.0,,,,90.0,82.0,6.8,2.0,0.25331,3,,,2.0,,0.2107,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184.0,3380,M,,826204,EUR,943315200,D,44,44,False,,91.0,82.0,6.0,3.0,0.0,48.0,51.0,34.0,40.0,1.0,3.0,5.0,2.0,,,,90.0,101.0,6.7,10.0,0.0133615,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178.0,4435,M,LDigne,96538,EUR,743126400,D,12,12,False,,26.0,21.0,,,0.0,10.0,12.0,12.0,16.0,,2.0,1.0,1.0,,,,74.0,43.0,6.2,12.0,0.0905608,0,,2.0,,,,,,,3.0,,,,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183.0,1108,M,,1089388,EUR,1073260800,M,26,26,False,,48.0,43.0,2.0,2.0,0.0,18.0,21.0,25.0,27.0,1.0,6.0,5.0,1.0,,,,90.0,64.0,7.0,7.0,0.0177405,0,,,,1.0,,,,,1.0,1.0,,,1.0,,,,4.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177.0,9757,M,youritielemans,331737,EUR,862963200,M,8,8,False,,67.0,59.0,4.0,3.0,0.0,27.0,29.0,32.0,41.0,1.0,4.0,1.0,3.0,,,,90.0,80.0,7.0,12.0,0.0674957,1,,3.0,1.0,,0.0531,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178.0,7654,M,leonbailey,808590,EUR,871084800,M,31,31,False,,25.0,19.0,1.0,,0.0,5.0,5.0,15.0,22.0,,4.0,5.0,1.0,,,,90.0,36.0,7.4,10.0,0.402485,0,,2.0,,,,,,,4.0,5.0,2.0,,,4.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187.0,13680,M,mrogers,948261,EUR,1027641600,M,27,27,False,,23.0,16.0,1.0,,0.0,6.0,9.0,10.0,14.0,1.0,1.0,2.0,,,,,90.0,35.0,8.8,12.0,0.0492908,6,,,,,1.5689,,,1.0,6.0,2.0,,2.0,,1.0,,2.0,,,,1.0,,1.0,,1.0,4.0,3.0,2.7699,,,,,,,,,,,
12763958,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180.0,3212,M,,975937,EUR,991008000,M,41,41,False,,29.0,26.0,1.0,1.0,2.0,9.0,10.0,17.0,20.0,,5.0,2.0,2.0,,,,90.0,46.0,8.7,7.0,0.649341,2,,1.0,,,0.2338,,,,3.0,1.0,1.0,2.0,1.0,5.0,,2.0,2.0,2.0,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
12763958,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179.0,19707,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,,12.0,10.0,,,2.0,5.0,5.0,5.0,7.0,,3.0,1.0,2.0,,,,90.0,30.0,7.7,8.0,0.0192816,6,,,,1.0,1.8285,,,2.0,5.0,3.0,1.0,2.0,,2.0,,1.0,,,,3.0,,,1.0,3.0,4.0,1.0,1.3838,,1.0,1.0,1.0,,,,,,,
12763958,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175.0,3885,M,,250223,EUR,782438400,M,7,7,True,,32.0,31.0,,,0.0,14.0,14.0,17.0,18.0,,2.0,2.0,1.0,,,,60.0,36.0,7.0,1.0,0.0987237,0,,,,2.0,,,,,2.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,
12763958,home,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178.0,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,True,,9.0,8.0,,,0.0,4.0,5.0,4.0,4.0,,4.0,3.0,,,,,16.0,17.0,6.8,4.0,0.00648215,0,,,,,,,,,1.0,2.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Oliwier Zych,zych-oliwier,O. Zych,G,48,193.0,733,M,,1009362,EUR,1088380800,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198.0,1284,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Sil Swinkels,sil-swinkels,S. Swinkels,D,26,191.0,182,M,,1090521,EUR,1073347200,D,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sil Swinkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Travis Patterson,travis-patterson,T. Patterson,D,55,,147,M,,1135879,EUR,1128556800,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184.0,2308,M,,1152923,EUR,1134691200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Kosta Nedeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Kadan Young,kadan-young,K. Young,M,19,176.0,315,M,,1167065,EUR,1137628800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185.0,33270,M,jaderduran9,974577,EUR,1071273600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,away,Celtic,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189.0,3870,M,,1076,EUR,531532800,G,1,1,False,,30.0,20.0,10.0,2.0,0.0,19.0,24.0,1.0,6.0,,,2.0,,,3.0,3.0,90.0,34.0,5.9,10.0,0.00293205,0,0.1537,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,
12763958,away,Celtic,Alistair Johnston,alistair-johnston,A. Johnston,D,2,180.0,903,M,,984419,EUR,907804800,D,2,2,False,,33.0,30.0,4.0,2.0,0.0,17.0,18.0,13.0,17.0,,5.0,5.0,1.0,,,,90.0,56.0,7.2,9.0,0.0091916,0,,2.0,,3.0,,,,1.0,2.0,,,,4.0,,,,4.0,2.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,
12763958,away,Celtic,Auston Trusty,auston-trusty,A. Trusty,D,6,188.0,826,M,,822459,EUR,902880000,D,6,6,False,,49.0,46.0,6.0,3.0,0.0,37.0,38.0,9.0,11.0,1.0,2.0,3.0,,,,,90.0,62.0,6.0,4.0,0.00698922,0,,,,5.0,,,,,3.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,2.0,,,,,,,1.0,1.0,
12763958,away,Celtic,Liam Scales,scales-liam,L. Scales,D,5,193.0,587,M,,847990,EUR,902534400,D,5,5,False,,44.0,40.0,3.0,1.0,0.0,31.0,32.0,9.0,13.0,1.0,2.0,2.0,,,,,83.0,55.0,6.7,5.0,0.00738058,0,,1.0,,4.0,,,,2.0,4.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,3.0,,
12763958,away,Celtic,Greg Taylor,greg-taylor,G. Taylor,D,32,174.0,526,M,,839097,EUR,878688000,D,3,3,False,,31.0,28.0,2.0,,0.0,19.0,20.0,9.0,12.0,,2.0,2.0,,,,,90.0,48.0,6.3,7.0,0.00389412,0,,1.0,,,,,,,3.0,1.0,,,2.0,,,,2.0,2.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
12763958,away,Celtic,Arne Engels,engels-arne,A. Engels,M,27,185.0,1612,M,,1001867,EUR,1062979200,M,27,27,False,,16.0,15.0,,,0.0,4.0,5.0,11.0,14.0,,7.0,4.0,,,,,73.0,29.0,6.6,6.0,0.0320256,0,,3.0,,,,,,,4.0,1.0,,,1.0,,,,7.0,4.0,1.0,1.0,,,,,,,,,3.0,,,,,,,,,
12763958,away,Celtic,Callum McGregor,callum-mcgregor,C. McGregor,M,42,178.0,978,M,,97046,EUR,740016000,M,42,42,False,True,43.0,39.0,1.0,,0.0,23.0,25.0,16.0,18.0,,1.0,1.0,1.0,,,,90.0,54.0,6.3,5.0,0.0137188,0,,,,1.0,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12763958,away,Celtic,Reo Hatate,reo-hatate,R. Hatate,M,41,172.0,2324,M,,891153,EUR,880070400,M,41,41,False,,30.0,27.0,6.0,4.0,1.0,14.0,14.0,13.0,16.0,,3.0,5.0,1.0,,,,83.0,40.0,7.3,4.0,0.536511,2,,,,1.0,0.0808,,,1.0,5.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,,2.0,1.0,,1.0,,0.0535,,1.0,,,,,,,,,
12763958,away,Celtic,Nicolas-Gerrit Kühn,nicolas-gerrit-kuhn,N. Kühn,F,19,174.0,2316,M,,877835,EUR,946684800,F,10,10,False,,30.0,25.0,3.0,1.0,0.0,10.0,11.0,15.0,20.0,,1.0,9.0,,,,,90.0,46.0,6.7,10.0,0.0140342,1,,1.0,,2.0,0.0247,,,,6.0,3.0,,1.0,3.0,2.0,,,1.0,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,
12763958,away,Celtic,Adam Idah,adam-idah,A. Idah,F,9,190.0,1404,M,,879850,EUR,981849600,F,9,9,False,,10.0,6.0,,,0.0,5.0,6.0,1.0,4.0,,1.0,1.0,,,,,79.0,21.0,8.3,7.0,0.00076349,3,,,,2.0,0.7066,,,,2.0,,,,,,,1.0,1.0,,,2.0,,,,,3.0,2.0,1.6347,,1.0,,,,,,,,,
12763958,away,Celtic,Yang Hyun-Jun,yang-hyun-jun,Y. Hyun-Jun,F,13,179.0,1487,M,,1103531,EUR,1022284800,F,13,13,False,,15.0,13.0,,,0.0,6.0,7.0,7.0,8.0,,,1.0,,,,,73.0,24.0,6.2,7.0,0.0106637,0,,,,,,Yang Hyun-Jun,,1.0,5.0,2.0,,,,,,,,,,3.0,,1.0,,,,,,,1.0,,,,,,,,,
12763958,away,Celtic,Luis Palma,luis-palma,L. Palma,M,77,179.0,4123,M,,905421,EUR,948067200,F,7,7,True,,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,17.0,4.0,6.4,1.0,3.055e-05,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,away,Celtic,Paulo Bernardo,paulo-bernardo,P. Bernardo,M,28,180.0,1001,M,,983554,EUR,1011830400,M,28,28,True,,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,4.0,,1.0,1.0,,,,,17.0,10.0,6.6,2.0,0.00691375,0,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12763958,away,Celtic,Daniel Cummings,daniel-cummings,D. Cummings,F,12,185.0,132,M,,1481369,EUR,1144972800,F,55,55,True,,2.0,1.0,,,0.0,1.0,2.0,,,,,1.0,,,,,11.0,2.0,6.4,1.0,1.145e-05,0,,,,,,Daniel,Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,away,Celtic,Luke McCowan,mccowan-luke,L. McCowan,M,14,177.0,285,M,,926363,EUR,881625600,M,14,14,True,,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,1.0,,,,,11.0,6.0,6.4,2.0,0.00022121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,away,Celtic,Dane Murray,dane-murray,D. Murray,D,47,193.0,128,M,,1117475,EUR,1056585600,M,47,47,True,,13.0,10.0,2.0,1.0,0.0,9.0,10.0,1.0,3.0,2.0,2.0,,,,,,11.0,15.0,4.6,3.0,0.00012785,0,,,,2.0,,Dane Murray,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0
12763958,away,Celtic,Scott Bain,scott-bain,S. Bain,G,19,183.0,100,M,,96493,EUR,690768000,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,away,Celtic,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190.0,349,M,,995654,EUR,1002758400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,away,Celtic,Maik Nawrocki,maik-nawrocki,M. Nawrocki,D,6,190.0,836,M,,984183,EUR,981504000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,away,Celtic,Adam Montgomery,adam-montgomery,A. Montgomery,D,3,173.0,104,M,,1104982,EUR,1026864000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Adam Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763958,away,Celtic,Anthony Ralston,anthony-ralston,A. Ralston,D,56,178.0,375,M,,840227,EUR,911174400,D,56,56,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
