match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_totalTackle,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_ownGoals,stat_totalCross,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_penaltyConceded,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyWon,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_bigChanceMissed
11368615,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,F,19,19,False,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,,1.0,,65.0,16.0,6.9,4.0,0.129868,0,,4.0,2.0,,,2.0,1.0,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,
11368615,home,Celta Vigo,Tadeo Allende,tadeo-allende,T. Allende,M,21,185,6789,M,1108451,EUR,919468800,F,9,9,True,3.0,2.0,1.0,1.0,0.0,,,2.0,5.0,1.0,1.0,,25.0,9.0,6.5,4.0,0.00213435,0,,1.0,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
11368615,home,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,5,5,True,15.0,12.0,6.0,3.0,0.0,8.0,8.0,4.0,7.0,,3.0,,25.0,24.0,6.4,5.0,0.0136327,0,,2.0,1.0,,2.0,1.0,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
11368615,home,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,True,7.0,3.0,,,0.0,1.0,1.0,2.0,7.0,1.0,1.0,,26.0,13.0,6.6,7.0,0.00371506,0,,3.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11368615,home,Celta Vigo,Javier Rueda,javier-rueda,J. Rueda,D,17,176,386,M,1008259,EUR,1020816000,D,40,40,True,13.0,11.0,1.0,1.0,0.0,8.0,8.0,3.0,5.0,,2.0,,19.0,18.0,6.5,3.0,0.00321607,0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11368615,home,Celta Vigo,Carlos Dotor,dotor-carlos,C. Dotor,M,12,180,367,M,997221,EUR,984614400,M,6,6,True,12.0,12.0,1.0,1.0,0.0,8.0,8.0,4.0,4.0,,2.0,,15.0,13.0,6.7,,0.00055801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,home,Celta Vigo,César Fernández,cesar-fernandez,C. Fernández,G,13,181,11,M,1191206,EUR,1075248000,G,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,Cesar Fernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,home,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,home,Celta Vigo,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180,210,M,210082,EUR,768096000,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,home,Celta Vigo,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,home,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,home,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,home,Celta Vigo,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,away,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,930997,EUR,970185600,G,25,25,False,25.0,14.0,17.0,6.0,0.0,9.0,13.0,5.0,12.0,1.0,7.0,1.0,90.0,35.0,6.7,11.0,0.0006245,0,0.2868,,,,1.0,,,,,,,,,,,,,,,,,,,,,,mamardashvili,,,,,,,,,,1.0,2.0,1.0,
11368615,away,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,151138,EUR,732844800,D,20,20,False,47.0,37.0,4.0,1.0,0.0,26.0,30.0,12.0,19.0,,5.0,,90.0,66.0,6.8,15.0,0.0444101,0,,1.0,7.0,,1.0,4.0,1.0,,,3.0,,,,,2.0,,,,1.0,2.0,,,1.0,,,,,,,,,2.0,,,,,,,,
11368615,away,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,1144630,EUR,1088294400,D,3,3,False,45.0,40.0,3.0,1.0,0.0,34.0,38.0,6.0,7.0,3.0,5.0,,90.0,58.0,6.3,5.0,0.00145295,0,,2.0,6.0,,,1.0,1.0,Cristhian Mosquera,,5.0,1.0,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,
11368615,away,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,1184317,EUR,1105488000,D,34,34,False,39.0,30.0,7.0,1.0,0.0,24.0,27.0,6.0,12.0,11.0,6.0,,90.0,55.0,6.8,9.0,0.0029465,0,,1.0,7.0,,1.0,,1.0,Yarek Gasiorowski,,1.0,,5.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,
11368615,away,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,851282,EUR,920937600,D,12,12,False,23.0,17.0,3.0,2.0,0.0,9.0,10.0,8.0,13.0,,4.0,,80.0,46.0,7.0,13.0,0.0859304,0,,9.0,8.0,,,3.0,4.0,,,3.0,1.0,,1.0,,,3.0,3.0,,2.0,2.0,,,,2.0,,,,True,,,,1.0,,,,,,,,
11368615,away,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,998950,EUR,1021248000,M,16,16,False,26.0,21.0,2.0,1.0,0.0,5.0,6.0,16.0,22.0,,4.0,,69.0,41.0,7.4,8.0,0.100496,4,,2.0,6.0,1.0,1.0,,,,,3.0,1.0,1.0,,,2.0,,2.0,2.0,3.0,1.0,0.5373,,,2.0,,,,,,,,3.0,2.0,,,,,,,1.0
11368615,away,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,855830,EUR,949276800,M,6,6,False,49.0,46.0,4.0,3.0,0.0,25.0,25.0,21.0,25.0,,4.0,,69.0,53.0,6.6,5.0,0.0162164,0,,3.0,1.0,,1.0,1.0,3.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11368615,away,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,826948,EUR,902793600,M,18,18,False,56.0,51.0,3.0,2.0,0.0,25.0,25.0,26.0,33.0,3.0,5.0,,90.0,70.0,7.1,9.0,0.0397455,0,,3.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11368615,away,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,790833,EUR,854841600,M,7,7,False,30.0,23.0,3.0,1.0,0.0,6.0,8.0,19.0,25.0,,3.0,,78.0,46.0,7.6,10.0,0.599969,3,,3.0,6.0,,,2.0,2.0,,,3.0,,,,,3.0,,2.0,3.0,2.0,1.0,0.3442,,2.0,1.0,,,,,1.0,,,3.0,,,,,,,,
11368615,away,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,845693,EUR,959644800,F,10,10,False,52.0,50.0,2.0,2.0,0.0,15.0,15.0,35.0,38.0,,3.0,,90.0,63.0,7.3,6.0,0.0577625,2,,3.0,4.0,1.0,,,1.0,,,2.0,1.0,,,,1.0,,2.0,2.0,2.0,2.0,0.2083,,,2.0,,,,,,,,,,,,,,,,
11368615,away,Valencia,Alberto Mari,alberto-mari,A. Marí,F,14,183,112,M,990232,EUR,994809600,F,22,22,False,10.0,6.0,,,0.0,1.0,1.0,5.0,9.0,1.0,,,77.0,23.0,7.7,6.0,0.146831,2,,5.0,6.0,,,3.0,2.0,,,,1.0,1.0,,,,2.0,2.0,,,,0.9596,,,2.0,1.0,0.9889,,,,,1.0,1.0,1.0,,1.0,,,,,
11368615,away,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,1122610,EUR,1052784000,M,8,8,True,15.0,12.0,1.0,,0.0,5.0,5.0,7.0,11.0,,3.0,,21.0,23.0,6.6,6.0,0.0180298,0,,2.0,3.0,,,1.0,,,,1.0,,,,,1.0,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11368615,away,Valencia,Peter González,peter-gonzalez,P. González,F,22,178,1171,M,1048927,EUR,1027555200,F,11,11,True,6.0,4.0,,,0.0,1.0,1.0,3.0,7.0,1.0,1.0,,21.0,19.0,6.3,8.0,0.0029092,1,,3.0,4.0,,,2.0,,,,,,,,,2.0,,5.0,1.0,,1.0,0.0816,,,2.0,,,,,,,,,,,,,,,,1.0
11368615,away,Valencia,Hugo González,hugo-gonzalez,H. González,M,30,181,89,M,996931,EUR,1044576000,M,30,30,True,2.0,,,,0.0,,,,2.0,,,,12.0,2.0,6.5,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11368615,away,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,909119,EUR,942192000,F,9,9,True,4.0,1.0,,,0.0,,,1.0,4.0,,,,13.0,5.0,6.5,3.0,0.00107902,0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,away,Valencia,Rubén Iranzo,ruben-iranzo,R. Iranzo,D,26,182,56,M,1167704,EUR,1047600000,D,31,31,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,1.0,1.0,,10.0,11.0,6.8,,0.00274296,0,,,2.0,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11368615,away,Valencia,Vicent Abril,vicent-abril,V. Abril,G,28,187,49,M,1464650,EUR,1108425600,G,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,Vicent Abril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,away,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,away,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,953097,EUR,970790400,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,away,Valencia,Pablo Gozálbez,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368615,away,Valencia,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,829296,EUR,817430400,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,r.yaremchuk,,,,,,,,,,,,,
