match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,captain,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAGoal
12514169,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,27.0,19.0,12.0,4.0,0.0,18.0,20.0,1.0,7.0,8.0,2.0,90.0,32.0,7.1,8.0,0.00031714,0,0.5324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514169,home,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,,850976,EUR,881625600,D,6,6,False,39.0,30.0,1.0,,0.0,12.0,14.0,19.0,28.0,5.0,,89.0,68.0,7.3,18.0,0.233865,3,,,,3.0,1.0,2.0,2.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0,0.6172,1.0,,,,,,,,,
12514169,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,44,44,False,72.0,64.0,2.0,1.0,0.0,36.0,37.0,28.0,35.0,6.0,,90.0,90.0,7.9,11.0,0.0102671,0,,,,,,2.0,7.0,3.0,12.0,,,1.0,,,,,,,4.0,4.0,4.0,2.0,2.0,1.0,,,,1.0,,,,,,,,
12514169,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,91.0,85.0,8.0,6.0,0.0,57.0,61.0,28.0,30.0,6.0,,90.0,100.0,7.4,6.0,0.0388457,0,,,,,,2.0,2.0,3.0,4.0,,,,,,,,,,2.0,2.0,2.0,1.0,,,1.0,,,,True,,,,,,,
12514169,home,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,,1085081,EUR,1048377600,D,3,3,False,88.0,77.0,12.0,8.0,0.0,46.0,48.0,32.0,41.0,15.0,,90.0,110.0,7.6,14.0,0.113293,0,,,,1.0,1.0,1.0,1.0,6.0,5.0,3.0,1.0,2.0,1.0,,,,,,2.0,5.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,
12514169,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,,228364,EUR,818553600,M,8,8,False,31.0,22.0,5.0,2.0,0.0,7.0,8.0,15.0,23.0,4.0,,71.0,39.0,6.5,12.0,0.0149718,0,,,,,,2.0,,7.0,4.0,3.0,1.0,1.0,,,,,,,1.0,,4.0,2.0,1.0,,,,,,,,,,,,,
12514169,home,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,12817,M,orkunkokcu,907461,EUR,978048000,M,10,10,False,63.0,55.0,10.0,6.0,0.0,27.0,29.0,30.0,38.0,8.0,,90.0,81.0,7.1,16.0,0.253169,0,,,,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,,5.0,,2.0,,3.0,,,1.0,,,,,,
12514169,home,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,M,11,11,False,37.0,27.0,8.0,5.0,1.0,9.0,10.0,19.0,33.0,3.0,,89.0,64.0,7.5,24.0,0.322494,3,,,,6.0,1.0,,,9.0,4.0,,3.0,6.0,1.0,2.0,,3.0,,,,,1.0,1.0,,2.0,1.0,0.2813,3.0,,,,,,,,,
12514169,home,Benfica,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24902,M,KAktürkoğlu,903324,EUR,908928000,M,17,17,False,16.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,13.0,3.0,,84.0,37.0,7.1,11.0,0.0395757,4,,,,2.0,,,1.0,3.0,4.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,,,5.0,2.0,1.0,0.5712,2.0,,,,3.0,0.8958,,,,
12514169,home,Benfica,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1031,M,,836711,EUR,915408000,M,37,37,False,41.0,36.0,3.0,1.0,1.0,17.0,17.0,21.0,31.0,5.0,,90.0,57.0,7.3,14.0,0.403687,0,,,,7.0,2.0,1.0,,8.0,4.0,2.0,3.0,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,1.0,2.0,,2.0,,,,,,,,,
12514169,home,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,False,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,2.0,,71.0,23.0,6.6,8.0,0.0143731,2,,,,,,2.0,1.0,8.0,3.0,,3.0,3.0,,,1.0,1.0,,,,,,,,2.0,,0.3619,,,,,1.0,0.2297,1.0,,,
12514169,home,Benfica,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2462,M,,906800,EUR,946857600,M,18,18,True,9.0,7.0,,,0.0,6.0,6.0,1.0,3.0,1.0,,19.0,12.0,6.7,2.0,0.00038219,1,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,0.121,,,,,,,,,,
12514169,home,Benfica,Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,,990550,EUR,975888000,F,7,7,True,7.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,3.0,1.0,,19.0,15.0,8.8,3.0,0.0136617,2,,,,,,,2.0,2.0,5.0,,,1.0,,,,,,,,,1.0,1.0,2.0,2.0,1.0,0.6269,,,,,2.0,1.4071,2.0,,,
12514169,home,Benfica,Benjamín Rollheiser,benjamin-rollheiser,B. Rollheiser,M,32,175,4218,M,,922454,EUR,953856000,F,32,32,True,12.0,10.0,,,0.0,6.0,6.0,4.0,6.0,,,13.0,14.0,6.5,3.0,0.0051566,0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12514169,home,Benfica,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,issa_kabore_29,1006189,EUR,989625600,D,28,28,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,1.0,6.0,,,0.00754745,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514169,home,Benfica,Andreas Schjelderup,andreas-schjelderup,A. Schjelderup,F,21,177,8800,M,andreasschjelderup,1100952,EUR,1086048000,F,21,21,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,1.0,3.0,,1.0,0.00086388,0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12514169,home,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514169,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,Notamendi30,74915,EUR,571622400,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
