match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,stat_ownGoals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated
12421091,home,FCV Dender,Michael Verrips,,,michael-verrips,M. Verrips,G,34,195,102,M,583506,EUR,849571200,G,34,34,False,28.0,13.0,25.0,10.0,0.0,3.0,6.0,10.0,22.0,1.0,1.0,1.0,12.0,1.0,3.0,9.0,1.0,90.0,42.0,9.0,15.0,0.00328421,0,1.2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421091,home,FCV Dender,Gilles Ruyssen,,,gilles-ruyssen,G. Ruyssen,D,22,186,38,M,329415,EUR,771897600,D,22,22,False,27.0,23.0,4.0,2.0,0.0,15.0,16.0,8.0,11.0,2.0,3.0,13.0,4.0,,,,,90.0,46.0,7.0,5.0,0.00303606,0,,4.0,5.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421091,home,FCV Dender,Kobe Cools,,,kobe-cools,K. Cools,D,21,192,41,M,793987,EUR,869788800,D,21,21,False,16.0,12.0,7.0,3.0,0.0,10.0,10.0,2.0,6.0,3.0,4.0,11.0,1.0,,,,,90.0,29.0,6.9,4.0,0.00124851,0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12421091,home,FCV Dender,Bryan Goncalves,,,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,4,4,False,37.0,28.0,9.0,4.0,0.0,20.0,24.0,8.0,14.0,3.0,9.0,15.0,2.0,,,,,90.0,65.0,8.0,10.0,0.00304263,0,,3.0,3.0,,2.0,2.0,1.0,,,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
12421091,home,FCV Dender,Karol Fila,,,karol-fila,K. Fila,D,4,183,357,M,871041,EUR,897696000,M,5,5,False,26.0,21.0,5.0,2.0,0.0,10.0,11.0,12.0,18.0,,2.0,2.0,5.0,,,,,90.0,56.0,6.8,13.0,0.0656694,1,,1.0,5.0,,3.0,1.0,,1.0,2.0,3.0,2.0,1.0,,,1.0,2.0,1.0,0.0443,0.0354,1.0,,,,,,,,,,,
12421091,home,FCV Dender,Lennard Hens,Lennard Hens,,lennard-hens,L. Hens,M,10,183,58,M,1502941,EUR,823737600,M,10,10,False,27.0,18.0,5.0,2.0,0.0,7.0,8.0,11.0,19.0,,4.0,1.0,3.0,,,,,64.0,44.0,7.3,10.0,0.0223733,2,,,2.0,1.0,3.0,2.0,1.0,,,,3.0,2.0,1.0,,,,,0.0766,,,True,1.0,1.0,1.0,,,,,,,
12421091,home,FCV Dender,Nathan Rodes,,,rodes-nathan,N. Rodes,M,18,191,34,M,882003,EUR,881798400,M,18,18,False,27.0,24.0,2.0,1.0,0.0,18.0,19.0,6.0,9.0,1.0,3.0,7.0,4.0,,,,,90.0,49.0,7.1,4.0,0.00283471,0,,3.0,3.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12421091,home,FCV Dender,Roman Kvet,,,roman-kvet,R. Kvet,M,16,187,92,M,858926,EUR,882316800,M,16,16,False,20.0,13.0,3.0,1.0,0.0,5.0,7.0,8.0,13.0,1.0,3.0,1.0,7.0,,,,,64.0,25.0,6.8,8.0,0.0761585,0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12421091,home,FCV Dender,Fabio Ferraro,Fabio Ferraro,,fabio-ferraro,F. Ferraro,M,88,180,86,M,1145225,EUR,1031011200,M,88,88,False,22.0,16.0,3.0,,0.0,12.0,12.0,4.0,12.0,1.0,4.0,4.0,3.0,,,,,72.0,46.0,7.1,13.0,0.0530924,0,,,3.0,1.0,2.0,3.0,2.0,2.0,,2.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,
12421091,home,FCV Dender,Bruny Nsimba,,,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,77,77,False,20.0,12.0,,,0.0,1.0,1.0,11.0,21.0,5.0,6.0,2.0,4.0,,,,,87.0,36.0,6.8,17.0,0.0443759,0,,3.0,7.0,,,1.0,1.0,3.0,,2.0,2.0,,,,,2.0,,,,1.0,,,,,,,,,,,
12421091,home,FCV Dender,Aurélien Scheidler,,,aurelien-scheidler,A. Scheidler,F,21,192,170,M,915567,EUR,896918400,F,11,11,False,10.0,5.0,,,0.0,1.0,2.0,4.0,8.0,1.0,6.0,,,,,,,64.0,24.0,6.6,10.0,0.0062906,2,,5.0,6.0,,,1.0,1.0,4.0,2.0,,1.0,1.0,,3.0,,1.0,,0.1076,,,,,2.0,,,,,,,,
12421091,home,FCV Dender,Malcolm Viltard,,,viltard-malcolm,M. Viltard,M,24,176,69,M,1092285,EUR,1035417600,M,24,24,True,8.0,7.0,3.0,3.0,0.0,2.0,2.0,5.0,6.0,,3.0,2.0,3.0,,,,,26.0,13.0,6.8,1.0,0.0528222,0,,,2.0,,,1.0,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12421091,home,FCV Dender,Jasper Van Oudenhove,,,jasper-van-oudenhove,J. Oudenhove,M,5,178,23,M,1137081,EUR,910051200,M,8,8,True,9.0,4.0,1.0,,0.0,1.0,4.0,3.0,5.0,,1.0,1.0,1.0,,,,,26.0,16.0,6.6,7.0,0.00056999,1,,1.0,3.0,1.0,,1.0,,2.0,1.0,,,,,,,,1.0,0.2244,0.0486,,,,,,,,,,,,
12421091,home,FCV Dender,Mohamed Berte,Mohamed Berte,,mohamed-berte,M. Berte,F,90,175,98,M,1122525,EUR,1017014400,F,90,90,True,9.0,8.0,,,0.0,5.0,5.0,3.0,4.0,1.0,2.0,,4.0,,,,,26.0,19.0,6.7,6.0,0.0844859,1,,3.0,7.0,2.0,,,,1.0,,,1.0,1.0,,,,2.0,,0.0466,,1.0,,1.0,,,,,,,,,
12421091,home,FCV Dender,Joedrick Pupe,,,pupe-joedrick,J. Pupe,D,23,189,67,M,891609,EUR,865382400,D,3,3,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,,,,,,18.0,12.0,6.8,3.0,0.00077782,0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12421091,home,FCV Dender,Jordy Soladio,,,jordy-soladio,J. Soladio,F,98,185,40,M,1384571,EUR,887241600,M,98,98,True,3.0,2.0,,,0.0,,,2.0,3.0,2.0,2.0,,,,,,,9.0,4.0,6.5,2.0,0.0161734,0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421091,home,FCV Dender,Julien Devriendt,,,julien-devriendt,J. Devriendt,G,16,189,17,M,857141,EUR,911952000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421091,home,FCV Dender,Dembo Sylla,Dembo Sylla,,dembo-sylla,D. Sylla,M,22,175,1057,M,1397569,EUR,1036886400,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421091,home,FCV Dender,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0ratmangoen,,,,,,
