match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAShot
12504696,home,Fiorentina,Moise Kean,,,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,20,20,False,7.0,4.0,,,0.0,1.0,2.0,3.0,7.0,1.0,,,,,,,,90.0,33.0,9.3,15.0,0.336529,1.0,5,,2.0,3.0,1.0,9.0,4.0,,3.0,2.0,1.0,,,,,,,,3.0,3.0,1.2801,,5.0,1.0,1.0,4.0,1.6822,3.0,
12504696,home,Fiorentina,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11630,M,ami2r,1121333,EUR,1011830400,M,24,24,True,1.0,,1.0,,0.0,,1.0,,,,,,,,,,,13.0,5.0,6.7,2.0,,,0,,,,,,3.0,,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,
12504696,home,Fiorentina,Christian Kouamé,,,christian-kouame,C. Kouamé,F,31,185,2375,M,christianmichael.11,812946,EUR,881366400,F,99,99,True,6.0,3.0,,,0.0,,,3.0,7.0,1.0,,1.0,,,,,,13.0,11.0,6.9,6.0,0.442578,1.0,0,,1.0,2.0,3.0,4.0,4.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,
12504696,home,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,True,1.0,,,,0.0,,1.0,,,,,,,,,,,12.0,4.0,6.4,2.0,,,0,,,,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
12504696,home,Fiorentina,Michael Kayode,,,michael-kayode,M. Kayode,D,33,179,2419,M,,1137431,EUR,1089417600,D,33,33,True,,,,,0.0,,,,,,,,,,,,,12.0,5.0,6.4,1.0,0.00053135,,0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
12504696,home,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,8,8,True,,,,,0.0,,,,,,,,,,,,,8.0,2.0,6.6,,,,0,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12504696,home,Fiorentina,Pietro Terracciano,,,pietro-terracciano,P. Terracciano,G,1,193,1591,M,,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,home,Fiorentina,Tommaso Martinelli,,,martinelli-tommaso,T. Martinelli,G,50,194,712,M,,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,home,Fiorentina,Cristiano Biraghi,,,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,,122848,EUR,715305600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,home,Fiorentina,Lucas Martínez Quarta,,,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,chinomartinezquarta96,795297,EUR,831686400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,home,Fiorentina,Matias Moreno,Matias Moreno,,matias-moreno,M. Moreno,D,2,195,1092,M,,1496360,EUR,1064361600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,home,Fiorentina,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,,847467,EUR,873936000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,home,Fiorentina,Tommaso Rubino,,,tommaso-rubino,T. Rubino,M,21,170,393,M,,1484675,EUR,1163116800,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Lorenzo Montipò,,,lorenzo-montipo,L. Montipò,G,1,191,564,M,,253391,EUR,820454400,G,1,1,False,36.0,12.0,29.0,5.0,0.0,7.0,9.0,5.0,27.0,,3.0,10.0,3.0,3.0,2.0,,,90.0,48.0,6.4,24.0,0.00688304,,0,-0.9383,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Jackson Tchatchoua,,,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,,1096210,EUR,1000425600,D,38,38,False,20.0,17.0,1.0,,0.0,8.0,8.0,10.0,14.0,,10.0,4.0,,,,,,90.0,45.0,7.1,5.0,0.22415,1.0,0,,2.0,,2.0,,8.0,,3.0,3.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,
12504696,away,Hellas Verona,Giangiacomo Magnani,,,giangiacomo-magnani,G. Magnani,D,96,190,252,M,,812829,EUR,812764800,D,23,23,False,18.0,13.0,4.0,2.0,0.0,5.0,5.0,8.0,13.0,,6.0,,,,,,,90.0,36.0,6.9,6.0,0.00350525,,2,,,1.0,2.0,2.0,4.0,,,,2.0,1.0,,,3.0,,,,,,0.1415,,1.0,,1.0,1.0,0.4857,,
12504696,away,Hellas Verona,Diego Coppola,,,diego-coppola,D. Coppola,D,42,192,1399,M,,1050692,EUR,1072569600,D,42,42,False,43.0,35.0,4.0,1.0,0.0,30.0,33.0,5.0,10.0,,7.0,6.0,,,,,,90.0,61.0,6.4,9.0,0.0873826,,1,,,3.0,3.0,5.0,5.0,,1.0,,2.0,2.0,1.0,,1.0,,,,,,0.0519,,,,1.0,,,,
12504696,away,Hellas Verona,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,,897594,EUR,944784000,D,12,12,False,20.0,18.0,,,0.0,12.0,12.0,7.0,9.0,,,,,,,,,81.0,31.0,6.2,5.0,0.0800696,1.0,0,,1.0,2.0,,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,2.0,,,,,,
12504696,away,Hellas Verona,Ondrej Duda,,,ondrej-duda,O. Duda,M,11,181,1121,M,,246319,EUR,786585600,M,33,33,False,34.0,29.0,5.0,2.0,0.0,19.0,21.0,10.0,15.0,,1.0,5.0,,,,,,90.0,56.0,6.2,16.0,0.0132326,,0,,2.0,,1.0,5.0,6.0,1.0,2.0,1.0,3.0,2.0,2.0,,2.0,1.0,,,5.0,,,,2.0,,,,,,2.0
12504696,away,Hellas Verona,Suat Serdar,,,suat-serdar,S. Serdar,M,8,183,687,M,,800408,EUR,860716800,M,25,25,False,12.0,11.0,,,0.0,5.0,5.0,6.0,7.0,,,3.0,,,,,,74.0,20.0,6.8,2.0,0.00349042,,2,,,,1.0,5.0,2.0,1.0,,,1.0,,4.0,1.0,,,,1.0,,,0.0788,,1.0,,,1.0,0.1218,1.0,
12504696,away,Hellas Verona,Tomáš Suslov,,,tomas-suslov,T. Suslov,F,31,175,1258,M,,964154,EUR,1023408000,M,31,31,False,9.0,4.0,2.0,2.0,0.0,1.0,1.0,3.0,8.0,,2.0,2.0,,,,,,66.0,18.0,6.5,7.0,0.00149781,,0,,,,,4.0,3.0,,3.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Abdou Harroui,,,abdou-harroui,A. Harroui,M,21,181,1064,M,,915812,EUR,884649600,M,18,18,False,27.0,24.0,3.0,2.0,0.0,17.0,19.0,7.0,9.0,,,2.0,,,,,,90.0,45.0,6.7,8.0,0.0889655,1.0,1,,1.0,1.0,1.0,4.0,5.0,,,,4.0,1.0,2.0,,,,,1.0,2.0,,0.0372,,1.0,,,,,,
12504696,away,Hellas Verona,Darko Lazović,,,darko-lazovic,D. Lazović,M,88,181,680,M,,41157,EUR,653356800,M,8,8,False,12.0,8.0,2.0,,0.0,5.0,6.0,4.0,9.0,,1.0,5.0,,,,,,74.0,29.0,6.2,11.0,0.0118979,,0,,3.0,1.0,,8.0,1.0,3.0,1.0,,1.0,1.0,,,2.0,,True,,1.0,1.0,,1.0,3.0,,,,,,
12504696,away,Hellas Verona,Casper Tengstedt,,,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,,957937,EUR,959817600,F,11,11,False,10.0,3.0,1.0,,0.0,2.0,5.0,2.0,6.0,,2.0,1.0,,,,,,66.0,15.0,6.5,7.0,0.0361088,1.0,1,,1.0,6.0,,7.0,,,,,,,1.0,,,,,,,1.0,0.0954,1.0,,,1.0,,,,
12504696,away,Hellas Verona,Reda Belahyane,Reda Belahyane,,reda-belahyane,R. Belahyane,M,21,173,4290,M,reda.belahyane,1389689,EUR,1086048000,M,6,6,True,5.0,3.0,,,0.0,3.0,4.0,,1.0,,,1.0,,,,,,24.0,12.0,6.1,4.0,1.338e-05,,0,,,,,4.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,2.0,,,,,,
12504696,away,Hellas Verona,Daniel Mosquera,,,daniel-mosquera,D. Mosquera,F,25,180,1031,M,,1018179,EUR,940377600,F,35,35,True,7.0,4.0,1.0,,0.0,2.0,2.0,2.0,5.0,,,2.0,,,,,,24.0,8.0,6.5,3.0,0.00112166,,1,,,,2.0,2.0,2.0,,,,,,2.0,,,,,1.0,,,0.0309,,,,,,,,
12504696,away,Hellas Verona,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179,526,M,,791566,EUR,886118400,M,20,20,True,4.0,3.0,,,0.0,2.0,3.0,1.0,2.0,,,1.0,,,,,,16.0,7.0,6.2,4.0,0.00043627,,0,,1.0,1.0,,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Amin Sarr,,,sarr-amin,A. Sarr,F,9,190,942,M,,1022204,EUR,984268800,F,9,9,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,,,,,,,,16.0,4.0,6.7,1.0,0.0139969,1.0,0,,,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,,901885,EUR,988329600,D,4,4,True,8.0,6.0,1.0,,0.0,6.0,6.0,1.0,3.0,,,,,,,,,9.0,12.0,6.5,2.0,0.0250827,1.0,0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,
12504696,away,Hellas Verona,Federico Magro,,,federico-magro,F. Magro,G,22,189,81,M,,1126870,EUR,1105315200,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Simone Perilli,,,simone-perilli,S. Perilli,G,34,195,110,M,,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Davide Faraoni,,,davide-faraoni,D. Faraoni,D,19,180,300,M,,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Daniele Ghilardi,,,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,,1384847,EUR,1041811200,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Yllan Okou,Yllan Okou,,yllan-okou,Y. Okou,D,99,189,111,M,,1167514,EUR,1040601600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Ayanda Sishuba,,,sishuba-ayanda,A. Sishuba,M,28,169,460,M,,1514294,EUR,1107302400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Alphadjo Cissè,,,alphadjo-cisse,A. Cissè,M,80,181,1026,M,,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Dani Silva,,,daniel-silva,D. Silva,M,80,180,228,M,,974863,EUR,955411200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Faride Alidou,,,alidou-faride,F. Alidou,F,10,186,309,M,,994197,EUR,995414400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504696,away,Hellas Verona,Mathis Lambourde,,,lambourde-mathis,M. Lambourde,F,93,179,291,M,,1426235,EUR,1136764800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
