match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_fouls,player_firstName,player_lastName,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,captain,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10411688,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,29.0,23.0,14.0,8.0,20.0,21.0,3.0,8.0,10.0,3.0,1.0,2.0,90.0,39.0,7.3,6.0,0.0,0.0,0.00157035,0,0.1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411688,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,D,29,29,False,47.0,43.0,,,20.0,21.0,24.0,28.0,3.0,,,,85.0,59.0,6.2,8.0,0.0,0.0,0.0864944,0,,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411688,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,False,53.0,50.0,5.0,5.0,27.0,30.0,23.0,23.0,8.0,,,,90.0,62.0,6.9,4.0,0.019,0.0,0.00601165,1,,,,1.0,5.0,2.0,1.0,3.0,,,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10411688,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,False,59.0,58.0,10.0,10.0,44.0,45.0,14.0,14.0,5.0,,,,90.0,72.0,7.8,1.0,0.0,0.0,0.0135168,0,,,,2.0,2.0,,,4.0,,,1.0,4.0,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,
10411688,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,66.0,60.0,3.0,2.0,26.0,29.0,34.0,38.0,6.0,,,,90.0,83.0,6.8,12.0,0.1601,0.0,0.105106,1,,1.0,,3.0,6.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,
10411688,home,Lazio,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13428,M,331447,EUR,793843200,M,21,21,False,57.0,37.0,7.0,2.0,14.0,17.0,23.0,40.0,5.0,,,,85.0,74.0,7.0,26.0,0.1317,0.0,0.0704188,2,,,,2.0,8.0,2.0,2.0,,3.0,3.0,3.0,9.0,2.0,,1.0,1.0,,,1.0,3.0,3.0,2.0,1.0,,,,,sms,,,,,,,
10411688,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,False,44.0,40.0,3.0,1.0,23.0,25.0,17.0,19.0,5.0,,,,57.0,47.0,6.6,4.0,0.0,0.0,0.00531412,0,,,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411688,home,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,111416,EUR,717638400,M,10,10,False,84.0,72.0,1.0,,27.0,29.0,49.0,65.0,10.0,,,,90.0,113.0,7.9,23.0,0.1766,0.2567,0.20254,2,,10.0,4.0,1.0,7.0,3.0,2.0,,,3.0,,3.0,,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,
10411688,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,F,7,7,False,51.0,40.0,1.0,,11.0,13.0,30.0,42.0,7.0,,,,90.0,80.0,7.0,21.0,0.3766,0.1171,0.0383057,2,,4.0,1.0,,10.0,5.0,7.0,,3.0,,,7.0,,1.0,2.0,2.0,,,2.0,1.0,,4.0,,,,,,F_Andersoon,2.0,,,,,,
10411688,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,False,22.0,20.0,2.0,1.0,10.0,10.0,10.0,12.0,3.0,,,,90.0,36.0,6.2,9.0,0.4902,0.0,0.0205424,3,,,,1.0,6.0,,2.0,,3.0,,1.0,3.0,2.0,,1.0,2.0,,,1.0,2.0,1.0,,,1.0,,,2.0,ciroimmobile17,,1.0,,True,,,
