match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,captain,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_bigChanceCreated,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_crossNotClaimed,stat_goodHighClaim,stat_penaltyWon
11407361,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,190,3199,M,rpatricio1,17737,EUR,571881600,G,1,1,False,14.0,13.0,8.0,7.0,9.0,9.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,90.0,17.0,6.5,1.0,0.0,0.0,0.0015475,0,-0.3689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407361,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,190,4038,M,,611210,EUR,829699200,D,23,23,False,28.0,21.0,5.0,1.0,17.0,20.0,5.0,10.0,3.0,4.0,,1.0,,,,79.0,36.0,6.5,8.0,0.0,0.0,0.0102693,0,,23,True,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11407361,home,Roma,Chris Smalling,chris-smalling,C. Smalling,D,192,1660,M,,47741,EUR,627696000,D,6,6,False,46.0,41.0,6.0,3.0,24.0,26.0,17.0,20.0,,9.0,,,,,,90.0,54.0,6.9,6.0,0.0,0.0,0.0119779,0,,5,,,,2.0,,,2.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11407361,home,Roma,Diego Llorente,diego-llorente,D. Llorente,D,185,1146,M,,305278,EUR,745459200,D,14,14,False,45.0,37.0,8.0,5.0,16.0,20.0,21.0,26.0,2.0,4.0,,,,,,90.0,53.0,6.6,10.0,0.0,0.0,0.00756177,0,,3,,1.0,,6.0,,,1.0,2.0,,3.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
11407361,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,180,2880,M,,893008,EUR,856137600,M,19,19,False,27.0,24.0,3.0,2.0,10.0,11.0,14.0,18.0,8.0,3.0,,4.0,,,,70.0,39.0,6.4,8.0,0.0,0.0,0.00802587,0,,19,,2.0,,3.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,
11407361,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,186,2731,M,,186855,EUR,794188800,M,4,4,False,54.0,45.0,6.0,5.0,18.0,20.0,27.0,34.0,3.0,3.0,,3.0,,,,90.0,64.0,7.2,11.0,0.0448,0.0,0.0325333,2,,4,,,,5.0,,,1.0,,,2.0,,,1.0,,2.0,,,,,3.0,3.0,1.0,1.0,,,,,,,,
11407361,home,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,180,25603,M,LeoParedes,255389,EUR,772848000,M,16,16,False,40.0,34.0,5.0,3.0,16.0,17.0,18.0,23.0,1.0,6.0,,1.0,,,,70.0,48.0,6.9,7.0,0.0183,0.0,0.00916108,2,,5,,,,5.0,,,,2.0,,1.0,,1.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,
11407361,home,Roma,Houssem Aouar,aouar-houssem,H. Aouar,M,175,14575,M,houssem_aouar,846081,EUR,899164800,M,22,22,False,8.0,6.0,,,1.0,1.0,5.0,7.0,1.0,2.0,,,,,,31.0,12.0,6.5,4.0,0.0,0.0,0.0024598,0,,10,,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
11407361,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,False,37.0,28.0,3.0,2.0,13.0,15.0,15.0,28.0,4.0,5.0,,1.0,,,,90.0,74.0,7.5,20.0,0.0292,0.0,0.0393203,1,,59,,6.0,,12.0,1.0,2.0,1.0,3.0,3.0,2.0,,,1.0,5.0,,,,,,4.0,2.0,,1.0,,,,,,,,
11407361,home,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,181,3521,M,gallobelotti,220223,EUR,756345600,F,11,11,False,22.0,17.0,1.0,1.0,6.0,6.0,11.0,16.0,2.0,,,,,,,90.0,34.0,6.9,9.0,0.0,0.0,0.0353172,0,,19,,,,6.0,,,,1.0,,2.0,,1.0,4.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
11407361,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,178,5712,M,stewel92,45925,EUR,720144000,F,92,92,False,22.0,19.0,2.0,2.0,5.0,5.0,14.0,18.0,2.0,,,,,,,71.0,30.0,7.0,5.0,0.0552,0.0334,0.00695422,2,,22,,1.0,,2.0,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,
11407361,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,186,5687,M,lorepelle7,555540,EUR,835142400,M,7,7,True,14.0,12.0,1.0,,4.0,5.0,10.0,15.0,3.0,5.0,,,,,,59.0,26.0,6.6,8.0,0.0459,0.0,0.0351613,1,,7,,6.0,2.0,2.0,1.0,,,,,,,1.0,1.0,2.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,,
11407361,home,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,185,3729,M,,148899,EUR,733017600,D,37,37,True,13.0,13.0,,,2.0,2.0,11.0,14.0,,,,,,,,20.0,20.0,7.7,4.0,0.0666,0.055,0.0709072,2,,37,,3.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,
11407361,home,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,181,2073,M,,986352,EUR,1021507200,M,52,52,True,13.0,12.0,1.0,1.0,4.0,4.0,8.0,9.0,2.0,1.0,,1.0,,,,20.0,17.0,6.6,2.0,0.364,0.0,0.0260889,1,,15,,,,2.0,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,,
11407361,home,Roma,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,191,56823,M,RLukaku,78893,EUR,737251200,F,90,90,True,7.0,5.0,,,,,5.0,8.0,2.0,1.0,,1.0,,,,19.0,9.0,6.6,3.0,0.0351,0.0,0.00380832,1,,9,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
11407361,home,Roma,Riccardo Pagano,pagano-riccardo,R. Pagano,M,175,302,M,,1105138,EUR,1101600000,M,60,60,True,9.0,9.0,,,2.0,2.0,7.0,7.0,2.0,,,1.0,,,,11.0,12.0,6.6,,0.0551,0.0,0.0113228,1,,8,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,
11407361,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,195,243,M,,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407361,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,189,4489,M,,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407361,home,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,182,705,M,,363792,EUR,792460800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407361,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,190,9220,M,evanndicka,848287,EUR,935107200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407361,home,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,186,1609,M,,921789,EUR,868579200,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407361,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,180,2244,M,,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407361,away,Milan,Mike Maignan,mike-maignan,M. Maignan,G,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,60.0,44.0,22.0,6.0,41.0,44.0,3.0,16.0,1.0,12.0,,,1.0,,1.0,90.0,76.0,6.7,17.0,0.0,0.0,0.00064356,0,-0.9116,16,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,6.0,
11407361,away,Milan,Davide Calabria,davide-calabria,D. Calabria,D,177,2430,M,,318607,EUR,849830400,D,2,2,False,45.0,40.0,5.0,2.0,31.0,31.0,10.0,16.0,3.0,2.0,,,,,,90.0,62.0,7.1,6.0,0.0,0.0,0.182253,0,,2,True,2.0,1.0,4.0,3.0,,1.0,2.0,1.0,1.0,,5.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,
11407361,away,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,False,63.0,58.0,4.0,2.0,42.0,43.0,16.0,20.0,3.0,4.0,,2.0,,,,90.0,71.0,6.9,5.0,0.0,0.0,0.00357683,0,,12,,,,4.0,1.0,,1.0,1.0,1.0,3.0,,4.0,,,1.0,,,,,,,,,,,,,,,,
11407361,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,82.0,80.0,5.0,3.0,71.0,71.0,9.0,11.0,6.0,3.0,,3.0,,,,61.0,86.0,5.9,2.0,0.0572,0.0,0.00381244,1,,23,,,,1.0,2.0,,2.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
11407361,away,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,82.0,71.0,10.0,4.0,50.0,53.0,21.0,30.0,,4.0,,,,,,90.0,93.0,6.8,14.0,0.0,0.0,0.0157057,0,,19,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
