match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_errorLeadToAShot,stat_keyPass,player_sofascoreId,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_penaltyWon,stat_bigChanceCreated
11391303,home,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,M,28,28,True,,16.0,15.0,,,5.0,5.0,10.0,11.0,3.0,,,,11.0,22.0,7.5,2.0,0.17679,1,,,,,,1.0,3.0,1.0,,,,1.0,,,0.0224,2.0,2.0,,,1.0,1.0,,,,1.0,0.2037,,,1.0,,,,,,,,,,,
11391303,home,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,D,3,3,True,,5.0,4.0,,,,,4.0,8.0,,,,,11.0,10.0,6.6,5.0,0.00352843,0,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11391303,home,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,M,11,11,True,,10.0,10.0,,,1.0,1.0,9.0,11.0,,,,,13.0,15.0,6.8,2.0,0.0198077,1,,2.0,,1.0,,1.0,1.0,,1.0,,,,,,0.0396,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11391303,home,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391303,home,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391303,home,RC Lens,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,1194333,EUR,1078012800,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdukodir_khusanov,,,,,,,,,,
11391303,home,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,papy.mendy,,,,,,,,,,
11391303,away,Le Havre,Arthur Desmas,arthur-desmas,A. Desmas,G,16,196,105,M,798306,EUR,765676800,G,30,30,False,,26.0,8.0,23.0,6.0,4.0,8.0,4.0,18.0,13.0,6.0,,7.0,90.0,43.0,7.5,18.0,0.00249865,0,0.3984,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,,
11391303,away,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189,741,M,1035988,EUR,1018569600,D,93,93,False,True,29.0,23.0,3.0,1.0,14.0,17.0,9.0,12.0,3.0,,,,90.0,43.0,6.8,8.0,0.0163677,1,,,,2.0,1.0,3.0,3.0,,,4.0,,,2.0,1.0,0.0565,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
11391303,away,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195,254,M,980406,EUR,1010966400,D,6,6,False,,28.0,21.0,9.0,2.0,16.0,17.0,5.0,11.0,5.0,,,,90.0,48.0,7.1,10.0,0.0013051,0,,,,1.0,2.0,3.0,3.0,,,7.0,2.0,1.0,1.0,,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,
11391303,away,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188,195,M,287887,EUR,806025600,D,4,4,False,,23.0,10.0,5.0,,6.0,14.0,4.0,9.0,1.0,,,,89.0,42.0,7.3,15.0,0.0029067,2,,,,2.0,4.0,3.0,7.0,,1.0,7.0,1.0,2.0,,1.0,0.273,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
11391303,away,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179,819,M,54308,EUR,663897600,M,7,7,False,,34.0,25.0,1.0,,11.0,18.0,15.0,18.0,5.0,,,,90.0,57.0,6.9,13.0,0.102918,0,,2.0,1.0,,1.0,2.0,5.0,,,3.0,,1.0,2.0,,,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11391303,away,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,541426,EUR,727056000,M,14,14,False,,56.0,42.0,2.0,1.0,19.0,23.0,23.0,34.0,5.0,,,,90.0,77.0,6.9,20.0,0.0775309,1,,1.0,,2.0,,8.0,6.0,3.0,,1.0,,4.0,3.0,2.0,0.3944,2.0,1.0,,2.0,2.0,2.0,,,,1.0,0.5008,,,1.0,,,1.0,1.0,,,,,,,
11391303,away,Le Havre,Oussama Targhalline,oussama-targhalline,O. Targhalline,M,28,186,7779,M,1095731,EUR,1021852800,M,5,5,False,,46.0,38.0,3.0,,18.0,22.0,20.0,24.0,4.0,,,,87.0,60.0,6.3,10.0,0.03232,1,,,,3.0,,6.0,4.0,1.0,,2.0,,,2.0,,0.038,2.0,,1.0,1.0,2.0,,Oussama Targhalline,,,,,,1.0,,targhaoussama,,,,,,,,,,
11391303,away,Le Havre,Christopher Operi,christopher-operi,C. Operi,D,21,182,1311,M,858977,EUR,862272000,M,27,27,False,,37.0,25.0,1.0,,11.0,18.0,17.0,26.0,3.0,,,,90.0,84.0,8.0,20.0,0.126693,1,,7.0,3.0,,5.0,2.0,10.0,1.0,,6.0,,3.0,1.0,1.0,0.1093,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,,
11391303,away,Le Havre,Emmanuel Sabbi,emmanuel-sabbi,E. Sabbi,F,11,175,311,M,880765,EUR,882921600,F,11,11,False,,20.0,19.0,1.0,,10.0,11.0,9.0,9.0,3.0,,,,89.0,44.0,7.9,7.0,0.0154925,3,,,,8.0,,11.0,6.0,2.0,1.0,2.0,1.0,5.0,2.0,,0.9506,2.0,1.0,,1.0,3.0,2.0,,,,2.0,1.0187,,,,,1.0,,,,,,,,1.0,
11391303,away,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,F,8,8,False,,43.0,36.0,2.0,1.0,15.0,18.0,21.0,27.0,9.0,,,,74.0,58.0,7.4,10.0,0.308195,1,,2.0,,2.0,,5.0,3.0,1.0,1.0,,,,,2.0,0.0253,1.0,1.0,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,1.0
11391303,away,Le Havre,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,27035,EUR,629856000,F,28,28,False,,21.0,15.0,,,7.0,8.0,9.0,14.0,3.0,,,,74.0,33.0,6.5,12.0,0.0372726,0,,1.0,1.0,11.0,3.0,15.0,4.0,,,1.0,,2.0,,1.0,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,1.0,andreayew10,,1.0,,,,,,,,
11391303,away,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178,9086,M,1035986,EUR,1001289600,F,23,23,True,,3.0,2.0,,,1.0,2.0,1.0,2.0,,,,,16.0,8.0,6.5,4.0,0.0198918,0,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
11391303,away,Le Havre,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,9,9,True,,8.0,4.0,,,2.0,3.0,2.0,5.0,2.0,,,,16.0,17.0,6.3,8.0,0.0132301,1,,,,2.0,,6.0,4.0,,,,,,,1.0,0.0854,5.0,1.0,1.0,,3.0,,,,,,,,,,mohamedbayo27,,,,,,,,,,
11391303,away,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187,3161,M,149732,EUR,762652800,M,94,94,True,,7.0,5.0,1.0,,5.0,7.0,,,2.0,,,,11.0,8.0,6.5,2.0,2.57e-05,0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11391303,away,Le Havre,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,22,22,True,,3.0,3.0,,,3.0,3.0,,,,,,,8.0,7.0,6.8,,1.662e-05,0,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391303,away,Le Havre,Simon Ebonog,ebonog-simon,S. Ebonog,M,26,180,152,M,1490783,EUR,1092614400,M,26,26,True,,2.0,2.0,,,2.0,2.0,,,,,,,8.0,2.0,6.5,,9.27e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391303,away,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187,120,M,123226,EUR,649814400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391303,away,Le Havre,Oualid El Hajjam,oualid-el-hajjam,O. E. Hajjam,D,2,180,439,M,363532,EUR,666921600,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391303,away,Le Havre,Samuel Grandsir,samuel-grandsir,S. Grandsir,M,,168,123,M,839112,EUR,839980800,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391303,away,Le Havre,Steve Ngoura,ngoura-steve,S. Ngoura,F,9,193,398,M,1394411,EUR,1109030400,F,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
