match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_fouls,player_sofascoreId,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_bigChanceMissed,stat_outfielderBlock,stat_goalAssist,stat_hitWoodwork,stat_penaltyWon,stat_bigChanceCreated,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10411573,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,F,92,92,False,34.0,27.0,4.0,12.0,14.0,23.0,1.0,4.0,,,90.0,50.0,7.9,10.0,0.180352,3,,,,3.0,15.0,3.0,4.0,7.0,1.0,,1.0,,,0.228,4.0,1.0,1.0,3.0,3.0,2.0,,,2.0,2.0,stewel92,,1.0,,0.0626,,,1.0,,1.0,1.0,1.0,,,,
10411573,home,Roma,Diego Llorente,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,14,14,True,29.0,28.0,5.0,15.0,15.0,14.0,2.0,2.0,,,45.0,36.0,7.1,2.0,0.00805108,1,,,,5.0,13.0,,2.0,3.0,,,2.0,1.0,,0.0303,,2.0,1.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
10411573,home,Roma,Nemanja Matić,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,8,8,True,24.0,15.0,1.0,6.0,8.0,18.0,,1.0,,,26.0,31.0,7.0,12.0,0.094443,0,,,,1.0,9.0,2.0,1.0,4.0,,,,,,,2.0,,2.0,1.0,1.0,,,,1.0,,Mati,1.0,,,,,,,1.0,,,,1.0,,,
10411573,home,Roma,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,610766,EUR,875750400,F,9,9,True,2.0,1.0,,,,2.0,,,,,16.0,4.0,6.6,3.0,0.30825,0,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,tammy_abraham,,,,,,,,,,,,,,,
10411573,home,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,D,37,37,True,8.0,8.0,2.0,2.0,2.0,7.0,,,,,10.0,10.0,6.4,1.0,0.00378298,0,,,,2.0,6.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,home,Roma,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175,8434,M,22126,EUR,658281600,M,25,25,True,5.0,5.0,,,,5.0,1.0,1.0,,,8.0,10.0,6.6,1.0,0.0192351,1,,,,,5.0,,2.0,1.0,1.0,1.0,,,,0.1115,1.0,,,2.0,1.0,,,,,,gwijnaldum,,,,,,,,,,,,,,,
10411573,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,23,195,243,M,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,,,,,,,,,
10411573,home,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,,182,705,M,363792,EUR,792460800,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,home,Roma,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185,2299,M,888949,EUR,911779200,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,home,Roma,Ebrima Darboe,darboe-ebrima,E. Darboe,M,5,178,654,M,1002902,EUR,991353600,M,55,55,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,home,Roma,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187,875,M,1155625,EUR,1068854400,M,62,62,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,home,Roma,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1887,M,1102659,EUR,1046649600,M,68,68,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,home,Roma,Mady Camara,mady-camara,M. M. Camara,M,2,182,1756,M,867546,EUR,857088000,M,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,home,Roma,Ola Solbakken,ola-solbakken,O. Solbakken,F,9,186,648,M,920744,EUR,905126400,F,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,away,Spezia,Jeroen Zoet,jeroen-zoet,J. Zoet,G,41,186,195,M,40963,EUR,663120000,G,1,1,False,29.0,11.0,24.0,5.0,6.0,23.0,2.0,13.0,2.0,4.0,90.0,43.0,6.7,18.0,0.00309149,0,-0.6794,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10411573,away,Spezia,Przemysław Wiśniewski,przemyslaw-wisniewski,P. Wiśniewski,D,25,195,1284,M,931266,EUR,901497600,D,55,55,False,21.0,18.0,4.0,14.0,14.0,7.0,9.0,2.0,,,90.0,37.0,6.6,5.0,0.00308307,0,,,,2.0,4.0,,3.0,5.0,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,
10411573,away,Spezia,Ethan Ampadu,ethan-ampadu,E. Ampadu,D,4,182,2540,M,847097,EUR,968889600,D,4,4,False,16.0,12.0,2.0,9.0,10.0,6.0,8.0,3.0,,,90.0,34.0,6.6,6.0,0.00208951,0,,,,,3.0,,3.0,2.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,2.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,
10411573,away,Spezia,Dimitrios Nikolaou,dimitris-nikolaou,D. Nikolaou,D,43,188,244,M,788185,EUR,902966400,D,43,43,False,22.0,17.0,4.0,12.0,14.0,8.0,,5.0,,,89.0,26.0,6.9,5.0,0.00324816,1,,,,2.0,5.0,,3.0,1.0,,,,,,0.4819,,1.0,1.0,,,,,,,2.0,,,1.0,1.0,0.0931,,,,1.0,,,,,,,
10411573,away,Spezia,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,M,27,27,False,19.0,12.0,6.0,5.0,8.0,11.0,4.0,4.0,,,88.0,37.0,6.0,10.0,0.0130937,0,,,,3.0,7.0,,3.0,5.0,,,2.0,1.0,,,,,1.0,,,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0
10411573,away,Spezia,Szymon Żurkowski,szymon-zurkowski,S. Żurkowski,F,14,185,1858,M,860435,EUR,875145600,M,77,77,False,11.0,8.0,3.0,6.0,7.0,4.0,,5.0,,,87.0,28.0,5.9,9.0,0.00096486,2,,,,2.0,2.0,,12.0,5.0,4.0,,,5.0,,0.3986,,5.0,2.0,1.0,1.0,2.0,,,3.0,2.0,,1.0,,,,,,1.0,,,,,,,,
10411573,away,Spezia,Salvatore Esposito,salvatore-esposito,S. Esposito,M,5,178,1888,M,931267,EUR,970876800,M,25,25,False,26.0,20.0,1.0,9.0,12.0,19.0,,4.0,,,89.0,33.0,6.1,11.0,0.00448862,1,,,,,11.0,5.0,3.0,2.0,2.0,1.0,1.0,,,0.0296,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10411573,away,Spezia,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,404,M,98003,EUR,681523200,M,6,6,False,25.0,18.0,2.0,6.0,7.0,20.0,1.0,5.0,,,89.0,46.0,7.1,13.0,0.00663465,3,,,,1.0,12.0,2.0,6.0,5.0,1.0,1.0,1.0,2.0,,0.0915,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,
10411573,away,Spezia,Arkadiusz Reca,arkadiusz-reca,A. Reca,M,13,187,1086,M,580638,EUR,803347200,M,13,13,False,23.0,12.0,5.0,1.0,6.0,22.0,1.0,3.0,,,90.0,54.0,6.4,24.0,0.0491999,1,,,,2.0,12.0,5.0,7.0,3.0,,,3.0,2.0,,0.0445,,,,2.0,,,,3.0,,4.0,,1.0,1.0,,0.1813,,1.0,,,,,,,,,
10411573,away,Spezia,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,F,11,11,False,21.0,19.0,1.0,6.0,6.0,15.0,1.0,1.0,,,87.0,36.0,6.4,10.0,0.014083,0,,,,1.0,13.0,,8.0,3.0,2.0,,,6.0,,,1.0,4.0,,1.0,,,,,3.0,,,1.0,,,,True,,,,,,,,,,
10411573,away,Spezia,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185,2430,M,788061,EUR,840326400,F,18,18,False,11.0,10.0,,4.0,4.0,7.0,1.0,2.0,,,90.0,26.0,6.8,7.0,0.216109,0,,,,,6.0,,6.0,8.0,,,,3.0,,,1.0,2.0,4.0,2.0,,,1.0,,4.0,1.0,,1.0,,,,,,,,,,,1.0,,,
10411573,away,Spezia,Albin Ekdal,albin-ekdal,A. Ekdal,M,8,186,177,M,21992,EUR,617587200,M,8,8,True,4.0,3.0,1.0,1.0,2.0,2.0,,2.0,,,19.0,6.0,6.4,2.0,0.00477161,0,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10411573,away,Spezia,Daniele Verde,daniele-verde,D. Verde,F,7,168,327,M,605580,EUR,835228800,F,10,10,True,2.0,2.0,,1.0,1.0,2.0,1.0,,,,18.0,4.0,6.4,1.0,0.00136389,0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,away,Spezia,Raimonds Krollis,raimonds-krollis,R. Krollis,F,99,186,256,M,936122,EUR,1004227200,F,19,19,True,,,,,,,,,,,8.0,1.0,6.5,,,0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10411573,away,Spezia,Tio Cipot,cipot-tio,T. Cipot,F,7,185,254,M,1046323,EUR,1050796800,F,72,72,True,1.0,,1.0,,1.0,,,2.0,,,8.0,7.0,6.7,3.0,,0,,,,,,,1.0,3.0,,,3.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10411573,away,Spezia,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,14,14,True,1.0,1.0,,1.0,1.0,,,,,,13.0,2.0,6.4,1.0,7.58e-06,0,,,,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
10411573,away,Spezia,Petar Zovko,petar-zovko,P. Zovko,G,40,192,84,M,1067207,EUR,1017014400,G,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,away,Spezia,Federico Marchetti,federico-marchetti,F. Marchetti,G,,188,90,M,41445,EUR,413424000,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,away,Spezia,Bartłomiej Drągowski,bartlomiej-dragowski,B. Drągowski,G,1,191,2915,M,329519,EUR,871948800,G,69,69,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,away,Spezia,Mattia Caldara,mattia-caldara,M. Caldara,D,,187,516,M,362222,EUR,768096000,D,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,away,Spezia,Salvador Ferrer,salvador-ferrer,S. Ferrer,D,,184,60,M,958521,EUR,885340800,D,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,away,Spezia,Jacopo Sala,jacopo-sala,J. Sala,M,,183,12,M,100568,EUR,691891200,D,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,away,Spezia,Viktor Kovalenko,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,287659,EUR,824256000,M,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,away,Spezia,Simone Bastoni,simone-bastoni,S. Bastoni,M,10,183,168,M,385330,EUR,847152000,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,away,Spezia,Kevin Agudelo,kevin-agudelo,K. Agudelo,M,20,178,358,M,931290,EUR,911001600,M,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411573,away,Spezia,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,dani.malda,,,,,,,,,,,,,,,
