match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,captain,stat_goals,stat_outfielderBlock,stat_fouls,stat_wasFouled,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
10913470,home,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400,G,34,34,False,18.0,13.0,7.0,2.0,13.0,14.0,4.0,1.0,1.0,1.0,4.0,1.0,90.0,23.0,7.1,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913470,home,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,False,44.0,29.0,5.0,2.0,18.0,26.0,21.0,4.0,,,6.0,,90.0,76.0,6.9,23.0,2,12.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10913470,home,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,794331,EUR,768355200,D,20,20,False,56.0,48.0,7.0,5.0,42.0,44.0,12.0,1.0,,,6.0,,90.0,65.0,7.0,9.0,0,6.0,,,2.0,1.0,3.0,1.0,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,
10913470,home,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,159653,EUR,664761600,D,26,26,False,70.0,66.0,9.0,7.0,46.0,47.0,24.0,3.0,2.0,1.0,10.0,,90.0,84.0,8.1,7.0,1,20.0,1.0,,1.0,2.0,3.0,,1.0,,,1.0,5.0,1.0,,,,,,,ahmedhegazy6,True,1.0,1.0,1.0,,,,,,,,,
10913470,home,Al-Ittihad,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,95,95,False,31.0,26.0,1.0,1.0,19.0,20.0,12.0,5.0,1.0,1.0,10.0,,73.0,55.0,6.0,13.0,0,7.0,1.0,,1.0,1.0,6.0,,2.0,,,,,2.0,2.0,1.0,2.0,1.0,,,,,,,3.0,1.0,,,,,,,,
10913470,home,Al-Ittihad,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180.0,899,M,345113,EUR,624931200,M,19,19,False,49.0,43.0,8.0,5.0,28.0,29.0,20.0,,1.0,,8.0,,90.0,59.0,7.3,10.0,1,15.0,,,1.0,,6.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,2.0,,,,,1.0,,2.0,,,,,,,,,
10913470,home,Al-Ittihad,Tarek Hamed,hamed-tarek,T. Hamed,M,8,165.0,561,M,560168,EUR,593654400,M,3,3,False,62.0,60.0,2.0,2.0,42.0,42.0,21.0,5.0,2.0,1.0,3.0,,90.0,74.0,7.1,5.0,0,18.0,1.0,,,,4.0,1.0,,,,,,,4.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,
10913470,home,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176.0,1742,M,797619,EUR,660960000,M,90,90,False,31.0,26.0,2.0,1.0,14.0,14.0,17.0,6.0,3.0,,1.0,,62.0,49.0,7.8,12.0,4,12.0,,,1.0,3.0,7.0,,2.0,,1.0,2.0,1.0,,1.0,,2.0,1.0,,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,
10913470,home,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000,M,10,10,False,50.0,38.0,6.0,2.0,14.0,15.0,38.0,1.0,2.0,1.0,6.0,,83.0,62.0,6.7,19.0,1,24.0,3.0,,,,6.0,,3.0,,1.0,,,2.0,,,,3.0,,,igor_coronado,,,,2.0,,,,,,,,,
10913470,home,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,M,70,70,False,13.0,7.0,1.0,,4.0,6.0,7.0,3.0,3.0,1.0,5.0,,61.0,24.0,6.5,11.0,1,3.0,,,1.0,1.0,4.0,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,
