match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_outfielderBlock,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAShot,stat_hitWoodwork,stat_goals
11369903,away,Club Brugge KV,Tajon Buchanan,,,tajon-buchanan,T. Buchanan,M,17,183,7500,M,973290,EUR,918432000,D,17,17,False,36.0,32.0,4.0,3.0,17.0,17.0,15.0,26.0,,7.0,5.0,,,,90.0,70.0,7.7,17.0,0.0120093,1,,,2.0,2.0,,,,3.0,,7.0,,,5.0,3.0,1.0,0.1459,4.0,2.0,,,,,,,1.0,,1.0,1.0,1.0,,
11369903,away,Club Brugge KV,Jorne Spileers,Jorne,Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,False,78.0,73.0,22.0,19.0,47.0,50.0,26.0,28.0,,,4.0,,,,90.0,92.0,7.8,6.0,0.0170102,0,,,,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369903,away,Club Brugge KV,Brandon Mechele,,,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,67.0,55.0,16.0,11.0,34.0,40.0,21.0,27.0,2.0,2.0,4.0,,,,90.0,75.0,7.6,12.0,0.00781244,2,,,,3.0,2.0,,,,,,,,,,1.0,0.2051,,,,,,1.0,0.0712,,,,,,,,
11369903,away,Club Brugge KV,Maxim De Cuyper,,,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,51.0,42.0,8.0,6.0,20.0,22.0,24.0,35.0,,2.0,4.0,,,,90.0,88.0,7.8,18.0,0.367713,0,,,4.0,3.0,2.0,1.0,,2.0,1.0,6.0,1.0,1.0,,3.0,,,2.0,1.0,,,2.0,,,,,,,,,,
11369903,away,Club Brugge KV,Hugo Vetlesen,,,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,47.0,42.0,6.0,4.0,23.0,25.0,19.0,23.0,1.0,4.0,7.0,,,,89.0,61.0,7.2,9.0,0.114413,1,,1.0,5.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,0.0324,,,,,,1.0,0.0257,,,,,,,,
11369903,away,Club Brugge KV,Casper Nielsen,,,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,False,40.0,33.0,7.0,4.0,19.0,21.0,18.0,26.0,2.0,7.0,1.0,,,,90.0,65.0,7.7,12.0,0.546971,1,,1.0,4.0,6.0,,1.0,,,2.0,7.0,,,3.0,3.0,1.0,0.0276,2.0,1.0,1.0,,4.0,,,,,,,1.0,,,
11369903,away,Club Brugge KV,Philip Zinckernagel,,,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,M,77,77,False,11.0,8.0,,,2.0,2.0,6.0,13.0,,1.0,1.0,,,,71.0,28.0,6.6,14.0,0.221743,1,,1.0,9.0,,,,,4.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0878,2.0,,1.0,,,,,,,,,1.0,,1.0,
11369903,away,Club Brugge KV,Hans Vanaken,,,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,60.0,53.0,3.0,3.0,27.0,30.0,26.0,30.0,5.0,10.0,8.0,,,,90.0,75.0,7.8,10.0,0.143854,1,,2.0,5.0,3.0,,2.0,1.0,2.0,2.0,,,1.0,1.0,2.0,1.0,0.1011,2.0,2.0,,True,,,,,,,,1.0,,,
11369903,away,Club Brugge KV,Ferran Jutglà,,,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,M,9,9,False,25.0,15.0,1.0,,5.0,10.0,10.0,16.0,4.0,6.0,7.0,,,,89.0,46.0,7.3,20.0,0.0824444,4,,2.0,7.0,,,,,4.0,2.0,1.0,,3.0,2.0,,1.0,0.7876,,,,,,2.0,1.2136,,1.0,1.0,,,,,1.0
11369903,away,Club Brugge KV,Igor Thiago,,,igor-thiago,I. Thiago,F,9,191,31387,M,1016907,EUR,993513600,F,99,99,False,26.0,15.0,,,4.0,7.0,11.0,19.0,5.0,6.0,3.0,,,,90.0,43.0,6.2,20.0,0.0627022,3,,2.0,8.0,2.0,,1.0,1.0,5.0,1.0,,2.0,3.0,,,1.0,1.2007,,,,,,2.0,0.5804,2.0,2.0,,,,,,
11369903,away,Club Brugge KV,Denis Odoi,Denis,Odoi,denis-odoi,D. Odoi,M,3,177,876,M,58994,EUR,580694400,D,6,6,True,11.0,11.0,,,8.0,8.0,3.0,3.0,,1.0,,,,,19.0,16.0,6.6,,0.00079066,0,,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11369903,away,Club Brugge KV,Éder Balanta,,,eder-balanta,É. Balanta,M,,181,410,M,322529,EUR,730857600,M,39,39,True,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,1.646e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369903,away,Club Brugge KV,Michał Skóraś,,,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,F,8,8,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,0.00012375,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11369903,away,Club Brugge KV,Nordin Jackers,,,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369903,away,Club Brugge KV,Dedryck Boyata,,,dedryck-boyata,D. Boyata,D,,188,345,M,103928,EUR,659750400,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369903,away,Club Brugge KV,Raphael Onyedika,,,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369903,away,Club Brugge KV,Andreas Skov Olsen,,,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
