match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_goals,stat_goalAssist,stat_totalOffside
11396399,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,8,8,True,,13.0,10.0,,,4.0,4.0,6.0,9.0,,,,,33.0,15.0,6.5,3.0,0.0224116,1,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,0.0356,,,,,,,,,,,,
11396399,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,True,,17.0,15.0,2.0,2.0,7.0,7.0,9.0,12.0,,5.0,,,33.0,34.0,6.8,9.0,0.050625,0,,2.0,1.0,7.0,6.0,,6.0,,2.0,2.0,1.0,2.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,
11396399,home,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,youssoufa_10,997006,EUR,1100908800,F,18,18,True,,5.0,5.0,,,3.0,3.0,2.0,2.0,,1.0,,,24.0,10.0,6.3,1.0,0.0202573,1,,,,2.0,2.0,,2.0,,1.0,,,,,1.0,,1.0,1.0,,,0.1705,,1.0,,,,1.0,,,,,,
11396399,home,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,SebHaller,149731,EUR,772243200,F,9,9,True,,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,11.0,7.0,6.8,,0.0437347,0,,,,1.0,2.0,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11396399,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396399,home,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396399,home,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,gioareyna,989056,EUR,1037145600,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396399,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,F,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396399,away,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,MNeuer,8959,EUR,512265600,G,1,1,False,True,52.0,44.0,15.0,8.0,42.0,44.0,2.0,8.0,,5.0,1.0,1.0,90.0,58.0,7.1,9.0,0.00044209,0,0.7266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396399,away,FC Bayern München,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,nousmaz97,847030,EUR,879465600,D,40,40,False,,52.0,47.0,4.0,2.0,24.0,26.0,23.0,26.0,1.0,4.0,,,90.0,73.0,7.3,11.0,0.238373,1,,,,7.0,3.0,1.0,2.0,3.0,3.0,3.0,,,,4.0,,,1.0,,,0.1267,1.0,1.0,,,,,,,,,,
11396399,away,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,,50.0,46.0,3.0,2.0,38.0,41.0,8.0,9.0,,6.0,,,60.0,58.0,7.6,4.0,0.0036906,1,,,,5.0,3.0,2.0,1.0,1.0,2.0,,,,,3.0,,1.0,,,,0.4674,,,1.0,,,,1.0,0.4984,,1.0,,
11396399,away,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,kiminjae3,896569,EUR,848016000,D,3,3,False,,81.0,74.0,5.0,1.0,61.0,65.0,13.0,16.0,6.0,2.0,,,90.0,96.0,7.5,9.0,0.00517013,0,,,,1.0,5.0,1.0,,,3.0,2.0,1.0,,,,2.0,,,,,,,,2.0,,,,,,,,,
11396399,away,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,ADavies19,843665,EUR,973123200,D,19,19,False,,64.0,55.0,5.0,1.0,42.0,47.0,13.0,17.0,2.0,10.0,,,90.0,93.0,6.7,19.0,0.018634,0,,,,8.0,7.0,,8.0,,2.0,1.0,3.0,2.0,1.0,1.0,,3.0,,1.0,,,,,1.0,,,,,,,,,
11396399,away,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,KonradLaimer,355492,EUR,864691200,M,27,27,False,,54.0,50.0,5.0,4.0,35.0,37.0,15.0,17.0,,6.0,,,90.0,69.0,7.3,7.0,0.0452986,0,,,,5.0,8.0,2.0,,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,
11396399,away,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,leon_goretzka,184661,EUR,792028800,M,8,8,False,,48.0,44.0,,,33.0,34.0,11.0,14.0,1.0,10.0,,,90.0,61.0,7.4,7.0,0.331947,2,,,,4.0,3.0,1.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,0.1455,,2.0,,,,1.0,,,,,,
11396399,away,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,KingComan,280441,EUR,834624000,M,11,11,False,,38.0,33.0,1.0,,14.0,16.0,21.0,24.0,,5.0,,,90.0,55.0,7.0,14.0,0.155741,2,,2.0,2.0,7.0,2.0,1.0,5.0,,,,3.0,1.0,1.0,,,1.0,3.0,1.0,1.0,0.1924,1.0,1.0,,,,,,,,,1.0,
11396399,away,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,M,42,42,False,,25.0,20.0,,,8.0,9.0,12.0,16.0,,5.0,,,89.0,45.0,7.2,17.0,0.127863,2,,,,5.0,5.0,2.0,3.0,,3.0,3.0,5.0,1.0,,,,1.0,2.0,1.0,,0.5135,,,,,,1.0,2.0,0.4222,,,,1.0
11396399,away,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,M,10,10,False,,30.0,25.0,3.0,3.0,6.0,8.0,20.0,25.0,,3.0,,,89.0,46.0,8.1,14.0,0.997342,1,,3.0,1.0,4.0,3.0,,2.0,,1.0,,3.0,1.0,1.0,,,1.0,3.0,2.0,,0.2184,2.0,,,,,,1.0,0.3344,,,2.0,2.0
11396399,away,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,HurriKane,108579,EUR,743817600,F,9,9,False,,16.0,13.0,1.0,1.0,3.0,3.0,10.0,14.0,1.0,3.0,,,90.0,34.0,9.9,8.0,0.230776,5,,1.0,,4.0,5.0,1.0,,1.0,,,2.0,4.0,1.0,,1.0,,1.0,2.0,1.0,1.7194,1.0,,,,,,4.0,3.0765,,3.0,,3.0
11396399,away,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,alekspavlovic_,1142251,EUR,1083542400,M,45,45,True,,11.0,11.0,,,8.0,8.0,3.0,3.0,,3.0,,,30.0,19.0,7.1,2.0,0.00999849,0,,,,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,
11396399,away,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,Choupo,21626,EUR,606614400,F,13,13,True,,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396399,away,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,F,25,25,True,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,2.0,,,0.0365781,0,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11396399,away,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396399,away,FC Bayern München,Bouna Sarr,bouna-sarr,B. Sarr,D,70,177,1413,M,,158233,EUR,696816000,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396399,away,FC Bayern München,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177,2029,M,,1142249,EUR,1042502400,M,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396399,away,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396399,away,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
