match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,captain
10913393,home,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,CR7,750,EUR,476409600.0,F,7,7,False,27.0,22.0,1.0,1.0,3.0,3.0,19.0,25.0,2.0,,,,90.0,53.0,8.0,11.0,8,1.0,4.0,11.0,,2.0,,2.0,,,1.0,6.0,1.0,,,2.0,,4.0,2.0,2.0,2.0,,,,3.0,2.0,4.0,,,,1.0,True
10913393,home,Al-Nassr,Ayman Yahya,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,,1130539,EUR,989798400.0,M,23,23,True,11.0,8.0,1.0,1.0,3.0,3.0,5.0,8.0,2.0,,,,19.0,14.0,6.8,4.0,1,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,
10913393,home,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,,986400,EUR,937440000.0,D,12,12,True,9.0,8.0,3.0,2.0,1.0,1.0,7.0,9.0,1.0,,,,16.0,21.0,6.7,4.0,0,1.0,2.0,3.0,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,3.0,2.0,,,,,,
10913393,home,Al-Nassr,Abdulelah Al-Amri,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,,881831,EUR,853286400.0,D,5,5,True,10.0,7.0,,,3.0,4.0,4.0,7.0,2.0,,,,16.0,13.0,6.5,4.0,1,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,
10913393,home,Al-Nassr,Jaloliddin Masharipov,jaloliddin-masharipov,J. Masharipov,M,77,172.0,6101,M,Masharipov77,333611,EUR,746841600.0,F,77,77,True,7.0,7.0,,,,,8.0,10.0,,,,,12.0,13.0,6.8,3.0,0,3.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10913393,home,Al-Nassr,Mohammed Khalil Marran,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,,1115775,EUR,982195200.0,F,16,16,True,2.0,1.0,,,,,1.0,2.0,,,,,12.0,6.0,6.6,1.0,3,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,
10913393,home,Al-Nassr,Waleed Abdullah,waleed-abdullah,W. Abdullah,G,33,196.0,188,M,,118139,EUR,514252800.0,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913393,home,Al-Nassr,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,,794347,EUR,742694400.0,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913393,home,Al-Nassr,Mohammed Al-Fatil,mohammed-al-fatil,M. Al-Fatil,D,33,181.0,549,M,,328829,EUR,694483200.0,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913393,home,Al-Nassr,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169.0,71,M,,1385284,EUR,1007337600.0,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Majed Mohammed,,,,,,,,,
10913393,away,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,,832497,EUR,829267200.0,G,96,96,False,39.0,23.0,19.0,4.0,20.0,22.0,3.0,17.0,12.0,,4.0,6.0,90.0,55.0,7.5,16.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10913393,away,Al-Khaleej,Omar Al-Oudah,omar-al-oudah,O. Al-Oudah,D,22,174.0,4,,,2266015,EUR,914889600.0,D,2,2,False,21.0,16.0,2.0,,11.0,13.0,5.0,8.0,3.0,,,,90.0,42.0,6.4,6.0,0,,6.0,3.0,1.0,,1.0,1.0,4.0,,3.0,1.0,,7.0,,3.0,,1.0,,,,,,,,,,,,,,
10913393,away,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,,818696,EUR,750556800.0,D,3,3,False,42.0,29.0,11.0,2.0,25.0,30.0,4.0,12.0,6.0,,,,90.0,55.0,7.0,14.0,0,,3.0,4.0,,,2.0,1.0,1.0,,2.0,1.0,,5.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,
10913393,away,Al-Khaleej,Izuchukwu Jude Anthony,izuchukwu-jude-anthony,I. J. Anthony,D,16,187.0,51,M,,834130,EUR,878515200.0,D,25,25,False,41.0,34.0,2.0,,32.0,37.0,2.0,4.0,3.0,,,,90.0,58.0,7.3,10.0,0,,3.0,4.0,,1.0,2.0,2.0,,,2.0,2.0,,6.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
10913393,away,Al-Khaleej,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178.0,86,M,,834247,EUR,872467200.0,D,5,5,False,26.0,20.0,4.0,1.0,13.0,16.0,8.0,12.0,9.0,,,,89.0,44.0,6.8,12.0,1,2.0,2.0,4.0,1.0,1.0,2.0,,,1.0,,,,,,,2.0,,1.0,,1.0,,,,2.0,2.0,,,,,,
10913393,away,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,,857390,EUR,852076800.0,M,6,6,False,46.0,37.0,5.0,3.0,27.0,32.0,10.0,14.0,7.0,,,,86.0,58.0,6.4,11.0,1,,9.0,5.0,5.0,2.0,3.0,,2.0,,,,,,,2.0,2.0,,1.0,,,,,,2.0,2.0,1.0,,,,,
10913393,away,Al-Khaleej,Lucas Souza,lucas-souza,L. Souza,M,,186.0,38,M,,311608,EUR,647049600.0,M,8,8,False,38.0,35.0,5.0,4.0,21.0,23.0,14.0,15.0,2.0,,,,90.0,55.0,6.8,4.0,0,,4.0,6.0,2.0,,1.0,1.0,2.0,,,3.0,,6.0,2.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,True
10913393,away,Al-Khaleej,Morato,morato,Morato,M,12,170.0,60,M,,866468,EUR,715305600.0,M,10,10,False,21.0,14.0,1.0,1.0,9.0,15.0,5.0,6.0,2.0,,,,82.0,37.0,7.1,12.0,2,,8.0,6.0,4.0,2.0,2.0,2.0,1.0,,1.0,,1.0,,,1.0,2.0,3.0,1.0,,,,,,1.0,1.0,2.0,,1.0,,,
10913393,away,Al-Khaleej,André Poko,andre-poko,A. B. Poko,M,53,173.0,385,M,,177103,EUR,725846400.0,M,15,15,False,5.0,3.0,,,,1.0,3.0,5.0,1.0,,,,45.0,11.0,6.8,3.0,1,1.0,1.0,1.0,,,,,1.0,,,,,2.0,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,
10913393,away,Al-Khaleej,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,,193064,EUR,743472000.0,M,93,93,False,14.0,14.0,2.0,2.0,6.0,6.0,8.0,10.0,2.0,,,,89.0,31.0,7.6,5.0,2,2.0,3.0,8.0,,2.0,2.0,,,,,,,1.0,,,2.0,4.0,,2.0,,1.0,,,3.0,2.0,,,,,,
10913393,away,Al-Khaleej,Sokol Cikalleshi,sokol-cikalleshi,S. Cikalleshi,F,,185.0,338,M,,81138,EUR,646444800.0,F,9,9,False,15.0,13.0,3.0,2.0,9.0,10.0,4.0,5.0,2.0,,,,90.0,27.0,6.1,9.0,0,,13.0,1.0,1.0,4.0,,3.0,3.0,,5.0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,
10913393,away,Al-Khaleej,Hamad Al Abdan,hamad-al-abdan,H. A. Abdan,M,,165.0,13,M,,1019294,EUR,959299200.0,M,99,99,True,12.0,11.0,,,6.0,7.0,5.0,5.0,5.0,,,,45.0,22.0,6.3,6.0,0,,5.0,2.0,1.0,2.0,,2.0,,,1.0,,,,,,,2.0,,,,,,,1.0,,,,,,,
10913393,away,Al-Khaleej,Ahmad Zain,ahmad-zain,A. Zain,M,49,177.0,14,M,,818809,EUR,678412800.0,F,49,49,True,4.0,3.0,,,3.0,3.0,,1.0,1.0,,,,8.0,9.0,6.2,4.0,0,,5.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10913393,away,Al-Khaleej,Hassan Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175.0,4,M,,1915048,EUR,706147200.0,M,17,17,True,2.0,1.0,,,,,1.0,2.0,,,,,15.0,3.0,6.3,2.0,0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,Hassan,Al-Majhad,,,,,,,,
10913393,away,Al-Khaleej,Hani Al-Subayani,hani-al-subayani,H. Al-Subayani,D,3,175.0,4,M,,974169,EUR,900979200.0,D,24,24,True,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,8.0,4.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913393,away,Al-Khaleej,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,,1085896,EUR,914284800.0,D,13,13,True,3.0,2.0,2.0,1.0,,,2.0,3.0,,,,,8.0,7.0,6.7,1.0,0,,1.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,Abdullah Alshenqiti,,1.0,1.0,,,,,,
10913393,away,Al-Khaleej,Rayan Al Dossary,rayan-al-dossary,R. A. Dossary,G,35,,1,M,,1490719,EUR,,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Rayan Al Dossary,,,,,,,,,
10913393,away,Al-Khaleej,Abdullah Al-Harbi,abdullah-al-harbi,A. Al-Harbi,D,20,175.0,4,M,,818755,EUR,601948800.0,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913393,away,Al-Khaleej,Mohammed Al-Sahli,mohammed-al-sahli,M. Al-Sahli,M,11,178.0,3,M,,974146,EUR,678326400.0,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913393,away,Al-Khaleej,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,,989766,EUR,797904000.0,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
