match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_keyPass,stat_shotOffTarget,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
14109734,home,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189.0,39,M,827515,EUR,951004800,G,21,21,False,22.0,10.0,17.0,5.0,0.0,5.0,8.0,5.0,14.0,7.0,1.0,1.0,2.0,90.0,31.0,4.8,14.0,0.0007545,10.288577284379,2.0,4.2,4.935,0.1072,0,-1.6861,-0.11,0.0,-0.78,-0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109734,home,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185.0,109,M,98276,EUR,585792000,D,89,89,False,37.0,29.0,2.0,,0.0,20.0,22.0,9.0,15.0,3.0,,,,90.0,49.0,5.7,11.0,0.00244722,121.3445377517,14.0,73.185,16.8,,0,,-0.08,0.08,-0.64,,True,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109734,home,Antalyaspor,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184.0,385,M,233856,EUR,753148800,D,30,30,False,31.0,26.0,3.0,2.0,0.0,19.0,20.0,7.0,11.0,4.0,1.0,,,90.0,46.0,5.9,6.0,0.00417681,102.74948835917,13.0,46.725,13.125,,0,,0.05,0.06,-0.88,,,,1.0,3.0,4.0,6.0,1.0,3.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14109734,home,Antalyaspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183.0,128,M,913994,EUR,883612800,D,4,4,False,10.0,10.0,,,0.0,8.0,8.0,2.0,2.0,2.0,,,,31.0,15.0,6.1,1.0,0.00151362,22.68514118731,4.0,-8.505,2.1,,0,,0.03,-0.02,-0.27,,,1.0,1.0,2.0,1.0,3.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14109734,home,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180.0,128,M,967214,EUR,959731200,M,7,7,False,34.0,29.0,1.0,1.0,0.0,13.0,15.0,16.0,19.0,6.0,,,,90.0,61.0,6.8,10.0,0.0178228,82.172955164873,9.0,76.23,21.42,,0,,0.13,0.11,-0.05,,,1.0,,2.0,1.0,1.0,3.0,,,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,21.487354420682,1.0,,,,,,,,,,,,,,,,,,,
14109734,home,Antalyaspor,Jesper Ceesay,jesper-ceesay,J. Ceesay,M,23,192.0,178,M,1021269,EUR,1003536000,M,23,23,False,41.0,37.0,4.0,3.0,0.0,25.0,26.0,12.0,15.0,7.0,,,,90.0,57.0,7.2,4.0,0.00815058,94.198597164023,11.0,4.935,19.635,,1,,0.09,0.04,-0.12,,,,,1.0,8.0,1.0,3.0,5.0,4.0,,2.0,1.0,,,,1.0,1.0,,24.561611531005,1.0,1.0,0.0364,0.01,,,,,,,,,,,,,,,,
14109734,home,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184.0,208,M,186949,EUR,814233600,M,8,8,False,41.0,30.0,6.0,2.0,0.0,9.0,12.0,21.0,29.0,3.0,,,,90.0,61.0,6.6,20.0,0.176083,112.81361729908,12.0,44.31,15.54,,0,,0.33,0.08,-0.4,,,,,6.0,4.0,,,,,1.0,3.0,,3.0,7.0,2.0,1.0,1.0,,,,,,,3.0,4.0,,,,,,,,,,,,,,
14109734,home,Antalyaspor,Kenneth Paal,kenneth-paal,K. Paal,D,3,175.0,247,M,285997,EUR,867110400,M,3,3,False,29.0,28.0,1.0,,0.0,16.0,16.0,12.0,13.0,2.0,,,,90.0,49.0,7.5,4.0,0.116451,32.657891748884,7.0,9.765,7.14,,1,,0.23,0.07,0.62,,,2.0,,3.0,5.0,5.0,,4.0,4.0,,1.0,1.0,1.0,3.0,,,,,,,,0.0074,-0.02,,,1.0,,,,,,,,,,,,,
14109734,home,Antalyaspor,Samuel Ballet,samuel-ballet,S. Ballet,F,11,184.0,199,M,966663,EUR,984355200,F,11,11,False,25.0,20.0,,,0.0,6.0,7.0,14.0,18.0,3.0,,,,90.0,48.0,7.1,13.0,0.0513784,163.64195128217,16.0,43.89,14.595,,5,,0.17,0.26,0.13,,,4.0,,7.0,5.0,,,2.0,2.0,2.0,3.0,,,3.0,1.0,2.0,,,56.735790718467,4.0,2.0,0.1309,0.11,1.0,,1.0,,,2.0,1.0,0.2332,,,,,,,,
14109734,home,Antalyaspor,Nikola Storm,nikola-storm,N. Storm,F,26,178.0,277,M,149796,EUR,780883200,F,26,26,False,9.0,7.0,1.0,,0.0,4.0,4.0,3.0,5.0,1.0,,,,45.0,15.0,6.5,5.0,0.0301267,75.113606365571,6.0,60.27,29.295,,0,,0.07,0.04,0.0,,,,,1.0,,,,,,1.0,,,,2.0,1.0,1.0,,,48.456151899293,2.0,,,,,1.0,,,,,,,,,,,,,,
