match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_fouls,player_sofascoreId,captain,stat_aerialLost,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_outfielderBlock,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves
10583813,home,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000.0,F,10,10,False,41.0,31.0,10.0,5.0,8.0,8.0,,2.0,90.0,65.0,7.6,22.0,1,27.0,43.0,1.0,4.0,4.0,,3.0,2.0,igor_coronado,,,1.0,1.0,1.0,,2.0,1.0,,,10.0,4.0,,,,5.0,1.0,1.0,3.0,,,1.0,,
10583813,home,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800.0,F,70,70,True,5.0,3.0,,,,1.0,,,27.0,7.0,6.6,2.0,0,4.0,5.0,,2.0,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,
10583813,home,Al-Ittihad,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400.0,D,95,95,True,13.0,11.0,1.0,,5.0,5.0,,4.0,22.0,22.0,6.6,6.0,0,6.0,10.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,
10583813,home,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800.0,D,33,33,True,7.0,6.0,1.0,1.0,2.0,2.0,,,16.0,16.0,6.3,3.0,0,5.0,6.0,,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10583813,home,Al-Ittihad,Abdullah Al-Jadani,abdullah-al-jadani,A. Al-Jadani,G,30,183.0,41,M,818618,EUR,686707200.0,G,21,21,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583813,home,Al-Ittihad,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000.0,D,37,37,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583813,home,Al-Ittihad,Zakaria Hawsawi,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200.0,D,12,12,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Zakaria Al Hawsawi,,,,,,,,,,,,,,,
10583813,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400.0,M,14,14,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,,,,,,
10583813,home,Al-Ittihad,Nour El Din El Bahar,noor,Noor,M,,172.0,27,M,1399466,EUR,1087603200.0,M,44,44,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Nour,,,,,,,,,,,,,,,
10583813,home,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,1474689,EUR,1076976000.0,M,36,36,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583813,away,Al-Ettifaq,Paulo Victor,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000.0,G,48,48,False,26.0,11.0,21.0,6.0,8.0,11.0,,14.0,90.0,37.0,7.9,15.0,0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0
10583813,away,Al-Ettifaq,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800.0,D,2,2,False,30.0,23.0,4.0,1.0,11.0,14.0,4.0,4.0,90.0,49.0,7.0,10.0,0,13.0,18.0,1.0,4.0,2.0,,,,,,3.0,1.0,,,,3.0,,,,2.0,1.0,,,,,1.0,1.0,,,,,,
10583813,away,Al-Ettifaq,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000.0,D,32,32,False,18.0,18.0,4.0,4.0,13.0,13.0,2.0,1.0,90.0,23.0,7.1,,0,5.0,5.0,1.0,1.0,3.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,
10583813,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400.0,D,70,70,False,25.0,23.0,2.0,1.0,16.0,17.0,7.0,4.0,90.0,35.0,7.3,2.0,1,7.0,8.0,1.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,
10583813,away,Al-Ettifaq,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000.0,D,13,13,False,22.0,16.0,5.0,1.0,4.0,4.0,,4.0,62.0,39.0,6.5,11.0,0,12.0,19.0,,4.0,2.0,1.0,,2.0,,,,1.0,,,,3.0,,,,1.0,,,,,,2.0,2.0,2.0,,,,,
10583813,away,Al-Ettifaq,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600.0,M,98,98,False,41.0,33.0,7.0,3.0,17.0,21.0,4.0,7.0,90.0,55.0,7.0,11.0,0,16.0,21.0,1.0,1.0,6.0,,,,,,1.0,,,,,,2.0,,,1.0,,,,,,3.0,2.0,2.0,,,,,
10583813,away,Al-Ettifaq,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000.0,M,15,15,False,17.0,9.0,3.0,,3.0,4.0,,4.0,61.0,32.0,7.0,15.0,0,7.0,18.0,,3.0,5.0,,4.0,1.0,,,1.0,,3.0,,,,,,,5.0,1.0,,,,1.0,2.0,,2.0,,,,,
10583813,away,Al-Ettifaq,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200.0,M,6,6,False,15.0,13.0,2.0,,5.0,5.0,,2.0,67.0,25.0,7.1,3.0,0,9.0,12.0,,1.0,6.0,,1.0,,,,1.0,,1.0,,,1.0,2.0,,,2.0,1.0,,,,,3.0,2.0,,,,,,
10583813,away,Al-Ettifaq,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600.0,M,11,11,False,22.0,18.0,4.0,2.0,9.0,11.0,,5.0,83.0,27.0,6.9,5.0,0,9.0,11.0,1.0,5.0,3.0,,,1.0,,True,2.0,2.0,,,,,,,,,,,,,1.0,2.0,2.0,1.0,,,1.0,,
10583813,away,Al-Ettifaq,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200.0,M,8,8,False,23.0,20.0,2.0,1.0,6.0,6.0,2.0,4.0,90.0,39.0,6.5,11.0,1,14.0,17.0,,5.0,3.0,2.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,3.0,3.0,4.0,,,,,
10583813,away,Al-Ettifaq,Robin Quaison,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800.0,F,99,99,False,8.0,6.0,2.0,1.0,3.0,3.0,,,67.0,16.0,6.3,4.0,1,3.0,5.0,,5.0,4.0,,,1.0,,,3.0,1.0,,1.0,,,3.0,,,,,,,,,1.0,1.0,2.0,1.0,,,,
10583813,away,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800.0,F,27,27,True,5.0,3.0,,,2.0,4.0,,1.0,29.0,9.0,6.5,5.0,0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,
10583813,away,Al-Ettifaq,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200.0,D,12,12,True,8.0,5.0,1.0,,1.0,4.0,2.0,3.0,28.0,21.0,7.2,4.0,0,4.0,4.0,,1.0,5.0,1.0,1.0,,,,,,1.0,,,2.0,,Alhwsawi Sanousi Mohammed,,,,,,,,4.0,3.0,,,,,,
10583813,away,Al-Ettifaq,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800.0,M,16,16,True,4.0,4.0,,,3.0,3.0,,1.0,23.0,6.0,6.6,,0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,Faisal,Al-Ghamdi,,,,,,,,,,,,,,
10583813,away,Al-Ettifaq,Youssouf Niakate,youssouf-niakate,Y. Niakate,F,12,178.0,551,M,291915,EUR,724464000.0,F,18,18,True,6.0,4.0,,,1.0,2.0,,1.0,23.0,12.0,6.4,4.0,0,3.0,4.0,,3.0,2.0,1.0,3.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
10583813,away,Al-Ettifaq,Fahad Al-Dossari,fahad-al-dossari,F. Al-Dossari,M,97,,1,M,1134247,EUR,,M,29,29,True,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,13.0,9.0,6.6,5.0,0,1.0,3.0,,,1.0,,,,,,,,,,,,,Fahad Al-Dossari,,,,,,,,1.0,,3.0,,,,,
10583813,away,Al-Ettifaq,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800.0,G,1,1,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583813,away,Al-Ettifaq,Fahad Ghazi,fahad-ghazi,F. Ghazi,D,14,181.0,11,M,832496,EUR,762393600.0,D,4,4,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Fahad,Ghazi,,,,,,,,,,,,,,
10583813,away,Al-Ettifaq,Hamad Al-Sayyaf,hamad-alsayyaf,H. Alsayyaf,D,22,,4,M,1092806,EUR,1011312000.0,D,44,44,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Hamad Alsayyaf,,,,,,,,,,,,,,,
10583813,away,Al-Ettifaq,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200.0,F,17,17,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
