match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_totalContest,player_sofascoreId,captain,stat_aerialLost,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,stat_errorLeadToAShot
11453217,home,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,35,35,False,17.0,14.0,7.0,4.0,0.0,14.0,17.0,1.0,1.0,1.0,5.0,1.0,90.0,23.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453217,home,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,37,37,False,52.0,45.0,5.0,3.0,1.0,20.0,21.0,2.0,4.0,2.0,4.0,,90.0,68.0,7.4,12.0,0,25.0,32.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11453217,home,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,30,30,False,35.0,31.0,4.0,2.0,0.0,22.0,25.0,,2.0,,4.0,,69.0,43.0,6.6,7.0,0,9.0,10.0,,4.0,,2.0,,,1.0,1.0,2.0,,,Saad Al-Mousa,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11453217,home,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200,D,15,15,False,54.0,49.0,4.0,1.0,0.0,34.0,35.0,2.0,2.0,2.0,2.0,,90.0,57.0,6.6,5.0,1,15.0,19.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11453217,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800,D,13,13,False,36.0,35.0,1.0,1.0,0.0,12.0,12.0,,3.0,,5.0,,90.0,54.0,6.8,5.0,2,23.0,24.0,,4.0,,,,,2.0,2.0,2.0,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
11453217,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800,M,7,7,False,39.0,35.0,2.0,2.0,0.0,10.0,11.0,,2.0,,5.0,,90.0,56.0,7.0,12.0,2,25.0,29.0,1.0,6.0,,2.0,,1.0,2.0,1.0,3.0,,2.0,,,,2.0,,2.0,1.0,nglkante,True,,,,,,,,,,,,,,
11453217,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,False,58.0,50.0,3.0,2.0,0.0,30.0,35.0,3.0,12.0,,7.0,,90.0,72.0,7.0,12.0,0,20.0,23.0,,9.0,2.0,,,,3.0,2.0,6.0,,,Awad Al Nashri,,,3.0,4.0,,2.0,,,1.0,2.0,,,,,,,,,,,,
11453217,home,Al-Ittihad,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800,M,16,16,False,31.0,27.0,2.0,2.0,0.0,9.0,10.0,,5.0,,1.0,,58.0,45.0,7.6,6.0,2,18.0,22.0,1.0,1.0,,,,2.0,3.0,2.0,1.0,,1.0,Faisal,Al-Ghamdi,,1.0,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,
11453217,home,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,F,27,27,False,36.0,29.0,3.0,2.0,0.0,6.0,7.0,1.0,6.0,,3.0,,69.0,58.0,7.1,17.0,1,23.0,33.0,4.0,6.0,1.0,,,,3.0,2.0,2.0,2.0,2.0,,,,3.0,1.0,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,
11453217,home,Al-Ittihad,Talal Abubakr Haji,haji-talal-abubakr,T. A. Haji,F,90,175.0,455,M,1501473,EUR,1189900800,F,52,52,False,20.0,18.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,,90.0,31.0,9.3,5.0,2,14.0,16.0,,6.0,1.0,,2.0,1.0,,,3.0,,4.0,,,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,,,,,,,,,
11453217,home,Al-Ittihad,Jota,jota,Jota,F,7,175.0,5337,M,845786,EUR,922752000,F,11,11,False,26.0,18.0,1.0,,0.0,1.0,2.0,,3.0,,6.0,,90.0,44.0,8.2,15.0,3,21.0,31.0,7.0,4.0,1.0,2.0,,,1.0,1.0,,2.0,4.0,,,,1.0,1.0,,2.0,jotafilipe_7,,,1.0,,3.0,1.0,4.0,,,,,,,,
11453217,home,Al-Ittihad,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,29,166.0,121,M,1501453,EUR,1140998400,M,29,29,True,8.0,6.0,,,0.0,3.0,3.0,,2.0,,1.0,,32.0,13.0,7.2,2.0,2,3.0,5.0,,3.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
11453217,home,Al-Ittihad,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000,D,25,25,True,10.0,7.0,2.0,,0.0,5.0,6.0,,1.0,1.0,1.0,,21.0,12.0,6.3,3.0,0,2.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453217,home,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,1474689,EUR,1076976000,M,17,17,True,2.0,2.0,,,0.0,,,1.0,1.0,,1.0,,21.0,7.0,7.2,2.0,2,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,
11453217,home,Al-Ittihad,Abdullah Al-Jadani,abdullah-al-jadani,A. Al-Jadani,G,30,183.0,41,M,818618,EUR,686707200,G,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453217,home,Al-Ittihad,Turki Al-Jaadi,turki-al-jaadi,T. Al-Jaadi,D,12,170.0,28,M,1542114,EUR,1048982400,D,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Turki Al Jaadi,,,,,,,,,,,,,,,,,,,,,,
11453217,home,Al-Ittihad,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453217,home,Al-Ittihad,Hammam Al-Hammami,al-hammami-hammam,H. Al-Hammami,F,22,169.0,198,M,1836904,EUR,1075420800,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Hammam Al-Hammami,,,,,,,,,,,,,,,,,,,,,,
11453217,away,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,948594,EUR,851126400,G,22,22,False,25.0,14.0,12.0,3.0,0.0,14.0,17.0,1.0,1.0,1.0,5.0,,90.0,29.0,6.0,11.0,0,,8.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,
11453217,away,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,21,21,False,19.0,18.0,1.0,1.0,0.0,10.0,11.0,1.0,1.0,1.0,1.0,,74.0,37.0,6.0,10.0,0,9.0,9.0,1.0,5.0,1.0,2.0,,1.0,,,,,1.0,Alhwsawi Sanousi Mohammed,,,4.0,,,2.0,,,,,,,,1.0,,,,,,,,
11453217,away,Damac FC,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,1065328,EUR,794966400,D,4,4,False,31.0,24.0,4.0,1.0,0.0,21.0,25.0,1.0,5.0,3.0,3.0,,90.0,44.0,5.9,10.0,1,3.0,6.0,,4.0,2.0,1.0,,,3.0,2.0,,,,Noor Al-Rashidi,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11453217,away,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200,D,15,15,False,59.0,51.0,6.0,2.0,0.0,46.0,49.0,2.0,5.0,2.0,2.0,,90.0,71.0,6.8,9.0,2,5.0,10.0,,,,,,1.0,,,,1.0,,,,,1.0,4.0,1.0,,,True,,,,1.0,1.0,,,,,,1.0,1.0,,
11453217,away,Damac FC,Sultan Faqihi,sultan-faqihi,S. Faqihi,D,14,175.0,2,M,868647,EUR,794016000,D,41,41,False,27.0,20.0,5.0,1.0,0.0,19.0,22.0,,2.0,2.0,1.0,,61.0,38.0,6.6,8.0,0,1.0,5.0,,2.0,,,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,
11453217,away,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,False,16.0,10.0,1.0,,0.0,6.0,8.0,,6.0,2.0,2.0,,74.0,41.0,6.5,12.0,0,4.0,8.0,,7.0,,2.0,,,4.0,2.0,2.0,,,Dhari Al-Enezi,,1.0,2.0,1.0,,3.0,,,1.0,1.0,,,,,,,,,,,,
11453217,away,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,877163,EUR,826416000,M,23,23,False,16.0,15.0,1.0,1.0,0.0,12.0,13.0,,1.0,,4.0,,62.0,19.0,6.4,2.0,0,3.0,4.0,1.0,2.0,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
11453217,away,Damac FC,Tarek Hamed,hamed-tarek,T. Hamed,M,8,165.0,561,M,560168,EUR,593654400,M,8,8,False,50.0,42.0,5.0,2.0,0.0,30.0,35.0,,2.0,1.0,5.0,,90.0,59.0,5.9,9.0,0,12.0,15.0,,3.0,,,,4.0,1.0,1.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0
