match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_wonTackle,stat_totalContest,stat_wonContest,stat_challengeLost,stat_totalCross,stat_blockedScoringAttempt,stat_expectedGoals,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,stat_bigChanceMissed
12117110,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,19,19,False,,20.0,18.0,1.0,1.0,2.0,4.0,4.0,14.0,16.0,1.0,1.0,,,,68.0,33.0,8.2,6.0,0.814849,2,,,3.0,2.0,5.0,4.0,1.0,,,2.0,,,,,3.0,2.0,,,1.0,0.0968,,1.0,,2.0,,2.0,1.0,,
12117110,home,Red Bull Bragantino,Raul,raul,Raul,M,31,180,175,M,870760,EUR,837043200,M,23,23,True,,29.0,26.0,2.0,,0.0,14.0,14.0,12.0,15.0,1.0,4.0,,,,45.0,33.0,6.6,4.0,0.00720063,0,,,,,2.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,
12117110,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,F,28,28,True,,7.0,6.0,1.0,1.0,0.0,3.0,3.0,4.0,8.0,,,,,,30.0,13.0,6.9,4.0,0.126831,0,,,1.0,,2.0,2.0,,,1.0,,,1.0,,,1.0,1.0,,4.0,,,,,,2.0,1.0,,,1.0,
12117110,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,M,22,22,True,,6.0,3.0,,,0.0,1.0,2.0,2.0,4.0,,1.0,,,,22.0,7.0,6.7,3.0,0.013792,0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,
12117110,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,True,,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,,,,22.0,10.0,6.9,2.0,0.00237268,2,,,2.0,1.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,,,0.2414,,1.0,,,,,,,
12117110,home,Red Bull Bragantino,Douglas Mendes,douglas-mendes,D. Mendes,D,39,189,257,M,1134472,EUR,1087084800,D,39,39,True,,2.0,1.0,,,0.0,1.0,2.0,,,,,,,,8.0,3.0,6.7,1.0,3e-07,0,,Douglas Mendes,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12117110,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117110,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117110,home,Red Bull Bragantino,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186,169,M,794139,EUR,853977600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117110,home,Red Bull Bragantino,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,474,M,977676,EUR,983145600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117110,home,Red Bull Bragantino,Riquelme,riquelme,Riquelme,M,25,188,51,M,1808039,EUR,1136592000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117110,home,Red Bull Bragantino,Talisson,talisson,Talisson,M,33,188,167,M,1463902,EUR,1021939200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,Talisson,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117110,home,Red Bull Bragantino,Vinicinho,vinicinho,Vinicinho,F,17,174,339,M,1587965,EUR,1077235200,F,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,Vinicius,,,,,,,,,,,,,,,,,,,Mendonça Pereira,,,,,,,,
12117110,away,Atlético Goianiense,Ronaldo,ronaldo,Ronaldo,G,96,193,1025,M,840106,EUR,840672000,G,1,1,False,True,21.0,14.0,18.0,11.0,0.0,4.0,4.0,10.0,17.0,,7.0,2.0,2.0,2.0,90.0,30.0,6.7,7.0,0.00798887,0,-0.6967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117110,away,Atlético Goianiense,Maguinho,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,,9.0,5.0,2.0,1.0,0.0,4.0,4.0,1.0,5.0,,1.0,,,,45.0,21.0,6.0,12.0,0.0112073,0,,,2.0,1.0,5.0,1.0,,2.0,,1.0,,2.0,,,,,1.0,,,,,,,1.0,,,,,
12117110,away,Atlético Goianiense,Adriano Martins,adriano-martins,Adriano Martins,D,4,193,138,M,1008459,EUR,859852800,D,3,3,False,,27.0,23.0,7.0,3.0,0.0,14.0,16.0,9.0,11.0,3.0,3.0,,,,90.0,37.0,6.7,4.0,0.006277,0,,,,1.0,,3.0,,3.0,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,
12117110,away,Atlético Goianiense,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196,333,M,1117597,EUR,941846400,D,4,4,False,,26.0,24.0,4.0,3.0,0.0,14.0,14.0,10.0,12.0,3.0,3.0,,,,90.0,32.0,6.6,2.0,0.01098,1,,Alix Vinicius,3.0,5.0,4.0,5.0,,2.0,,,,1.0,1.0,,,,,,,0.079,,,,1.0,,,,1.0,
12117110,away,Atlético Goianiense,Guilherme Romão,guilherme-romao,G. Romão,D,5,179,114,M,883908,EUR,876182400,D,6,6,False,,36.0,27.0,4.0,,0.0,7.0,9.0,20.0,28.0,3.0,5.0,,,,90.0,55.0,6.4,16.0,0.0101768,1,,,1.0,6.0,4.0,8.0,1.0,,,1.0,2.0,1.0,,,1.0,,,1.0,1.0,0.1494,,,,,,,,1.0,
12117110,away,Atlético Goianiense,Lucas Kal,lucas-kal,Lucas Kal,M,21,186,179,M,840118,EUR,826934400,M,5,5,False,,51.0,37.0,9.0,7.0,0.0,16.0,17.0,21.0,34.0,,6.0,,,,90.0,63.0,6.9,16.0,0.0130315,1,,,1.0,,1.0,3.0,,2.0,2.0,2.0,1.0,,,,,,,,,0.0187,,1.0,,,,,,,
12117110,away,Atlético Goianiense,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,8,8,False,,13.0,11.0,2.0,2.0,0.0,6.0,6.0,5.0,7.0,,6.0,,,,45.0,19.0,6.8,4.0,0.0047992,2,,,,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,0.0502,,2.0,,,,,,,
12117110,away,Atlético Goianiense,Shaylon,shaylon,Shaylon,M,7,180,381,M,874723,EUR,862099200,M,10,10,False,,30.0,24.0,5.0,1.0,0.0,15.0,17.0,12.0,20.0,,7.0,,,,78.0,45.0,6.9,14.0,0.262907,1,,,1.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,7.0,,0.0052,,,,4.0,3.0,1.0,,,
12117110,away,Atlético Goianiense,Roni,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,7,7,False,,27.0,19.0,6.0,3.0,0.0,8.0,10.0,11.0,17.0,,5.0,,,,69.0,37.0,6.7,11.0,0.0155436,2,,Roni,,1.0,7.0,4.0,3.0,,3.0,,,2.0,1.0,3.0,,,2.0,,,0.0424,,1.0,,,,,2.0,,
12117110,away,Atlético Goianiense,Luiz Fernando,luiz-fernando,Luiz Fernando,M,32,178,624,M,874143,EUR,845424000,M,11,11,False,,27.0,24.0,4.0,3.0,0.0,4.0,5.0,20.0,23.0,1.0,4.0,,,,78.0,40.0,7.3,9.0,0.0617822,1,,,1.0,1.0,3.0,3.0,1.0,1.0,,2.0,2.0,,,,1.0,,,1.0,,0.0414,,1.0,1.0,,,,,,
12117110,away,Atlético Goianiense,Emiliano Rodriguez,rodriguez-emiliano,E. Rodriguez,F,,190,298,M,1177548,EUR,1058313600,F,9,9,False,,15.0,10.0,1.0,,0.0,3.0,3.0,7.0,13.0,1.0,2.0,,,,90.0,37.0,6.3,13.0,0.0214929,2,,,5.0,1.0,7.0,7.0,,,,4.0,5.0,,1.0,,3.0,1.0,,1.0,,0.3011,,1.0,,1.0,,,,1.0,2.0
12117110,away,Atlético Goianiense,Bruno Tubarão,bruno-tubarao,B. Tubarão,D,29,180,421,M,931588,EUR,796348800,F,13,13,True,,26.0,20.0,2.0,1.0,0.0,9.0,12.0,11.0,15.0,,3.0,,,,45.0,43.0,6.7,10.0,0.00833718,0,,,,1.0,2.0,2.0,,,1.0,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,
12117110,away,Atlético Goianiense,Alejo Cruz,alejo-cruz,A. Cruz,M,15,169,217,M,1086925,EUR,967766400,F,18,18,True,,20.0,18.0,1.0,1.0,0.0,4.0,4.0,15.0,22.0,,5.0,,,,45.0,38.0,7.1,11.0,0.032639,2,,Alejo Cruz Techera,1.0,,1.0,2.0,,1.0,,2.0,2.0,,2.0,,,,,6.0,,0.0735,,,,1.0,1.0,,,,
12117110,away,Atlético Goianiense,Mateo Zuleta,mateo-zuleta,M. Zuleta,M,28,170,98,M,1651712,EUR,1023408000,M,19,19,True,,14.0,14.0,,,0.0,2.0,2.0,12.0,12.0,,3.0,,,,21.0,23.0,6.5,5.0,0.0153539,0,,Mateo,,,5.0,2.0,2.0,,,1.0,1.0,2.0,,,2.0,1.0,,,,,Zuleta,,,,,,,,
12117110,away,Atlético Goianiense,Randerson,randerson,Randerson,M,22,184,28,M,1564266,EUR,1079049600,M,17,17,True,,13.0,10.0,3.0,2.0,0.0,4.0,4.0,6.0,9.0,,,,,,12.0,18.0,6.9,5.0,0.0138263,0,,Randerson,,1.0,,3.0,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12117110,away,Atlético Goianiense,Max,max,Max,M,77,184,156,M,1642625,EUR,1025222400,F,21,21,True,,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,,,12.0,7.0,6.5,1.0,0.0073343,0,,Maswel,,,,,,,,,,,,,,,,,,,Ananias Silva,,,,,,,,
12117110,away,Atlético Goianiense,Pedro Rangel,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117110,away,Atlético Goianiense,Emerson  Júnior,emerson-junior,E. Júnior,G,1,195,50,M,1066552,EUR,949881600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,Emerson  Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117110,away,Atlético Goianiense,Luiz Felipe,luiz-felipe,Luiz Felipe,D,3,187,139,M,831993,EUR,747532800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117110,away,Atlético Goianiense,Marcão,marcao,Marcão,D,14,192,33,M,1641101,EUR,989884800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117110,away,Atlético Goianiense,Yeferson Rodallega,yeferson-rodallega,Y. Rodallega,D,17,178,46,M,1017363,EUR,974937600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117110,away,Atlético Goianiense,Derek Freitas,derek-freitas,Derek,F,9,185,128,M,924423,EUR,881020800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
