match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_interceptionWon,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,player_sofascoreId
11450029,home,Pendikspor,Burak Öğür,burak-ogur,B. Öğür,G,35,189.0,7,M,847060,EUR,622080000.0,G,35,35,False,38.0,32.0,15.0,9.0,28.0,30.0,4.0,8.0,1.0,7.0,1.0,1.0,90.0,46.0,6.3,6.0,0.00131874,0,-1.4151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450029,home,Pendikspor,Erdem Özgenç,erdem-ozgenc,E. Özgenç,D,22,177.0,9,M,60332,EUR,461980800.0,D,22,22,False,36.0,33.0,2.0,2.0,17.0,18.0,19.0,26.0,,3.0,,,69.0,57.0,7.3,11.0,0.60604,0,,True,8.0,3.0,3.0,6.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,
11450029,home,Pendikspor,Alpaslan Öztürk,alpaslan-ozturk,A. Öztürk,D,33,184.0,46,M,148857,EUR,742780800.0,D,33,33,False,68.0,57.0,12.0,5.0,35.0,38.0,22.0,30.0,1.0,6.0,,,90.0,74.0,6.5,12.0,0.0419817,0,,,,,2.0,3.0,1.0,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11450029,home,Pendikspor,Murat Akça,murat-akca,M. Akça,D,,184.0,7,M,39551,EUR,647827200.0,D,13,13,False,59.0,50.0,9.0,5.0,43.0,45.0,7.0,14.0,3.0,8.0,,,90.0,75.0,7.3,9.0,0.015819,2,,,,,4.0,9.0,1.0,,,,,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,,,6.0,1.0,1.0,1.0,0.1171,,,,,,,,,,
11450029,home,Pendikspor,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,6,184.0,51,M,170117,EUR,651024000.0,D,6,6,False,44.0,27.0,10.0,1.0,14.0,21.0,14.0,30.0,,3.0,,,90.0,72.0,6.7,28.0,0.0302877,1,,,7.0,1.0,2.0,9.0,,,2.0,1.0,,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,1.0,0.1085,,,,,,,,,,
11450029,home,Pendikspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180.0,427,M,228342,EUR,656985600.0,M,5,5,False,43.0,34.0,3.0,,16.0,16.0,21.0,31.0,,5.0,,,90.0,70.0,8.0,17.0,0.456112,2,,,4.0,3.0,6.0,8.0,1.0,3.0,3.0,2.0,,2.0,2.0,3.0,3.0,,3.0,1.0,,,,1.0,,,,0.1396,2.0,1.0,1.1881,,,,,,,
11450029,home,Pendikspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,11,180.0,284,M,361342,EUR,852336000.0,M,66,66,False,65.0,59.0,6.0,5.0,28.0,29.0,32.0,37.0,,12.0,,,90.0,80.0,8.1,6.0,0.119271,1,,,1.0,1.0,4.0,12.0,1.0,,5.0,5.0,,2.0,2.0,,3.0,2.0,1.0,1.0,2.0,,,2.0,,,,0.0473,1.0,,0.3174,,,,,,,
11450029,home,Pendikspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170.0,140,M,217782,EUR,752803200.0,M,11,11,False,37.0,30.0,,,10.0,11.0,21.0,28.0,,5.0,,,69.0,53.0,7.3,12.0,0.0891529,2,,,2.0,1.0,3.0,7.0,,2.0,4.0,4.0,,1.0,1.0,1.0,,1.0,1.0,,,,,2.0,1.0,1.0,,0.1279,,,,,,,,,,
11450029,home,Pendikspor,Gökcan Kaya,gokcan-kaya,G. Kaya,M,58,180.0,19,M,342437,EUR,807753600.0,M,58,58,False,48.0,40.0,6.0,4.0,16.0,18.0,24.0,31.0,,1.0,,,90.0,62.0,6.9,11.0,0.0746816,4,,,1.0,,4.0,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,4.0,,0.2025,,,,,,,,,,
11450029,home,Pendikspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185.0,1076,M,180981,EUR,718588800.0,M,27,27,False,38.0,23.0,1.0,,8.0,9.0,15.0,33.0,,4.0,,,90.0,48.0,7.0,20.0,0.0963268,2,,,4.0,,5.0,8.0,1.0,,1.0,1.0,,1.0,,1.0,,2.0,1.0,3.0,1.0,,,6.0,1.0,1.0,,0.209,,,,2.0,,,,,,
11450029,home,Pendikspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191.0,738,M,284767,EUR,741225600.0,F,17,17,False,18.0,15.0,,,8.0,8.0,7.0,10.0,,,,,84.0,22.0,6.6,3.0,0.00771096,2,,,,,4.0,6.0,,,1.0,1.0,,,,,,,,4.0,,,,5.0,2.0,,,0.2888,,,,1.0,1.0,,,,,
11450029,home,Pendikspor,Abdoulay Diaby,abdoulay-diaby,A. Diaby,F,23,173.0,494,M,115718,EUR,674784000.0,F,21,21,True,15.0,14.0,1.0,1.0,1.0,1.0,14.0,17.0,,1.0,,,21.0,23.0,7.0,3.0,0.249326,1,,,3.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,0.0161,1.0,,0.1458,,,,,,,
11450029,home,Pendikspor,Emeka Eze,emeka-eze,E. Eze,F,90,185.0,146,M,877235,EUR,843696000.0,F,90,90,True,3.0,2.0,,,,,2.0,4.0,,,,,21.0,10.0,6.6,4.0,0.0137596,3,,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,1.0,2.0,1.0,,0.6675,,,,,1.0,,,,,
11450029,home,Pendikspor,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,9,186.0,691,M,989168,EUR,1012780800.0,F,99,99,True,6.0,6.0,,,,,6.0,6.0,,3.0,,,18.0,6.0,6.8,,0.073343,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11450029,home,Pendikspor,Joher Khadim Rassoul,joher-khadim-rassoul,J. K. Rassoul,D,89,187.0,111,M,800344,EUR,820368000.0,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Joher,Khadim Rassoul,,,,,,,,,,,,,,,
11450029,home,Pendikspor,Emre Taşdemir,emre-tasdemir,E. Taşdemir,D,33,176.0,74,M,190191,EUR,807840000.0,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450029,home,Pendikspor,Welinton,welinton,Welinton,D,,181.0,86,M,76529,EUR,608169600.0,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450029,home,Pendikspor,Endri Çekiçi,endri-cekici,E. Çekiçi,M,22,179.0,229,M,187153,EUR,848707200.0,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450029,home,Pendikspor,Efe Sayhan,sayhan-efe,E. Sayhan,M,14,176.0,5,M,1412859,EUR,1104537600.0,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Efe Sayhan,,,,,,,,,,,,,,,,
11450029,home,Pendikspor,Leandro Kappel,leandro-kappel,L. Kappel,F,,183.0,48,M,136269,EUR,627004800.0,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
