match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_sofascoreId,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_challengeLost,stat_goals,stat_unsuccessfulTouch,stat_dispossessed,captain,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_goalAssist,stat_penaltyConceded,stat_hitWoodwork,stat_totalOffside
10388333,home,FC Schalke 04,Simon Terodde,simon-terodde,S. Terodde,F,,192,422,M,26231,EUR,573264000,F,9,9,False,13.0,11.0,,,6.0,6.0,5.0,7.0,1.0,,,71.0,23.0,6.8,5.0,0.3509,0.3208,0.00916286,3,,,,,,3.0,4.0,5.0,4.0,,,,,1.0,,1.0,,,,,1.0,,2.0,,,,1.0,1.0,True,,,,,,,
10388333,home,FC Schalke 04,Florian Flick,florian-flick,F. Flick,M,6,190,76,M,944288,EUR,957139200,M,17,17,True,11.0,8.0,1.0,1.0,6.0,7.0,2.0,4.0,2.0,,,29.0,13.0,6.6,3.0,0.0,0.0,0.00714887,0,,,,,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10388333,home,FC Schalke 04,Jordan Larsson,jordan-larsson,J. Larsson,M,11,175,1301,M,578380,EUR,866764800,F,7,7,True,7.0,6.0,1.0,,2.0,2.0,4.0,5.0,1.0,,,29.0,7.0,6.5,1.0,0.0,0.0,0.00600113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388333,home,FC Schalke 04,Danny Latza,danny-latza,D. Latza,M,46,180,38,M,40360,EUR,628992000,M,8,8,True,20.0,16.0,,,8.0,10.0,8.0,10.0,7.0,,,29.0,27.0,6.4,6.0,0.093,0.0,0.00847256,1,,,,,,1.0,3.0,3.0,4.0,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,
10388333,home,FC Schalke 04,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,20,20,True,6.0,4.0,,,,,4.0,6.0,,,,19.0,8.0,6.5,2.0,0.0383,0.0,0.00694874,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388333,home,FC Schalke 04,Sebastian Polter,sebastian-polter,S. Polter,F,91,190,355,M,39733,EUR,670464000,F,40,40,True,8.0,6.0,,,2.0,2.0,4.0,6.0,,,,19.0,11.0,6.9,3.0,0.2149,0.9169,0.0499231,2,,,,,,,2.0,1.0,2.0,,,,,,1.0,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,
10388333,home,FC Schalke 04,Ralf Fährmann,ralf-fahrmann,R. Fährmann,G,,196,176,M,14113,EUR,591321600,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388333,home,FC Schalke 04,Marcin Kamiński,marcin-kaminski,M. Kamiński,D,35,191,675,M,73980,EUR,695433600,D,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388333,home,FC Schalke 04,Henning Matriciani,henning-matriciani,H. Matriciani,D,41,185,146,M,962577,EUR,952992000,D,41,41,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388333,home,FC Schalke 04,Tobias Mohr,tobias-mohr,T. Mohr,M,7,183,153,M,237048,EUR,809222400,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388333,away,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,48.0,32.0,26.0,10.0,23.0,25.0,9.0,23.0,13.0,6.0,6.0,90.0,64.0,7.8,17.0,0.0,0.0,0.0195752,0,1.3925,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,
10388333,away,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,29.0,19.0,5.0,2.0,9.0,14.0,10.0,15.0,2.0,,,85.0,41.0,7.2,10.0,0.0,0.0,0.268241,0,,,,,,4.0,3.0,5.0,5.0,,,6.0,1.0,1.0,1.0,,,2.0,2.0,,1.0,,,,,,,,,,,,1.0,,,
10388333,away,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,False,36.0,29.0,8.0,2.0,25.0,28.0,4.0,8.0,5.0,,,90.0,49.0,6.4,8.0,0.0,0.0,0.00201798,0,,,,,,1.0,1.0,1.0,3.0,,,6.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,
10388333,away,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,42.0,32.0,11.0,6.0,28.0,32.0,4.0,10.0,3.0,,,90.0,57.0,6.9,11.0,0.0,0.0,0.00158263,0,,,,,,5.0,1.0,5.0,4.0,,,6.0,,3.0,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,
10388333,away,1. FC Union Berlin,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,M,6,6,False,34.0,21.0,6.0,,12.0,15.0,10.0,22.0,5.0,,,90.0,51.0,7.4,16.0,0.0,0.0,0.215769,0,,,,3.0,1.0,,,2.0,5.0,1.0,1.0,,,1.0,1.0,,,4.0,3.0,,2.0,,,,,,1.0,,,,,,,,,
10388333,away,1. FC Union Berlin,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,709,M,280991,EUR,831254400,M,2,2,False,18.0,10.0,1.0,,7.0,12.0,3.0,6.0,2.0,,,75.0,32.0,7.0,13.0,0.2254,0.2076,0.00243982,3,,,,,,3.0,6.0,8.0,8.0,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,2.0,3.0,,,,,,,1.0,
10388333,away,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,35.0,20.0,7.0,,15.0,20.0,6.0,16.0,8.0,,,90.0,45.0,6.6,17.0,0.0372,0.0,0.0256481,1,,,,1.0,1.0,1.0,2.0,2.0,4.0,,,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,True,,,,,,,
10388333,away,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,21.0,15.0,2.0,1.0,7.0,10.0,8.0,11.0,4.0,,,84.0,29.0,7.4,7.0,0.0255,0.1317,0.070446,1,,,,,,6.0,2.0,7.0,5.0,,,,,,1.0,,,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,
10388333,away,1. FC Union Berlin,Niko Giesselmann,niko-giesselmann,N. Giesselmann,D,,179,73,M,123915,EUR,685843200,M,23,23,False,34.0,23.0,5.0,4.0,15.0,18.0,9.0,20.0,3.0,,,90.0,53.0,6.9,18.0,0.0,0.0,0.116158,0,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10388333,away,1. FC Union Berlin,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,352544,EUR,792288000,F,27,27,False,16.0,10.0,,,3.0,3.0,9.0,17.0,3.0,,,71.0,27.0,8.8,9.0,0.555,0.3646,0.163055,3,,,,4.0,2.0,,,1.0,2.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,3.0,,,2.0,1.0,,,,,,,,,3.0
10388333,away,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,45,45,False,11.0,8.0,,,2.0,2.0,6.0,10.0,,,,71.0,15.0,7.4,5.0,0.0206,0.0,0.236399,1,,,,1.0,,7.0,1.0,10.0,1.0,,,,,,3.0,1.0,,,,,1.0,,,,2.0,,,1.0,,,,,1.0,,,
10388333,away,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,,,19.0,6.0,6.9,2.0,0.0,0.0,0.0354137,0,,,,,,1.0,3.0,2.0,3.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,
10388333,away,1. FC Union Berlin,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,11,11,True,1.0,1.0,,,,,1.0,1.0,,,,19.0,3.0,8.5,,0.1537,1.2339,0.00022638,2,,,,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,
10388333,away,1. FC Union Berlin,Miloš Pantović,milos-pantovic,M. Pantović,M,27,180,79,M,352610,EUR,836697600,M,32,32,True,7.0,5.0,2.0,1.0,4.0,5.0,1.0,2.0,1.0,,,15.0,12.0,6.8,2.0,0.1169,0.0,0.0068712,1,,,,,,,1.0,,2.0,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10388333,away,1. FC Union Berlin,Levin Öztunalı,levin-oztunali,L. Öztunalı,M,21,185,118,M,229776,EUR,826848000,M,7,7,True,,,,,,,,,,,,6.0,1.0,,,0.0,0.0,0.0,0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10388333,away,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,True,3.0,3.0,,,3.0,3.0,,,,,,5.0,6.0,,,0.0,0.0,2.247e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388333,away,1. FC Union Berlin,Lennart Grill,lennart-grill,L. Grill,G,22,191,99,M,836710,EUR,917222400,G,37,37,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388333,away,1. FC Union Berlin,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388333,away,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388333,away,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,D,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
