match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_shotOffTarget,stat_ownGoals,stat_fouls,stat_totalCross,stat_accurateCross,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceMissed,stat_totalOffside,captain,stat_goalAssist,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyWon
10434047,home,İstanbulspor,David Jensen,david-jensen,D. Jensen,G,195,49,M,47860,EUR,701481600,G,1,1,False,31.0,19.0,22.0,10.0,14.0,20.0,5.0,11.0,1.0,1.0,2.0,7.0,1.0,4.0,2.0,6.0,1.0,90.0,44.0,6.4,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434047,home,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,185,55,M,881213,EUR,907027200,D,23,23,False,25.0,19.0,3.0,1.0,14.0,14.0,5.0,11.0,,,1.0,3.0,,,,,,72.0,33.0,6.5,6.0,0,3,2.0,5.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10434047,home,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,188,50,M,840639,EUR,896572800,D,4,4,False,41.0,33.0,10.0,2.0,25.0,26.0,8.0,15.0,5.0,3.0,9.0,3.0,,,,,,90.0,60.0,6.2,8.0,1,21,3.0,6.0,,5.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10434047,home,İstanbulspor,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,183,18,M,893007,EUR,873936000,D,3,3,False,26.0,23.0,4.0,2.0,13.0,13.0,11.0,14.0,,,1.0,1.0,,,,,,45.0,32.0,6.5,3.0,0,3,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10434047,home,İstanbulspor,Oğuzhan Berber,oguzhan-berber,O. Berber,D,176,11,M,148926,EUR,702864000,M,13,13,False,25.0,20.0,1.0,1.0,9.0,10.0,11.0,17.0,2.0,,,2.0,,,,,,60.0,41.0,6.5,7.0,0,13,,,,,,,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,
10434047,home,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,179,36,M,816571,EUR,886982400,M,24,24,False,29.0,23.0,2.0,2.0,10.0,11.0,13.0,18.0,4.0,2.0,,2.0,,,,,,72.0,39.0,6.6,8.0,0,24,,7.0,,,4.0,3.0,,,,1.0,,,,,,4.0,3.0,1.0,,,,,,,,,,,,,
10434047,home,İstanbulspor,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,178,98,M,828872,EUR,824601600,M,57,57,False,51.0,44.0,7.0,3.0,20.0,22.0,24.0,33.0,6.0,2.0,1.0,8.0,,,,,,90.0,71.0,6.6,13.0,1,6,,6.0,,3.0,6.0,4.0,1.0,,,2.0,4.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
10434047,home,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,180,30,M,190815,EUR,794620800,M,66,66,False,36.0,31.0,4.0,3.0,13.0,15.0,19.0,27.0,5.0,2.0,2.0,5.0,,,,,,90.0,61.0,6.5,13.0,1,66,,5.0,,,4.0,3.0,1.0,,,1.0,6.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,
10434047,home,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,180,102,M,987126,EUR,886809600,F,98,98,False,27.0,19.0,1.0,1.0,6.0,6.0,14.0,24.0,8.0,2.0,1.0,2.0,,,,,,90.0,50.0,6.9,17.0,4,98,4.0,11.0,,,,,3.0,1.0,,,3.0,1.0,1.0,,,7.0,5.0,,1.0,2.0,,1.0,2.0,1.0,2.0,,,,,,
10434047,home,İstanbulspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,179,123,M,904945,EUR,875836800,F,27,27,False,20.0,18.0,3.0,2.0,3.0,3.0,15.0,17.0,2.0,,,2.0,,,,,,60.0,29.0,6.5,8.0,0,27,,1.0,,,1.0,,,,,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,
