match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_fouls,captain,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_clearanceOffLine,stat_totalCross,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_goals,player_sofascoreId,stat_errorLeadToAShot,stat_totalOffside,stat_hitWoodwork
14933649,home,Sport Recife,Romarinho,romarinho,Romarinho,M,11,168.0,592,M,870578,EUR,762480000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14933649,home,Sport Recife,Hyoran,hyoran,Hyoran,M,19,174.0,485,M,551348,EUR,738288000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14933649,home,Sport Recife,Juan Ignacio Ramírez,juan-ignacio-ramirez,J. I. Ramírez,F,99,181.0,536,M,877630,EUR,854755200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14933649,away,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195.0,10864,M,1140986,EUR,808963200,G,1,1,False,23.0,18.0,7.0,2.0,0.0,16.0,17.0,2.0,6.0,,,2.0,7.0,,1.0,1.0,1.0,1.0,1.0,1.0,90.0,30.0,6.7,5.0,0.00101061,0,-0.4297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AgustinRossi,,,
14933649,away,Flamengo,Emerson Royal,emerson-royal,E. Royal,D,,183.0,10094,M,856123,EUR,916272000,D,22,22,False,77.0,68.0,,,0.0,10.0,14.0,58.0,63.0,7.0,7.0,,1.0,,,,,,,,90.0,98.0,7.7,13.0,0.522554,4,,,,1.0,2.0,2.0,,,,,,,,4.0,,1.0,1.0,,,,1.0,0.1769,1.0,1.0,2.0,1.0,0.1453,,,emerson_royal,1.0,,
14933649,away,Flamengo,João Victor,joao-cunha,J. Victor,D,61,187.0,2414,M,1602833,EUR,1167696000,D,61,61,False,36.0,33.0,1.0,,0.0,19.0,19.0,14.0,17.0,1.0,2.0,,4.0,1.0,,,,,,,45.0,42.0,6.0,4.0,0.0102465,1,,João Victor,,,2.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,,0.0286,,,1.0,,,,,,,,
14933649,away,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189.0,8450,M,358548,EUR,823046400,D,4,4,False,84.0,81.0,3.0,3.0,0.0,26.0,27.0,55.0,57.0,,,1.0,8.0,,,,,,,,90.0,87.0,7.6,3.0,0.37036,1,,,,2.0,2.0,1.0,,,,,,,,,,3.0,,,,,,0.0339,,,1.0,,,,,leopereira4,,,
14933649,away,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180.0,7146,M,818473,EUR,866678400,D,6,6,False,61.0,56.0,4.0,2.0,0.0,14.0,14.0,42.0,47.0,,1.0,,5.0,,,,,,,,90.0,83.0,8.4,9.0,0.114101,4,,,,,1.0,,,,2.0,,,1.0,,6.0,,,1.0,,,,1.0,0.1195,2.0,,,3.0,0.5398,,1.0,AyrtonLucas,,,
14933649,away,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186.0,12411,M,590262,EUR,758592000,M,5,5,False,68.0,66.0,2.0,1.0,0.0,13.0,13.0,53.0,55.0,1.0,1.0,1.0,4.0,,,,,,,,79.0,76.0,7.4,4.0,0.317125,1,,,,2.0,5.0,2.0,1.0,,,,,,,,,7.0,,1.0,,,1.0,0.0455,,,,,,1.0,,erick05,,,
14933649,away,Flamengo,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184.0,13500,M,116955,EUR,785376000,M,8,8,False,53.0,47.0,2.0,2.0,1.0,15.0,15.0,32.0,38.0,2.0,3.0,,3.0,,,,,,,,90.0,59.0,7.2,8.0,0.24812,2,,,,,1.0,,1.0,,,1.0,1.0,,,2.0,,3.0,,,,1.0,,0.5232,,,2.0,,,,,Saul,,,
14933649,away,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175.0,16511,M,840451,EUR,833673600,M,7,7,False,48.0,40.0,3.0,1.0,1.0,8.0,8.0,32.0,40.0,1.0,2.0,,4.0,,,,,,,,90.0,77.0,8.4,25.0,0.363218,4,,,,1.0,6.0,,,,,1.0,1.0,,,13.0,3.0,6.0,,3.0,,,2.0,0.1358,5.0,1.0,,2.0,0.8322,2.0,1.0,l_araujo11ofi,,,
14933649,away,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184.0,33811,M,795291,EUR,662515200,M,27,27,False,13.0,10.0,1.0,1.0,0.0,3.0,4.0,7.0,9.0,2.0,4.0,1.0,3.0,,,,,,,,79.0,26.0,7.9,6.0,0.727242,5,,,,2.0,3.0,,,True,,,,1.0,,,1.0,2.0,,2.0,1.0,,,0.5587,,1.0,2.0,3.0,0.9894,,1.0,B.henrique,,1.0,
14933649,away,Flamengo,Samuel Lino,samuel-lino,S. Lino,M,16,178.0,22210,M,874705,EUR,945907200,M,16,16,False,23.0,20.0,1.0,1.0,0.0,,1.0,20.0,22.0,2.0,3.0,1.0,,,,,,,,,60.0,30.0,7.2,5.0,0.299098,3,,,,,2.0,,,,,1.0,,,,1.0,,3.0,1.0,,,,2.0,0.129,,1.0,1.0,,,1.0,,osamuellino,,,
14933649,away,Flamengo,Wallace Yan,wallace,Wallace,F,64,182.0,6393,M,1466084,EUR,1107820800,F,64,64,False,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,,1.0,,2.0,,,,,,,,56.0,21.0,6.8,4.0,0.0377445,4,,Wallace,,3.0,4.0,1.0,,,,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,0.3401,,,1.0,2.0,0.0904,,,,,,
14933649,away,Flamengo,Michael,michael,Michael,M,96,166.0,9025,M,878084,EUR,826588800,F,30,30,True,34.0,30.0,1.0,,0.0,1.0,1.0,29.0,33.0,,2.0,,1.0,,,,,,,,45.0,53.0,7.1,11.0,0.276566,1,,,,,2.0,,1.0,,,1.0,,1.0,,7.0,1.0,1.0,,1.0,,,,0.0822,2.0,,1.0,,,,,Michael19,,,
14933649,away,Flamengo,Juninho Vieira,juninho-vieira,Juninho,F,23,179.0,17811,M,833236,EUR,848534400,F,23,23,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,,34.0,6.0,6.9,,0.00172168,3,,,,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.2359,,,1.0,1.0,0.9922,,1.0,juninhovieira_21,,,
14933649,away,Flamengo,Everton,everton,Everton,M,11,174.0,12386,M,386198,EUR,827452800,F,11,11,True,23.0,22.0,1.0,1.0,2.0,2.0,2.0,20.0,21.0,,3.0,,2.0,,,,,,,,30.0,31.0,8.4,3.0,0.646145,2,,Everton,,,,,,,,,,,,1.0,1.0,2.0,,3.0,3.0,,,0.0454,,1.0,2.0,,,,,Evertons,,,1.0
14933649,away,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185.0,4689,M,1145106,EUR,1046390400,M,52,52,True,11.0,10.0,,,0.0,2.0,2.0,8.0,9.0,,,,,,,,,,,,11.0,11.0,6.6,1.0,0.0195516,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14933649,away,Flamengo,Douglas Costa Telles,douglas-costa-telles,D. C. Telles,F,81,177.0,1647,,1883297,EUR,1180656000,F,81,81,True,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,,,,,,,,,,,11.0,8.0,7.4,2.0,0.0127135,1,,Douglas,Costa Telles,,,,,,,,,,,,,,,,,,,0.3013,,,,1.0,0.6779,,1.0,,,,
14933649,away,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193.0,4946,M,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14933649,away,Flamengo,Johnny Goes,johnny-goes,J. Góes,D,77,187.0,312,M,2063998,EUR,1174953600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Johnny Góes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14933649,away,Flamengo,Daniel Sales,sales-daniel,D. Sales,D,51,178.0,1703,M,1459762,EUR,1151020800,D,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14933649,away,Flamengo,Iago Silva,iago,Iago,D,57,188.0,3785,M,1647585,EUR,1113782400,D,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14933649,away,Flamengo,Cleiton,cleiton-santana,Cleiton,D,33,194.0,3448,M,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14933649,away,Flamengo,Bruno Xavier,bruno-xavier,B. Xavier,M,66,179.0,311,M,1652394,EUR,1175731200,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Bruno Xavier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14933649,away,Flamengo,Guilherme Gomes,guilherme,Guilherme,M,47,181.0,2747,M,1645868,EUR,1138838400,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
