match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_blockedScoringAttempt,stat_lastManTackle,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
11401954,home,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,27.0,20.0,11.0,4.0,18.0,21.0,2.0,6.0,8.0,1.0,3.0,90.0,35.0,6.5,7.0,0.00065714,0,-0.4602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401954,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,22.0,13.0,6.0,1.0,4.0,7.0,9.0,16.0,4.0,,,90.0,37.0,6.3,10.0,0.0318496,0,,,,1.0,3.0,1.0,7.0,3.0,2.0,5.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401954,home,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,False,45.0,39.0,10.0,7.0,29.0,30.0,10.0,15.0,5.0,,,80.0,52.0,6.4,7.0,0.0102894,0,,Jamal Amofa,,,,,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11401954,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,45.0,41.0,4.0,2.0,25.0,25.0,16.0,21.0,3.0,,,90.0,58.0,7.8,5.0,0.00667671,3,,,,1.0,4.0,3.0,6.0,4.0,1.0,3.0,1.0,1.0,2.0,,,1.0,,,3.0,1.0,2.0,0.3868,0.6407,1.0,,,,,,,,,,,,,,,,
11401954,home,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,27.0,16.0,6.0,1.0,8.0,10.0,9.0,22.0,2.0,,,90.0,52.0,7.9,19.0,0.266026,4,,,,5.0,,,3.0,5.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,,2.0,,1.0,0.5309,0.4082,5.0,True,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,
11401954,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,32.0,27.0,3.0,2.0,13.0,14.0,15.0,20.0,6.0,,,59.0,41.0,7.0,7.0,0.176913,1,,,,2.0,,,,2.0,,1.0,,,,1.0,1.0,2.0,1.0,1.0,,,,0.0161,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,
11401954,home,Go Ahead Eagles,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175,233,M,606190,EUR,872035200,M,10,10,False,40.0,34.0,6.0,3.0,13.0,17.0,25.0,32.0,9.0,,,90.0,56.0,7.3,12.0,0.242984,1,,,,9.0,1.0,,3.0,3.0,,2.0,3.0,2.0,2.0,,,,,,,,,0.0513,,4.0,,,4.0,,,,1.0,,,1.0,,,,,,
11401954,home,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,22.0,19.0,1.0,1.0,5.0,6.0,15.0,18.0,7.0,,,80.0,35.0,7.6,7.0,0.460915,2,,,,2.0,,,4.0,3.0,1.0,,1.0,1.0,,2.0,,,,2.0,1.0,,1.0,0.1634,0.0514,4.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,
11401954,home,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,33.0,29.0,2.0,2.0,10.0,11.0,19.0,22.0,6.0,,,90.0,54.0,7.4,12.0,0.88491,1,,,,,1.0,2.0,7.0,8.0,2.0,2.0,3.0,,,4.0,2.0,,3.0,1.0,,,,0.0308,,4.0,,1.0,,2.0,1.0,,,,1.0,,1.0,,,,,
11401954,home,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,20.0,14.0,3.0,1.0,6.0,8.0,8.0,13.0,7.0,,,90.0,46.0,6.5,16.0,0.283507,5,,,,1.0,,,7.0,6.0,3.0,1.0,1.0,1.0,,6.0,2.0,,5.0,3.0,3.0,,,0.7662,1.2101,2.0,,,,,1.0,2.0,1.0,,1.0,,,,,,,
