match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_penaltyConceded,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_accurateCross,stat_penaltyWon,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_bigChanceCreated
12436520,home,Southampton,Kamaldeen Sulemana,,,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,kamaldeenho10,1019442,EUR,1013731200,F,20,20,False,26.0,25.0,1.0,1.0,0.0,8.0,8.0,18.0,20.0,5.0,,,,,55.0,34.0,6.9,6.0,0.106708,1,,2.0,2.0,1.0,5.0,2.0,1.0,,,,,,,,2.0,1.0,0.012,,2.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,
12436520,home,Southampton,Charlie Taylor,,,charlie-taylor,C. Taylor,D,29,183,248,M,,166381,EUR,748224000,D,21,21,True,24.0,24.0,3.0,3.0,0.0,14.0,14.0,10.0,10.0,1.0,,,,,45.0,27.0,5.9,1.0,0.00964565,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12436520,home,Southampton,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,,905347,EUR,962150400,D,16,16,True,14.0,12.0,1.0,1.0,0.0,9.0,10.0,3.0,6.0,1.0,,,,,45.0,19.0,5.3,4.0,0.0016114,0,,2.0,1.0,,2.0,,,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
12436520,home,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,,361352,EUR,855532800,F,9,9,True,13.0,11.0,,,0.0,8.0,8.0,3.0,5.0,,,,,,35.0,15.0,6.5,3.0,0.00171166,0,,,,1.0,1.0,2.0,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,
12436520,home,Southampton,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,19,19,True,11.0,9.0,,,0.0,5.0,5.0,4.0,7.0,,,,,,35.0,16.0,6.6,4.0,0.00975676,0,,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,3.0,2.0,,1.0,,1.0,,,,,,,,,,,,
12436520,home,Southampton,Adam Lallana,,,adam-lallana,A. Lallana,M,10,172,1210,M,,17054,EUR,579225600,M,10,10,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,,9.0,4.0,5.9,2.0,3.9e-07,0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12436520,home,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193,297,M,,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436520,home,Southampton,Armel Bella-Kotchap,,,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,,976025,EUR,1008028800,D,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436520,home,Southampton,Ryan Manning,Ryan,Manning,ryan-manning,R. Manning,D,3,172,451,M,,328701,EUR,834710400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436520,home,Southampton,Ben Brereton Díaz,,,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,ben.brereton,867583,EUR,924393600,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436520,away,Brentford,Mark Flekken,,,mark-flekken,M. Flekken,G,1,194,2856,M,,171919,EUR,739929600,G,1,1,False,43.0,31.0,16.0,4.0,0.0,28.0,29.0,3.0,14.0,10.0,3.0,1.0,,1.0,90.0,53.0,7.2,12.0,0.00247219,0,0.6466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436520,away,Brentford,Mads Roerslev,Mads,Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,False,45.0,41.0,3.0,1.0,0.0,16.0,16.0,25.0,33.0,5.0,,,,,90.0,62.0,7.6,9.0,0.0234458,1,,4.0,2.0,,4.0,4.0,,,,1.0,,3.0,2.0,,,,0.0682,,,,,1.0,,2.0,,,,1.0,,0.268,,,,,,
12436520,away,Brentford,Nathan Collins,,,nathan-collins,N. Collins,D,22,193,1556,M,,958916,EUR,988588800,D,22,22,False,60.0,54.0,4.0,2.0,0.0,33.0,35.0,21.0,25.0,9.0,,,,,90.0,73.0,7.4,8.0,0.00743972,0,,,4.0,4.0,5.0,8.0,,5.0,,1.0,,2.0,1.0,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,
12436520,away,Brentford,Sepp van den Berg,,,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,,924378,EUR,1008806400,D,4,4,False,43.0,39.0,1.0,,0.0,32.0,33.0,7.0,10.0,3.0,,,,,90.0,50.0,7.4,4.0,0.0021482,0,,,3.0,3.0,4.0,5.0,,4.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,
12436520,away,Brentford,Keane Lewis-Potter,,,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,D,23,23,False,33.0,33.0,,,0.0,15.0,15.0,18.0,18.0,4.0,,,,,90.0,41.0,7.9,1.0,0.368743,2,,,,1.0,2.0,4.0,1.0,1.0,,,,2.0,1.0,,,,0.7457,,2.0,1.0,,,2.0,1.0,,,,1.0,,0.8585,,,1.0,1.0,,
12436520,away,Brentford,Christian Nørgaard,,,christian-norgaard,C. Nørgaard,M,16,185,9605,M,,135256,EUR,763257600,M,6,6,False,44.0,37.0,6.0,4.0,0.0,18.0,19.0,20.0,26.0,3.0,,,,,81.0,60.0,7.0,10.0,0.0195504,1,,1.0,1.0,1.0,4.0,6.0,1.0,2.0,,,2.0,4.0,1.0,,1.0,1.0,0.3405,True,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,
12436520,away,Brentford,Mathias Jensen,,,mathias-jensen,M. Jensen,M,8,180,1047,M,,799251,EUR,820454400,M,8,8,False,27.0,24.0,3.0,3.0,0.0,10.0,11.0,15.0,17.0,4.0,,,,,71.0,39.0,7.1,7.0,0.300663,0,,1.0,,2.0,5.0,5.0,,1.0,,,,3.0,3.0,,,,,,1.0,,,,1.0,2.0,,2.0,,,,,1.0,,,,,1.0
12436520,away,Brentford,Mikkel Damsgaard,,,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,False,50.0,41.0,1.0,,1.0,8.0,12.0,33.0,39.0,8.0,,,,,90.0,61.0,7.8,13.0,0.205409,1,,1.0,,,6.0,3.0,1.0,,,,1.0,,,,,,0.0376,,3.0,2.0,,1.0,5.0,3.0,,2.0,,,1.0,,,,,,,2.0
12436520,away,Brentford,Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,F,19,19,False,56.0,47.0,,,1.0,9.0,11.0,38.0,48.0,2.0,,,,,90.0,80.0,10.0,16.0,0.478784,4,,3.0,3.0,1.0,6.0,6.0,1.0,2.0,,,1.0,3.0,2.0,,2.0,1.0,1.2813,,,,,2.0,5.0,,,2.0,,3.0,,1.4616,,,,2.0,,2.0
12436520,away,Brentford,Yoane Wissa,,,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,11,11,False,21.0,16.0,,,1.0,6.0,7.0,10.0,14.0,1.0,,,,,90.0,35.0,6.9,9.0,0.109735,8,,,1.0,,4.0,,1.0,,,,,,,,2.0,1.0,1.3819,,2.0,,,,1.0,,,,2.0,5.0,,1.1965,,,4.0,1.0,,1.0
12436520,away,Brentford,Kevin Schade,,,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,F,7,7,False,8.0,4.0,,,0.0,1.0,2.0,3.0,6.0,1.0,,,,,81.0,16.0,7.3,7.0,0.0175672,2,,,2.0,2.0,6.0,3.0,1.0,1.0,,,1.0,,,,,,0.5245,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,0.6991,,,,1.0,,1.0
12436520,away,Brentford,Vitaly Janelt,,,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,True,18.0,16.0,,,0.0,4.0,4.0,12.0,15.0,3.0,,,,,19.0,21.0,6.7,4.0,0.0136532,0,,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436520,away,Brentford,Yehor Yarmolyuk,,,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,,1031258,EUR,1078099200,M,18,18,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,,,,,9.0,9.0,6.9,,0.0212308,1,,,,1.0,,1.0,1.0,1.0,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,
12436520,away,Brentford,Edmond-Paris Maghoma,,,maghoma-edmond-paris,E. Maghoma,M,25,178,274,M,,907500,EUR,989280000,M,32,32,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,9.0,8.0,6.9,,0.0244134,0,,,2.0,,3.0,3.0,,,,,,1.0,1.0,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,
12436520,away,Brentford,Hákon Rafn Valdimarsson,,,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436520,away,Brentford,Kim Ji-Soo,Kim Ji-Soo,,kim-ji-soo,K. Ji-Soo,D,5,192,1312,M,,1185061,EUR,1103846400,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436520,away,Brentford,Benjamin Arthur,Benjamin Arthur,,benjamin-arthur,B. Arthur,D,43,193,144,M,,1500529,EUR,1128816000,D,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436520,away,Brentford,Jayden Meghoma,Jayden Meghoma,,meghoma-jayden,J. Meghoma,M,30,176,425,M,,1410201,EUR,1151452800,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436520,away,Brentford,Yunus Konak,Yunus Konak,,yunus-konak,Y. Konak,M,5,181,1118,M,,1518589,EUR,1136851200,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436520,away,Brentford,Tony Yogane,,,tony-yogane,T. Yogane,M,17,178,57,M,,1467880,EUR,1127520000,M,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
