match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,stat_bigChanceMissed
12513682,home,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,True,26.0,16.0,17.0,7.0,0.0,10.0,11.0,6.0,15.0,1.0,8.0,2.0,3.0,1.0,90.0,33.0,7.0,10.0,0.00395921,0,0.2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513682,home,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,False,,22.0,17.0,5.0,2.0,0.0,5.0,5.0,12.0,19.0,2.0,2.0,,,,77.0,49.0,7.1,12.0,0.0108357,1,,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0398,,,,,,,,,,,,,,,,
12513682,home,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,False,,36.0,24.0,12.0,5.0,0.0,16.0,18.0,8.0,18.0,8.0,1.0,,,,90.0,53.0,7.0,13.0,0.0107067,0,,,4.0,6.0,4.0,,,,1.0,3.0,,,1.0,,1.0,,,,5.0,,,,,,,,,,,,,
12513682,home,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,D,29,29,False,,33.0,26.0,5.0,1.0,0.0,20.0,22.0,6.0,11.0,5.0,7.0,,,,90.0,50.0,7.0,7.0,0.0026202,2,,,4.0,12.0,11.0,,,2.0,,1.0,7.0,6.0,,,2.0,0.0709,,,7.0,3.0,,,,,,,,,,,,
12513682,home,SC Farense,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,D,31,31,False,,10.0,6.0,3.0,1.0,0.0,3.0,4.0,3.0,7.0,6.0,4.0,,,,77.0,43.0,6.6,16.0,0.00488627,2,,1.0,,6.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,0.0242,,,,1.0,2.0,1.0,1.0,,,,,,,,,
12513682,home,SC Farense,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,M,20,20,False,,26.0,21.0,5.0,3.0,0.0,10.0,11.0,17.0,33.0,1.0,6.0,,,,90.0,58.0,7.4,21.0,0.337928,3,,18.0,2.0,2.0,3.0,1.0,,1.0,,,,,1.0,1.0,1.0,0.1963,,,,,,,2.0,6.0,2.0,0.2995,,,,,,
12513682,home,SC Farense,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,8,8,False,,39.0,32.0,6.0,2.0,0.0,18.0,20.0,14.0,21.0,3.0,11.0,,,,90.0,71.0,7.7,15.0,0.0169923,1,,2.0,1.0,6.0,15.0,4.0,2.0,1.0,1.0,2.0,5.0,4.0,2.0,7.0,2.0,0.0326,Zé Carlos,,,1.0,1.0,,1.0,,,,,,,,,
12513682,home,SC Farense,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,6,6,False,,33.0,25.0,6.0,3.0,0.0,10.0,10.0,16.0,24.0,2.0,3.0,,,,77.0,44.0,7.1,8.0,0.0228751,0,,1.0,,3.0,5.0,3.0,3.0,,,1.0,1.0,1.0,,1.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,
12513682,home,SC Farense,Yusupha Njie,yusupha-njie,Y. Njie,F,9,188,325,M,887517,EUR,757555200,M,10,10,False,,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,58.0,17.0,6.6,6.0,0.00014708,1,,,1.0,2.0,4.0,1.0,1.0,,,,,,4.0,2.0,1.0,0.0121,,,1.0,,,1.0,,,,,,,,,,
12513682,home,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,False,,13.0,7.0,3.0,1.0,0.0,3.0,3.0,4.0,10.0,,6.0,,,,67.0,20.0,6.7,8.0,0.0150217,1,,,2.0,3.0,3.0,2.0,,1.0,,1.0,,,,1.0,1.0,0.0108,,,,,,,2.0,,,,2.0,,,,,
