match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_duelLost,stat_bigChanceMissed,stat_hitWoodwork,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_totalOffside,stat_penaltyWon,captain,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded,stat_errorLeadToAShot,stat_goals
13981538,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183.0,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,27.0,25.0,7.0,5.0,0.0,22.0,23.0,3.0,4.0,1.0,6.0,1.0,2.0,1.0,90.0,34.0,6.6,2.0,0.00054269,39.19191738618,8.0,20.475,5.88,0.1621,0,0.4327,0.0,0.0,-0.11,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981538,home,Inter,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187.0,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,65.0,62.0,3.0,3.0,0.0,31.0,32.0,31.0,33.0,6.0,,,,,90.0,81.0,7.2,4.0,0.0150915,134.84721122265,22.0,48.93,22.365,,1,,-0.04,0.1,0.15,,4.0,7.0,1.0,1.0,3.0,1.0,0.0235,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981538,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192.0,5573,M,,126816,EUR,571449600,D,15,15,False,68.0,63.0,4.0,2.0,0.0,39.0,41.0,24.0,27.0,7.0,7.0,,,,85.0,85.0,7.0,5.0,0.00804604,185.63771681479,29.0,80.745,24.675,,2,,0.13,0.1,0.16,,4.0,7.0,2.0,1.0,1.0,,0.353,-0.56,1.0,2.0,1.0,1.0,1.0,2.0,1.0,25.783832628219,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981538,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190.0,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,95.0,89.0,5.0,4.0,0.0,37.0,39.0,52.0,56.0,2.0,7.0,,,,90.0,115.0,7.7,8.0,0.153876,341.40172228053,42.0,207.375,25.935,,1,,0.54,0.29,-0.12,,1.0,5.0,1.0,,3.0,,0.0419,-0.28,1.0,2.0,,,1.0,,1.0,61.189136572768,3.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
13981538,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184.0,7355,M,,929199,EUR,915667200,M,30,30,False,54.0,45.0,,,0.0,15.0,18.0,30.0,36.0,,2.0,,,,90.0,68.0,7.0,10.0,0.105849,108.40047692642,13.0,67.095,25.41,,1,,0.25,0.16,-0.08,,2.0,6.0,,,1.0,,0.0508,-0.22,1.0,2.0,,,,1.0,,45.945840816292,3.0,,,3.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,
13981538,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175.0,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,59.0,53.0,4.0,3.0,0.0,14.0,14.0,39.0,45.0,,7.0,,,,85.0,72.0,7.4,12.0,0.371782,248.49889612975,34.0,136.605,23.625,,2,,0.58,0.3,-0.05,,,2.0,1.0,,,1.0,0.0832,-0.27,1.0,3.0,,,,1.0,,53.891751357138,3.0,5.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
13981538,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178.0,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,68.0,63.0,5.0,5.0,0.0,21.0,23.0,42.0,45.0,1.0,2.0,,,,78.0,83.0,6.8,11.0,0.149778,313.41707185167,32.0,176.295,35.07,,3,,0.39,0.33,-0.07,,,2.0,1.0,,2.0,2.0,0.8763,-0.92,,,1.0,,2.0,,,128.03526104098,5.0,6.0,2.0,,,2.0,,,1.0,,,1.0,1.0,0.6359,1.0,,,,,,,,,,
13981538,home,Inter,Petar Sučić,petar-sucic,P. Sučić,M,8,184.0,7937,M,,1091303,EUR,1067040000,M,8,8,False,65.0,60.0,2.0,1.0,0.0,18.0,18.0,42.0,47.0,,4.0,,,,90.0,85.0,6.8,14.0,0.0806729,370.95215920914,38.0,148.26,27.93,,1,,0.29,0.39,-0.06,,1.0,3.0,1.0,1.0,,4.0,0.0406,-0.17,1.0,5.0,,,,1.0,,121.73272062411,6.0,2.0,,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
13981538,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174.0,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,46.0,37.0,3.0,2.0,0.0,8.0,10.0,29.0,36.0,1.0,3.0,,,,90.0,73.0,6.3,21.0,0.128351,71.072414370139,13.0,52.29,10.5,,2,,0.08,0.08,-0.08,,,,,1.0,,2.0,0.0567,-0.09,1.0,3.0,,,,,,,,11.0,3.0,2.0,,1.0,,,1.0,,,,1.0,0.2085,,1.0,,,,,,,,,
13981538,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192.0,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,27.0,22.0,,,0.0,6.0,6.0,16.0,21.0,,1.0,,,,90.0,41.0,7.0,9.0,0.141135,98.841863122059,14.0,20.58,22.785,,3,,-0.01,0.29,-0.03,,1.0,5.0,,,1.0,1.0,0.0971,-0.43,3.0,5.0,,,1.0,2.0,2.0,38.696538441268,3.0,2.0,,1.0,1.0,5.0,,,1.0,,1.0,,2.0,0.5762,,1.0,1.0,,,,,,,,
13981538,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175.0,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,14.0,12.0,1.0,,0.0,7.0,7.0,5.0,7.0,,1.0,,,,66.0,23.0,6.4,5.0,0.00786681,35.4148217776,5.0,0.10500000000004,17.01,,2,,-0.06,-0.4,-0.05,,2.0,3.0,,1.0,1.0,2.0,0.1801,0.08,1.0,4.0,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,1.0,1.0,,,1.0,0.5862,,,,True,,,,,,,
13981538,home,Inter,Ange-Yoan Bonny,ange-yoan-bonny,A. Bonny,F,14,189.0,10665,M,,1086223,EUR,1067040000,F,14,14,True,5.0,3.0,,,0.0,,,3.0,5.0,1.0,,,,,24.0,10.0,6.4,4.0,0.00130068,62.46441281055,3.0,42.315,41.475,,1,,-0.04,0.08,0.2,,,,1.0,,,1.0,0.0978,-0.28,,1.0,,,,,,44.160191586994,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
13981538,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180.0,18478,M,zielu_94,138605,EUR,769392000,M,7,7,True,20.0,20.0,,,0.0,3.0,3.0,17.0,17.0,,3.0,,,,12.0,23.0,6.9,2.0,0.0396899,119.57425194967,10.0,55.02,15.75,,0,,0.21,0.26,0.13,,,1.0,,,,,,,,1.0,,,,,,18.474329108252,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
13981538,home,Inter,Andy Diouf,andy-diouf,A. Diouf,M,17,187.0,3993,M,,1048889,EUR,1053129600,M,17,17,True,9.0,8.0,,,0.0,,,8.0,9.0,,,,,,10.0,13.0,6.8,4.0,0.0696183,122.30082625211,10.0,62.685,12.285,,1,,-0.1,0.42,0.0,,,,,,,,0.018,-0.06,,1.0,,,,,,89.829193452093,7.0,2.0,,1.0,,1.0,,,,,,,1.0,0.0213,,,,,,,,,,,
13981538,home,Inter,Francesco Pio Esposito,francesco-pio-esposito,F. P. Esposito,F,94,189.0,8641,M,,1156616,EUR,1119916800,F,94,94,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,10.0,4.0,6.3,2.0,0.00104695,,,,,,0,,0.0,-0.58,-0.01,,,,,,,,,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13981538,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191.0,2817,M,,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981538,home,Inter,Alessandro Calligaris,calligaris-alessandro,A. Calligaris,G,40,185.0,545,M,,1103084,EUR,1110153600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981538,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194.0,5415,M,,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981538,home,Inter,Matteo Cocchi,matteo-cocchi,M. Cocchi,D,43,178.0,1004,M,,1416579,EUR,1170288000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matteo Cocchi,,,,,,,,,,,,,,,,,,
13981538,home,Inter,Christos Alexiou,christos-alexiou,C. Alexiou,D,5,186.0,607,M,,1154602,EUR,1120089600,D,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christos Alexiou,,,,,,,,,,,,,,,,,,
13981538,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188.0,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981538,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178.0,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
