match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wasFouled,stat_goals,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock,stat_clearanceOffLine
11388457,home,Fortuna Sittard,Michael Verrips,,,michael-verrips,M. Verrips,G,34,195,102,M,583506,EUR,849571200,G,99,99,False,22.0,7.0,20.0,5.0,2.0,2.0,5.0,20.0,5.0,2.0,1.0,1.0,90.0,27.0,6.4,15.0,0.0016327,0,-0.6118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388457,home,Fortuna Sittard,Ivo Pinto,,,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,27.0,20.0,5.0,3.0,8.0,11.0,13.0,23.0,3.0,,,,90.0,53.0,6.4,20.0,0.113894,0,,True,1.0,7.0,1.0,5.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11388457,home,Fortuna Sittard,Rodrigo Guth,Rodrigo,Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,47.0,41.0,11.0,6.0,33.0,34.0,9.0,15.0,3.0,,,,90.0,56.0,6.9,9.0,0.0952536,1,,,,2.0,1.0,5.0,,,,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,0.042,,,,,,,,,,,,,,,,
11388457,home,Fortuna Sittard,Dimitrios Siovas,Dimitrios,Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,False,54.0,44.0,12.0,8.0,28.0,31.0,16.0,24.0,10.0,,,,90.0,67.0,6.9,12.0,0.0145359,1,,,,1.0,,4.0,,,,,3.0,3.0,3.0,,8.0,,,,0.0107,1.0,1.0,1.0,,,,,,,,,,,,,
11388457,home,Fortuna Sittard,Mitchell Dijks,,,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,False,22.0,20.0,1.0,1.0,15.0,15.0,6.0,10.0,3.0,,,,90.0,56.0,7.6,12.0,0.350802,1,,,1.0,3.0,1.0,6.0,,6.0,1.0,2.0,1.0,2.0,6.0,,7.0,2.0,2.0,1.0,0.0422,,,2.0,2.0,1.0,1.0,0.0883,,,,,,,,,
11388457,home,Fortuna Sittard,Oğuzhan Özyakup,,,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,137642,EUR,717206400,M,15,15,False,38.0,34.0,6.0,4.0,20.0,21.0,18.0,25.0,10.0,,,,82.0,59.0,8.4,11.0,0.325375,1,,,1.0,8.0,4.0,1.0,,1.0,1.0,3.0,,,6.0,,,4.0,4.0,2.0,0.1204,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,
11388457,home,Fortuna Sittard,Deroy Duarte,,,deroy-duarte,D. Duarte,M,23,177,217,M,921089,EUR,931046400,M,6,6,False,25.0,23.0,,,14.0,16.0,10.0,10.0,4.0,,,,90.0,37.0,7.3,4.0,0.0934493,0,,,,1.0,1.0,2.0,1.0,,1.0,2.0,,3.0,7.0,,,2.0,2.0,1.0,,,,2.0,,,,,2.0,,,,,,,,
11388457,home,Fortuna Sittard,Justin Lonwijk,,,justin-lonwijk,J. Lonwijk,M,17,189,264,M,875673,EUR,945734400,M,21,21,False,14.0,8.0,2.0,,2.0,3.0,7.0,12.0,1.0,,,,82.0,26.0,7.6,8.0,0.0126565,2,,,,1.0,1.0,5.0,,1.0,2.0,,3.0,,4.0,,,1.0,1.0,2.0,0.2569,1.0,1.0,1.0,1.0,,1.0,0.3569,2.0,1.0,,,,,,,
11388457,home,Fortuna Sittard,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,M,34,34,False,17.0,15.0,,,5.0,5.0,11.0,13.0,3.0,,,,82.0,27.0,6.9,6.0,0.210321,2,,,,1.0,1.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,0.0922,,1.0,,,,1.0,0.4569,,,0ratmangoen,,,,,,
11388457,home,Fortuna Sittard,Íñigo Cordoba,,,inigo-cordoba,I. Cordoba,M,21,178,215,M,605650,EUR,858211200,M,7,7,False,27.0,20.0,3.0,2.0,6.0,8.0,17.0,26.0,5.0,,,,87.0,52.0,8.3,14.0,0.633691,3,,,,7.0,3.0,5.0,,1.0,,2.0,4.0,2.0,8.0,,,3.0,3.0,1.0,0.1547,,1.0,3.0,,2.0,2.0,0.1687,3.0,,,2.0,,,,,
11388457,home,Fortuna Sittard,Kaj Sierhuis,,,kaj-sierhuis,K. Sierhuis,F,9,180,498,M,855847,EUR,893635200,F,9,9,False,17.0,11.0,1.0,1.0,1.0,2.0,10.0,15.0,1.0,,,,89.0,33.0,7.2,10.0,0.584232,7,,,,,,6.0,2.0,2.0,1.0,3.0,2.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.5165,,1.0,,1.0,,5.0,0.9003,1.0,1.0,,1.0,2.0,,,,
11388457,home,Fortuna Sittard,Kristoffer Peterson,,,kristoffer-peterson,K. Peterson,M,7,180,133,M,366942,EUR,785980800,F,8,8,True,6.0,4.0,,,2.0,3.0,2.0,3.0,,,,,8.0,9.0,6.6,4.0,0.191659,1,,,,,,1.0,,,,1.0,,,,,,,,2.0,0.057,1.0,1.0,,,,,,,,,,,,,,
11388457,home,Fortuna Sittard,Alen Halilović,,,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,M,10,10,True,5.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,,,,8.0,9.0,6.5,2.0,0.0476866,0,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
11388457,home,Fortuna Sittard,Rosier Loreintz,,,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,M,32,32,True,4.0,3.0,,,3.0,4.0,,,2.0,,,,8.0,7.0,6.8,1.0,5.691e-05,1,,,,,,,,1.0,,,,,2.0,,,,,,0.0317,,1.0,,1.0,,,,1.0,,,,,,,,
11388457,home,Fortuna Sittard,Siemen Voet,Siemen,Voet,siemen-voet,S. Voet,D,3,190,123,M,997344,EUR,952300800,D,2,2,True,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,3.0,5.0,,,0.00277155,1,,,,,,1.0,,,,,1.0,,,,,,,,0.1165,,,,,,1.0,0.2508,,,,,,,,,
11388457,home,Fortuna Sittard,Alessio Da Cruz,,,alessio-da-cruz,A. D. Cruz,F,77,184,273,M,780206,EUR,853545600,F,23,23,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,3.0,5.0,7.6,1.0,0.0030006,1,,,,,,1.0,,,1.0,,,,,,,,,1.0,0.0466,,,,,,1.0,0.1297,,1.0,,,,,,,
11388457,home,Fortuna Sittard,Luuk Koopmans,,,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
