match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,captain,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_wasFouled,stat_totalCross,stat_dispossessed,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_hitWoodwork
10411766,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,38.0,25.0,20.0,7.0,23.0,25.0,2.0,13.0,10.0,1.0,90.0,45.0,7.2,14.0,0.0,0.0,0.00141494,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411766,home,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,,318607,EUR,849830400,D,2,2,False,32.0,26.0,2.0,,8.0,8.0,18.0,24.0,3.0,,90.0,57.0,7.3,8.0,0.1848,0.0,0.0197737,2,True,3.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411766,home,Milan,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,20,20,False,37.0,33.0,1.0,1.0,23.0,25.0,10.0,12.0,7.0,,90.0,52.0,7.5,5.0,0.1395,0.7263,0.00496945,1,,,7.0,,,,2.0,3.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411766,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,37.0,31.0,9.0,4.0,19.0,23.0,12.0,16.0,6.0,,83.0,46.0,6.8,9.0,0.0,0.0,0.00536265,0,,2.0,2.0,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10411766,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,33.0,28.0,3.0,2.0,10.0,11.0,18.0,23.0,6.0,,75.0,51.0,7.4,10.0,0.122,0.0,0.0347044,3,,4.0,6.0,,2.0,1.0,1.0,5.0,3.0,,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10411766,home,Milan,Sandro Tonali,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,43.0,39.0,4.0,4.0,12.0,12.0,29.0,36.0,5.0,,90.0,64.0,7.2,12.0,0.0,0.0,0.127707,0,,6.0,2.0,,,,4.0,1.0,1.0,1.0,3.0,1.0,,,,,,,5.0,3.0,1.0,3.0,,,2.0,1.0,,,,,,,,,,
10411766,home,Milan,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,IsmaëlBennacer,823733,EUR,880934400,M,4,4,False,45.0,41.0,6.0,4.0,13.0,13.0,30.0,34.0,7.0,,61.0,58.0,7.4,8.0,0.0,0.0,0.0916127,0,,1.0,5.0,,,,,1.0,1.0,3.0,,,4.0,3.0,,,,1.0,2.0,,,2.0,,,2.0,,,,,,,,,,,
10411766,home,Milan,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,,888219,EUR,674092800,M,30,30,False,17.0,12.0,2.0,1.0,3.0,5.0,9.0,13.0,,,62.0,27.0,6.6,10.0,0.1585,0.029,0.00805453,1,,6.0,4.0,1.0,,,,1.0,,2.0,2.0,1.0,3.0,2.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
10411766,home,Milan,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,cdk,960441,EUR,984182400,M,90,90,False,23.0,17.0,2.0,1.0,4.0,6.0,13.0,20.0,4.0,,62.0,36.0,7.9,11.0,0.1295,0.0,0.331807,1,,2.0,5.0,1.0,,1.0,1.0,,,1.0,,1.0,3.0,3.0,,,,1.0,3.0,1.0,,4.0,,,,,1.0,2.0,,,,,,,,
10411766,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,M,17,17,False,36.0,33.0,3.0,3.0,7.0,7.0,26.0,30.0,3.0,,90.0,56.0,7.9,12.0,0.5616,1.0851,0.394816,6,,8.0,3.0,1.0,1.0,3.0,,1.0,,1.0,,1.0,7.0,1.0,1.0,2.0,,,1.0,1.0,,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,
