match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,player_firstName,player_lastName,player_sofascoreId,stat_keyPass,stat_outfielderBlock,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,stat_goalAssist,stat_bigChanceCreated
10434145,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,45.0,29.0,27.0,11.0,21.0,22.0,8.0,23.0,1.0,10.0,2.0,2.0,3.0,1.0,1.0,90.0,58.0,6.6,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434145,home,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,D,42,42,False,38.0,27.0,7.0,3.0,15.0,19.0,12.0,19.0,,8.0,,,,,,90.0,62.0,6.3,15.0,0,2.0,2.0,7.0,8.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
10434145,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,31.0,24.0,5.0,2.0,18.0,22.0,6.0,10.0,1.0,8.0,,,,,,90.0,47.0,6.9,9.0,0,2.0,4.0,4.0,11.0,1.0,4.0,3.0,3.0,4.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
10434145,home,Başakşehir FK,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4977,M,856216,EUR,889747200,D,59,59,False,27.0,22.0,2.0,1.0,19.0,22.0,3.0,5.0,3.0,6.0,,,,,,70.0,34.0,6.2,5.0,0,1.0,1.0,3.0,1.0,,,,3.0,,,,,2.0,,,,Toubaahmed59,1.0,,,,,,,,,,,,,,
10434145,home,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,60,60,False,28.0,15.0,8.0,1.0,7.0,11.0,8.0,19.0,,4.0,,,,,,90.0,48.0,6.4,20.0,0,1.0,3.0,3.0,5.0,1.0,,,4.0,2.0,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,
10434145,home,Başakşehir FK,Lucas Biglia,lucas-biglia,L. Biglia,M,,178,317,,17799,EUR,507427200,M,20,20,False,27.0,24.0,1.0,1.0,14.0,17.0,10.0,11.0,,6.0,,,,,,90.0,37.0,6.2,5.0,0,,1.0,10.0,6.0,5.0,1.0,1.0,2.0,4.0,1.0,,,4.0,1.0,,,,,,1.0,,,,,,,,,,,,
10434145,home,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178,50,M,43666,EUR,569721600,M,21,21,False,27.0,15.0,5.0,1.0,8.0,9.0,7.0,18.0,,6.0,,,,,,90.0,37.0,6.5,13.0,0,,,3.0,1.0,1.0,,,3.0,1.0,,,,1.0,,,,,,3.0,1.0,True,,,,,,,,,,,
10434145,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,26.0,18.0,4.0,2.0,6.0,8.0,12.0,22.0,,5.0,,,,,,85.0,41.0,6.5,16.0,2,3.0,5.0,10.0,6.0,2.0,2.0,1.0,1.0,,,1.0,,2.0,4.0,,,,,,2.0,,2.0,,,,,,,,,,
10434145,home,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,8,8,False,19.0,14.0,1.0,1.0,2.0,2.0,12.0,18.0,,2.0,,,,,,85.0,29.0,6.9,8.0,1,3.0,,8.0,1.0,5.0,1.0,1.0,1.0,,,2.0,,,1.0,,,,1.0,2.0,,,1.0,1.0,2.0,,,,,,,,
10434145,home,Başakşehir FK,Patryk Szysz,patryk-szysz,P. Szysz,M,21,177,284,M,831930,EUR,891388800,M,18,18,False,21.0,15.0,,,6.0,7.0,10.0,18.0,,2.0,,,,,,90.0,44.0,5.9,17.0,1,1.0,3.0,12.0,7.0,6.0,6.0,3.0,1.0,1.0,,4.0,,1.0,4.0,Patryk,Szysz,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,
