match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,player_firstName,player_lastName,captain,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_penaltyConceded,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,stat_dispossessed,stat_errorLeadToAShot,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_errorLeadToAGoal,stat_goodHighClaim,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
14064492,home,Paris FC,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1779,M,38440,EUR,647395200,G,35,35,False,32.0,30.0,2.0,0.0,30.0,32.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,39.0,6.0,2.0,8.569e-05,50.872945647301,6.0,41.94248562595,0.0,0.026,0,-0.9203,-0.01,0.02,-0.5,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064492,home,Paris FC,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1398,M,1050692,EUR,1072569600,D,42,42,False,67.0,58.0,9.0,0.0,41.0,44.0,,,5.0,,,,,,,90.0,80.0,5.6,9.0,0.0134655,76.141430253807,12.0,0.44814092337754,0.0,,0,,0.13,0.01,-0.76,,3.0,17.0,23.0,1.0,2.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064492,home,Paris FC,Timothée Kolodziejczak,timothee-kolodziejczak,T. Kolodziejczak,D,15,185,163,M,41605,EUR,686275200,D,15,15,False,88.0,80.0,1.0,0.0,56.0,60.0,3.0,5.0,3.0,,,,,,,90.0,97.0,5.8,8.0,0.0104612,204.26084241378,27.0,87.126192334855,0.0,,0,,0.18,0.09,-0.88,,1.0,24.0,28.0,2.0,5.0,2.0,3.0,1.0,,,True,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14064492,home,Paris FC,Otávio,otavio,Otávio,D,6,188,1422,M,1069159,EUR,1019347200,D,6,6,False,56.0,48.0,7.0,0.0,27.0,28.0,,3.0,1.0,,,,,,,74.0,73.0,6.5,12.0,0.00759162,164.91698678341,14.0,94.292775361974,3.0,,2,,0.11,0.07,-0.16,,3.0,21.0,28.0,1.0,5.0,1.0,3.0,2.0,,,,1.0,,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0223,0.167,36.462292163741,88.747231452815,0.0,,,,,,,,,,,,,,
14064492,home,Paris FC,Rudy Matondo,rudy-matondo,R. Matondo,M,23,180,468,M,1961626,EUR,1205366400,M,23,23,False,35.0,22.0,3.0,0.0,14.0,22.0,2.0,5.0,5.0,1.0,,,,,,90.0,52.0,6.0,20.0,0.00391825,105.45685521914,16.0,-24.796594533014,0.0,,0,,-0.14,-0.57,-0.3,,1.0,8.0,13.0,,6.0,1.0,3.0,,Rudy Matondo,,,2.0,,,3.0,2.0,3.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
14064492,home,Paris FC,Maxime López,maxime-lopez,M. López,M,21,167,1281,M,352802,EUR,881193600,M,21,21,False,94.0,79.0,6.0,0.0,39.0,43.0,,2.0,3.0,,,,,,,81.0,99.0,6.7,16.0,0.0477986,306.25248095651,34.0,99.674599695255,3.0,,1,,0.21,0.26,-0.21,,2.0,40.0,51.0,,1.0,1.0,1.0,,,,,2.0,2.0,,,,,,1.0,,1.0,,0.0149,0.1428,25.367789348404,59.233292872363,-0.03,,,,,,,,,,,,,,
14064492,home,Paris FC,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1924,M,894733,EUR,835401600,M,18,18,False,18.0,16.0,1.0,0.0,7.0,7.0,,1.0,3.0,,,,,,,73.0,30.0,5.9,7.0,0.00600122,23.67955373775,3.0,-10.341207501665,0.0,,1,,-0.01,-0.13,-0.2,,1.0,9.0,11.0,2.0,5.0,,,1.0,,,,,,,1.0,,1.0,,1.0,,3.0,,0.0731,0.2156,,,0.01,2.0,1.0,,,,,,,,,,,,
14064492,home,Paris FC,Nhoa Sangui,nhoa-sangui,N. Sangui,D,19,178,285,M,1426221,EUR,1140998400,M,19,19,False,37.0,34.0,,0.0,19.0,19.0,,3.0,6.0,1.0,,,,,,90.0,62.0,6.2,8.0,0.0350317,137.0893257331,15.0,41.548367674048,0.0,,0,,-0.02,0.09,-0.31,,,15.0,18.0,,3.0,1.0,1.0,,,,,2.0,2.0,1.0,,,,3.0,,,1.0,,,,,,,2.0,,1.0,2.0,,,,,,,,,,
14064492,home,Paris FC,Ilan Kebbal,ilan-kebbal,I. Kebbal,M,10,169,10662,M,1049442,EUR,900028800,F,10,10,False,64.0,55.0,3.0,0.0,23.0,26.0,,5.0,10.0,2.0,,,,,,90.0,84.0,7.5,18.0,0.2469,262.03949655154,31.0,57.329703400628,4.0,,2,,0.52,0.24,-0.01,,1.0,32.0,38.0,,5.0,1.0,1.0,,Ilan Kebbal,,,4.0,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,0.2055,0.2702,16.767738137138,62.931219394437,0.13,1.0,,,2.0,,,,,,,,,,
14064492,home,Paris FC,Luca Koleosho,luca-koleosho,L. Koleosho,M,24,175,1581,M,1216282,EUR,1095206400,F,24,24,False,24.0,17.0,,0.0,8.0,8.0,1.0,7.0,4.0,,,,,,,63.0,40.0,6.8,13.0,0.00840601,108.40940543715,13.0,52.876541552202,1.0,,0,,0.0,0.06,0.17,,,9.0,16.0,1.0,7.0,,1.0,,Luca Koleosho,,,4.0,1.0,,5.0,3.0,2.0,,,,2.0,,,,11.851242362807,18.192700761569,,1.0,,,,,,,,,,,,,
