match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_interceptionWon,player_firstName,player_lastName,stat_keyPass,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_accurateCross,stat_bigChanceMissed
11453067,home,Al-Fayha,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,7,175.0,741,M,809220,EUR,865468800.0,F,7,7,False,28.0,23.0,,,7.0,8.0,16.0,20.0,2.0,89.0,43.0,7.7,10.0,3,,,3.0,6.0,1.0,5.0,3.0,,,,2.0,2.0,,,1.0,,,,2.0,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,
11453067,home,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400.0,M,6,6,True,19.0,17.0,,,8.0,8.0,9.0,11.0,1.0,26.0,22.0,6.6,3.0,0,,,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,Saud Zidan,,,,,1.0,,,,,,,,,,,,
11453067,home,Al-Fayha,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000.0,M,27,27,True,4.0,2.0,,,,,2.0,4.0,1.0,11.0,10.0,6.3,5.0,0,,,4.0,2.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11453067,home,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400.0,M,29,29,True,2.0,2.0,,,2.0,2.0,,,,1.0,4.0,,2.0,0,,,3.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11453067,home,Al-Fayha,Satam Al Lehiyani,satam-al-lehiyani,S. A. Lehiyani,F,17,189.0,9,M,1797948,EUR,1089936000.0,F,45,45,True,,,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,Satam Al Lehiyani,,,,,,,,,,,,,,,,,
11453067,home,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194.0,228,M,13691,EUR,428198400.0,G,88,88,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453067,home,Al-Fayha,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400.0,D,80,80,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453067,home,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800.0,D,98,98,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453067,home,Al-Fayha,Hussam Majrashi,hossam-majrashi,H. Majrashi,D,5,175.0,6,M,1542649,EUR,1067817600.0,D,62,62,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Hussam  Majrashi,,,,,,,,,,,,,,,,,
11453067,home,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200.0,M,11,11,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453067,away,Al-Riyadh,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200.0,G,25,25,False,23.0,19.0,10.0,6.0,16.0,16.0,3.0,7.0,6.0,90.0,33.0,6.9,5.0,0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,
11453067,away,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800.0,D,27,27,False,32.0,24.0,4.0,,12.0,15.0,15.0,22.0,5.0,89.0,54.0,6.5,15.0,0,5.0,,5.0,,4.0,,,1.0,,,3.0,,1.0,,,3.0,Hussain Al-Nuweqi,,1.0,,,,,,,,1.0,,,,,,3.0,
11453067,away,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800.0,D,29,29,False,66.0,59.0,11.0,7.0,45.0,47.0,14.0,19.0,4.0,90.0,77.0,7.0,7.0,0,,2.0,3.0,,1.0,,,3.0,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,
11453067,away,Al-Riyadh,Khalid Bin Shuwayyi,khalid-bin-shuwayyi,K. B. Shuwayyi,D,75,176.0,10,M,893516,EUR,828921600.0,D,5,5,False,37.0,33.0,7.0,4.0,24.0,24.0,9.0,13.0,3.0,90.0,45.0,6.7,5.0,0,,2.0,3.0,4.0,,,,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11453067,away,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200.0,D,8,8,False,50.0,43.0,2.0,1.0,18.0,20.0,26.0,33.0,2.0,90.0,81.0,7.2,14.0,1,3.0,,7.0,9.0,1.0,6.0,4.0,3.0,4.0,2.0,2.0,1.0,3.0,,,2.0,Abdulelah Al Khaibari,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,1.0,
11453067,away,Al-Riyadh,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200.0,M,80,80,False,64.0,54.0,7.0,4.0,23.0,24.0,31.0,41.0,3.0,90.0,79.0,7.2,13.0,1,1.0,1.0,3.0,8.0,1.0,1.0,1.0,,1.0,1.0,1.0,5.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
11453067,away,Al-Riyadh,Birama Touré,birama-toure,B. Touré,M,60,183.0,134,M,246507,EUR,707788800.0,M,60,60,False,61.0,53.0,14.0,12.0,23.0,25.0,30.0,36.0,7.0,90.0,77.0,7.3,10.0,0,,4.0,10.0,8.0,2.0,1.0,,2.0,3.0,1.0,,3.0,3.0,,2.0,4.0,,,,,,,,,,,,,,,,,,
11453067,away,Al-Riyadh,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600.0,M,15,15,False,40.0,36.0,5.0,3.0,10.0,11.0,26.0,31.0,7.0,87.0,56.0,6.8,12.0,0,2.0,,3.0,5.0,1.0,,,,2.0,1.0,4.0,3.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
11453067,away,Al-Riyadh,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400.0,M,11,11,False,18.0,13.0,2.0,1.0,4.0,5.0,13.0,21.0,1.0,90.0,39.0,7.5,12.0,4,8.0,,4.0,6.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,True,3.0,,,,1.0,,,2.0,1.0,,,,,3.0,1.0,,,,4.0,1.0
11453067,away,Al-Riyadh,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000.0,M,14,14,False,20.0,12.0,3.0,,6.0,7.0,6.0,13.0,2.0,90.0,27.0,7.0,9.0,1,,3.0,5.0,5.0,2.0,,,,2.0,2.0,1.0,,,,3.0,,,,1.0,,,,,,2.0,1.0,,1.0,,,,,,
11453067,away,Al-Riyadh,Andre Gray,andre-gray,A. Gray,F,45,178.0,272,M,73951,EUR,677894400.0,F,9,9,False,14.0,12.0,,,3.0,3.0,9.0,13.0,2.0,83.0,28.0,6.4,8.0,1,2.0,1.0,4.0,3.0,,1.0,,1.0,,,3.0,2.0,2.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0
11453067,away,Al-Riyadh,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600.0,M,7,7,True,4.0,3.0,1.0,,,,3.0,4.0,1.0,15.0,10.0,6.6,4.0,0,,,2.0,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,Mohammed Al Aqal,,,,,,,,,,,,,,,,,
11453067,away,Al-Riyadh,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,830121,EUR,688953600.0,M,26,26,True,3.0,2.0,,,2.0,2.0,,1.0,1.0,11.0,3.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453067,away,Al-Riyadh,Mohamed Al Oqil,mohamed-al-oqil,M. A. Oqil,M,18,177.0,5,M,1521957,EUR,870134400.0,M,18,18,True,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,Mohamed Al Oqil,,,,,,,,,,,,,,,,,
11453067,away,Al-Riyadh,Rakan Najjar,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000.0,G,1,1,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453067,away,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800.0,G,40,40,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453067,away,Al-Riyadh,Dino Arslanagić,dino-arslanagic,D. Arslanagić,D,,191.0,53,M,94280,EUR,735609600.0,D,36,36,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453067,away,Al-Riyadh,Majed Al Qahtani,majed-al-qahtani,M. A. Qahtani,M,66,,1,M,1799603,EUR,,M,66,66,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Majed Al Qahtani,,,,,,,,,,,,,,,,,
11453067,away,Al-Riyadh,Bader Al Mutairi,bader-al-mutairi,B. A. Mutairi,F,28,,11,M,1521955,EUR,1071792000.0,M,28,28,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Bader Al Mutairi,,,,,,,,,,,,,,,,,
11453067,away,Al-Riyadh,Mutaz Bin Hibah,mutaz-bin-hibah,M. B. Hibah,,99,,0,M,1822532,EUR,,M,99,99,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mutaz Bin Hibah,,,,,,,,,,,,,,,,,
