match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,player_sofascoreId,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_goalAssist,stat_totalOffside,stat_bigChanceMissed
11408412,home,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,False,28.0,20.0,10.0,3.0,18.0,23.0,2.0,5.0,1.0,7.0,1.0,2.0,2.0,90.0,37.0,6.7,8.0,0.00018113,0,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408412,home,Sporting CP,Jeremiah St. Juste,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,False,44.0,40.0,3.0,2.0,28.0,30.0,12.0,16.0,,3.0,,,,90.0,55.0,7.0,6.0,0.0146726,0,,,,2.0,1.0,3.0,4.0,6.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11408412,home,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,36.0,29.0,8.0,4.0,20.0,22.0,9.0,14.0,8.0,2.0,,,,90.0,51.0,7.5,7.0,0.00641289,1,,Sebastián,Coates,,1.0,2.0,2.0,5.0,,2.0,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,,,,,,,,,,,,,
11408412,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,56.0,49.0,2.0,,35.0,38.0,14.0,18.0,6.0,5.0,,,,72.0,69.0,7.0,8.0,0.00602643,0,,Gonçalo,Inácio,,1.0,1.0,3.0,4.0,,3.0,,1.0,,,1.0,,,,,2.0,2.0,,goncaloinacio_25,1.0,,,,,,,,,,,
11408412,home,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,21,21,False,29.0,19.0,3.0,1.0,7.0,9.0,12.0,23.0,1.0,1.0,,,,90.0,60.0,9.5,16.0,0.0535033,4,,,,3.0,2.0,,3.0,8.0,2.0,1.0,2.0,1.0,1.0,,1.0,5.0,5.0,2.0,,,1.0,0.4318,,2.0,2.0,2.0,1.3133,,,,,,,,
11408412,home,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,41.0,34.0,4.0,2.0,20.0,25.0,15.0,17.0,3.0,5.0,,,,80.0,58.0,7.0,9.0,0.0230951,0,,Morten,Hjulmand,1.0,,2.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,
11408412,home,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,20.0,18.0,3.0,2.0,10.0,11.0,9.0,10.0,5.0,3.0,,,,54.0,31.0,6.6,4.0,0.360027,0,,Hidemasa,Morita,1.0,1.0,,5.0,1.0,1.0,1.0,,,1.0,,3.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,
11408412,home,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,M,2,2,False,34.0,27.0,1.0,,12.0,15.0,16.0,23.0,1.0,4.0,,,,90.0,54.0,6.6,15.0,0.0440997,0,,,,4.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,
11408412,home,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,28.0,25.0,2.0,1.0,4.0,5.0,21.0,24.0,,1.0,,,,80.0,42.0,7.1,7.0,0.0418269,1,,Francisco,Trincão,1.0,2.0,,3.0,4.0,,1.0,2.0,,3.0,,,2.0,1.0,,,,,0.0318,trincao,2.0,,,,,,1.0,,,,,
11408412,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,24.0,19.0,3.0,2.0,6.0,6.0,13.0,20.0,,4.0,,,,72.0,39.0,7.3,9.0,0.0442002,2,,,,2.0,,,4.0,3.0,2.0,2.0,,1.0,,,2.0,2.0,1.0,1.0,,1.0,2.0,0.0915,pedroogoncalves28,1.0,,,,,,1.0,,,,,
