match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,captain,stat_keyPass,stat_accurateCross,stat_goalAssist,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_outfielderBlock
10389819,home,Stade de Reims,Folarin Balogun,,,folarin-balogun,F. Balogun,F,9,179,5047,M,934237,EUR,994118400,F,29,29,False,11.0,8.0,,,3.0,3.0,5.0,9.0,2.0,,,88.0,27.0,7.2,10.0,0.8048,0.9351,0.00497951,4,,1.0,1.0,,7.0,3.0,1.0,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,1.0,balogun,,,3.0,,
10389819,home,Stade de Reims,Jens Cajuste,,,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,8,8,True,6.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,,,,26.0,10.0,7.0,4.0,0.0415,0.093,0.00683,1,,,,1.0,3.0,2.0,,,3.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,
10389819,home,Stade de Reims,Kamory Doumbia,Kamory Doumbia,,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,3,3,True,8.0,8.0,,,2.0,2.0,6.0,6.0,2.0,,,18.0,14.0,6.7,2.0,0.097,0.0328,0.0287467,2,,,,,2.0,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,kamory_doumbia03,1.0,,,,
10389819,home,Stade de Reims,Dion Lopy,,,dion-lopy,D. Lopy,M,17,186,2405,M,982327,EUR,1012608000,M,17,17,True,8.0,8.0,,,2.0,2.0,6.0,6.0,2.0,,,18.0,15.0,6.7,2.0,0.046,0.155,0.00882093,2,,,,,3.0,2.0,2.0,,1.0,,,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,,,,
10389819,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,49,49,True,,,,,,,,,,,,2.0,4.0,,1.0,0.0,0.0,0.0,0,,,,,,3.0,,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
10389819,home,Stade de Reims,Kaj Sierhuis,,,kaj-sierhuis,K. Sierhuis,F,9,180,490,M,855847,EUR,893635200,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,2.0,3.0,,1.0,0.0,0.0,0.00367794,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389819,home,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,96,96,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389819,home,Stade de Reims,Maxime Busi,,,maxime-busi,M. Busi,D,4,182,171,M,943926,EUR,939859200,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389819,home,Stade de Reims,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185,227,M,1407973,EUR,1049241600,D,43,43,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389819,home,Stade de Reims,Arbër Zeneli,,,arber-zeneli,A. Zeneli,F,9,176,395,M,227892,EUR,793670400,M,10,10,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389819,away,Troyes,Gauthier Gallon,,,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,29.0,12.0,20.0,3.0,10.0,15.0,2.0,14.0,7.0,2.0,6.0,90.0,40.0,6.5,17.0,0.0,0.0,0.00031861,0,-0.2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10389819,away,Troyes,Jackson Porozo,,,jackson-porozo,J. Porozo,D,12,192,728,M,978518,EUR,965347200,D,2,2,False,33.0,26.0,7.0,4.0,16.0,20.0,10.0,13.0,5.0,,,90.0,50.0,6.2,10.0,0.0,0.0,0.00462636,0,,,2.0,1.0,7.0,6.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,1.0
10389819,away,Troyes,Erik Palmer-Brown,,,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,33.0,22.0,8.0,2.0,17.0,23.0,5.0,10.0,5.0,,,90.0,44.0,6.4,12.0,0.0,0.0,0.0106671,0,,,,3.0,1.0,4.0,,,,,5.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,2.0
10389819,away,Troyes,Yoann Salmier,,,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,17,17,False,56.0,46.0,9.0,4.0,27.0,29.0,19.0,27.0,7.0,,,90.0,67.0,6.2,12.0,0.0,0.0,0.00718251,0,,,,2.0,2.0,5.0,,1.0,1.0,1.0,4.0,,1.0,,1.0,1.0,,,,True,,,,,,,,,,,
10389819,away,Troyes,Thierno Baldé,,,thierno-balde,T. Baldé,D,18,182,214,M,997189,EUR,1023667200,M,18,18,False,22.0,19.0,,,10.0,10.0,9.0,14.0,6.0,,,90.0,49.0,6.6,10.0,0.0,0.0,0.00689921,0,,2.0,2.0,1.0,4.0,5.0,1.0,,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,,5.0,,,,,,,,,,,,
10389819,away,Troyes,Jeff Reine-Adélaïde,,,jeff-reine-adelaide,J. Reine-Adélaïde,M,11,184,467,M,794269,EUR,884995200,M,14,14,False,38.0,31.0,2.0,1.0,22.0,27.0,9.0,11.0,7.0,,,72.0,54.0,6.2,14.0,0.2152,0.0,0.0260727,1,,,2.0,,8.0,5.0,,3.0,6.0,3.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
10389819,away,Troyes,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,8,8,False,51.0,40.0,2.0,,25.0,29.0,16.0,23.0,12.0,,,90.0,89.0,6.8,17.0,0.3943,0.0259,0.162821,2,,1.0,,4.0,13.0,12.0,2.0,4.0,1.0,,5.0,8.0,6.0,3.0,2.0,6.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,,,,
10389819,away,Troyes,Xavier Chavalerin,,,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,157029,EUR,668304000,M,24,24,False,39.0,33.0,3.0,,20.0,23.0,13.0,17.0,13.0,,,90.0,59.0,6.7,11.0,0.0579,0.0,0.0158486,2,,1.0,,1.0,7.0,6.0,3.0,2.0,,,1.0,4.0,4.0,4.0,1.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,
10389819,away,Troyes,Yasser Larouci,Yasser,Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,M,39,39,False,8.0,3.0,1.0,,2.0,5.0,1.0,3.0,,,,29.0,13.0,6.2,6.0,0.0,0.0,0.0002693,0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,larouci.yasseroff,,,,,
10389819,away,Troyes,Mama Baldé,,,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,7,7,False,13.0,9.0,2.0,2.0,5.0,5.0,4.0,8.0,3.0,,,90.0,36.0,6.6,15.0,0.0483,0.0,0.0142726,1,,,1.0,,7.0,7.0,1.0,2.0,2.0,1.0,,,4.0,2.0,2.0,2.0,1.0,,8.0,,,,,,,,,,2.0,,
10389819,away,Troyes,Rony Lopes,,,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,11,11,False,23.0,16.0,1.0,,4.0,5.0,14.0,23.0,6.0,,,73.0,39.0,7.4,14.0,0.1641,0.235,0.312031,1,,5.0,4.0,1.0,6.0,5.0,,1.0,2.0,1.0,,,2.0,2.0,1.0,,,1.0,2.0,,3.0,2.0,,,,,,1.0,,,
10389819,away,Troyes,Mathis Hamdi,,,hamdi-mathis,M. Hamdi,D,26,180,116,M,1191259,EUR,1066435200,D,32,32,True,22.0,14.0,1.0,,7.0,10.0,7.0,13.0,1.0,,,61.0,40.0,5.8,12.0,0.0,0.0,0.00831476,0,,1.0,1.0,,4.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,
10389819,away,Troyes,Danel Dongmo,Danel Dongmo,,danel-dongmo,D. Dongmo,M,5,182,65,M,1389690,EUR,980812800,M,31,31,True,10.0,9.0,,,2.0,2.0,7.0,8.0,,,,18.0,14.0,6.3,3.0,0.0,0.0,0.00295043,0,,,,,2.0,2.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10389819,away,Troyes,Renaud Ripart,,,renaud-ripart,R. Ripart,F,20,181,136,M,247445,EUR,732067200,M,20,20,True,7.0,3.0,,,1.0,1.0,2.0,6.0,1.0,,,17.0,10.0,6.3,6.0,0.0,0.0,0.00066219,0,,,,2.0,2.0,3.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,
10389819,away,Troyes,Mateusz Lis,,,mateusz-lis,M. Lis,G,1,192,578,M,798375,EUR,857001600,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389819,away,Troyes,Tanguy Zoukrou,Tanguy Zoukrou,,tanguy-zoukrou,T. Zoukrou,D,4,189,141,M,1133520,EUR,1052265600,D,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389819,away,Troyes,Rominigue Kouamé,,,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389819,away,Troyes,Alexis Tibidi,,,tibidi-alexis,A. Tibidi,M,,187,110,M,1161925,EUR,1067817600,F,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389819,away,Troyes,Ike Ugbo,,,ugbo-ike,I. Ugbo,F,11,185,426,M,791987,EUR,906336000,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389819,away,Troyes,Wilson Odobert,,,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,F,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
