match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_totalOffside,stat_challengeLost,captain,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot
10382215,home,FC Groningen,Michael Verrips,,,michael-verrips,M. Verrips,G,34,195,102,M,583506,EUR,849571200,G,20,20,False,30.0,13.0,23.0,6.0,8.0,9.0,5.0,21.0,1.0,1.0,6.0,1.0,1.0,90.0,35.0,6.3,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382215,home,FC Groningen,Radinio Balker,,,balker-radinio,R. Balker,D,12,190,152,M,947049,EUR,904780800,D,12,12,False,29.0,20.0,5.0,2.0,10.0,13.0,11.0,19.0,10.0,2.0,6.0,1.0,,90.0,65.0,6.9,21.0,1,3.0,1.0,4.0,5.0,7.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10382215,home,FC Groningen,Thijmen Blokzijl,Thijmen Blokzijl,,thijmen-blokzijl,T. Blokzijl,D,3,181,296,M,1121401,EUR,1109289600,D,42,42,False,30.0,17.0,8.0,1.0,15.0,19.0,2.0,11.0,5.0,,6.0,,,90.0,35.0,6.4,14.0,1,,,3.0,3.0,3.0,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
10382215,home,FC Groningen,Mads Bech Sørensen,,,mads-bech-sorensen,M. B. Sørensen,D,22,189,283,M,1006409,EUR,915667200,D,29,29,False,38.0,28.0,12.0,7.0,18.0,20.0,10.0,18.0,1.0,3.0,8.0,,,89.0,53.0,7.0,18.0,0,,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
10382215,home,FC Groningen,Isak Dybvik Määttä,,,isak-dybvik-maatta,I. D. Määttä,F,25,188,289,M,980915,EUR,1000857600,D,18,18,False,28.0,17.0,7.0,2.0,7.0,9.0,10.0,20.0,4.0,3.0,7.0,1.0,,90.0,55.0,6.6,15.0,0,1.0,,,,3.0,,2.0,1.0,,3.0,2.0,2.0,,1.0,,,,,2.0,,,,,,,,,,
10382215,home,FC Groningen,Joey Pelupessy,,,joey-pelupessy,J. Pelupessy,M,6,182,5611,M,235404,EUR,737424000,M,4,4,False,21.0,17.0,3.0,1.0,4.0,7.0,13.0,14.0,3.0,1.0,5.0,,,65.0,32.0,6.9,5.0,0,,,,1.0,2.0,,,,,3.0,2.0,,1.0,,,,2.0,,,True,,,,,,,,,
10382215,home,FC Groningen,Johan Hove,,,johan-hove,J. Hove,M,8,177,335,M,839953,EUR,968284800,M,8,8,False,43.0,27.0,9.0,2.0,6.0,11.0,22.0,38.0,12.0,,6.0,3.0,,90.0,69.0,8.4,25.0,2,6.0,1.0,2.0,3.0,3.0,,4.0,4.0,1.0,,3.0,,2.0,5.0,1.0,,,,1.0,,1.0,1.0,,,,,,,
10382215,home,FC Groningen,Daleho Irandust,,,daleho-irandust,D. Irandust,M,,175,412,M,860148,EUR,896918400,M,10,10,False,23.0,15.0,1.0,,9.0,10.0,7.0,14.0,10.0,,8.0,2.0,,81.0,50.0,6.7,16.0,2,1.0,1.0,2.0,2.0,7.0,2.0,7.0,5.0,,,1.0,,3.0,2.0,1.0,,,,1.0,,,,1.0,1.0,,,,,
10382215,home,FC Groningen,Tomáš Suslov,,,tomas-suslov,T. Suslov,F,10,175,1255,M,964154,EUR,1023408000,M,7,7,False,33.0,24.0,5.0,5.0,9.0,13.0,15.0,22.0,10.0,,8.0,2.0,,90.0,64.0,7.6,17.0,7,2.0,,,1.0,6.0,,7.0,4.0,,2.0,3.0,3.0,3.0,,4.0,,2.0,,1.0,,,,,3.0,,,,,
10382215,home,FC Groningen,Elvis Manu,,,elvis-manu,E. Manu,F,,178,104,,143382,EUR,745200000,M,28,28,False,18.0,12.0,3.0,2.0,4.0,4.0,8.0,15.0,10.0,1.0,5.0,3.0,,81.0,49.0,6.8,19.0,3,1.0,,2.0,,9.0,4.0,7.0,6.0,,,1.0,1.0,6.0,,1.0,,2.0,3.0,,,,,,2.0,,,,,
10382215,home,FC Groningen,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,9,9,False,22.0,17.0,1.0,1.0,5.0,5.0,12.0,17.0,7.0,2.0,3.0,,,90.0,37.0,7.0,11.0,1,,,6.0,6.0,12.0,2.0,3.0,1.0,1.0,2.0,,,2.0,3.0,,1.0,,1.0,2.0,,,1.0,,,,,,,
10382215,home,FC Groningen,Oliver Antman,,,oliver-antman,O. Antman,M,18,185,1317,M,975743,EUR,997833600,F,21,21,True,7.0,3.0,,,1.0,2.0,2.0,6.0,1.0,,2.0,1.0,,25.0,13.0,7.2,7.0,1,1.0,,,,2.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,
10382215,home,FC Groningen,Aimar Sher,,,aimar-sher,A. Sher,M,6,180,896,M,981574,EUR,1040342400,M,31,31,True,4.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,1.0,,,9.0,7.0,6.4,3.0,1,,,3.0,1.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10382215,home,FC Groningen,Florian Krüger,,,florian-kruger,F. Krüger,F,26,186,130,M,945878,EUR,918864000,F,23,23,True,1.0,1.0,,,,,1.0,1.0,,,,,,9.0,1.0,6.4,,0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
10382215,home,FC Groningen,Damil Dankerlui,,,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382215,home,FC Groningen,Jan de Boer,,,jan-de-boer,J. d. Boer,G,12,202,63,M,978865,EUR,958780800,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382215,home,FC Groningen,Peter Leeuwenburgh,,,peter-leeuwenburgh,P. Leeuwenburgh,G,41,196,65,M,149660,EUR,764380800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382215,home,FC Groningen,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0ratmangoen,,,
