match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_outfielderBlock,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11450025,home,Antalyaspor,Emre Uzun,,,uzun-emre,E. Uzun,M,11,177,141,M,1212159,EUR,1119225600,M,80,80,True,2.0,1.0,,,,,2.0,,1.0,,,,1.0,5.0,,4.0,0.00047019,0,,,1.0,,,,,2.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,
11450025,home,Antalyaspor,Ufuk Akyol,,,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450025,home,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450025,home,Antalyaspor,Mert Yilmaz,,,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450025,home,Antalyaspor,Amar Gerxhaliu,,,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,M,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450025,home,Antalyaspor,Deni Milošević,Deni,Milošević,deni-milosevic,D. Milošević,M,27,182,153,M,190403,EUR,794707200,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450025,home,Antalyaspor,Britt Assombalonga,,,britt-assombalonga,B. Assombalonga,F,27,177,240,M,151512,EUR,723600000,F,97,97,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450025,away,Hatayspor,Erce Kardeşler,,,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,50.0,38.0,24.0,12.0,31.0,36.0,14.0,1.0,7.0,2.0,2.0,,90.0,56.0,6.5,12.0,0.00158028,0,-1.4251,,7.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
11450025,away,Hatayspor,Kamil Ahmet Çörekçi,,,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,2,2,False,30.0,26.0,3.0,2.0,14.0,16.0,15.0,1.0,3.0,,,,72.0,50.0,7.2,8.0,0.00835813,0,,,12.0,1.0,,,1.0,1.0,8.0,,,6.0,3.0,1.0,,,True,,1.0,1.0,,1.0,,,,,,,,,,,,,
11450025,away,Hatayspor,Guy-Marcelin Kilama,,,guy-marcelin-kilama,G. M. Kilama,D,,180,314,M,944222,EUR,928022400,D,3,3,False,33.0,30.0,7.0,4.0,26.0,26.0,7.0,5.0,3.0,,,,90.0,42.0,6.5,3.0,0.00094707,1,,,4.0,,,1.0,2.0,6.0,2.0,,,,,,3.0,,,2.0,,,,1.0,,,0.0116,,1.0,,,,,,,,
11450025,away,Hatayspor,Nikola Maksimović,Nikola,Maksimović,nikola-maksimovic,N. Maksimović,D,15,193,266,M,68076,EUR,691027200,D,19,19,False,31.0,29.0,5.0,5.0,25.0,26.0,5.0,6.0,2.0,,,,90.0,45.0,6.5,3.0,0.00142175,1,,,4.0,,,3.0,1.0,5.0,3.0,,,1.0,,1.0,,,,1.0,1.0,2.0,,,,,0.4824,1.0,1.0,,,,,,,,
11450025,away,Hatayspor,Faouzi Ghoulam,Faouzi,Ghoulam,faouzi-ghoulam,F. Ghoulam,D,,188,1996,M,133236,EUR,665366400,D,13,13,False,12.0,3.0,5.0,,,3.0,11.0,,1.0,,,,52.0,26.0,6.3,15.0,0.0133132,0,,,3.0,2.0,,3.0,1.0,3.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
11450025,away,Hatayspor,Chandrel Massanga,Chandrel Massanga,,chandrel-massanga,C. Massanga,M,8,172,201,M,1083138,EUR,934848000,M,4,4,False,44.0,30.0,8.0,4.0,18.0,25.0,20.0,1.0,6.0,,,,90.0,57.0,7.3,15.0,0.0991275,2,,,13.0,1.0,1.0,,1.0,,5.0,,,3.0,2.0,1.0,,,,,,3.0,1.0,1.0,,,0.0226,,,2.0,0.2734,,,,,,
11450025,away,Hatayspor,Rigoberto Rivas,,,rigoberto-rivas,R. Rivas,M,99,178,347,M,837742,EUR,901843200,M,99,99,False,25.0,13.0,2.0,,3.0,5.0,22.0,,3.0,,,,90.0,37.0,7.0,16.0,0.140977,3,,,11.0,2.0,1.0,1.0,2.0,7.0,4.0,2.0,1.0,,,1.0,4.0,4.0,,1.0,,1.0,1.0,,2.0,2.0,0.3942,1.0,,1.0,0.077,,,,,,
11450025,away,Hatayspor,Fisayo Dele-Bashiru,,,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3768,M,910121,EUR,981417600,M,17,17,False,18.0,15.0,,,4.0,5.0,14.0,,9.0,,,,90.0,34.0,7.4,9.0,0.128075,1,,,11.0,1.0,,1.0,1.0,3.0,6.0,4.0,3.0,1.0,,1.0,,,,,1.0,1.0,,,,,0.4422,,,1.0,0.8316,,1.0,,,,
11450025,away,Hatayspor,Ömer Faruk Beyaz,,,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,7,7,False,26.0,16.0,8.0,3.0,5.0,7.0,20.0,1.0,6.0,,,,72.0,40.0,6.5,14.0,0.00605655,0,,,11.0,1.0,,1.0,,5.0,6.0,3.0,2.0,3.0,1.0,1.0,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,
11450025,away,Hatayspor,Joelson Fernandes,Joelson Mendes,,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,M,77,77,False,17.0,15.0,1.0,1.0,6.0,6.0,15.0,,3.0,,,,72.0,33.0,6.4,12.0,0.0147088,0,,,9.0,4.0,,1.0,1.0,7.0,1.0,2.0,,,,,,1.0,,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,
11450025,away,Hatayspor,Carlos Strandberg,,,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,F,10,10,False,13.0,7.0,1.0,,3.0,4.0,9.0,,,,,,87.0,30.0,5.9,11.0,0.057795,4,,,4.0,,,2.0,2.0,4.0,5.0,,,2.0,1.0,1.0,,1.0,,,2.0,1.0,2.0,,,,1.5025,3.0,2.0,2.0,0.4409,,,1.0,,,
11450025,away,Hatayspor,Cemali Sertel,,,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,88,88,True,12.0,9.0,1.0,,3.0,5.0,7.0,,3.0,,,,38.0,22.0,6.6,4.0,0.00331643,0,,,6.0,,,1.0,2.0,1.0,7.0,,,1.0,1.0,4.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
11450025,away,Hatayspor,Kerim Alıcı,,,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,7.0,5.0,1.0,,4.0,5.0,3.0,2.0,3.0,,,,18.0,12.0,6.4,3.0,0.00017595,0,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11450025,away,Hatayspor,Doğukan Sinik,,,dogukan-sinik,D. Sinik,M,70,180,124,M,796114,EUR,916876800,F,70,70,True,1.0,,,,,,1.0,,2.0,,,,18.0,12.0,6.4,8.0,,0,,,,,,,,4.0,3.0,3.0,1.0,2.0,1.0,,2.0,,,,,,4.0,,,,,,,,,,,,,,
11450025,away,Hatayspor,Görkem Sağlam,,,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,True,3.0,3.0,,,2.0,2.0,1.0,2.0,,,,,18.0,7.0,6.2,2.0,0.00019338,0,,,1.0,,,1.0,,4.0,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,
11450025,away,Hatayspor,Renat Dadaşov,,,renat-dadasov,R. Dadaşov,F,77,186,1648,M,836941,EUR,926899200,F,9,9,True,3.0,3.0,,,1.0,1.0,2.0,,,,,,10.0,3.0,6.4,,0.00233627,0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
11450025,away,Hatayspor,Visar Bekaj,,,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450025,away,Hatayspor,Cengiz Demir,,,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450025,away,Hatayspor,Rui Pedro,,,rui-pedro,R. Pedro,M,,182,143,M,862672,EUR,890352000,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450025,away,Hatayspor,Abdulkadir Parmak,,,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450025,away,Hatayspor,Halil Dervişoğlu,,,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,930775,EUR,944611200,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
