match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_goals,stat_totalOffside,stat_challengeLost,stat_hitWoodwork,stat_bigChanceMissed
12924418,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183.0,41,M,150494,EUR,689385600,F,29,29,False,12.0,9.0,,,0.0,,,9.0,12.0,1.0,5.0,,2.0,,,,,83.0,26.0,6.8,7.0,4,,,4.0,1.0,,,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,,,,1.0,,,,1.0,,1.0
12924418,home,Excelsior,Seydou Fini,Seydou,Fini,fini-seydou,S. Fini,M,40,178.0,401,M,1164381,EUR,1149206400,F,7,7,True,10.0,7.0,1.0,,0.0,1.0,1.0,6.0,9.0,2.0,4.0,1.0,1.0,,,,,25.0,21.0,6.8,5.0,2,,,5.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,,2.0,,
12924418,home,Excelsior,Lennard Hartjes,,,lennard-hartjes,L. Hartjes,M,20,170.0,136,M,1126595,EUR,1049673600,M,20,20,True,6.0,6.0,,,0.0,4.0,4.0,2.0,3.0,,1.0,,2.0,,,,,25.0,9.0,6.7,1.0,0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12924418,home,Excelsior,Richie Omorowa,,,richie-omorowa,R. Omorowa,F,93,181.0,181,M,1104954,EUR,1080604800,F,9,9,True,5.0,4.0,,,0.0,,1.0,4.0,4.0,1.0,1.0,1.0,3.0,,,,,18.0,8.0,6.4,2.0,1,,,2.0,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,2.0,,,1.0
12924418,home,Excelsior,Django Warmerdam,,,django-warmerdam,D. Warmerdam,D,3,180.0,44,M,356018,EUR,810000000,D,4,4,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,1.0,,,,,11.0,10.0,6.7,2.0,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
12924418,home,Excelsior,Stijn Middendorp,Stijn,Middendorp,stijn-middendorp,S. Middendorp,M,36,186.0,60,M,1891895,EUR,1076544000,M,28,28,True,8.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,6.0,,,1.0,1.0,,,,,11.0,9.0,7.0,1.0,0,,,2.0,,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,
12924418,home,Excelsior,Calvin Raatsie,,,calvin-raatsie,C. Raatsie,G,16,188.0,83,M,961616,EUR,1013212800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12924418,home,Excelsior,Jose De Almeida Reis,Jose,De Almeida Reis,jose-de-almeida-reis,J. D. A. Reis,D,30,184.0,7,,1835504,EUR,1130976000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12924418,away,VVV-Venlo,Delano van Crooij,,,delano-van-crooy,D. v. Crooij,G,,182.0,15,M,108714,EUR,676080000,G,23,23,False,55.0,34.0,36.0,19.0,0.0,16.0,22.0,18.0,33.0,,,,11.0,,,1.0,,90.0,60.0,6.6,22.0,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12924418,away,VVV-Venlo,Diego van Zutphen,Diego van Zutphen,,van-zutphen-diego,D. v. Zutphen,D,37,183.0,14,M,1494094,EUR,1111968000,D,37,37,False,8.0,4.0,,,0.0,3.0,5.0,1.0,4.0,,1.0,1.0,1.0,,,,,45.0,20.0,6.4,7.0,0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,
12924418,away,VVV-Venlo,Gabin Blancquart,Gabin Blancquart,,gabin-blancquart,G. Blancquart,D,33,192.0,36,M,1518427,EUR,1077926400,D,33,33,False,51.0,44.0,3.0,3.0,0.0,32.0,33.0,12.0,18.0,3.0,6.0,1.0,4.0,,,,,90.0,61.0,6.6,9.0,0,,,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,
12924418,away,VVV-Venlo,Tijn Joosten,Tijn,Joosten,tijn-joosten,T. Joosten,D,15,,13,M,1955678,EUR,1155600000,D,27,27,False,19.0,19.0,1.0,1.0,0.0,17.0,17.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,,45.0,24.0,6.3,,0,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,
12924418,away,VVV-Venlo,Simon Janssen,Simon,Janssen,simon-janssen,S. Janssen,D,15,179.0,39,M,946950,EUR,969840000,D,5,5,False,33.0,26.0,6.0,4.0,0.0,17.0,20.0,11.0,18.0,1.0,4.0,2.0,3.0,,,,,90.0,64.0,6.7,16.0,0,5.0,2.0,11.0,2.0,2.0,,,2.0,2.0,,1.0,5.0,1.0,2.0,,2.0,2.0,,,,,,1.0,,
12924418,away,VVV-Venlo,Martijn Berden,Martijn,Berden,martijn-berden,M. Berden,F,19,172.0,24,M,814901,EUR,870134400,M,17,17,False,13.0,9.0,,,0.0,3.0,4.0,6.0,10.0,,2.0,,3.0,,,,,90.0,24.0,7.2,8.0,4,1.0,,5.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,,,,1.0
12924418,away,VVV-Venlo,Paul Friedrich Pöpperl,,,popperl-paul-friedrich,P. F. Pöpperl,M,46,180.0,56,M,1516761,EUR,1046131200,M,10,10,False,25.0,16.0,5.0,2.0,0.0,5.0,7.0,11.0,18.0,1.0,8.0,,5.0,,,,,85.0,42.0,7.2,15.0,0,,,6.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,,,2.0,1.0,,,,,,1.0,,
12924418,away,VVV-Venlo,Elias Sierra,,,elias-sierra,E. Sierra,M,,169.0,58,M,909963,EUR,998697600,M,8,8,False,51.0,43.0,15.0,9.0,0.0,29.0,32.0,16.0,22.0,,3.0,,2.0,,,,,90.0,66.0,7.1,12.0,1,3.0,2.0,4.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,True,,,1.0,,
12924418,away,VVV-Venlo,Emmanuel Gyamfi,,,gyamfi-emmanuel,E. Gyamfi,M,77,178.0,78,M,1518820,EUR,1090540800,M,19,19,False,31.0,23.0,4.0,2.0,0.0,18.0,22.0,6.0,12.0,2.0,7.0,2.0,7.0,,,,,90.0,57.0,6.6,16.0,0,3.0,1.0,7.0,,4.0,1.0,,1.0,1.0,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,,
12924418,away,VVV-Venlo,Pepijn Doesburg,,,pepijn-doesburg,P. Doesburg,F,99,194.0,31,M,1066324,EUR,979689600,F,18,18,False,26.0,14.0,1.0,1.0,0.0,5.0,6.0,9.0,20.0,7.0,8.0,,2.0,,,,,65.0,32.0,7.4,13.0,4,,,5.0,,,,1.0,,,1.0,1.0,1.0,2.0,3.0,3.0,,,,1.0,,,,1.0,,
12924418,away,VVV-Venlo,Max de Waal,,,max-de-waal,M. d. Waal,M,,189.0,115,M,996865,EUR,1010620800,F,21,21,False,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,3.0,,,,,45.0,10.0,5.6,4.0,3,,,4.0,2.0,1.0,,,,,1.0,,,,,2.0,,,,1.0,,,,1.0,,2.0
12924418,away,VVV-Venlo,Yousri El Anbri,Yousri El Anbri,,yousri-el-anbri,Y. E. Anbri,D,35,189.0,20,M,1970790,EUR,1141948800,M,35,35,True,35.0,30.0,4.0,1.0,0.0,20.0,23.0,10.0,12.0,2.0,3.0,1.0,1.0,,,,,45.0,40.0,6.6,6.0,0,,,2.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,
12924418,away,VVV-Venlo,Mohammed Odriss,Mohammed Odriss,,mohammed-odriss,M. Odriss,M,24,,20,M,1521875,EUR,1095552000,M,24,24,True,21.0,16.0,1.0,1.0,0.0,6.0,6.0,11.0,16.0,,2.0,,3.0,,,,,45.0,31.0,6.5,10.0,1,1.0,1.0,4.0,1.0,3.0,1.0,,,,2.0,1.0,2.0,1.0,,,,,,1.0,,,,,,
12924418,away,VVV-Venlo,Thijme Verheijen,Thijme Verheijen,,thijme-verheijen,T. Verheijen,M,11,168.0,37,M,1046962,EUR,1050192000,F,11,11,True,11.0,7.0,,,0.0,2.0,3.0,5.0,8.0,,1.0,1.0,1.0,,,,,45.0,22.0,6.5,8.0,2,,,5.0,2.0,,,,1.0,,2.0,,,,2.0,1.0,,,,1.0,,,,1.0,,
12924418,away,VVV-Venlo,Konstantinos Doumtsios,,,konstantinos-doumtsios,K. Doumtsios,F,19,182.0,73,M,789894,EUR,874627200,F,9,9,True,9.0,6.0,1.0,,0.0,,1.0,6.0,8.0,1.0,2.0,,,,,,,25.0,11.0,6.7,3.0,0,,,3.0,,,,,1.0,1.0,,,,1.0,3.0,,,,,,,,1.0,,,
12924418,away,VVV-Venlo,Naïm Matoug,Naïm Matoug,,naim-matoug,N. Matoug,M,26,176.0,135,M,1088894,EUR,1050105600,F,26,26,True,2.0,1.0,,,0.0,,,1.0,3.0,,3.0,,1.0,,,,,9.0,6.0,7.0,2.0,0,1.0,,1.0,,,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,
12924418,away,VVV-Venlo,Zidane Taylan,Zidane Taylan,,zidane-taylan,Z. Taylan,G,22,189.0,4,M,1612779,EUR,1132963200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12924418,away,VVV-Venlo,Jan de Boer,,,jan-de-boer,J. d. Boer,G,12,202.0,63,M,978865,EUR,958780800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12924418,away,VVV-Venlo,Jens Jenniskens,Jens Jenniskens,,jens-jenniskens,J. Jenniskens,D,46,,4,M,1970787,EUR,1080691200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12924418,away,VVV-Venlo,Darrel Lemmert,Darrel Lemmert,,darrel-lemmert,D. Lemmert,D,36,,1,M,1978155,EUR,1026086400,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12924418,away,VVV-Venlo,Tim Braem,Tim Braem,,tim-braem,T. Braem,M,20,183.0,50,M,1906189,EUR,1139788800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12924418,away,VVV-Venlo,Yahcuroo Roemer,Yahcuroo,Roemer,yahcuroo-roemer,Y. Roemer,F,,180.0,37,M,944466,EUR,995760000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12924418,away,VVV-Venlo,Lasse Wehmeyer,Lasse Wehmeyer,,lasse-wehmeyer,L. Wehmeyer,F,7,177.0,18,M,1413134,EUR,1032307200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
