match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_hitWoodwork,player_sofascoreId,stat_bigChanceMissed,stat_penaltyConceded
12117276,away,Fluminense,Manoel,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,False,48.0,45.0,6.0,4.0,0.0,33.0,34.0,12.0,14.0,,,,,,90.0,58.0,6.6,4.0,0.00358351,0,,,,,,1.0,2.0,3.0,,,,4.0,3.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12117276,away,Fluminense,Thiago Santos,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,D,29,29,False,43.0,38.0,6.0,2.0,0.0,32.0,33.0,6.0,10.0,3.0,,,,,81.0,56.0,6.9,5.0,0.0016613,0,,,,,,1.0,2.0,7.0,,,,6.0,3.0,1.0,,1.0,,2.0,,,,,2.0,,,,,,,,2.0,,,,,,,
12117276,away,Fluminense,Diogo Barbosa,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,6,6,False,45.0,38.0,5.0,1.0,0.0,17.0,19.0,21.0,28.0,4.0,,,,,90.0,72.0,7.2,13.0,0.229122,1,,,,2.0,,,3.0,7.0,1.0,,,5.0,4.0,,,2.0,,1.0,2.0,,,,3.0,1.0,0.013,,,1.0,,1.0,2.0,,,,,,,
12117276,away,Fluminense,Victor Hugo,vitao,V. Hugo,M,6,182,230,M,1395634,EUR,1084147200,M,20,20,False,27.0,20.0,2.0,1.0,0.0,12.0,15.0,8.0,12.0,4.0,,,,,45.0,35.0,6.4,10.0,0.00670528,0,,,,,,,4.0,2.0,,3.0,1.0,1.0,,2.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
12117276,away,Fluminense,Matheus Martinelli,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,47.0,39.0,1.0,1.0,0.0,26.0,29.0,13.0,18.0,4.0,,,,,90.0,67.0,7.4,11.0,0.0146304,1,,,,,,1.0,3.0,7.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,2.0,,,,2.0,1.0,2.0,0.0999,,,,1.0,,2.0,,,,1.0,,,
12117276,away,Fluminense,Jhon Arias,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,27.0,24.0,,,0.0,10.0,11.0,15.0,17.0,4.0,,,,,90.0,39.0,6.4,7.0,0.0637173,2,,,,1.0,1.0,3.0,7.0,3.0,2.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.1841,0.3595,,,,1.0,,,,,,jhonariasa,1.0,
12117276,away,Fluminense,Ganso,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,32.0,27.0,,,0.0,10.0,14.0,17.0,21.0,6.0,,,,,74.0,45.0,6.6,13.0,0.048062,0,,,,3.0,,1.0,3.0,4.0,1.0,,,1.0,1.0,,,,True,1.0,1.0,,,,,3.0,,,,,,,2.0,,,,,,,
12117276,away,Fluminense,Lima,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,52.0,50.0,,,0.0,24.0,25.0,26.0,30.0,8.0,,,,,90.0,78.0,7.3,9.0,0.0309063,3,,,,3.0,,,5.0,8.0,2.0,3.0,2.0,,3.0,1.0,,1.0,,,1.0,1.0,,,2.0,1.0,0.1637,0.2491,3.0,,2.0,,3.0,,,,1.0,,,1.0
12117276,away,Fluminense,Kauã Elias,elias-kaua,K. Elias,F,19,180,2283,M,1482841,EUR,1143504000,F,19,19,False,14.0,10.0,,,0.0,4.0,5.0,6.0,9.0,1.0,,,,,75.0,30.0,6.7,13.0,0.126435,4,,Kauã Elias,,,,3.0,9.0,3.0,4.0,3.0,1.0,,2.0,,,1.0,,,,2.0,,,1.0,2.0,0.1562,0.5136,,,,2.0,,,,,,,,
12117276,away,Fluminense,Keno,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,F,11,11,True,10.0,8.0,2.0,2.0,0.0,4.0,5.0,4.0,6.0,2.0,,,,,45.0,26.0,6.6,10.0,0.00537716,0,,,,1.0,,,4.0,3.0,2.0,3.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,2.0,,,,,,,
12117276,away,Fluminense,Marcelo,marcelo,Marcelo,D,,174,26297,M,17787,EUR,579398400,D,12,12,True,5.0,4.0,1.0,,0.0,1.0,1.0,3.0,4.0,,,,,,16.0,5.0,6.2,1.0,0.00281906,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcelo12,,
12117276,away,Fluminense,Germán Cano,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,15.0,2.0,6.5,,0.00078016,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,germancano14,,
12117276,away,Fluminense,Ignácio,ignacio,Ignácio,D,4,192,1704,M,958382,EUR,849398400,D,4,4,True,12.0,12.0,,,0.0,10.0,10.0,2.0,2.0,1.0,,,,,9.0,12.0,6.3,,0.00095544,0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12117276,away,Fluminense,Vitor Eudes,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117276,away,Fluminense,Gabriel Fuentes,gabriel-fuentes,G. Fuentes,D,18,180,1577,M,927551,EUR,855446400,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117276,away,Fluminense,Antônio Carlos,antonio-carlos,A. Carlos,D,3,191,278,M,242209,EUR,731462400,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117276,away,Fluminense,Guga,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117276,away,Fluminense,Marquinhos,marquinhos,Marquinhos,M,7,175,4094,M,1116954,EUR,1049673600,F,77,77,True,,,,,,,,,,,,,,,,,,,,0,,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_marquinhos011,,
12117276,away,Fluminense,Isaac,isaac,Isaac,M,11,177,320,M,1464519,EUR,1082764800,F,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117276,away,Fluminense,David Terans,david-terans,David Terans,M,80,176,906,M,586662,EUR,776563200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117276,away,Fluminense,Wallace Davi,wallace-davi-nunes,W. Davi,M,55,185,489,M,1884816,EUR,1178755200,D,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
