match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,captain,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_goalAssist,stat_totalContest,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_wonContest,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle
10838063,home,Fiorentina,Pierluigi Gollini,,,pierluigi-gollini,P. Gollini,G,95,194,1277,M,329175,EUR,795484800,G,95,95,False,30.0,19.0,16.0,5.0,15.0,16.0,4.0,14.0,3.0,5.0,1.0,90.0,34.0,6.9,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10838063,home,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3362,M,822518,EUR,911260800,D,2,2,False,38.0,34.0,,,17.0,17.0,17.0,24.0,2.0,5.0,,90.0,62.0,6.7,9.0,0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
10838063,home,Fiorentina,Lucas Martínez Quarta,,,lucas-martinez-quarta,L. M. Quarta,D,28,183,3118,M,795297,EUR,831686400,D,28,28,False,60.0,50.0,11.0,6.0,30.0,33.0,20.0,27.0,2.0,5.0,,71.0,70.0,7.2,11.0,0,,2.0,2.0,3.0,,,1.0,,1.0,chinomartinezquarta96,True,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
10838063,home,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187,1093,M,893998,EUR,924825600,D,16,16,False,56.0,51.0,7.0,3.0,35.0,36.0,16.0,20.0,2.0,4.0,,90.0,69.0,7.0,8.0,0,,3.0,5.0,5.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
10838063,home,Fiorentina,Aleksa Terzić,,,aleksa-terzic,A. Terzić,D,3,184,775,M,876860,EUR,934848000,D,15,15,False,48.0,42.0,10.0,6.0,22.0,24.0,22.0,33.0,2.0,7.0,,83.0,76.0,7.1,21.0,0,9.0,2.0,3.0,4.0,,1.0,3.0,,1.0,,,,,1.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,,,
10838063,home,Fiorentina,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,359272,EUR,840585600,M,34,34,False,55.0,55.0,3.0,3.0,34.0,34.0,21.0,22.0,1.0,4.0,,77.0,67.0,6.8,2.0,1,1.0,,6.0,3.0,,,,1.0,5.0,sofyanamrabat,,,,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,
10838063,home,Fiorentina,Alfred Duncan,,,alfred-duncan,A. Duncan,M,32,178,578,M,232224,EUR,731721600,M,32,32,False,44.0,33.0,10.0,4.0,14.0,15.0,20.0,32.0,,12.0,,90.0,67.0,7.1,21.0,1,3.0,1.0,8.0,9.0,,3.0,2.0,3.0,2.0,,,2.0,1.0,,4.0,3.0,,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,
10838063,home,Fiorentina,Jonathan Ikoné,,,jonathan-ikone,J. Ikoné,M,93,180,1410,M,802142,EUR,894067200,M,11,11,False,40.0,36.0,4.0,4.0,15.0,15.0,21.0,25.0,,6.0,,90.0,59.0,6.7,12.0,1,,,6.0,5.0,,4.0,3.0,3.0,1.0,,,,,1.0,,,,3.0,,,1.0,2.0,1.0,,,,,,,,,
10838063,home,Fiorentina,Antonín Barák,,,antonin-barak,A. Barák,M,72,190,779,M,330705,EUR,786412800,M,72,72,False,28.0,24.0,1.0,1.0,5.0,6.0,19.0,22.0,,4.0,,83.0,34.0,7.4,7.0,1,,,3.0,,1.0,,3.0,,,,,2.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,
10838063,home,Fiorentina,Christian Kouamé,,,christian-kouame,C. Kouamé,F,31,185,2366,M,812946,EUR,881366400,M,99,99,False,32.0,21.0,1.0,,6.0,7.0,15.0,25.0,1.0,6.0,,90.0,52.0,6.8,17.0,5,,2.0,8.0,8.0,,1.0,4.0,5.0,2.0,christianmichael.11,,4.0,,,,,,2.0,,,1.0,1.0,,,2.0,,1.0,2.0,,,,
10838063,home,Fiorentina,Luka Jović,,,luka-jovic,L. Jović,F,9,181,15080,M,319129,EUR,882835200,F,7,7,False,11.0,6.0,,,2.0,4.0,4.0,7.0,1.0,2.0,,71.0,19.0,6.5,7.0,3,,5.0,6.0,6.0,,1.0,1.0,1.0,,lukajovic,,5.0,,,,,,,,,1.0,,1.0,,,,1.0,2.0,1.0,,,
10838063,home,Fiorentina,Nikola Milenković,,,nikola-milenkovic,N. Milenković,D,31,195,5082,M,836168,EUR,876614400,D,4,4,True,10.0,9.0,2.0,1.0,6.0,6.0,3.0,4.0,1.0,3.0,,19.0,15.0,6.9,1.0,0,,,,1.0,,,,,,milenkovicn_4,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10838063,home,Fiorentina,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180,17175,M,901325,EUR,891820800,F,22,22,True,14.0,11.0,,,2.0,2.0,9.0,13.0,,1.0,,19.0,25.0,6.9,8.0,1,1.0,4.0,2.0,8.0,,1.0,2.0,3.0,,nicoigonzalez,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,
