match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_errorLeadToAShot
14025253,home,Bournemouth,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,29.0,22.0,8.0,1.0,0.0,21.0,21.0,1.0,8.0,2.0,6.0,2.0,4.0,2.0,2.0,90.0,42.0,7.0,7.0,0.00012149,0.3135,0,0.8149,0.02,0.01,0.25,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025253,home,Bournemouth,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,D,20,20,False,39.0,30.0,9.0,4.0,0.0,12.0,13.0,18.0,26.0,,3.0,,,,,90.0,56.0,7.2,15.0,0.0291966,,0,,0.32,0.28,-0.01,,Alejandro Jiménez,,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14025253,home,Bournemouth,Veljko Milosavljević,milosavljevic-veljko,V. Milosavljević,D,44,192,1769,M,,1406130,EUR,1182988800,D,44,44,False,51.0,46.0,3.0,1.0,0.0,36.0,36.0,10.0,15.0,3.0,,,,,,90.0,58.0,6.9,5.0,0.00338748,,0,,0.13,0.15,0.19,,,,5.0,5.0,4.0,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,
14025253,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,5,5,False,67.0,56.0,13.0,5.0,0.0,34.0,36.0,22.0,31.0,3.0,3.0,,,,,90.0,75.0,7.1,13.0,0.0152472,,0,,0.29,0.15,0.31,,,,5.0,6.0,3.0,,,,1.0,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,
14025253,home,Bournemouth,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,,999028,EUR,1006214400,D,3,3,False,40.0,31.0,3.0,,0.0,17.0,19.0,14.0,21.0,4.0,8.0,,,,,90.0,75.0,7.6,13.0,0.0489104,,1,,0.17,0.09,0.33,,,,,3.0,10.0,,2.0,4.0,1.0,2.0,,4.0,,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.022,-0.16,,,,,,,,,,
14025253,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,8,8,False,42.0,35.0,1.0,,0.0,14.0,15.0,21.0,27.0,3.0,5.0,,,,,80.0,58.0,6.7,12.0,0.0355753,,2,,0.21,0.23,0.2,,Alex Scott,,1.0,5.0,2.0,1.0,1.0,2.0,1.0,,,,,2.0,2.0,,,,2.0,2.0,0.118,-0.26,1.0,1.0,0.0811,,,,,,,
14025253,home,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175,2918,M,,800419,EUR,918950400,M,12,12,False,44.0,37.0,1.0,,1.0,18.0,20.0,19.0,24.0,1.0,6.0,,,,,90.0,60.0,6.7,10.0,0.00528566,,0,,0.07,0.05,-0.01,,,,2.0,8.0,5.0,3.0,1.0,1.0,,,1.0,1.0,,3.0,,,1.0,,3.0,1.0,,,,,,,,,,,,
14025253,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,35.0,28.0,1.0,1.0,0.0,5.0,6.0,23.0,29.0,,1.0,,,,,89.0,56.0,7.3,18.0,0.075711,,4,,-0.22,0.04,-0.05,,,,,5.0,5.0,2.0,1.0,,3.0,2.0,3.0,3.0,,1.0,3.0,,,1.0,,,0.0865,0.54,2.0,1.0,0.1873,True,1.0,1.0,,,,
14025253,home,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,M,19,19,False,29.0,23.0,,,0.0,8.0,11.0,15.0,18.0,,6.0,,,,,69.0,39.0,6.3,12.0,0.0584573,,1,,0.27,0.09,-0.02,,,,2.0,6.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,2.0,2.0,,1.0,,,,0.0911,-0.15,,1.0,,,,,,,,
14025253,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,32.0,26.0,5.0,4.0,0.0,9.0,12.0,17.0,20.0,,7.0,,,,,89.0,52.0,7.4,14.0,0.0438141,,1,,0.39,0.32,0.21,,,,2.0,6.0,5.0,,4.0,,3.0,1.0,1.0,1.0,,2.0,,,2.0,,1.0,1.0,0.032,0.01,1.0,,0.1358,,,,1.0,,,
