match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_errorLeadToAGoal,player_sofascoreId,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_totalOffside
11368745,home,Granada,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186,1488,M,358910,EUR,830822400,G,25,25,False,42.0,29.0,21.0,9.0,23.0,27.0,6.0,15.0,8.0,1.0,2.0,1.0,1.0,90.0,49.0,6.6,14.0,0.00378816,0,-0.6632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368745,home,Granada,Ricard Sánchez,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,D,12,12,False,35.0,28.0,1.0,1.0,13.0,14.0,15.0,22.0,2.0,,,,,90.0,69.0,7.0,18.0,0.0348647,0,,,,1.0,1.0,8.0,7.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
11368745,home,Granada,Kamil Piątkowski,kamil-piatkowski,K. Piątkowski,D,91,191,2396,M,942335,EUR,961545600,D,22,22,False,45.0,38.0,6.0,1.0,28.0,31.0,10.0,14.0,4.0,,,,,90.0,57.0,7.3,7.0,0.00516288,3,,,,,3.0,3.0,7.0,1.0,,,,2.0,,3.0,2.0,,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,0.7419,0.7822,,,,,,,,,,
11368745,home,Granada,Miguel Rubio,miguel-rubio,M. Rubio,D,15,191,184,M,934351,EUR,889574400,D,4,4,False,73.0,63.0,5.0,1.0,46.0,48.0,17.0,25.0,3.0,,,,,90.0,86.0,7.4,10.0,0.0152432,1,,,,,4.0,3.0,8.0,1.0,,2.0,2.0,4.0,2.0,2.0,1.0,,,,,2.0,,,1.0,1.0,0.0163,0.1176,,,,,,,,,,
11368745,home,Granada,Carlos Neva,neva-carlos,C. Neva,D,21,174,128,M,914178,EUR,834537600,D,15,15,False,43.0,37.0,3.0,1.0,24.0,28.0,13.0,16.0,2.0,,,,,90.0,69.0,7.0,9.0,0.00484751,1,,,,1.0,,2.0,6.0,,,2.0,1.0,2.0,,,,1.0,5.0,1.0,1.0,,,1.0,,2.0,0.0089,,True,,,,,,,,,
11368745,home,Granada,Sergio Ruiz Alonso,sergio-ruiz-alonso,S. R. Alonso,M,20,171,83,M,857227,EUR,787536000,M,20,20,False,57.0,51.0,7.0,4.0,26.0,27.0,25.0,31.0,6.0,,,,,90.0,77.0,7.3,11.0,0.0304947,0,,,,1.0,1.0,6.0,11.0,3.0,3.0,2.0,2.0,,,4.0,3.0,,4.0,,,,,,,2.0,,,,,,,,,,,,
11368745,home,Granada,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,856062,EUR,890006400,M,6,6,False,48.0,44.0,8.0,6.0,31.0,33.0,13.0,16.0,7.0,,,,,65.0,55.0,6.0,5.0,0.0136331,2,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,0.14,,,1.0,1.0,,,,,,,
11368745,home,Granada,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,False,16.0,13.0,1.0,,11.0,13.0,2.0,3.0,2.0,,,,,33.0,20.0,6.1,5.0,0.00487841,0,,,,,,5.0,1.0,,1.0,,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,
11368745,home,Granada,Facundo Pellistri,facundo-pellistri,F. Pellistri,M,28,174,7659,M,989803,EUR,1008806400,F,19,19,False,23.0,18.0,,,2.0,2.0,16.0,26.0,1.0,,,,,89.0,41.0,6.9,13.0,0.0680424,2,,,,5.0,,2.0,3.0,1.0,,2.0,1.0,,,1.0,,2.0,1.0,,2.0,,1.0,2.0,,,0.2596,,,,,facupellistri,,,,,,
11368745,home,Granada,Myrto Uzuni,myrto-uzuni,M. Uzuni,F,10,178,1807,M,895533,EUR,801878400,F,11,11,False,8.0,7.0,,,3.0,3.0,4.0,5.0,,,,,,90.0,18.0,7.3,4.0,0.0330539,5,,,,,,6.0,1.0,2.0,,,,1.0,,,,3.0,1.0,1.0,1.0,3.0,,1.0,2.0,,0.6468,0.9394,,2.0,,,1.0,,,,,
11368745,home,Granada,Óscar Melendo,oscar-melendo,Ó. Melendo,M,21,167,152,M,861317,EUR,872294400,F,21,21,False,7.0,6.0,,,1.0,1.0,7.0,9.0,,,,,,45.0,15.0,6.9,3.0,0.0759922,1,,,,3.0,,1.0,3.0,1.0,,,,,,1.0,,1.0,2.0,,2.0,,,,1.0,,0.0546,0.0231,,,,,,2.0,,,,
11368745,home,Granada,Faitout Maouassa,faitout-maouassa,F. Maouassa,M,27,172,207,M,801287,EUR,899683200,D,3,3,True,17.0,11.0,2.0,1.0,5.0,8.0,8.0,21.0,3.0,,,,,56.0,38.0,7.0,21.0,0.277576,1,,,,12.0,,2.0,2.0,,1.0,,,,,2.0,1.0,4.0,,1.0,2.0,,,1.0,,,0.032,,,,,,,2.0,1.0,,,
11368745,home,Granada,Lucas Boyé,lucas-boye,L. Boyé,F,15,183,1345,M,814385,EUR,825465600,F,7,7,True,12.0,10.0,,,2.0,3.0,8.0,9.0,3.0,,,,,45.0,26.0,6.6,8.0,0.0131973,1,,,,,1.0,8.0,4.0,,4.0,2.0,1.0,,,2.0,,1.0,,2.0,1.0,1.0,,1.0,,,0.0417,,,,,,,,,,,
11368745,home,Granada,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,23,23,True,20.0,15.0,7.0,4.0,4.0,5.0,11.0,16.0,1.0,,,,,25.0,28.0,7.8,6.0,0.262759,2,,,,1.0,,2.0,3.0,1.0,,,,,,2.0,1.0,,1.0,1.0,3.0,,,,1.0,,0.0447,0.2432,,1.0,,,,,2.0,1.0,,
