match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_lastManTackle,stat_dispossessed,stat_penaltyConceded,captain,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_penaltyWon,stat_errorLeadToAShot
13329562,home,Coventry City,Oliver Dovin,dovin-oliver,O. Dovin,G,1,187,336,M,984582,EUR,1026345600,G,1,1,False,29.0,21.0,14.0,6.0,0.0,17.0,17.0,4.0,12.0,7.0,1.0,1.0,2.0,90.0,32.0,6.3,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329562,home,Coventry City,Joel Latibeaudiere,latibeaudiere-joel,J. Latibeaudiere,D,22,180,331,M,859763,EUR,947116800,D,22,22,False,37.0,30.0,2.0,,0.0,16.0,18.0,15.0,22.0,2.0,,,,88.0,57.0,6.4,15.0,2,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13329562,home,Coventry City,Bobby Thomas,thomas-bobby,B. Thomas,D,4,186,250,M,1033352,EUR,980812800,D,4,4,False,64.0,53.0,7.0,2.0,0.0,33.0,37.0,20.0,28.0,6.0,,,,90.0,84.0,6.7,15.0,0,,,1.0,,2.0,4.0,9.0,3.0,,,,,,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,
13329562,home,Coventry City,Luis Binks,luis-binks,L. Binks,D,4,190,201,M,966560,EUR,999388800,D,2,2,False,44.0,38.0,5.0,3.0,0.0,35.0,37.0,3.0,7.0,5.0,,,,90.0,58.0,6.4,7.0,1,,,,,1.0,,5.0,,,,,,1.0,,,,,3.0,1.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,
13329562,home,Coventry City,Liam Kitching,liam-kitching,L. Kitching,D,15,186,133,M,921006,EUR,938736000,D,15,15,False,66.0,54.0,5.0,,0.0,32.0,32.0,22.0,35.0,1.0,,,,90.0,79.0,6.2,14.0,1,,,1.0,,4.0,2.0,5.0,,,,1.0,,,,,,,6.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,
13329562,home,Coventry City,Jay Dasilva,dasilva-jay,J. Dasilva,D,3,170,214,M,791985,EUR,893203200,D,3,3,False,46.0,40.0,3.0,2.0,0.0,19.0,20.0,22.0,31.0,4.0,,,,90.0,73.0,6.5,13.0,0,,,5.0,1.0,,3.0,6.0,2.0,,,,,,,1.0,,1.0,,1.0,4.0,1.0,1.0,,,,,2.0,,,,,,,,,,
13329562,home,Coventry City,Tatsuhiro Sakamoto,sakamoto-tatsuhiro,T. Sakamoto,M,7,170,996,M,978927,EUR,845942400,M,7,7,False,28.0,22.0,,,0.0,7.0,9.0,15.0,20.0,2.0,,,,90.0,42.0,6.5,11.0,1,,,1.0,,,5.0,5.0,4.0,,1.0,,,,2.0,,3.0,2.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,
13329562,home,Coventry City,Jamie Allen,jamie-allen,J. Allen,M,8,180,72,M,310546,EUR,791337600,M,8,8,False,30.0,28.0,,,0.0,15.0,15.0,13.0,16.0,2.0,,,,75.0,33.0,6.4,3.0,0,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,True,,,,,,,,
13329562,home,Coventry City,Josh Eccles,josh-eccles,J. Eccles,M,28,181,145,M,944245,EUR,954979200,M,28,28,False,56.0,50.0,2.0,1.0,0.0,20.0,22.0,30.0,35.0,7.0,,,,90.0,73.0,7.5,10.0,3,,,1.0,,2.0,4.0,6.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,,4.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,2.0,,,,,,,
13329562,home,Coventry City,Jack Rudoni,jack-rudoni,J. Rudoni,M,5,185,602,M,979565,EUR,992476800,M,5,5,False,19.0,18.0,,,1.0,7.0,7.0,17.0,26.0,2.0,,,,62.0,46.0,6.8,15.0,1,,,14.0,6.0,1.0,5.0,3.0,2.0,,,,,,1.0,3.0,2.0,1.0,,,,,1.0,,1.0,,,2.0,,,,1.0,,,,,,
