match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_challengeLost,stat_wonTackle,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_wonContest,stat_totalOffside,stat_goodHighClaim,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated
12450967,home,Auxerre,Donovan Léon,,,donovan-leon,D. Léon,G,16,186,316,M,159837,EUR,720748800,G,16,16,False,32.0,18.0,21.0,7.0,0.0,16.0,17.0,2.0,15.0,1.0,9.0,1.0,1.0,6.0,6.0,1.0,1.0,90.0,43.0,7.2,14.0,0.0193658,0,-0.1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450967,home,Auxerre,Sinaly Diomandé,,,sinaly-diomande,S. Diomandé,D,20,184,714,M,996951,EUR,986774400,D,20,20,False,49.0,41.0,4.0,3.0,0.0,24.0,28.0,17.0,21.0,4.0,6.0,,1.0,,,,,90.0,58.0,6.3,9.0,0.0125817,0,,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
12450967,home,Auxerre,Jubal,,,jubal,Jubal,D,5,190,384,M,329195,EUR,746582400,D,4,4,False,20.0,15.0,3.0,,0.0,12.0,14.0,3.0,6.0,4.0,1.0,,,,,,,90.0,30.0,6.1,5.0,0.00367258,0,,,2.0,4.0,2.0,1.0,2.0,,1.0,True,3.0,2.0,,,,,,,,,,,,,,,,,,
12450967,home,Auxerre,Gabriel Osho,,,gabriel-osho,G. Osho,D,4,185,1150,M,920680,EUR,903052800,D,3,3,False,37.0,30.0,7.0,3.0,0.0,17.0,18.0,13.0,19.0,3.0,8.0,,2.0,,,,,90.0,54.0,6.9,8.0,0.00901264,0,,2.0,1.0,4.0,8.0,1.0,,1.0,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,
12450967,home,Auxerre,Paul Joly,Paul Joly,,paul-joly,P. Joly,D,26,182,234,M,1130986,EUR,960336000,M,26,26,False,35.0,24.0,8.0,5.0,0.0,11.0,13.0,13.0,28.0,6.0,5.0,,3.0,,,,,85.0,64.0,7.1,21.0,0.0295136,1,,1.0,1.0,6.0,2.0,3.0,2.0,2.0,1.0,,2.0,2.0,,6.0,1.0,1.0,1.0,0.0172,0.0272,1.0,,,,,,,,,,
12450967,home,Auxerre,Elisha Owusu,,,elisha-owusu,E. Owusu,M,42,179,1294,M,904424,EUR,878860800,M,42,42,False,27.0,21.0,1.0,,0.0,14.0,15.0,7.0,12.0,6.0,8.0,,2.0,,,,,71.0,40.0,6.5,8.0,0.00730742,0,,1.0,,6.0,1.0,,4.0,2.0,3.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12450967,home,Auxerre,Rayan Raveloson,,,rayan-raveloson,R. Raveloson,M,45,182,2740,M,757742,EUR,853372800,M,97,97,False,22.0,17.0,1.0,1.0,0.0,3.0,4.0,14.0,19.0,,4.0,,,,,,,71.0,32.0,6.2,9.0,0.0345358,3,,3.0,,10.0,1.0,,,1.0,2.0,,3.0,,1.0,1.0,1.0,1.0,,0.151,,,2.0,1.0,,,,,,,,
12450967,home,Auxerre,Clement Akpa,Clément Akpa,,akpa-clement,C. Akpa,D,92,183,819,M,1387156,EUR,1006560000,M,92,92,False,43.0,38.0,4.0,3.0,0.0,8.0,10.0,31.0,40.0,5.0,5.0,,2.0,,,,,90.0,73.0,6.8,15.0,0.124973,1,,2.0,1.0,8.0,2.0,1.0,2.0,,,,2.0,1.0,,7.0,2.0,2.0,,0.0396,,3.0,,1.0,1.0,,,,,,,
12450967,home,Auxerre,Hamed Junior Traorè,,,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,892924,EUR,950659200,F,25,25,False,37.0,29.0,1.0,1.0,0.0,7.0,8.0,22.0,29.0,6.0,10.0,,2.0,,,,,90.0,68.0,6.6,23.0,0.0548633,4,,1.0,,15.0,1.0,1.0,3.0,3.0,,,3.0,2.0,,,6.0,6.0,1.0,0.2316,0.1954,1.0,3.0,,,1.0,,,,,,
12450967,home,Auxerre,Gaëtan Perrin,,,gaetan-perrin,G. Perrin,M,28,169,447,M,827506,EUR,834105600,F,10,10,False,22.0,21.0,,,0.0,8.0,8.0,13.0,15.0,6.0,2.0,,1.0,,,,,71.0,40.0,6.5,8.0,0.0221709,2,,,,5.0,1.0,,3.0,3.0,,,2.0,,,1.0,1.0,4.0,,0.0966,,,,2.0,,2.0,1.0,,,,,
12450967,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186,10455,M,927005,EUR,944611200,F,17,17,False,23.0,18.0,,,0.0,2.0,2.0,16.0,22.0,5.0,2.0,,1.0,,,,,85.0,37.0,7.2,8.0,0.0854868,1,,1.0,1.0,6.0,2.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,2.0,2.0,,0.0216,,3.0,1.0,,,2.0,,,,,,
12450967,home,Auxerre,Kévin Danois,Kévin Danois,,kevin-danois,K. Danois,M,5,183,449,M,1151803,EUR,1088380800,M,27,27,True,21.0,17.0,1.0,1.0,0.0,3.0,3.0,14.0,20.0,,1.0,,,,,,,19.0,25.0,6.6,6.0,0.0462667,0,,,,1.0,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
12450967,home,Auxerre,Ado Onaiwu,,,ado-onaiwu,A. Onaiwu,M,45,180,644,M,489180,EUR,815788800,F,45,45,True,9.0,6.0,,,0.0,,,6.0,9.0,2.0,,,,,,,,19.0,17.0,6.5,9.0,0.0144074,0,,,1.0,2.0,,,1.0,3.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12450967,home,Auxerre,Florian Ayé,,,florian-aye,F. Ayé,F,97,184,302,M,801280,EUR,853632000,F,19,19,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,,19.0,5.0,6.5,,0.00082504,0,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12450967,home,Auxerre,Assane Dioussé,,,assane-diousse,A. Dioussé,M,18,175,297,M,782240,EUR,874713600,M,18,18,True,17.0,16.0,3.0,2.0,0.0,4.0,4.0,12.0,13.0,,,,,,,,,16.0,18.0,6.7,1.0,0.00407959,1,,,,,,,,,,,,,,,,,1.0,0.0034,0.009,,,,,,,,,,,
12450967,home,Auxerre,Aristide Zossou,Aristide,Zossou,aristide-zossou,A. Zossou,F,77,178,182,M,1936455,EUR,1118707200,M,77,77,True,6.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,,,,,,,,,16.0,7.0,6.3,1.0,0.00218813,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12450967,home,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450967,home,Auxerre,Théo Pellenard,,,theo-pellenard,T. Pellenard,D,12,182,30,M,369546,EUR,762739200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450967,home,Auxerre,Thelonius Bair,,,bair-thelonius,T. Bair,F,9,191,426,M,936848,EUR,935712000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450967,home,Auxerre,Eros Maddy,,,eros-maddy,E. Maddy,F,34,177,225,M,951949,EUR,981331200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450967,away,AS Monaco,Philipp Köhn,,,philipp-kohn,P. Köhn,G,16,191,698,M,868964,EUR,891475200,G,16,16,False,25.0,19.0,8.0,2.0,0.0,18.0,22.0,1.0,3.0,,6.0,,,2.0,3.0,,,90.0,33.0,7.2,6.0,0.00029808,0,0.2316,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12450967,away,AS Monaco,Vanderson,Vanderson,,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,D,2,2,False,55.0,46.0,7.0,5.0,0.0,32.0,34.0,14.0,22.0,7.0,9.0,,,,,,,88.0,79.0,8.2,16.0,0.0132187,1,,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,,2.0,4.0,1.0,1.0,,2.0,1.0,0.138,0.3134,,,,,1.0,,,1.0,,,
12450967,away,AS Monaco,Thilo Kehrer,,,thilo-kehrer,T. Kehrer,D,5,186,1925,M,281277,EUR,843264000,D,5,5,False,65.0,55.0,5.0,1.0,0.0,42.0,49.0,13.0,16.0,8.0,6.0,,1.0,,,,,90.0,80.0,8.3,10.0,0.00352069,2,,1.0,3.0,1.0,4.0,1.0,4.0,,,,,3.0,,,,,2.0,0.1323,0.2663,,,,,,,,1.0,,,
12450967,away,AS Monaco,Mohammed Salisu,,,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,False,84.0,69.0,11.0,3.0,0.0,54.0,61.0,15.0,23.0,7.0,3.0,,,,,,,90.0,98.0,7.1,17.0,0.0117425,1,,2.0,5.0,5.0,7.0,,2.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,0.1932,0.3313,,,,,,,,,salisu_sarki,1.0,
12450967,away,AS Monaco,Caio Henrique,,,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,False,66.0,56.0,3.0,2.0,0.0,37.0,42.0,20.0,28.0,4.0,5.0,,,,,,,90.0,92.0,7.8,18.0,0.258648,0,,1.0,,2.0,2.0,,2.0,2.0,1.0,,,2.0,,4.0,,2.0,,,,2.0,,,1.0,2.0,,,,,,1.0
12450967,away,AS Monaco,Denis Zakaria,,,denis-zakaria,D. Zakaria,M,6,191,3221,M,770677,EUR,848448000,M,6,6,False,64.0,53.0,6.0,2.0,1.0,33.0,37.0,20.0,27.0,6.0,8.0,,,,,,,90.0,83.0,8.5,16.0,0.0463024,1,,,,7.0,2.0,,3.0,1.0,2.0,True,1.0,3.0,2.0,,2.0,5.0,1.0,0.5859,0.4395,1.0,,,,3.0,,,1.0,,,1.0
12450967,away,AS Monaco,Lamine Camara,Lamine Camara,,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,15,15,False,50.0,40.0,3.0,2.0,1.0,29.0,34.0,14.0,21.0,12.0,6.0,,1.0,,,,,89.0,74.0,8.2,13.0,0.132413,0,,,,7.0,1.0,4.0,8.0,,4.0,,2.0,6.0,,5.0,1.0,3.0,,,,2.0,,,3.0,3.0,,,,lamine_camara_5,,
12450967,away,AS Monaco,Maghnes Akliouche,,,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,11,11,False,59.0,51.0,,,0.0,29.0,32.0,22.0,28.0,8.0,9.0,,2.0,,,,,83.0,78.0,7.3,16.0,0.0505014,1,,,1.0,3.0,,,1.0,4.0,1.0,,,1.0,,1.0,2.0,5.0,,0.1644,,1.0,1.0,,,4.0,,,,,,
12450967,away,AS Monaco,Aleksandr Golovin,,,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,M,10,10,False,45.0,37.0,2.0,1.0,0.0,14.0,17.0,24.0,29.0,9.0,9.0,,4.0,,,,,64.0,65.0,7.4,13.0,0.350286,3,,1.0,1.0,7.0,1.0,,,,1.0,,,,,1.0,5.0,4.0,,0.503,,4.0,2.0,1.0,1.0,4.0,,,,alex_golovin17,1.0,1.0
12450967,away,AS Monaco,Eliesse Ben Seghir,,,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,M,7,7,False,38.0,32.0,1.0,,0.0,14.0,14.0,18.0,24.0,4.0,4.0,,3.0,,,,,64.0,54.0,7.5,10.0,0.268141,4,,,,4.0,,,1.0,1.0,2.0,,,1.0,,,1.0,1.0,2.0,0.3877,0.3046,2.0,,2.0,,,,,,benseghir44,1.0,2.0
12450967,away,AS Monaco,Breel Embolo,,,breel-embolo,B. Embolo,F,7,185,4494,M,352296,EUR,855878400,F,36,36,False,11.0,8.0,,,0.0,6.0,7.0,2.0,4.0,3.0,1.0,,1.0,,,,,64.0,18.0,5.8,5.0,0.0959023,3,,,2.0,1.0,,,,1.0,,,,,,,,1.0,1.0,0.8562,0.7729,1.0,,2.0,,,2.0,,,breelembolo97,3.0,1.0
12450967,away,AS Monaco,Takumi Minamino,,,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,True,8.0,3.0,,,0.0,1.0,1.0,2.0,7.0,1.0,1.0,,,,,,,26.0,15.0,7.0,7.0,0.377259,0,,2.0,,2.0,,1.0,,1.0,,,,,,,,1.0,,,,2.0,,,,1.0,,,,Minamino,,
12450967,away,AS Monaco,George Ilenikhena,George,Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185,2495,M,1462434,EUR,1155686400,F,21,21,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,26.0,7.0,6.8,2.0,0.00142835,1,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,0.3139,,1.0,,1.0,,1.0,1.0,,,,,
12450967,away,AS Monaco,Folarin Balogun,,,folarin-balogun,F. Balogun,F,9,179,5047,M,934237,EUR,994118400,F,9,9,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,2.0,,,1.0,,,,,26.0,13.0,6.9,3.0,0.0162992,2,,1.0,,2.0,,,,1.0,,,,,,,,2.0,1.0,0.2432,0.4666,,1.0,,,1.0,,,,balogun,,
12450967,away,AS Monaco,Soungoutou Magassa,Soungoutou Magassa,,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,88,88,True,4.0,4.0,,,0.0,4.0,4.0,,,1.0,2.0,,,,,,,18.0,5.0,6.7,,0.00013914,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12450967,away,AS Monaco,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1060,M,825846,EUR,938649600,D,4,4,True,2.0,,1.0,,0.0,,,,2.0,1.0,,,,,,,,13.0,2.0,6.5,2.0,,0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
