match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_lastName,stat_totalCross,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_challengeLost,stat_errorLeadToAGoal,stat_ownGoals,stat_clearanceOffLine
14035929,home,Standard Liège,Matthieu Epolo,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185.0,3162,M,1121943,EUR,1105747200,G,1,1,False,True,39.0,29.0,20.0,10.0,0.0,20.0,21.0,9.0,18.0,1.0,1.0,11.0,1.0,2.0,3.0,3.0,1.0,90.0,48.0,7.7,10.0,0.00209175,0.9738,0,0.8095,0.08,0.01,-0.07,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035929,home,Standard Liège,Ibrahim Karamoko,,karamoko-ibrahim,I. Karamoko,M,20,187.0,135,M,966263,EUR,995846400,D,20,20,False,,32.0,29.0,4.0,3.0,0.0,17.0,19.0,12.0,13.0,5.0,8.0,5.0,,,,,,90.0,55.0,6.4,8.0,0.0108673,,2,,-0.01,0.03,-0.06,,4.0,2.0,6.0,1.0,1.0,3.0,2.0,1.0,2.0,0.1693,0.4891,1.0,0.12,,,,,,,,,,,,,,,,
14035929,home,Standard Liège,Ibe Hautekiet,,ibe-hautekiet,I. Hautekiet,D,25,188.0,153,M,964757,EUR,1018656000,D,25,25,False,,34.0,32.0,1.0,1.0,0.0,26.0,27.0,6.0,7.0,6.0,10.0,,,,,,,90.0,46.0,6.8,2.0,0.00310768,,0,,0.05,0.04,-0.01,,4.0,6.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14035929,home,Standard Liège,Josué Homawoo,,josue-homawoo,J. Homawoo,D,24,191.0,192,M,976070,EUR,879292800,D,24,24,False,,48.0,42.0,9.0,3.0,0.0,27.0,28.0,15.0,20.0,2.0,8.0,1.0,,,,,,90.0,61.0,6.9,7.0,0.00880984,,0,,0.23,0.1,-0.02,,,1.0,,,,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,
14035929,home,Standard Liège,Tobias Mohr,,tobias-mohr,T. Mohr,M,7,183.0,153,M,237048,EUR,809222400,D,7,7,False,,18.0,13.0,10.0,6.0,0.0,9.0,10.0,4.0,8.0,1.0,1.0,4.0,,,,,,45.0,33.0,6.6,10.0,0.00770068,,0,,-0.03,0.08,-0.18,,,,,,,,,,,,,,,,5.0,2.0,1.0,1.0,,,,,,,,,,,
14035929,home,Standard Liège,Casper Nielsen,,casper-nielsen,C. Nielsen,M,94,182.0,403,M,247471,EUR,767577600,M,94,94,False,,9.0,8.0,,,0.0,6.0,7.0,2.0,2.0,2.0,,2.0,,,,,,43.0,16.0,6.7,5.0,0.00127681,,1,,0.0,,-0.05,,,1.0,,,1.0,1.0,1.0,1.0,,0.3131,0.4871,,0.11,,3.0,,,,1.0,,,,,,,,,,
14035929,home,Standard Liège,Hakim Sahabo,Hakim Sahabo,sahabo-hakim,H. Sahabo,M,6,183.0,470,M,1434757,EUR,1118880000,M,6,6,False,,32.0,25.0,10.0,4.0,0.0,15.0,18.0,10.0,14.0,3.0,1.0,7.0,,,,,,90.0,43.0,6.8,9.0,0.00505577,,0,,0.08,0.1,0.13,,1.0,,1.0,,,3.0,2.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
14035929,home,Standard Liège,Adnane Abid,,adnane-abid,A. Abid,M,11,161.0,235,M,1127801,EUR,1061596800,M,11,11,False,,25.0,22.0,2.0,1.0,0.0,4.0,6.0,18.0,19.0,5.0,,3.0,4.0,,,,,90.0,44.0,7.1,11.0,0.964573,,0,,0.9,-1.0,-0.07,,1.0,,5.0,,,1.0,1.0,4.0,2.0,,,1.0,,,3.0,1.0,2.0,,,,1.0,1.0,,,,,,,
14035929,home,Standard Liège,Mo El Hankouri,,mo-el-hankouri,M. E. Hankouri,M,27,176.0,382,M,845199,EUR,867715200,M,27,27,False,,32.0,25.0,,,0.0,12.0,14.0,13.0,18.0,5.0,2.0,1.0,3.0,,,,,90.0,45.0,6.7,11.0,0.0644953,,1,,-0.03,0.29,-0.04,,1.0,2.0,3.0,,,,,1.0,,0.1468,,1.0,-0.28,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,
14035929,home,Standard Liège,Rafiki Saïd,,rafiki-said,R. Saïd,M,17,178.0,635,M,1047321,EUR,953078400,M,17,17,False,,13.0,9.0,2.0,1.0,1.0,5.0,5.0,4.0,8.0,4.0,,3.0,,,,,,72.0,29.0,8.6,11.0,0.148984,,2,,0.27,0.42,0.23,,,,2.0,,2.0,1.0,1.0,2.0,,0.4451,0.8479,1.0,0.53,,2.0,1.0,5.0,3.0,,,1.0,1.0,,,1.0,,,,
