match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_shotOffTarget,stat_totalOffside,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_punches,stat_goalAssist,stat_errorLeadToAGoal,stat_outfielderBlock
11360045,home,Eintracht Braunschweig,Maurice Multhaup,,,maurice-multhaup,M. Multhaup,F,11,173,10,M,281275,EUR,850608000,M,7,7,True,14.0,14.0,,,6.0,6.0,8.0,10.0,,,,,,,19.0,19.0,6.7,3.0,0,2.0,,1.0,,2.0,2.0,,2.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,
11360045,home,Eintracht Braunschweig,Danilo Wiebe,,,danilo-wiebe,D. Wiebe,M,28,187,11,M,169259,EUR,764294400,M,23,23,True,10.0,10.0,1.0,1.0,9.0,9.0,1.0,1.0,,,,,,,12.0,14.0,6.6,,0,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
11360045,home,Eintracht Braunschweig,Rayan Philippe,,,rayan-philippe,R. Philippe,F,14,177,578,M,991824,EUR,972000000,F,9,9,True,4.0,3.0,,,1.0,2.0,2.0,5.0,,,,,,,12.0,14.0,6.7,8.0,1,3.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,3.0,,,1.0,,,,,,,,,,,,,
11360045,home,Eintracht Braunschweig,Keita Endo,,,endo-keita,K. Endo,M,22,175,136,M,1046711,EUR,880156800,M,8,8,True,2.0,1.0,,,,,1.0,2.0,,,,,,,15.0,5.0,6.5,2.0,1,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,
11360045,home,Eintracht Braunschweig,Tino Casali,,,tino-casali,T. Casali,G,,191,55,M,352398,EUR,816307200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360045,home,Eintracht Braunschweig,Robert Ivanov,Robert,Ivanov,robert-ivanov,R. Ivanov,D,2,197,172,M,835901,EUR,743212800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360045,home,Eintracht Braunschweig,Niko Kijewski,,,niko-kijewski,N. Kijewski,D,19,175,10,M,792218,EUR,827971200,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360045,home,Eintracht Braunschweig,Marvin Rittmüller,Marvin,Rittmüller,marvin-rittmuller,M. Rittmüller,M,29,177,31,M,939669,EUR,920678400,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360045,away,FC Schalke 04,Marius Müller,,,marius-muller,M. Müller,G,29,192,129,M,136933,EUR,742435200,G,32,32,False,41.0,27.0,23.0,9.0,19.0,22.0,8.0,19.0,8.0,1.0,3.0,4.0,,,90.0,53.0,7.4,15.0,0,,,,1.0,,3.0,,,,,,1.0,,1.0,1.0,,,,2.0,,,,,,,,2.0,,,
11360045,away,FC Schalke 04,Cédric Brunner,Cédric,Brunner,cedric-brunner,C. Brunner,D,26,179,95,M,330689,EUR,761443200,D,27,27,False,49.0,37.0,8.0,3.0,22.0,27.0,16.0,24.0,7.0,,,,,,90.0,75.0,7.2,21.0,0,2.0,1.0,3.0,1.0,5.0,8.0,1.0,1.0,,,,2.0,2.0,2.0,5.0,,1.0,,3.0,2.0,,,,,,,,1.0,,
11360045,away,FC Schalke 04,Timo Baumgartl,,,timo-baumgartl,T. Baumgartl,D,32,190,150,M,280025,EUR,825897600,D,25,25,False,39.0,30.0,6.0,3.0,22.0,27.0,8.0,12.0,5.0,,,,,,90.0,51.0,6.2,11.0,0,,,2.0,5.0,2.0,7.0,,,,,,2.0,,,,,,,6.0,,,,,,,,,,1.0,
11360045,away,FC Schalke 04,Marcin Kamiński,,,marcin-kaminski,M. Kamiński,D,35,191,675,M,73980,EUR,695433600,D,35,35,False,54.0,44.0,10.0,4.0,37.0,43.0,7.0,11.0,12.0,,,,,,90.0,72.0,7.2,10.0,1,,,1.0,3.0,2.0,9.0,,2.0,2.0,,,3.0,2.0,,1.0,,,1.0,6.0,2.0,1.0,,,,,,,,,
11360045,away,FC Schalke 04,Henning Matriciani,,,henning-matriciani,H. Matriciani,D,41,185,146,M,962577,EUR,952992000,D,41,41,False,39.0,26.0,9.0,1.0,15.0,20.0,11.0,19.0,7.0,,,,,,82.0,66.0,6.4,20.0,0,,,,,3.0,2.0,,1.0,,,,1.0,1.0,3.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,
11360045,away,FC Schalke 04,Paul Seguin,,,paul-seguin,P. Seguin,M,30,186,138,M,253687,EUR,796435200,M,7,7,False,17.0,11.0,3.0,1.0,7.0,10.0,4.0,10.0,2.0,,,,,,71.0,28.0,7.2,12.0,1,3.0,,4.0,,6.0,1.0,,,,1.0,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,
11360045,away,FC Schalke 04,Ron Schallenberg,,,ron-schallenberg,R. Schallenberg,D,6,183,168,M,872358,EUR,907632000,M,6,6,False,36.0,30.0,1.0,,14.0,17.0,16.0,19.0,8.0,,,,,,90.0,48.0,6.9,6.0,0,,,3.0,2.0,7.0,3.0,,,,,,1.0,1.0,,,4.0,,,3.0,2.0,,,,,,,,,,3.0
11360045,away,FC Schalke 04,Lino Tempelmann,,,lino-tempelmann,L. Tempelmann,M,20,174,91,M,886133,EUR,917913600,M,10,10,False,28.0,20.0,3.0,,7.0,8.0,13.0,21.0,5.0,,,,,,90.0,40.0,6.5,12.0,0,1.0,,2.0,2.0,8.0,7.0,1.0,2.0,1.0,,,2.0,2.0,1.0,2.0,3.0,,1.0,,1.0,,,,,,,,,,
11360045,away,FC Schalke 04,Dominick Drexler,,,dominick-drexler,D. Drexler,M,,183,65,M,88494,EUR,643680000,F,24,24,False,22.0,19.0,2.0,2.0,12.0,13.0,7.0,10.0,2.0,,,,,,63.0,30.0,6.8,6.0,0,1.0,,,,1.0,3.0,,2.0,1.0,,,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,,
11360045,away,FC Schalke 04,Simon Terodde,,,simon-terodde,S. Terodde,F,,192,422,M,26231,EUR,573264000,F,9,9,False,11.0,7.0,1.0,1.0,4.0,6.0,3.0,5.0,1.0,,,,,,82.0,18.0,6.7,4.0,0,,,2.0,1.0,4.0,3.0,,,,,,,,,2.0,2.0,,,3.0,,,2.0,True,,,,,,,
11360045,away,FC Schalke 04,Kenan Karaman,,,kenan-karaman,K. Karaman,F,19,189,1020,M,168943,EUR,762825600,F,19,19,False,21.0,14.0,,,4.0,6.0,10.0,18.0,5.0,,,,,,90.0,42.0,7.7,17.0,1,3.0,,1.0,2.0,6.0,10.0,1.0,5.0,2.0,1.0,,,,3.0,6.0,1.0,1.0,,,1.0,,2.0,,,1.0,1.0,,,,
11360045,away,FC Schalke 04,Bryan Lasme,,,bryan-lasme,B. Lasme,F,11,194,215,M,862011,EUR,911001600,F,11,11,True,6.0,3.0,,,2.0,2.0,1.0,4.0,3.0,,,,,,27.0,12.0,6.4,6.0,1,,,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,
11360045,away,FC Schalke 04,Danny Latza,,,danny-latza,D. Latza,M,46,180,38,M,40360,EUR,628992000,M,8,8,True,3.0,3.0,,,1.0,1.0,2.0,5.0,2.0,,,,,,19.0,10.0,7.3,3.0,1,3.0,,1.0,,2.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,
11360045,away,FC Schalke 04,Tobias Mohr,,,tobias-mohr,T. Mohr,M,7,183,153,M,237048,EUR,809222400,M,29,29,True,3.0,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,,,,,,8.0,7.0,6.6,5.0,0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11360045,away,FC Schalke 04,Sebastian Polter,,,sebastian-polter,S. Polter,F,91,190,355,M,39733,EUR,670464000,F,40,40,True,2.0,1.0,,,,,1.0,2.0,,,,,,,8.0,3.0,7.1,1.0,0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,
11360045,away,FC Schalke 04,Michael Langer,,,michael-langer,M. Langer,G,,194,60,M,4703,EUR,473817600,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360045,away,FC Schalke 04,Ibrahima Cissé,,,ibrahima-cisse,I. Cissé,D,99,196,405,M,993810,EUR,982195200,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360045,away,FC Schalke 04,Soichiro Kozuki,,,soichiro-kozuki,S. Kozuki,M,41,180,284,M,905353,EUR,977443200,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360045,away,FC Schalke 04,Niklas Tauer,Niklas Tauer,,niklas-tauer,N. Tauer,M,20,183,50,M,1065453,EUR,982368000,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360045,away,FC Schalke 04,Assan Ouédraogo,Assan Ouédraogo,,assan-ouedraogo,A. Ouédraogo,M,20,192,7674,M,1418623,EUR,1147132800,M,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
