match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_goalAssist,stat_totalOffside,stat_keyPass,captain,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_dispossessed,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_accurateCross,stat_errorLeadToAShot,stat_penaltyConceded,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced
10390121,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,True,22.0,19.0,1.0,1.0,12.0,14.0,7.0,8.0,2.0,2.0,,,,,31.0,27.0,6.7,3.0,0.0,0.0,0.00194621,0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10390121,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,True,29.0,27.0,1.0,,11.0,12.0,16.0,17.0,,4.0,,3.0,,,31.0,37.0,6.6,3.0,0.0,0.0,0.0095323,0,,,,,,1.0,1.0,,,,,,,,3.0,2.0,1.0,,,,,,,,,,1.0,,,1.0,,,,
10390121,home,Paris Saint-Germain,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9189,M,renatosanches,318967,EUR,871862400,M,18,18,True,13.0,10.0,,,5.0,6.0,5.0,7.0,,4.0,,2.0,,,13.0,21.0,6.8,6.0,0.0,0.0,0.00280802,0,,,,,,2.0,,3.0,2.0,,,,,,2.0,,,1.0,,,,,,,,,2.0,,,,,,,
10390121,home,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,nunomendes_5,989768,EUR,1024444800,D,25,25,True,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,,2.0,,,9.0,8.0,6.5,2.0,0.0,0.0,0.0461082,0,,,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
10390121,home,Paris Saint-Germain,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,,138573,EUR,705542400,M,19,19,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,,,,9.0,5.0,6.5,,0.0,0.0,0.00136955,0,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10390121,home,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390121,home,Paris Saint-Germain,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1695,M,,1048009,EUR,1116201600,D,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390121,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390121,home,Paris Saint-Germain,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,hekitike,1048422,EUR,1024531200,F,44,44,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Hugo Ekitiké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390121,away,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,,340561,EUR,735523200,G,30,30,False,26.0,18.0,10.0,2.0,17.0,23.0,1.0,3.0,,,,8.0,7.0,,90.0,45.0,7.1,8.0,0.0,0.0,0.0001044,0,-0.9718,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,True,,,,,,,,,1.0,1.0,3.0,1.0
10390121,away,Troyes,Thierno Baldé,thierno-balde,T. Baldé,D,18,182,214,M,,997189,EUR,1023667200,D,18,18,False,25.0,23.0,1.0,1.0,12.0,13.0,11.0,12.0,,5.0,2.0,5.0,,,72.0,42.0,6.3,6.0,0.0,0.0,0.0616316,0,,,,,,5.0,1.0,4.0,2.0,,,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,,
10390121,away,Troyes,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192,728,M,,978518,EUR,965347200,D,2,2,False,21.0,16.0,2.0,,13.0,15.0,3.0,6.0,,4.0,8.0,4.0,,,90.0,36.0,6.2,6.0,0.0,0.0,0.0380033,0,,,,,,6.0,2.0,2.0,1.0,,,,1.0,1.0,3.0,1.0,,3.0,,,1.0,,,,,,,,,,,,,
10390121,away,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,,540112,EUR,861840000,D,4,4,False,28.0,24.0,6.0,3.0,21.0,23.0,3.0,5.0,,3.0,3.0,6.0,,,90.0,37.0,6.7,4.0,0.0,0.0,0.00313904,0,,,,,,,,1.0,1.0,,,,2.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,
10390121,away,Troyes,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,,785518,EUR,722304000,D,17,17,False,37.0,36.0,1.0,1.0,30.0,30.0,6.0,7.0,1.0,5.0,,6.0,,,90.0,49.0,6.9,2.0,0.0612,0.0,0.00795483,1,,,,,,2.0,2.0,,,,1.0,,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,
10390121,away,Troyes,Abdu Conté,abdu-conte,A. Conté,D,5,183,135,M,,851276,EUR,890697600,D,12,12,False,38.0,31.0,4.0,3.0,22.0,25.0,10.0,17.0,,2.0,,2.0,,,72.0,54.0,6.8,11.0,0.0,0.0,0.19461,0,,,,4.0,2.0,3.0,,,,,,,,,2.0,1.0,,1.0,,,3.0,,,,,,1.0,1.0,1.0,,,,,
10390121,away,Troyes,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,,190147,EUR,820108800,M,11,11,False,24.0,18.0,3.0,2.0,13.0,18.0,8.0,12.0,1.0,3.0,,6.0,,,90.0,43.0,6.6,14.0,0.7037,0.0315,0.451335,5,,,,6.0,2.0,8.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,3.0,,4.0,,,2.0,2.0,1.0,3.0,,,,,
10390121,away,Troyes,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,,846446,EUR,850780800,M,6,6,False,43.0,37.0,3.0,2.0,24.0,28.0,13.0,15.0,,5.0,1.0,7.0,,,81.0,58.0,6.9,8.0,0.0,0.0,0.0265248,0,,,,,,2.0,,,,,,,,2.0,1.0,1.0,4.0,2.0,,,1.0,,,,,1.0,,,,,,,,
10390121,away,Troyes,Xavier Chavalerin,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,,157029,EUR,668304000,M,24,24,False,38.0,31.0,5.0,4.0,19.0,21.0,13.0,18.0,,2.0,,3.0,,,88.0,45.0,6.5,9.0,0.0,0.0,0.0579312,0,,,,1.0,,3.0,2.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,
10390121,away,Troyes,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,,1142679,EUR,1101600000,M,29,29,False,18.0,17.0,1.0,1.0,9.0,10.0,8.0,8.0,,1.0,,4.0,,,81.0,32.0,6.0,10.0,0.0285,0.0,0.0613368,1,,,,,,8.0,1.0,5.0,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,2.0,2.0,,,,,,,
10390121,away,Troyes,Mama Baldé,mama-balde,M. Baldé,F,17,183,1081,M,,557166,EUR,815616000,F,7,7,False,14.0,11.0,1.0,,8.0,9.0,3.0,5.0,2.0,7.0,1.0,5.0,,,90.0,36.0,8.4,11.0,0.6395,1.0148,0.00153145,5,,,,,3.0,10.0,,8.0,5.0,,2.0,2.0,,,,,,3.0,,1.0,1.0,,1.0,2.0,,1.0,4.0,,,,,,,
10390121,away,Troyes,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,larouci.yasseroff,927360,EUR,978307200,D,39,39,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,4.0,1.0,1.0,,,18.0,17.0,5.9,5.0,0.0,0.0,0.00019959,0,,Yasser,Larouci,,,5.0,,4.0,2.0,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,
10390121,away,Troyes,Renaud Ripart,renaud-ripart,R. Ripart,F,20,181,136,M,,247445,EUR,732067200,M,20,20,True,3.0,,2.0,,,,,3.0,,3.0,1.0,,,,18.0,13.0,7.0,4.0,0.028,0.0,0.00019587,1,,,,,,4.0,3.0,,,,1.0,,,,3.0,2.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,
10390121,away,Troyes,Ante Palaversa,ante-palaversa,A. Palaversa,M,18,187,626,M,,897598,EUR,954979200,M,15,15,True,6.0,6.0,,,4.0,4.0,2.0,3.0,,1.0,,3.0,,,9.0,11.0,7.7,1.0,0.5077,0.1618,0.00027198,1,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
10390121,away,Troyes,Ike Ugbo,ugbo-ike,I. Ugbo,F,11,185,426,M,,791987,EUR,906336000,F,9,9,True,,,,,,,,,,2.0,,1.0,,,9.0,4.0,7.1,,0.207,0.1193,0.0,2,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10390121,away,Troyes,Tristan Dingomé,tristan-dingome,T. Dingomé,M,,174,26,,,188269,EUR,666748800,M,5,5,True,,,,,,,,,,,,,,,2.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390121,away,Troyes,Mateusz Lis,mateusz-lis,M. Lis,G,1,192,578,M,,798375,EUR,857001600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390121,away,Troyes,Adil Rami,adil-rami,A. Rami,D,3,190,278,,,24057,EUR,504489600,D,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390121,away,Troyes,Andreas Bruus,andreas-bruus,A. Bruus,D,5,183,81,M,,826070,EUR,916444800,D,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390121,away,Troyes,Papa Ndiaga Yade,papa-ndiaga-yade,P. N. Yade,F,90,186,615,M,,991359,EUR,947030400,M,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
