match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,captain,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_ownGoals,stat_totalOffside
12450889,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,,944164,EUR,960508800,F,10,10,False,31.0,26.0,2.0,2.0,1.0,12.0,12.0,14.0,23.0,,1.0,4.0,,,,,74.0,42.0,7.4,11.0,0.158367,1.0,2,,,,4.0,,,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,0.2922,,1.0,1.0,,
12450889,home,Nice,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,,845486,EUR,851731200,M,22,22,True,5.0,3.0,,,0.0,,,3.0,5.0,,2.0,2.0,1.0,,,,16.0,10.0,6.7,4.0,0.0104978,,0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12450889,home,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,,149730,EUR,767923200,F,24,24,True,6.0,2.0,1.0,,0.0,,1.0,2.0,6.0,1.0,2.0,1.0,,,,,16.0,12.0,6.4,5.0,0.00058762,,1,,,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,0.4706,0.1927,,1.0,,
12450889,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,bouanani,1153265,EUR,1102464000,M,19,19,True,6.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,,4.0,4.0,,,,,2.0,11.0,,2.0,0.00696133,,0,,Badredine Bouanani,,,,,,,,,,2.0,1.0,,,2.0,2.0,,,,,,,,,,,,,
12450889,home,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450889,home,Nice,Amidou Doumbouya,amidou-doumbouya,A. Doumbouya,D,24,182,136,M,,1551013,EUR,1186272000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450889,home,Nice,Yaël Nandjou,yael-nandjou,Y. Nandjou,D,42,185,53,,,1897295,EUR,1120608000,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,Yaël,Nandjou,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450889,home,Nice,Rareș Ilie,rares-ilie,R. Ilie,M,10,186,681,M,,1092074,EUR,1050710400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450889,home,Nice,Issiaga Camara,issiaga-camara,I. Camara,M,20,178,283,M,,1518668,EUR,1107302400,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450889,home,Nice,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,12001,M,youssoufa_10,997006,EUR,1100908800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450889,away,RC Strasbourg,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,40.0,29.0,22.0,11.0,0.0,24.0,27.0,5.0,13.0,,1.0,6.0,1.0,1.0,4.0,4.0,90.0,49.0,7.3,11.0,0.0161915,,0,-0.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450889,away,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,,1002033,EUR,1034812800,D,22,22,False,49.0,39.0,2.0,,0.0,29.0,37.0,10.0,12.0,1.0,5.0,9.0,1.0,,,,90.0,76.0,6.7,17.0,0.0177414,1.0,2,,,,,,3.0,7.0,1.0,,6.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,2.0,,1.0,,,0.0661,0.053,1.0,,,
12450889,away,RC Strasbourg,Mamadou Sarr,sarr-mamadou,M. Sarr,D,19,194,21849,M,,1154657,EUR,1125273600,D,23,23,False,47.0,41.0,4.0,1.0,0.0,32.0,36.0,9.0,11.0,1.0,1.0,5.0,,,,,90.0,57.0,6.4,7.0,0.0030521,,0,,Mamadou Sarr,,,,2.0,3.0,1.0,,5.0,1.0,,,,,,,1.0,,,,,,,,,,,,
12450889,away,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,,1170197,EUR,1040774400,D,5,5,False,21.0,19.0,1.0,,0.0,19.0,20.0,,1.0,,5.0,,3.0,,,,64.0,35.0,6.6,2.0,8.186e-05,,0,,Abakar Sylla,,,,,1.0,,,4.0,1.0,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,1.0,
12450889,away,RC Strasbourg,Caleb Wiley,caleb-wiley,C. Wiley,D,26,178,2780,M,,1035645,EUR,1103673600,D,12,12,False,14.0,13.0,1.0,,0.0,10.0,10.0,3.0,5.0,,1.0,3.0,,,,,45.0,28.0,6.6,4.0,0.00107851,,0,,,,1.0,,,2.0,1.0,,2.0,3.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,
12450889,away,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,,963298,EUR,1030320000,M,26,26,False,29.0,24.0,4.0,2.0,0.0,13.0,13.0,12.0,20.0,1.0,6.0,2.0,3.0,,,,90.0,54.0,7.4,16.0,0.0623204,2.0,4,,,,4.0,1.0,,4.0,1.0,,2.0,,1.0,1.0,3.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,,0.123,0.1089,2.0,,,
12450889,away,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,,1049517,EUR,1059004800,M,29,29,False,5.0,4.0,,,0.0,1.0,2.0,3.0,4.0,,,1.0,,,,,26.0,7.0,6.5,2.0,0.00340724,,0,,Ismael Doukoure,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12450889,away,RC Strasbourg,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,andreysantos_5,1105779,EUR,1083542400,M,8,8,False,61.0,52.0,1.0,1.0,0.0,30.0,34.0,22.0,27.0,2.0,11.0,9.0,3.0,,,,90.0,80.0,7.7,12.0,0.0334125,3.0,0,,Andrey Santos,,,,1.0,2.0,,,2.0,1.0,7.0,4.0,3.0,,,,1.0,True,1.0,,,,,,,,,,
12450889,away,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179,6007,M,diegzyyy,1142233,EUR,1091750400,M,7,7,False,45.0,39.0,6.0,5.0,0.0,22.0,25.0,18.0,24.0,,5.0,10.0,1.0,,,,90.0,70.0,6.5,19.0,0.0264275,,0,,Diego,Moreira,4.0,1.0,1.0,7.0,1.0,,1.0,,2.0,2.0,4.0,,6.0,2.0,,,1.0,,,,,,,,,,
12450889,away,RC Strasbourg,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,,1130942,EUR,1060214400,F,6,6,False,28.0,21.0,1.0,,1.0,9.0,11.0,12.0,17.0,,6.0,2.0,1.0,,,,79.0,40.0,7.6,8.0,0.0661057,2.0,0,,,,,,5.0,7.0,,1.0,,2.0,4.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
12450889,away,RC Strasbourg,Sebastian Nanasi,sebastian-nanasi,S. Nanasi,M,11,178,2778,M,,962068,EUR,1021507200,F,15,15,False,26.0,20.0,,,0.0,8.0,10.0,13.0,19.0,,4.0,9.0,,,,,90.0,50.0,6.5,14.0,0.0219516,,2,,Sebastian Nanasi,,3.0,1.0,,8.0,4.0,,2.0,,4.0,3.0,,,2.0,,,,2.0,,,,,0.0348,,2.0,,,
12450889,away,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,,1197153,EUR,1052611200,M,18,18,True,39.0,35.0,1.0,1.0,0.0,21.0,23.0,14.0,16.0,,5.0,4.0,1.0,,,,64.0,51.0,6.5,7.0,0.0107893,,0,,,,,,,7.0,3.0,,1.0,,4.0,3.0,,2.0,,,,,2.0,,,,,,,,,,
12450889,away,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,,1087805,EUR,980640000,D,28,28,True,24.0,20.0,1.0,,0.0,12.0,13.0,8.0,11.0,,1.0,3.0,1.0,,,,45.0,37.0,6.1,8.0,0.00390081,,0,,Marvin Senaya,,,,1.0,4.0,,,3.0,1.0,,,,,1.0,,,,2.0,,,,,,,,,,
12450889,away,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184,963,M,,1047484,EUR,1027987200,F,14,14,True,10.0,7.0,,,0.0,2.0,3.0,5.0,7.0,1.0,3.0,2.0,,,,,26.0,16.0,6.7,5.0,0.00635631,1.0,1,,,,,,1.0,5.0,,,,,1.0,,,1.0,3.0,1.0,,,1.0,,1.0,,,0.0393,0.0183,,,,1.0
12450889,away,RC Strasbourg,Jeremy Sebas,sebas-jeremy,J. Sebas,F,14,187,144,M,,1498433,EUR,1050278400,F,40,40,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,,,,11.0,6.0,6.5,2.0,0.00184979,,1,,Jeremy Sebas,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,0.0543,,1.0,,,
12450889,away,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187,304,M,,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450889,away,RC Strasbourg,Saïdou Sow,saidou-sow,S. Sow,D,4,185,2742,M,,1063237,EUR,1025740800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,Saïdou,Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450889,away,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450889,away,RC Strasbourg,Pape Diong,daouda-diongu,P. Diongu,M,6,193,841,M,,1536782,EUR,1150329600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,Pape Diong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450889,away,RC Strasbourg,Abdoul Ouattara,abdoul-ouattara,A. Ouattara,M,42,180,1131,M,,1930811,EUR,1129939200,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
