match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_totalOffside,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed
11368709,home,Real Betis,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,23.0,13.0,13.0,3.0,11.0,11.0,2.0,12.0,3.0,1.0,3.0,4.0,90.0,31.0,7.4,10.0,0.0001745,0,1.1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368709,home,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,False,34.0,33.0,1.0,1.0,11.0,11.0,22.0,27.0,3.0,,,,70.0,61.0,7.2,12.0,0.167221,0,,Bellerín,1.0,4.0,1.0,5.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
11368709,home,Real Betis,Germán Pezzella,,,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,6,6,False,52.0,47.0,3.0,1.0,39.0,40.0,8.0,12.0,4.0,,,,90.0,62.0,7.0,5.0,0.00162043,2,,germanpezzella,,,4.0,1.0,7.0,1.0,,,,5.0,,2.0,,,,True,1.0,1.0,2.0,1.0,0.0436,,,,,,,,,,,
11368709,home,Real Betis,Chadi Riad,,,chadi-riad,C. Riad,D,34,186,10944,M,1064218,EUR,1047859200,D,28,28,False,46.0,42.0,2.0,,35.0,35.0,7.0,11.0,2.0,,,,90.0,52.0,6.6,4.0,0.00158443,0,,chadiriad17,,,,4.0,2.0,,,,,2.0,1.0,2.0,,1.0,,,,,2.0,,,3.0,,,,,,,,,,
11368709,home,Real Betis,Juan Miranda,,,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,3,3,False,30.0,23.0,3.0,1.0,13.0,15.0,11.0,18.0,4.0,,,,75.0,54.0,7.9,14.0,0.0865941,1,,,,3.0,2.0,1.0,3.0,,,,,4.0,1.0,1.0,3.0,1.0,1.0,,,,,,0.242,,1.0,1.0,1.0,1.0,0.1287,,,,,
11368709,home,Real Betis,Guido Rodríguez,,,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,5,5,False,62.0,54.0,6.0,3.0,26.0,29.0,28.0,35.0,9.0,,,,90.0,80.0,6.8,16.0,0.0143715,1,,guiido_rodriguez,,2.0,,5.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,1.0,,1.0,,0.0759,,,,,,,,,,,
11368709,home,Real Betis,Johnny Cardoso,,,johnny,J. Cardoso,M,5,186,5097,M,990169,EUR,1000944000,M,4,4,False,50.0,47.0,3.0,2.0,28.0,28.0,19.0,22.0,9.0,,,,90.0,64.0,7.3,3.0,0.0188447,0,,,,,,2.0,5.0,1.0,,1.0,1.0,2.0,4.0,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,,,,
11368709,home,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,18,18,False,57.0,49.0,5.0,4.0,15.0,18.0,36.0,42.0,5.0,,,,90.0,84.0,8.0,13.0,0.205053,4,,,,3.0,2.0,3.0,8.0,,,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,,,3.0,3.0,1.0,0.4923,,2.0,1.0,,,0.0173,1.0,,,,
11368709,home,Real Betis,Isco,,,isco,Isco,M,22,176,26276,M,103417,EUR,703814400,M,22,22,False,58.0,50.0,7.0,7.0,18.0,20.0,32.0,41.0,7.0,,,,86.0,83.0,7.7,19.0,0.130941,1,,iscoalarcon,1.0,3.0,3.0,10.0,13.0,4.0,1.0,9.0,5.0,,,2.0,3.0,,2.0,,1.0,,1.0,3.0,0.0339,1.0,,,,,,,,,,
11368709,home,Real Betis,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,M,10,10,False,15.0,12.0,,,4.0,6.0,9.0,10.0,1.0,,,,45.0,35.0,7.1,11.0,0.109297,0,,,,1.0,1.0,3.0,9.0,,2.0,2.0,2.0,1.0,,5.0,6.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,
11368709,home,Real Betis,Willian José,,,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,False,8.0,6.0,,,,1.0,6.0,7.0,,,,,45.0,11.0,6.6,4.0,0.006557,1,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,0.0365,,,,,,,,1.0,,,
11368709,home,Real Betis,Nabil Fekir,,,nabil-fekir,N. Fekir,M,20,173,3513,M,337671,EUR,742953600,F,8,8,True,31.0,27.0,2.0,2.0,6.0,7.0,22.0,25.0,4.0,,,,45.0,41.0,8.0,6.0,0.287697,3,,NabilFekir,,1.0,,3.0,4.0,,,3.0,3.0,,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,0.152,2.0,1.0,1.0,1.0,,0.2219,,,,,
11368709,home,Real Betis,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182,44768,M,115665,EUR,671328000,F,11,11,True,14.0,12.0,,,5.0,6.0,7.0,8.0,4.0,,,,45.0,23.0,6.6,6.0,0.0050414,1,,bakambu17,,,,3.0,1.0,,,1.0,,,,,3.0,,1.0,,,1.0,,1.0,0.1616,2.0,,,,,,,,,,
11368709,home,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,True,15.0,11.0,2.0,,4.0,6.0,7.0,9.0,3.0,,,,20.0,24.0,6.5,5.0,0.00165306,1,,,,,,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,0.0266,,,,,,,,,,,
11368709,home,Real Betis,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,20,20,True,10.0,9.0,2.0,2.0,5.0,6.0,4.0,4.0,1.0,,,,15.0,12.0,6.3,1.0,0.00117585,0,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11368709,home,Real Betis,Rodri Sánchez,,,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,17,17,True,7.0,5.0,,,,1.0,5.0,6.0,2.0,,,,11.0,10.0,6.7,3.0,0.11149,0,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11368709,home,Real Betis,Claudio Bravo,,,claudio-bravo,C. Bravo,G,,184,2223,M,13249,EUR,419040000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368709,home,Real Betis,Youssouf Sabaly,,,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,111803,EUR,731289600,D,23,23,True,,,,,,,,,,,,,,,,,,0,,youssouf_sabaly23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368709,home,Real Betis,Sokratis Papastathopoulos,Sokratis,Papastathopoulos,sokratis-papastathopoulos,S. Papastathopoulos,D,3,187,628,,2322979,EUR,581817600,D,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368709,home,Real Betis,William Carvalho,,,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368709,home,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368709,home,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,F,7,7,True,,,,,,,,,,,,,,,,,,0,,ez_abde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368709,home,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,F,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368709,away,Celta Vigo,Vicente Guaita,,,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,25,25,False,24.0,18.0,10.0,4.0,15.0,18.0,3.0,6.0,8.0,,,1.0,90.0,32.0,6.2,7.0,0.00069431,0,-1.6321,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,
11368709,away,Celta Vigo,Javier Manquillo,,,javier-manquillo,J. Manquillo,D,2,180,210,M,210082,EUR,768096000,D,22,22,False,39.0,37.0,2.0,1.0,25.0,26.0,12.0,13.0,,,,,65.0,49.0,6.4,4.0,0.00284225,0,,,,,,4.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,
11368709,away,Celta Vigo,Jailson,,,jailson,Jailson,D,,187,384,M,794861,EUR,810432000,D,16,16,False,67.0,57.0,5.0,1.0,45.0,49.0,12.0,18.0,6.0,,,,90.0,76.0,6.5,11.0,0.00997044,0,,,,,2.0,4.0,6.0,,,,,2.0,,3.0,1.0,1.0,,,,,2.0,1.0,,3.0,,,,,,,,,,
11368709,away,Celta Vigo,Carlos Domínguez,,,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,28,28,False,59.0,51.0,9.0,2.0,36.0,38.0,15.0,21.0,4.0,,,,81.0,67.0,6.7,8.0,0.0105779,0,,,,,,3.0,2.0,2.0,,,,3.0,,2.0,,,,,,,1.0,,,1.0,,,,2.0,,,,,,
11368709,away,Celta Vigo,Óscar Mingueza,,,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,M,3,3,False,76.0,59.0,7.0,4.0,30.0,33.0,30.0,48.0,7.0,,,,90.0,115.0,6.4,29.0,0.158061,0,,,,5.0,1.0,12.0,5.0,2.0,4.0,5.0,2.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,2.0,1.0,,,1.0,,,,,,
11368709,away,Celta Vigo,Fran Beltrán,,,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,73.0,65.0,3.0,1.0,31.0,33.0,34.0,40.0,6.0,,,,90.0,86.0,6.6,12.0,0.0431952,0,,,,,,5.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,1.0,,,,1.0,,,,,,
