match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_totalCross,stat_keyPass,stat_accurateCross,stat_totalContest,stat_unsuccessfulTouch,stat_penaltyWon,captain,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_wonContest,stat_totalOffside,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
11370018,home,RC Sporting Charleroi,Youssouph Badji,youssouph-badji,Y. Badji,F,25,192,351,M,,982334,EUR,1008806400,F,10,10,False,13.0,8.0,1.0,1.0,3.0,4.0,5.0,9.0,1.0,,,,,,89.0,21.0,6.7,8.0,0.0165385,0,,,,9.0,4.0,14.0,7.0,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,3.0,,,,,,,,1.0,,,
11370018,home,RC Sporting Charleroi,Vetle Winger Dragsnes,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187,53,M,,548640,EUR,760492800,D,15,15,True,29.0,18.0,3.0,2.0,8.0,14.0,10.0,16.0,4.0,,,,,,57.0,40.0,7.1,13.0,0.0568615,0,,,,3.0,,3.0,3.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,2.0,1.0,,,
11370018,home,RC Sporting Charleroi,Oday Dabbagh,oday-dabbagh,O. Dabbagh,F,98,182,6574,M,,920458,EUR,912643200,F,9,9,True,4.0,4.0,,,1.0,1.0,3.0,4.0,,,,,,,9.0,6.0,6.5,2.0,0.0075652,0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11370018,home,RC Sporting Charleroi,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188,1224,M,,1029748,EUR,999907200,F,19,19,True,1.0,,,,,,,1.0,,,,,,,8.0,3.0,6.6,1.0,,1,,,,,,,,,,,,,,,1.0,,0.0705,,,,,,,,,,,,,,,,,,,
11370018,home,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185,123,M,,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370018,home,RC Sporting Charleroi,Mehdi Boukamir,mehdi-boukamir,M. Boukamir,D,32,188,1014,M,,1131463,EUR,1075075200,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,Mehdi Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370018,home,RC Sporting Charleroi,Žan Rogelj,zan-rogelj,Ž. Rogelj,D,21,175,87,M,,888605,EUR,943488000,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370018,home,RC Sporting Charleroi,Antoine Bernier,antoine-bernier,A. Bernier,M,17,170,106,M,,834261,EUR,873849600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370018,home,RC Sporting Charleroi,Ryota Morioka,ryota-morioka,R. Morioka,M,,180,229,M,,109376,EUR,671414400,M,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370018,home,RC Sporting Charleroi,Youssuf Sylla,youssuf-sylla,Y. Sylla,F,17,191,197,M,,1099220,EUR,1040256000,F,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370018,away,Cercle Brugge,Warleson,warleson,Warleson,G,1,191,144,M,,861071,EUR,841449600,G,1,1,False,28.0,11.0,25.0,8.0,4.0,5.0,7.0,23.0,9.0,1.0,2.0,2.0,2.0,2.0,90.0,34.0,7.8,17.0,0.00426171,0,1.033,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11370018,away,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190,321,M,,921180,EUR,961632000,D,3,3,False,27.0,14.0,9.0,3.0,6.0,7.0,9.0,22.0,3.0,,,,,,90.0,56.0,7.0,20.0,0.152172,2,,,,3.0,5.0,9.0,6.0,1.0,4.0,1.0,1.0,1.0,,4.0,1.0,2.0,0.0389,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0
11370018,away,Cercle Brugge,Boris Popović,boris-popovic,B. Popović,D,5,189,111,M,,902050,EUR,951523200,D,5,5,False,16.0,8.0,4.0,1.0,4.0,9.0,4.0,7.0,,,,,,,40.0,17.0,5.3,8.0,0.00246717,0,,,,2.0,2.0,4.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11370018,away,Cercle Brugge,Jesper Daland,jesper-daland,J. Daland,D,2,188,224,M,,958915,EUR,947116800,D,4,4,False,38.0,21.0,9.0,,9.0,15.0,12.0,23.0,4.0,,,,,,88.0,57.0,6.7,20.0,0.00592367,0,,,,3.0,6.0,6.0,7.0,,10.0,,1.0,1.0,,1.0,,2.0,,,,,,1.0,,,2.0,,,,,,,,,,,
11370018,away,Cercle Brugge,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180,637,M,,1006113,EUR,1058659200,D,20,20,False,35.0,20.0,10.0,2.0,10.0,12.0,13.0,35.0,8.0,,,,,,90.0,79.0,7.5,37.0,0.194794,0,,,,1.0,4.0,3.0,10.0,1.0,,,3.0,3.0,3.0,,,1.0,,12.0,1.0,3.0,,4.0,,,1.0,,,,,,,,,,,
11370018,away,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182,1501,M,,988801,EUR,988329600,M,17,17,False,39.0,27.0,6.0,1.0,9.0,10.0,19.0,32.0,7.0,,,,,,80.0,59.0,7.4,14.0,0.0500383,0,,,,,6.0,1.0,14.0,,,,6.0,2.0,4.0,1.0,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,
11370018,away,Cercle Brugge,Leonardo Lopes,leonardo-lopes,L. Lopes,M,22,168,202,M,,783478,EUR,912384000,M,22,22,False,33.0,20.0,9.0,5.0,4.0,6.0,16.0,27.0,4.0,,,,,,90.0,48.0,6.9,16.0,0.0420359,3,,,,,4.0,1.0,8.0,,2.0,,1.0,1.0,3.0,1.0,1.0,,0.2964,,,,,2.0,,,,1.0,1.0,1.0,,0.744,,,,,,
11370018,away,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171,2590,M,,1122552,EUR,1052870400,M,11,11,False,19.0,15.0,1.0,,2.0,3.0,13.0,16.0,4.0,,,,,,88.0,37.0,7.1,12.0,0.162659,1,,,,3.0,,8.0,6.0,1.0,,,2.0,2.0,1.0,,,,0.0374,,1.0,,5.0,3.0,,,2.0,,,1.0,1.0,0.2423,,3.0,,,,
11370018,away,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183,225,M,,1002804,EUR,921542400,M,34,34,False,9.0,3.0,,,,1.0,3.0,8.0,1.0,,,,,,45.0,20.0,6.6,11.0,0.0019235,0,,,,2.0,1.0,4.0,3.0,,,,1.0,,1.0,,,,,,,,,3.0,,True,2.0,,,,,,,,,,,
11370018,away,Cercle Brugge,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187,1398,M,,1106681,EUR,1077062400,M,10,10,False,11.0,8.0,1.0,,1.0,1.0,7.0,10.0,2.0,,,,,,71.0,22.0,6.3,9.0,0.059576,1,,Felipe Augusto,,5.0,1.0,11.0,2.0,,,,,,1.0,4.0,,,0.1204,,,,1.0,3.0,,,2.0,,1.0,,,,,,,,,
11370018,away,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181,3511,M,,862470,EUR,975542400,F,9,9,False,20.0,14.0,,,4.0,4.0,10.0,16.0,,,,,,,90.0,46.0,6.6,21.0,0.0482254,4,,,,6.0,1.0,14.0,4.0,,,,1.0,1.0,2.0,4.0,2.0,,0.3189,,,,1.0,11.0,,,3.0,,2.0,,,,,,,,,
11370018,away,Cercle Brugge,Jonas Lietaert,lietaert-jonas,J. Lietaert,D,76,190,52,M,,1469335,EUR,1089936000,D,76,76,True,18.0,12.0,4.0,,3.0,4.0,10.0,15.0,1.0,,,,,,45.0,33.0,7.0,7.0,0.130476,0,,Jonas Lietaert,,,2.0,1.0,6.0,1.0,2.0,,3.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,
11370018,away,Cercle Brugge,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,808,M,,1130942,EUR,1060214400,M,6,6,True,10.0,3.0,2.0,,2.0,3.0,1.0,8.0,3.0,,,,,,19.0,15.0,6.6,9.0,0.00624731,0,,,,,,,2.0,,1.0,,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11370018,away,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187,206,M,,1191212,EUR,1027987200,D,66,66,True,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,,,,,,10.0,6.0,6.9,,0.0166957,0,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11370018,away,Cercle Brugge,Senna Miangue,senna-miangue,S. Miangue,D,18,195,115,M,,827573,EUR,855100800,D,18,18,True,1.0,,,,,,,1.0,,,,,,,9.0,3.0,6.7,2.0,,0,,Senna,Miangue,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11370018,away,Cercle Brugge,Malamine Efekele,efekele-malamine,M. Efekele,M,21,180,214,M,,1385508,EUR,1090195200,F,7,7,True,1.0,,,,,,,1.0,,,,,,,9.0,2.0,6.5,1.0,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370018,away,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189,144,M,,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370018,away,Cercle Brugge,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180,607,M,,983041,EUR,1026172800,D,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370018,away,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182,74,M,,1101701,EUR,1043625600,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370018,away,Cercle Brugge,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178,763,M,,1004346,EUR,1041465600,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
