match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,captain,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated
14062137,home,SV Werder Bremen,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,False,33.0,22.0,15.0,4.0,0.0,21.0,23.0,1.0,10.0,3.0,8.0,1.0,6.0,8.0,3.0,2.0,2.0,90.0,53.0,7.7,11.0,0.00036383,111.15856643246,16.0,54.285,11.025,1.5956,0,1.0018,0.03,0.01,-0.53,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062137,home,SV Werder Bremen,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,3,3,False,24.0,18.0,4.0,1.0,0.0,9.0,9.0,9.0,15.0,1.0,3.0,,,,,,,90.0,48.0,5.5,14.0,0.0186923,66.853679569686,8.0,47.985,11.55,,0,,0.02,0.09,-0.64,,2.0,1.0,6.0,2.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14062137,home,SV Werder Bremen,Amos Pieper,,,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,False,39.0,27.0,9.0,1.0,0.0,18.0,19.0,9.0,20.0,5.0,2.0,,,,,,,90.0,56.0,5.6,13.0,0.00413882,61.314699751532,8.0,39.06,19.005,,1,,-0.03,0.04,-0.6,,,,3.0,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14062137,home,SV Werder Bremen,Karim Coulibaly,,,karim-coulibaly,K. Coulibaly,D,31,191,703,M,1797852,EUR,1179878400,D,31,31,False,31.0,23.0,7.0,2.0,0.0,15.0,18.0,8.0,13.0,5.0,1.0,,,,,,,59.0,46.0,5.7,10.0,0.00577121,62.941189948601,10.0,20.475,10.605,,0,,0.05,-0.02,-0.1,,,,2.0,3.0,,,,1.0,,2.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,
14062137,home,SV Werder Bremen,Marco Friedl,,,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,17.0,16.0,1.0,,0.0,6.0,6.0,10.0,11.0,5.0,4.0,,,,,,,57.0,34.0,6.2,4.0,0.00836896,70.218125153761,9.0,47.355,13.335,,0,,0.0,0.02,-0.32,,1.0,,2.0,2.0,,1.0,,2.0,,,,,1.0,1.0,,1.0,,1.0,True,1.0,,,,,,,,,,,
14062137,home,SV Werder Bremen,Jens Stage,,,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,30.0,22.0,6.0,1.0,0.0,10.0,12.0,12.0,18.0,1.0,3.0,,,,,,,90.0,39.0,6.3,10.0,0.198842,60.455995287692,10.0,-21.105,6.405,,1,,0.15,0.02,-0.16,,1.0,1.0,5.0,5.0,1.0,1.0,,,1.0,2.0,,,3.0,2.0,,,1.0,1.0,,,1.0,0.3461,1.0,-0.53,,,,,,,
14062137,home,SV Werder Bremen,Senne Lynen,,,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,28.0,24.0,1.0,1.0,0.0,15.0,17.0,9.0,11.0,2.0,2.0,,,,,,,77.0,34.0,6.4,4.0,0.00882228,52.292960692795,8.0,-21.84,9.03,,0,,0.06,0.01,-0.11,,,,3.0,1.0,,,,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
14062137,home,SV Werder Bremen,Justin Njinmah,,,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,M,11,11,False,21.0,15.0,2.0,,0.0,5.0,7.0,10.0,14.0,2.0,1.0,,,,,,,77.0,35.0,6.4,8.0,0.0253627,56.437637935805,8.0,9.03,12.18,,3,,0.08,0.13,0.18,,,,4.0,2.0,,3.0,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,1.0,0.2102,,-0.54,1.0,0.3619,,,,,
14062137,home,SV Werder Bremen,Romano Schmid,,,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,40.0,33.0,2.0,1.0,0.0,18.0,21.0,15.0,19.0,2.0,6.0,,,,,,,90.0,69.0,7.2,20.0,0.424985,270.96189392488,24.0,48.09,17.64,,3,,0.4,0.41,-0.13,,5.0,1.0,11.0,7.0,4.0,5.0,3.0,,2.0,3.0,1.0,,2.0,2.0,,3.0,,2.0,,,1.0,0.144,2.0,0.29,1.0,0.2307,,,,,
14062137,home,SV Werder Bremen,Samuel Mbangula,Samuel,Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4363,M,1100836,EUR,1074211200,M,7,7,False,22.0,20.0,2.0,1.0,0.0,11.0,12.0,9.0,10.0,1.0,4.0,,,,,,,64.0,33.0,6.2,8.0,0.0111306,141.92909046929,14.0,4.305,18.69,,1,,0.03,0.02,-0.19,,,,5.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,2.0,1.0,1.0,,2.0,,0.1461,1.0,0.13,,0.7222,Samu,,,,
14062137,home,SV Werder Bremen,Marco Grüll,,,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,F,17,17,False,11.0,8.0,,,0.0,3.0,3.0,5.0,8.0,1.0,2.0,,,,,,,64.0,30.0,6.8,10.0,0.0827444,86.323067093341,6.0,48.825,31.92,,1,,0.27,0.27,0.17,,3.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,3.0,1.0,,,,,0.0609,2.0,-0.19,1.0,,,,,,
