match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,captain,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_totalClearance,player_firstName,player_lastName,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_totalOffside,stat_accurateCross,stat_dispossessed,stat_goals,stat_bigChanceMissed,player_sofascoreId,stat_punches,stat_hitWoodwork
11453069,home,Abha,Hassan Hashim Al-Ali,hassan-hashim-al-ali,H. H. A. Ali,F,175.0,30,M,1066734,EUR,1013299200,F,9,9,False,14.0,12.0,3.0,2.0,3.0,3.0,9.0,12.0,2.0,,,,90.0,24.0,6.7,6.0,3,11,,,1.0,5.0,,6.0,,,,,1.0,,,3.0,,,,,,Hassan Hashim Al Ali,,2.0,,,1.0,2.0,,,,,,,
11453069,home,Abha,Saleh Al Qumayzi,saleh-al-qumayzi,S. Al Qumayzi,D,180.0,9,M,160891,EUR,688780800,D,17,17,True,9.0,5.0,,,2.0,3.0,4.0,9.0,,,,,26.0,20.0,6.9,9.0,0,,,,3.0,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,
11453069,home,Abha,Nasser Al-Omran,nasser-al-omran,N. Al-Omran,M,172.0,2,M,923943,EUR,868752000,M,23,23,True,11.0,11.0,,,2.0,2.0,9.0,9.0,2.0,,,,26.0,13.0,6.7,,0,,,,,,1.0,2.0,2.0,,,,,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,
11453069,home,Abha,Saad Bguir,bguir-saad,S. Bguir,M,178.0,637,M,563030,EUR,764294400,M,10,10,True,13.0,10.0,3.0,3.0,2.0,2.0,8.0,14.0,1.0,,,,16.0,19.0,7.2,7.0,2,18,,,3.0,1.0,,2.0,,,,,,,,,,,,2.0,,Saad,Bguir,,,,,,,1.0,,,,,
11453069,home,Abha,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,172.0,38,M,931838,EUR,917136000,M,80,80,True,6.0,5.0,1.0,1.0,,,5.0,6.0,,,,,16.0,7.0,6.6,2.0,0,8,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11453069,home,Abha,Saad Al-Salouli,saad-alselouli,S. Al-Salouli,M,168.0,15,M,917266,EUR,896054400,D,88,88,True,6.0,6.0,,,1.0,1.0,5.0,6.0,1.0,,,,16.0,13.0,7.0,3.0,0,24,,,1.0,1.0,,2.0,2.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
11453069,home,Abha,Abdulrahman Al Bouq,abdulrahman-al-bouq,A. A. Bouq,G,,7,M,1474489,EUR,936835200,G,12,12,True,,,,,,,,,,,,,,,,,0,21,,,,,,,,,,,,,,,,,,,,Abdulrahman Al Bouq,,,,,,,,,,,,,
11453069,home,Abha,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,175.0,21,M,1019340,EUR,971222400,D,13,13,True,,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453069,home,Abha,Waseem Alshehri,waseem-alshehri,W. Alshehri,M,178.0,3,M,1550067,EUR,1029110400,M,97,97,True,,,,,,,,,,,,,,,,,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453069,home,Abha,Ahmed Abdu,ahmed-abdoh-jaber,A. Abdu,F,183.0,56,M,873363,EUR,822528000,F,71,71,True,,,,,,,,,,,,,,,,,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453069,away,Al Wehda,Munir El Kajoui,munir-mohamedi,M. El Kajoui,G,190.0,3804,M,141967,EUR,610761600,G,1,1,False,38.0,32.0,14.0,8.0,29.0,30.0,3.0,8.0,11.0,,1.0,3.0,90.0,50.0,6.9,6.0,0,1,,,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,Munir,2.0,
11453069,away,Al Wehda,Vito van Crooij,vito-van-crooij,V. van Crooij,M,172.0,214,M,385708,EUR,822873600,D,7,7,False,43.0,41.0,3.0,3.0,26.0,27.0,15.0,20.0,3.0,,,,90.0,59.0,6.7,8.0,1,32,,,4.0,,,3.0,3.0,1.0,1.0,,,,,2.0,1.0,3.0,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,1.0
11453069,away,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,176.0,23,M,911303,EUR,626832000,D,4,4,False,24.0,21.0,4.0,1.0,18.0,19.0,3.0,5.0,,,,,22.0,27.0,3.8,3.0,0,,True,,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11453069,away,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,188.0,29,M,160901,EUR,725241600,D,17,17,False,49.0,39.0,8.0,3.0,25.0,28.0,14.0,21.0,1.0,,,,90.0,62.0,6.9,10.0,1,17,,,,,2.0,,3.0,1.0,1.0,,,,2.0,,,,,1.0,7.0,,,,,,,,,,,1.0,,,
11453069,away,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,170.0,30,M,1106232,EUR,1009411200,D,27,27,False,31.0,28.0,1.0,1.0,11.0,12.0,18.0,21.0,4.0,,,,89.0,50.0,7.1,5.0,0,27,,,2.0,2.0,1.0,3.0,5.0,1.0,1.0,,,,1.0,,2.0,2.0,1.0,,5.0,Hawsawi Islam Ahmed,,,1.0,1.0,,,1.0,,,,,,
11453069,away,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,173.0,32,M,826242,EUR,817948800,M,88,88,False,35.0,31.0,3.0,3.0,16.0,17.0,16.0,19.0,1.0,,,,89.0,42.0,6.9,4.0,0,18,,,1.0,,,1.0,3.0,,,,,,,,1.0,2.0,1.0,,1.0,,,,2.0,1.0,,,1.0,,,,,,
11453069,away,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,178.0,1037,M,143786,EUR,586396800,M,76,76,False,50.0,44.0,16.0,12.0,24.0,27.0,23.0,28.0,4.0,,,,90.0,64.0,7.5,11.0,1,76,,,5.0,1.0,1.0,3.0,3.0,,,1.0,,,,1.0,1.0,,3.0,,3.0,,,1.0,1.0,,2.0,,3.0,,,,,,
11453069,away,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,173.0,80,M,1085115,EUR,916617600,M,24,24,False,22.0,19.0,2.0,,5.0,5.0,14.0,19.0,4.0,,,,89.0,37.0,6.3,13.0,3,24,,,2.0,2.0,1.0,7.0,1.0,4.0,,,1.0,,,3.0,,,,,,Abdulaziz Noor,,2.0,,,,,,1.0,,,,,
11453069,away,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,183.0,692,M,220113,EUR,692841600,M,23,23,False,16.0,14.0,4.0,3.0,2.0,2.0,12.0,14.0,1.0,,,,81.0,22.0,6.8,4.0,0,11,,,,,,2.0,3.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,
11453069,away,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,174.0,33,M,1095802,EUR,979171200,M,90,90,False,8.0,8.0,,,,,8.0,8.0,,,,,28.0,12.0,6.5,2.0,1,90,,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,Hazzaa Ahmed Al-Ghamdi,,1.0,,,1.0,,,,,,,,
11453069,away,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,183.0,2180,M,29774,EUR,613958400,F,9,9,False,20.0,13.0,3.0,2.0,3.0,3.0,10.0,17.0,1.0,,,,90.0,32.0,7.6,8.0,2,,,,,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,,3.0,,2.0,,,1.0,,,,1.0,,,,,,,
11453069,away,Al Wehda,Óscar Duarte,oscar-duarte,Ó. Duarte,D,184.0,231,M,156401,EUR,612835200,D,6,6,True,28.0,23.0,4.0,2.0,19.0,21.0,4.0,7.0,,,,,62.0,42.0,7.2,5.0,1,6,,,,,5.0,1.0,5.0,,,,,1.0,4.0,,,1.0,,,7.0,,,1.0,,,,,,,,,,,
11453069,away,Al Wehda,Jaber Assiri,jaber-assiri,J. Assiri,F,178.0,4,M,920524,EUR,875059200,F,20,20,True,3.0,1.0,,,1.0,1.0,,2.0,,,,,9.0,4.0,6.7,2.0,0,20,,,,,2.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11453069,away,Al Wehda,Nawaf Alazizi,nawaf-al-azizi,N. Alazizi,M,170.0,7,M,979394,EUR,934243200,M,16,16,True,6.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,,,,,8.0,8.0,6.7,3.0,0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
11453069,away,Al Wehda,Azzam Al Bishi,azzam-al-bishi,A. A. Bishi,F,181.0,6,M,1399138,EUR,1015545600,F,15,15,True,,,,,,,,,1.0,,,,8.0,1.0,6.4,1.0,0,15,,,,1.0,,2.0,,,,,,,,1.0,,2.0,,,,Azzam Al Bishi,,,,,,,,,,,,,
11453069,away,Al Wehda,Sultan Al Akouz,sultan-al-akouz,S. A. Akouz,F,,4,M,1399139,EUR,1082764800,F,11,11,True,2.0,1.0,,,1.0,2.0,,,1.0,,,,8.0,5.0,6.4,2.0,0,29,,,,,,1.0,,,,,,,,1.0,,,,,,Sultan Al Akouz,,,,,1.0,,,,,,,,
11453069,away,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453069,away,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,177.0,10,M,832637,EUR,774489600,D,3,3,True,,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453069,away,Al Wehda,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,174.0,4,M,148870,EUR,627868800,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453069,away,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,170.0,27,M,984587,EUR,920332800,F,80,80,True,,,,,,,,,,,,,,,,,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
