match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,stat_totalCross,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_unsuccessfulTouch,player_firstName,player_lastName,captain,stat_errorLeadToAGoal,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalOffside,stat_lastManTackle,stat_penaltyConceded,stat_penaltyFaced,stat_clearanceOffLine
14566727,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3216,M,865646,EUR,962409600,G,29,29,False,23.0,13.0,13.0,3.0,0.0,12.0,14.0,1.0,9.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,90.0,31.0,6.2,10.0,0.00034946,19.548,4.49688,0.0,0.0152,0,-0.2578,0.02,-0.03,-0.14,0.02,3.21,1.16,0.1,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566727,home,Atalanta,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9895,M,973437,EUR,978566400,D,3,3,False,34.0,28.0,1.0,1.0,0.0,18.0,21.0,10.0,13.0,2.0,,1.0,3.0,,,,53.0,40.0,6.4,9.0,0.0128398,29.088,6.81422,8.0,,0,,0.07,-0.07,-0.17,,1.83,3.26,1.08,0.46,0.19,odilonkossounou,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566727,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2164,M,151003,EUR,730080000,D,19,19,False,68.0,64.0,3.0,1.0,0.0,53.0,54.0,11.0,14.0,5.0,,6.0,,,,,90.0,82.0,7.8,4.0,0.485124,27.468,10.42558,6.0,,0,,0.64,0.23,-0.08,,3.25,5.36,1.21,0.49,0.11,,,9.0,,,,2.0,,5.0,6.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14566727,home,Atalanta,Honest Ahanor,honest-ahanor,H. Ahanor,D,69,184,2006,M,1634980,EUR,1203724800,D,69,69,False,57.0,56.0,1.0,1.0,0.0,36.0,36.0,20.0,21.0,7.0,1.0,,4.0,,,,90.0,66.0,6.6,3.0,0.0342725,29.268,10.82295,12.0,,1,,0.17,0.28,-0.2,,3.19,5.13,1.58,0.66,0.25,,,5.0,,2.0,,1.0,2.0,3.0,2.0,,3.0,,1.0,1.0,2.0,0.0834,-0.33,,,,,,,,,,,,,,,,,,,
14566727,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2482,M,826185,EUR,958521600,M,16,16,False,22.0,21.0,1.0,,0.0,7.0,7.0,14.0,15.0,1.0,,,,,,,45.0,35.0,6.5,7.0,0.010907,31.968,5.92004,14.0,,0,,0.21,-0.1,-0.03,,1.7,2.58,0.91,0.43,0.3,,4.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14566727,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7727,M,946888,EUR,931305600,M,13,13,False,33.0,30.0,2.0,2.0,0.0,12.0,12.0,18.0,21.0,5.0,,,6.0,,,,61.0,52.0,6.8,10.0,0.0319413,29.844,7.70774,10.0,,1,,0.04,0.21,-0.05,,1.92,3.95,1.07,0.54,0.23,ederson99,1.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,,,3.0,3.0,,1.0,1.0,0.0451,0.0,4.0,,,,,,,,,,,,,,,,,,
14566727,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1875,M,100389,EUR,670204800,M,15,15,False,56.0,50.0,5.0,2.0,0.0,28.0,29.0,22.0,27.0,,,1.0,2.0,,,,90.0,60.0,6.3,7.0,0.0246553,30.24,11.09881,7.0,,0,,0.23,0.05,-0.39,,2.98,5.77,1.65,0.52,0.18,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,True,1.0,,,,,,,,,,,,,,
14566727,home,Atalanta,Lorenzo Bernasconi,lorenzo-bernasconi,L. Bernasconi,M,47,190,687,M,1012177,EUR,1068940800,M,47,47,False,38.0,35.0,,,0.0,11.0,13.0,24.0,25.0,1.0,,3.0,4.0,,,,90.0,61.0,7.3,11.0,0.5163,31.68,11.01068,20.0,,1,,0.52,0.08,-0.01,,3.56,4.66,1.47,0.82,0.5,,9.0,1.0,,1.0,,,,,1.0,,,,3.0,1.0,,0.0437,-0.06,,,,,,4.0,,,,,,,,,,,,,
14566727,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,8,189,7391,M,190437,EUR,792288000,F,8,8,False,41.0,39.0,3.0,2.0,0.0,21.0,21.0,18.0,20.0,1.0,,2.0,1.0,,,,90.0,53.0,7.9,3.0,0.350172,29.16,11.5456,11.0,,3,,0.27,0.02,0.19,,2.88,5.87,1.91,0.66,0.24,pasalicmario,1.0,3.0,,,,1.0,,1.0,,,1.0,2.0,1.0,2.0,1.0,0.807,0.28,,,,,,,1.0,1.0,1.0,0.5171,,,,,,,,,
14566727,home,Atalanta,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185,4539,M,839156,EUR,954892800,F,90,90,False,20.0,14.0,2.0,1.0,0.0,5.0,7.0,9.0,13.0,7.0,1.0,1.0,3.0,,,,88.0,33.0,6.0,13.0,0.091669,28.008,10.19478,7.0,,3,,-0.03,0.14,-0.05,,2.84,5.41,1.29,0.54,0.13,,,2.0,2.0,1.0,,,1.0,2.0,1.0,,,1.0,1.0,1.0,,0.2831,-0.27,3.0,,,,,,,,,,2.0,,,,,,,,
