match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_goalAssist,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalOffside,captain,stat_interceptionWon,player_sofascoreId,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated
11406755,home,Udinese,Maduka Okoye,,,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,8.0,5.0,4.0,1.0,4.0,5.0,1.0,3.0,2.0,3.0,2.0,3.0,90.0,16.0,6.8,3.0,0.0002351,0,-0.1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406755,home,Udinese,João Ferreira,,,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,False,36.0,27.0,6.0,,12.0,16.0,15.0,21.0,1.0,5.0,,,90.0,53.0,6.4,13.0,0.00682533,0,,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11406755,home,Udinese,Jaka Bijol,,,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,20.0,17.0,5.0,2.0,15.0,17.0,2.0,3.0,6.0,1.0,,,90.0,32.0,7.1,4.0,0.00048057,1,,,2.0,4.0,2.0,,3.0,1.0,1.0,,1.0,1.0,2.0,0.0512,,,,,,,,,,,,,,,,
11406755,home,Udinese,Thomas Kristensen,Thomas Kristensen,,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,False,27.0,21.0,6.0,5.0,13.0,17.0,8.0,10.0,5.0,,,,90.0,45.0,6.9,11.0,0.0455999,0,,,1.0,6.0,1.0,1.0,1.0,,,2.0,1.0,,4.0,,1.0,1.0,,,,,,,,,,,,,,
11406755,home,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,M,19,19,False,16.0,10.0,2.0,1.0,3.0,5.0,7.0,11.0,1.0,4.0,,,69.0,27.0,6.8,10.0,0.0896499,1,,,,3.0,4.0,1.0,,,,1.0,2.0,1.0,1.0,0.0252,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
11406755,home,Udinese,Walace,,,walace,Walace,M,5,188,1455,M,553686,EUR,796953600,M,11,11,False,51.0,46.0,5.0,3.0,24.0,26.0,22.0,26.0,1.0,11.0,,,90.0,69.0,7.1,9.0,0.0217187,0,,1.0,1.0,5.0,6.0,1.0,,2.0,1.0,2.0,2.0,,2.0,,,2.0,1.0,,,2.0,,True,3.0,,,,,,,
11406755,home,Udinese,Oier Zarraga,,,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,False,25.0,21.0,3.0,2.0,10.0,11.0,11.0,16.0,3.0,1.0,,,90.0,36.0,6.7,8.0,0.00504836,1,,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0289,,,1.0,,,,,,,,,,,,,
11406755,home,Udinese,Hassane Kamara,,,hassane-kamara,H. Kamara,M,11,168,1023,M,351434,EUR,762825600,M,12,12,False,18.0,14.0,2.0,,7.0,9.0,7.0,10.0,1.0,1.0,,,87.0,32.0,6.6,6.0,0.00515124,1,,1.0,,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,0.0132,,,,,,,,,1.0,,,,,,,
11406755,home,Udinese,Lazar Samardžić,,,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,F,24,24,False,20.0,18.0,3.0,3.0,6.0,7.0,13.0,27.0,1.0,1.0,,,90.0,50.0,7.0,19.0,0.0721232,2,,14.0,,6.0,3.0,2.0,,2.0,1.0,1.0,,2.0,1.0,0.0906,,3.0,2.0,2.0,1.0,,,,,lakisamar10,1.0,,,,,
11406755,home,Udinese,Brenner,,,brenner,Brenner,F,20,176,2858,M,884980,EUR,947980800,F,22,22,False,6.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0,,,53.0,14.0,6.6,4.0,0.00095396,0,,1.0,,2.0,2.0,1.0,,,,1.0,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,
11406755,home,Udinese,Lorenzo Lucca,,,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,False,5.0,1.0,,,1.0,5.0,,,,1.0,,,53.0,16.0,6.4,9.0,2.309e-05,1,,,4.0,8.0,4.0,1.0,,1.0,1.0,2.0,1.0,,,0.2598,,,2.0,2.0,1.0,2.0,2.0,,,,,1.0,,,,
11406755,home,Udinese,Isaac Success,Isaac,Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,True,5.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,,,,,37.0,12.0,7.2,3.0,0.00376519,2,,,1.0,3.0,2.0,,,,,,,,1.0,0.2235,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.3446,
11406755,home,Udinese,Keinan Davis,,,keinan-davis,K. Davis,F,9,189,1417,M,830858,EUR,887328000,F,9,9,True,8.0,7.0,,,2.0,2.0,5.0,6.0,1.0,3.0,,,37.0,13.0,7.0,1.0,0.00937787,1,,,,,3.0,,,,,,,,,0.0549,,,,2.0,2.0,1.0,1.0,,,,,,1.0,,0.2519,
11406755,home,Udinese,Festy Ebosele,,,festy-ebosele,F. Ebosele,D,36,180,593,M,983059,EUR,1028246400,D,2,2,True,8.0,6.0,,,1.0,1.0,5.0,7.0,,1.0,,,21.0,18.0,6.4,6.0,0.0043698,0,,,,4.0,1.0,,1.0,,,,,,,,,,2.0,2.0,,1.0,,,1.0,,,,,,,
11406755,home,Udinese,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,D,33,33,True,3.0,2.0,1.0,,,,2.0,3.0,,1.0,,,9.0,4.0,6.4,2.0,0.0160889,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11406755,home,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406755,home,Udinese,Federico Mosca,,,mosca-federico,F. Mosca,G,,192,11,M,1397674,EUR,1123459200,G,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406755,home,Udinese,James Abankwah,,,james-abankwah,J. Abankwah,D,25,188,423,M,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406755,home,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406755,home,Udinese,Antonio Tikvić,,,antonio-tikvic,A. Tikvić,D,4,195,341,M,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406755,home,Udinese,Roberto Pereyra,,,roberto-pereyra,R. Pereyra,M,37,184,1199,M,122701,EUR,663206400,M,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406755,home,Udinese,David Pejičić,,,david-pejicic,D. Pejičić,F,79,182,461,M,1397675,EUR,1181779200,M,79,79,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406755,away,Napoli,Alex Meret,,,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,26.0,21.0,8.0,3.0,21.0,22.0,,4.0,1.0,2.0,,1.0,90.0,31.0,6.5,5.0,4.684e-05,0,-0.4035,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
11406755,away,Napoli,Giovanni Di Lorenzo,,,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,64.0,54.0,7.0,7.0,26.0,29.0,28.0,38.0,2.0,1.0,,,90.0,82.0,7.3,13.0,0.0707766,1,,3.0,,3.0,5.0,1.0,,2.0,1.0,,,,2.0,0.048,,1.0,,1.0,1.0,2.0,,True,,dilorenzo22,,1.0,,,,
