match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,captain,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_ownGoals,stat_hitWoodwork,stat_totalOffside
10408611,home,Atlético Madrid,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195.0,1121,M,283847,EUR,821923200,G,1,1,False,29.0,15.0,21.0,7.0,10.0,10.0,5.0,19.0,1.0,1.0,3.0,9.0,3.0,2.0,2.0,1.0,90.0,43.0,6.7,15.0,0.0,0.0,0.00092625,0,-0.5183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408611,home,Atlético Madrid,Nahuel Molina,,,nahuel-molina,N. Molina,D,16,175.0,13426,M,831799,EUR,891820800,D,16,16,False,39.0,35.0,2.0,2.0,17.0,18.0,19.0,22.0,2.0,4.0,2.0,3.0,,,,,90.0,54.0,6.7,7.0,0.0,0.0,0.089912,0,,nahuelmolina_35,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408611,home,Atlético Madrid,Axel Witsel,,,axel-witsel,A. Witsel,D,20,186.0,9808,M,35612,EUR,600566400,D,20,20,False,38.0,38.0,1.0,1.0,32.0,32.0,6.0,6.0,1.0,1.0,4.0,2.0,,,,,90.0,49.0,6.8,,0.0886,0.0,0.00189839,1,,axelwitsel28,,,1.0,2.0,1.0,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,
10408611,home,Atlético Madrid,Mario Hermoso,,,mario-hermoso,M. Hermoso,D,22,184.0,2630,M,353130,EUR,803433600,D,22,22,False,35.0,30.0,6.0,4.0,24.0,27.0,6.0,8.0,,,6.0,6.0,,,,,90.0,49.0,6.9,7.0,0.0,0.0,0.00202026,0,,,,,,2.0,,,,,,,,2.0,3.0,True,1.0,1.0,1.0,,,,,,,,,,,,,
10408611,home,Atlético Madrid,Reinildo Mandava,,,reinildo-mandava,R. Mandava,D,17,180.0,11835,M,831424,EUR,759110400,D,23,23,False,41.0,34.0,3.0,2.0,24.0,28.0,10.0,13.0,,5.0,7.0,7.0,,,,,90.0,66.0,7.1,10.0,0.0,0.0,0.00583245,0,,ReinildoMandava,,,,2.0,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,
10408611,home,Atlético Madrid,Yannick Carrasco,,,yannick-carrasco,Y. Carrasco,F,10,180.0,4728,M,182001,EUR,747100800,D,21,21,False,42.0,36.0,3.0,2.0,16.0,17.0,20.0,26.0,,3.0,1.0,6.0,,,,,85.0,65.0,7.5,10.0,0.289,0.2208,0.0170123,5,,yannickferreiracarrasco,1.0,,,2.0,1.0,3.0,2.0,1.0,1.0,,2.0,1.0,,,,2.0,,,1.0,2.0,1.0,,,,,,,,,
10408611,home,Atlético Madrid,Rodrigo de Paul,,,rodrigo-de-paul,R. de Paul,M,7,180.0,54582,M,249399,EUR,769737600,M,5,5,False,50.0,42.0,6.0,5.0,20.0,23.0,22.0,27.0,,3.0,,1.0,,,,,76.0,56.0,8.3,9.0,0.0296,0.1124,0.0554515,1,,RodridePaul,,,,1.0,,1.0,,2.0,1.0,2.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,
10408611,home,Atlético Madrid,Geoffrey Kondogbia,,,geoffrey-kondogbia,G. Kondogbia,M,19,188.0,2269,M,96544,EUR,729734400,M,4,4,False,59.0,53.0,6.0,5.0,32.0,35.0,21.0,24.0,1.0,7.0,1.0,9.0,,,,,90.0,70.0,7.5,6.0,0.0,0.0,0.0188302,0,,,,,,2.0,,1.0,1.0,5.0,2.0,1.0,,,2.0,,,,2.0,,,,,1.0,,1.0,,,,,,
10408611,home,Atlético Madrid,Thomas Lemar,,,thomas-lemar,T. Lemar,M,11,170.0,3300,M,191182,EUR,816134400,M,11,11,False,31.0,29.0,4.0,4.0,14.0,14.0,15.0,20.0,,1.0,,3.0,,,,,45.0,37.0,6.9,6.0,0.0,0.0,0.0191129,0,,,3.0,,,1.0,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
10408611,home,Atlético Madrid,Ángel Correa,,,angel-correa,Á. Correa,F,7,171.0,16959,M,316152,EUR,794707200,F,10,10,False,20.0,16.0,1.0,1.0,7.0,8.0,9.0,13.0,,4.0,,1.0,,,,,63.0,33.0,7.3,10.0,0.2579,0.3543,0.0270518,2,,angelcorrea32,1.0,,1.0,7.0,,5.0,3.0,1.0,,1.0,1.0,,,,1.0,2.0,4.0,,,1.0,1.0,,,,,,,,,
