match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,player_firstName,player_sofascoreId,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,player_lastName,stat_goals,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_hitWoodwork,stat_totalOffside,stat_punches,stat_bigChanceCreated,stat_errorLeadToAGoal
11067482,home,São Paulo,Jonathan Calleri,jonathan-calleri,J. Calleri,F,9,181,9901,M,340519,EUR,748742400,F,9,9,False,16.0,11.0,1.0,,4.0,4.0,7.0,14.0,2.0,,,,90.0,35.0,6.6,0.0795,0.0,0.0122547,1,,,1.0,3.0,5.0,,1.0,1.0,1.0,,4.0,3.0,13.0,,1.0,2.0,,,,1.0,,jocalleri,2.0,1.0,,,,,,,,2.0,,,
11067482,home,São Paulo,Wellington Rato,wellington-rato,W. Rato,M,10,172,1278,M,865356,EUR,708825600,M,27,27,True,11.0,7.0,,,3.0,3.0,5.0,15.0,3.0,,,,18.0,22.0,6.7,0.0,0.0,0.0213747,0,,,,,1.0,,,,,,,,11.0,1.0,,1.0,1.0,,,,,,7.0,,,,,,1.0,,,,,,
11067482,home,São Paulo,Michel Araújo,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,True,14.0,13.0,,,5.0,5.0,8.0,10.0,2.0,,,,18.0,17.0,6.7,0.0113,0.0,0.031955,1,,,1.0,1.0,1.0,,,,,,,,2.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
11067482,home,São Paulo,David,david,David,M,7,179,2160,M,840291,EUR,813888000,F,22,22,True,4.0,4.0,,,,,4.0,4.0,1.0,,,,13.0,6.0,7.4,0.3011,0.7162,0.00740299,1,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
11067482,home,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185,1942,M,1200730,EUR,1079395200,M,18,18,True,6.0,5.0,,,1.0,1.0,4.0,6.0,,,,,13.0,8.0,6.5,0.0,0.0,0.00069222,0,,,,,,,,,,,1.0,,3.0,,,,,,,,Rodriguinho,,1.0,,,,,,,,,,,,
11067482,home,São Paulo,Diego Costa,diego-costa,D. Costa,D,4,184,1151,M,995293,EUR,932515200,D,4,4,True,1.0,1.0,,,1.0,1.0,,,,,,,1.0,3.0,,0.0,0.0,3.4e-07,0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,Diego,,,,,Costa,,,,,,,,,
11067482,home,São Paulo,Young,young,Young,G,50,201,1659,M,1116957,EUR,1015459200,G,50,50,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Young,,,,,,,,,,,,,,
11067482,home,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067482,home,São Paulo,Raí Ramos,rai-ramos,R. Ramos,D,2,179,190,M,879591,EUR,768182400,D,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067482,home,São Paulo,Nathan Mendes,nathan-mendes,N. Mendes,D,45,182,358,M,1116955,EUR,1029715200,D,45,45,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Nathan,,,,,,,,,,,,,,
11067482,home,São Paulo,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067482,home,São Paulo,Jhegson Méndez,jhegson-mendez,J. Méndez,M,32,175,674,M,590150,EUR,862012800,M,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067482,home,São Paulo,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067482,away,Goiás,Tadeu,tadeu,Tadeu,G,23,184,759,M,552172,EUR,697161600,G,23,23,False,33.0,22.0,21.0,10.0,16.0,18.0,6.0,15.0,8.0,2.0,2.0,4.0,90.0,43.0,6.8,0.0,0.0,0.00125084,0,-0.4376,True,1.0,,1.0,,1.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,,1.0,,
11067482,away,Goiás,Bruno Santos,bruno-santos,B. Santos,D,31,183,53,M,592568,EUR,729043200,D,13,13,False,23.0,17.0,7.0,4.0,7.0,10.0,10.0,14.0,5.0,,,,90.0,48.0,6.4,0.0,0.0,0.00569469,0,,,3.0,7.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,,12.0,,,1.0,,,1.0,3.0,Bruno,,1.0,,,Santos,,,,1.0,,,,,
11067482,away,Goiás,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,False,27.0,22.0,7.0,5.0,17.0,19.0,5.0,8.0,3.0,,,,90.0,38.0,6.6,0.0664,0.0,0.00547784,2,,,2.0,2.0,4.0,,5.0,,2.0,1.0,,,5.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,
11067482,away,Goiás,Bruno Melo,bruno-melo,Bruno Melo,D,26,183,189,M,870851,EUR,720057600,D,19,19,False,36.0,28.0,9.0,3.0,25.0,28.0,3.0,8.0,3.0,,,,90.0,45.0,6.5,0.0217,0.2064,0.00157171,1,,,1.0,1.0,2.0,,4.0,,1.0,,,,9.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,
11067482,away,Goiás,Sander,sander,Sander,D,6,177,84,M,795014,EUR,654912000,D,6,6,False,32.0,28.0,3.0,3.0,16.0,19.0,14.0,17.0,4.0,,,,68.0,53.0,6.6,0.0,0.0,0.0598221,0,,,,6.0,4.0,1.0,2.0,,1.0,1.0,,2.0,10.0,1.0,,3.0,1.0,,,3.0,,,4.0,,,,,,2.0,,,,,,
11067482,away,Goiás,Maguinho,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,M,2,2,False,15.0,12.0,1.0,,4.0,4.0,8.0,14.0,1.0,,,,90.0,33.0,6.9,0.1097,0.651,0.0717816,1,,,,8.0,3.0,2.0,,1.0,,,3.0,2.0,10.0,2.0,3.0,2.0,1.0,,1.0,2.0,,,3.0,,1.0,,1.0,,,,,,,,
11067482,away,Goiás,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,12,12,False,31.0,25.0,3.0,2.0,20.0,23.0,5.0,8.0,3.0,,,,90.0,38.0,6.8,0.0302,0.1852,0.00273504,1,,,1.0,4.0,5.0,3.0,,2.0,3.0,2.0,,1.0,6.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,
11067482,away,Goiás,Dieguinho,dieguinho,Dieguinho,M,20,175,466,M,1016930,EUR,815097600,M,20,20,False,16.0,15.0,2.0,1.0,6.0,7.0,10.0,11.0,6.0,,,,55.0,31.0,6.8,0.0,0.0,0.0650977,0,,,,6.0,2.0,,2.0,1.0,1.0,,3.0,1.0,8.0,1.0,1.0,2.0,,,,2.0,,,2.0,,,,,1.0,1.0,1.0,,,,1.0,
11067482,away,Goiás,Alesson,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,M,27,27,False,12.0,7.0,,,1.0,3.0,6.0,9.0,3.0,,,,68.0,21.0,6.0,0.0,0.0,0.00475576,0,,,1.0,6.0,2.0,,1.0,,,,1.0,,11.0,,1.0,4.0,1.0,,,,,,,,,,,,,2.0,,,,,
11067482,away,Goiás,Julián Palacios,julian-palacios,J. Palacios,M,20,172,145,M,1005177,EUR,918086400,F,10,10,False,14.0,12.0,1.0,1.0,2.0,3.0,12.0,14.0,2.0,,,,68.0,25.0,6.6,0.0,0.0,0.0693693,0,,,,4.0,1.0,2.0,1.0,,,,3.0,,8.0,2.0,,2.0,1.0,,,2.0,,,3.0,,,,,,2.0,1.0,,,,,
11067482,away,Goiás,Matheus Peixoto,matheus-peixoto,Matheus Peixoto,F,11,190,214,M,880169,EUR,816480000,F,17,17,False,20.0,18.0,,,10.0,10.0,8.0,11.0,6.0,,,,86.0,36.0,6.9,0.0774,0.067,0.00650005,2,,,1.0,7.0,3.0,1.0,3.0,,,,2.0,3.0,6.0,,5.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,
11067482,away,Goiás,Fellipe Bastos,fellipe-bastos,F. Bastos,M,,178,60,,42109,EUR,633830400,M,8,8,True,12.0,10.0,2.0,2.0,7.0,8.0,5.0,6.0,2.0,,,,35.0,17.0,6.8,0.0,0.0,0.313855,0,,,,,1.0,,,1.0,1.0,,,,2.0,,,,,,1.0,,,,2.0,,,,,,2.0,,,,,,
11067482,away,Goiás,Hugo,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,66,66,True,6.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,,,,22.0,10.0,6.3,0.0,0.0,0.00012383,0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,
11067482,away,Goiás,Apodi,apodi,Apodi,M,,176,138,M,33119,EUR,534816000,F,22,22,True,1.0,,,,,1.0,,1.0,,,,,22.0,5.0,6.6,0.0225,0.0,0.0,1,,,,,,,1.0,,,,1.0,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11067482,away,Goiás,Diego Gonçalves,diego-goncalves,Diego Gonçalves,F,11,181,185,M,344077,EUR,774835200,F,11,11,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,,,,22.0,12.0,5.4,0.0,0.0,9.714e-05,0,,,,1.0,1.0,,,1.0,,,2.0,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0
11067482,away,Goiás,Gabriel Novaes,gabriel-novaes,G. Novaes,F,91,182,136,M,882854,EUR,923270400,F,99,99,True,1.0,1.0,,,1.0,1.0,,,,,,,12.0,1.0,6.4,0.0,0.0,4.445e-05,0,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11067482,away,Goiás,Marcelo Rangel,marcelo-rangel,M. Rangel,G,88,186,371,M,870902,EUR,579830400,G,88,88,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067482,away,Goiás,Edu,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067482,away,Goiás,Sidimar,sidimar,Sidimar,D,4,185,39,M,312072,EUR,710640000,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067482,away,Goiás,Luiz Filipe,luiz-filipe,Luiz Filipe,M,17,174,141,M,1090716,EUR,991008000,M,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Luiz Filipe,,,,,,,,,,,,,,
11067482,away,Goiás,Dodô,dodo,Dodô,M,10,170,230,M,1018871,EUR,992563200,M,95,95,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Dodô,,,,,,,,,,,,,,
11067482,away,Goiás,Eduardo Simioni,eduardo-simioni,Simioni,M,5,182,13,M,1468272,EUR,1051747200,F,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067482,away,Goiás,Ariel Gomes,ariel-gomes,A. Gomes,M,10,178,49,M,1184843,EUR,899510400,M,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
