match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotOffTarget,captain,stat_dispossessed,stat_penaltyWon,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyFaced,stat_punches,stat_penaltyConceded
13981624,home,Udinese,Maduka Okoye,,,maduka-okoye,M. Okoye,G,40,197.0,2162,M,891656,EUR,935798400,G,40,40,False,21.0,8.0,15.0,3.0,0.0,6.0,8.0,2.0,13.0,8.0,1.0,2.0,4.0,5.0,90.0,32.0,6.6,13.0,0.00171767,40.435549436833,6.0,23.835,5.145,0.4418,0,-0.3327,0.06,0.01,-0.21,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981624,home,Udinese,Nicolò Bertola,,,nicolo-bertola,N. Bertola,D,13,185.0,508,M,1136399,EUR,1048377600,D,13,13,False,42.0,36.0,6.0,2.0,0.0,21.0,25.0,15.0,17.0,2.0,,,,,90.0,59.0,6.7,11.0,0.505057,82.890354425464,11.0,28.35,15.855,,0,,0.55,0.03,-0.4,,1.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981624,home,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186.0,477,M,58351,EUR,667353600,D,27,27,False,38.0,33.0,6.0,5.0,0.0,25.0,27.0,8.0,11.0,2.0,,,,,90.0,53.0,7.9,5.0,0.0119316,102.33682223461,16.0,28.56,16.065,,1,,0.13,0.04,-0.21,,,3.0,2.0,3.0,7.0,,1.0,,1.0,3.0,,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.4714,0.9099,0.51,,,,,,,,,,,,,,,
13981624,home,Udinese,Oumar Solet,,,oumar-solet,O. Solet,D,28,192.0,1946,M,892979,EUR,949881600,D,28,28,False,64.0,57.0,11.0,7.0,0.0,32.0,35.0,25.0,29.0,5.0,,,,,90.0,84.0,7.2,10.0,0.386882,270.68265307705,32.0,137.55,29.505,,1,,0.53,0.33,-0.33,,1.0,4.0,3.0,6.0,5.0,1.0,2.0,,7.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,0.0144,,-0.07,1.0,1.0,1.0,114.84052791944,6.0,,,,,,,,,,
13981624,home,Udinese,Hassane Kamara,,,hassane-kamara,H. Kamara,M,11,168.0,1023,M,351434,EUR,762825600,D,11,11,False,19.0,14.0,,,0.0,7.0,10.0,7.0,9.0,,,,,,74.0,32.0,6.1,13.0,0.0128671,49.466240768311,6.0,35.595,13.86,,0,,-0.01,0.19,-0.37,,3.0,2.0,1.0,3.0,2.0,1.0,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981624,home,Udinese,Alessandro Zanoli,,,zanoli-alessandro,A. Zanoli,M,59,186.0,923,M,922928,EUR,970531200,M,59,59,False,16.0,13.0,3.0,2.0,0.0,8.0,10.0,5.0,6.0,5.0,,,,,56.0,31.0,7.0,9.0,0.037524,58.092982749102,7.0,27.72,17.745,,1,,0.16,0.12,0.13,,3.0,,1.0,1.0,4.0,,2.0,,3.0,,2.0,,1.0,,2.0,,,,1.0,1.0,0.0079,,-0.09,,,1.0,19.391684429157,1.0,1.0,,,,,,,,,
13981624,home,Udinese,Lennon Miller,Lennon Miller,,lennon-miller,L. Miller,M,38,182.0,1311,M,1154894,EUR,1156464000,M,38,38,False,38.0,30.0,2.0,1.0,0.0,11.0,13.0,19.0,25.0,1.0,,,,,75.0,52.0,6.5,17.0,0.0252447,121.89707082175,19.0,23.205,15.225,,1,,0.12,0.23,-0.14,,3.0,,,,1.0,,,,2.0,,5.0,,1.0,,,,,,1.0,1.0,0.0345,,-0.06,,,,9.6247256584279,1.0,1.0,,,,,,,,,
13981624,home,Udinese,Jesper Karlström,,,jesper-karlstrom,J. Karlström,M,8,179.0,729,M,227894,EUR,803692800,M,8,8,False,34.0,26.0,6.0,2.0,0.0,9.0,13.0,17.0,21.0,1.0,,,,,90.0,46.0,6.4,9.0,0.00979406,108.39891916188,13.0,52.815,15.33,,0,,0.14,0.06,0.16,,,1.0,,3.0,,,1.0,,6.0,1.0,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,
13981624,home,Udinese,Jürgen Ekkelenkamp,,,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188.0,1146,M,904887,EUR,954892800,M,32,32,False,22.0,19.0,,,0.0,3.0,4.0,16.0,18.0,2.0,,,,,56.0,35.0,7.3,7.0,0.0333636,138.16496059793,12.0,80.955,24.99,,1,,0.0,0.53,0.15,,,1.0,1.0,4.0,3.0,,,,3.0,,,2.0,1.0,1.0,,,,,,,0.0133,,-0.1,,,,95.942318652165,5.0,1.0,,2.0,1.0,,,,,,
13981624,home,Udinese,Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,189.0,9127,M,864898,EUR,930873600,F,10,10,False,23.0,17.0,1.0,,1.0,6.0,8.0,11.0,15.0,3.0,,,,,61.0,31.0,6.7,8.0,0.202233,126.6360037709,11.0,68.355,29.295,,1,,0.3,0.19,-0.02,,3.0,2.0,,5.0,1.0,,,1.0,,1.0,,1.0,3.0,1.0,,,,,,,0.0402,,-0.02,1.0,1.0,2.0,58.012390525341,2.0,,,,,nicolozaniolo,,,,,
