match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_aerialWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_fouls,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_wonContest,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_punches,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals
10411524,home,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,False,17.0,16.0,1.0,16.0,16.0,1.0,9.0,3.0,90.0,29.0,6.6,1.0,0.0,0.0,4.495e-05,0,-0.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411524,home,Atalanta,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,33.0,28.0,1.0,19.0,23.0,10.0,3.0,,45.0,36.0,6.3,6.0,0.0,0.0,0.00214107,0,,,,1.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411524,home,Atalanta,Merih Demiral,merih-demiral,M. Demiral,D,28,190,4108,M,806968,EUR,889056000,D,28,28,False,48.0,46.0,5.0,27.0,28.0,20.0,11.0,,90.0,57.0,7.1,3.0,0.0,0.0,0.0104783,0,,,,5.0,19.0,,1.0,6.0,,,,1.0,merihdemiral,1.0,1.0,1.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,
10411524,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,1012176,EUR,1071100800,D,42,42,False,58.0,45.0,8.0,23.0,29.0,30.0,7.0,,90.0,70.0,6.4,17.0,0.0,0.0,0.016951,0,,,,6.0,22.0,,4.0,2.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,
10411524,home,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,M,33,33,False,45.0,37.0,1.0,17.0,20.0,26.0,6.0,,90.0,59.0,6.5,12.0,0.3146,0.0,0.0292071,2,,,,,20.0,,3.0,6.0,2.0,,,,,3.0,,,,3.0,3.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,
10411524,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,45.0,40.0,3.0,21.0,24.0,21.0,6.0,,75.0,50.0,6.5,5.0,0.0319,0.0,0.0138284,1,,,,2.0,19.0,,4.0,1.0,1.0,,,,,,,3.0,,1.0,1.0,,3.0,,,1.0,True,,,,,,,,,,
10411524,home,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,M,7,7,False,55.0,41.0,6.0,22.0,25.0,34.0,4.0,,90.0,71.0,6.2,19.0,0.2374,0.0,0.0242533,1,,,,,19.0,,3.0,3.0,1.0,1.0,,,teunkoopmeiners,,2.0,1.0,,2.0,2.0,4.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,
10411524,home,Atalanta,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181,434,M,963211,EUR,1014249600,M,93,93,False,27.0,21.0,2.0,7.0,9.0,20.0,4.0,,64.0,50.0,6.3,14.0,0.0,0.0,0.163802,0,,,,1.0,15.0,,7.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,2.0,4.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,,
10411524,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,F,88,88,False,14.0,13.0,1.0,6.0,6.0,8.0,2.0,,45.0,21.0,6.4,3.0,0.0,0.0,0.00124681,0,,,,,7.0,1.0,3.0,1.0,,1.0,,1.0,pasalicmario,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
10411524,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,False,12.0,9.0,,3.0,3.0,12.0,1.0,,71.0,24.0,6.8,8.0,0.0,0.0,0.21184,0,,,,,7.0,,2.0,3.0,,,1.0,1.0,molalookman,,3.0,,,,,3.0,,1.0,,,,2.0,,1.0,,1.0,,,,,
