match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_shotOffTarget,stat_wonTackle,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_penaltyMiss,stat_bigChanceCreated,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist
10438020,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,44.0,29.0,19.0,5.0,29.0,32.0,12.0,1.0,7.0,3.0,1.0,1.0,90.0,55.0,6.5,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438020,home,FC Porto,Wilson Manafá,wilson-manafa,W. Manafá,D,13,177,205,M,,344205,EUR,774921600,D,18,18,False,33.0,28.0,3.0,2.0,10.0,10.0,24.0,2.0,3.0,,,,67.0,49.0,6.6,9.0,0,19.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438020,home,FC Porto,Pepe,pepe,Pepe,D,,188,6226,M,Pepe,5884,EUR,415065600,D,3,3,False,95.0,79.0,10.0,3.0,59.0,63.0,32.0,,5.0,,,,90.0,102.0,6.6,18.0,0,20.0,,,1.0,1.0,3.0,,1.0,,,,,,True,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10438020,home,FC Porto,Iván Marcano,ivan-marcano,I. Marcano,D,,189,542,M,,26056,EUR,551404800,D,5,5,False,85.0,77.0,7.0,5.0,56.0,60.0,26.0,2.0,7.0,,,,90.0,95.0,7.0,8.0,1,22.0,1.0,1.0,4.0,4.0,6.0,,2.0,,3.0,,,,,,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10438020,home,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,,335033,EUR,743126400,D,22,22,False,49.0,42.0,2.0,1.0,28.0,30.0,23.0,2.0,6.0,,,,90.0,70.0,6.5,12.0,0,14.0,4.0,,2.0,6.0,6.0,,1.0,3.0,,,,,,3.0,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,
10438020,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,46,46,False,30.0,26.0,2.0,1.0,13.0,13.0,18.0,1.0,4.0,,,,57.0,38.0,6.9,7.0,1,13.0,1.0,,1.0,,2.0,,1.0,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,
10438020,home,FC Porto,Matheus Uribe,mateus-uribe,M. Uribe,M,8,182,1621,M,,247773,EUR,669513600,M,8,8,False,58.0,44.0,4.0,,27.0,29.0,29.0,1.0,9.0,,,,90.0,69.0,7.1,17.0,3,17.0,,,2.0,2.0,4.0,1.0,1.0,,1.0,,,,,,,,2.0,1.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,
10438020,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,M,11,11,False,37.0,28.0,3.0,1.0,15.0,17.0,23.0,,4.0,,,,90.0,59.0,6.8,16.0,1,13.0,3.0,,2.0,6.0,8.0,2.0,1.0,1.0,,,,,,3.0,5.0,4.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10438020,home,FC Porto,Otávio,otavio,Otávio,M,25,171,6972,M,otavio,244801,EUR,792288000,M,25,25,False,59.0,52.0,7.0,6.0,21.0,21.0,39.0,1.0,4.0,,,,89.0,82.0,6.9,13.0,2,31.0,1.0,,2.0,4.0,7.0,2.0,1.0,2.0,1.0,,,,,,1.0,1.0,2.0,3.0,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,
10438020,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,w_galeno90,845754,EUR,877478400,M,13,13,False,18.0,13.0,,,3.0,5.0,14.0,,6.0,,,,89.0,39.0,7.1,11.0,2,10.0,1.0,,1.0,5.0,5.0,1.0,,,1.0,1.0,,,,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,
