match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_wonTackle,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceMissed,captain,stat_goalAssist,stat_goals
11407489,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,26.0,19.0,13.0,6.0,16.0,18.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,90.0,32.0,6.6,7.0,0.00076752,0,-0.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407489,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,D,29,29,False,53.0,49.0,3.0,2.0,17.0,18.0,32.0,38.0,,4.0,2.0,2.0,2.0,5.0,,,,,,86.0,74.0,6.2,10.0,0.042109,0,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11407489,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,False,54.0,48.0,2.0,1.0,30.0,35.0,18.0,19.0,,2.0,2.0,,3.0,6.0,,1.0,,,,90.0,61.0,6.6,6.0,0.0601551,0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11407489,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,False,59.0,50.0,10.0,5.0,29.0,32.0,21.0,27.0,1.0,4.0,3.0,,3.0,7.0,,1.0,,,,90.0,71.0,6.6,11.0,0.0162462,0,,,,1.0,1.0,2.0,,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,,
11407489,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,48.0,41.0,1.0,,15.0,17.0,26.0,32.0,1.0,1.0,3.0,1.0,2.0,3.0,,2.0,,,,90.0,64.0,6.4,9.0,0.00949362,1,,1.0,,,,1.0,,,,,,2.0,,,1.0,1.0,1.0,0.0304,0.2995,,,,,,,,,,
11407489,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,36.0,31.0,4.0,1.0,6.0,6.0,26.0,35.0,,3.0,2.0,,1.0,1.0,,,,,,90.0,56.0,7.3,11.0,0.152283,4,,5.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,0.2342,,MatteoGuendouzi,1.0,1.0,1.0,3.0,2.0,,,,
11407489,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,937324,EUR,1007424000,M,65,65,False,42.0,40.0,6.0,6.0,20.0,20.0,22.0,30.0,,6.0,5.0,1.0,1.0,5.0,,3.0,,,,75.0,65.0,7.0,11.0,0.0348859,1,,8.0,3.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,3.0,,0.4486,0.8618,,2.0,,,,,1.0,,,
11407489,home,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,794338,EUR,839203200,M,6,6,False,34.0,32.0,2.0,2.0,12.0,12.0,20.0,24.0,,2.0,7.0,,,5.0,,3.0,,,,65.0,48.0,7.9,5.0,0.017411,3,,2.0,,3.0,3.0,1.0,1.0,1.0,,1.0,,,,,1.0,3.0,,0.1904,0.198,kamadadaichi,,,2.0,,,,,,
11407489,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,F,7,7,False,36.0,29.0,1.0,,10.0,11.0,19.0,27.0,1.0,2.0,3.0,,,6.0,,,,,,80.0,49.0,6.9,11.0,0.040225,0,,2.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,F_Andersoon,,,,,1.0,,,,
11407489,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,False,18.0,13.0,,,2.0,2.0,11.0,16.0,2.0,5.0,6.0,,2.0,2.0,,,,,,90.0,36.0,6.5,9.0,0.0528327,3,,,,1.0,,3.0,5.0,1.0,,4.0,1.0,,,,1.0,,,0.5631,0.5621,ciroimmobile17,,,2.0,,1.0,2.0,True,,
