match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,captain,stat_challengeLost,stat_fouls,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_goals,stat_lastManTackle,stat_bigChanceCreated
14035861,home,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185.0,123,M,1141106,EUR,1079568000,G,55,55,False,29.0,15.0,20.0,6.0,0.0,9.0,12.0,6.0,17.0,1.0,7.0,1.0,1.0,3.0,4.0,1.0,90.0,39.0,6.5,15.0,0.00197627,0.4228,0,-0.3398,0.02,-0.01,-0.37,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035861,home,RC Sporting Charleroi,Jeremy Petris,jeremy-petris,J. Petris,D,29,183.0,120,M,910937,EUR,885945600,D,98,98,False,35.0,29.0,2.0,1.0,0.0,9.0,12.0,20.0,23.0,5.0,4.0,,,,,,90.0,54.0,7.1,13.0,0.145448,,0,,0.33,0.08,-0.15,,1.0,1.0,6.0,2.0,7.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14035861,home,RC Sporting Charleroi,Aiham Ousou,aiham-ousou,A. Ousou,D,4,186.0,1246,M,965265,EUR,947376000,D,4,4,False,32.0,28.0,6.0,2.0,0.0,20.0,20.0,8.0,12.0,5.0,3.0,,,,,,90.0,39.0,6.3,4.0,0.00927314,,0,,0.06,0.13,-0.21,,,,,2.0,1.0,,,,1.0,1.0,,,True,1.0,1.0,,,,,,,,,,,,,,,,
14035861,home,RC Sporting Charleroi,Cheick Keita,cheick-keita,C. Keita,D,95,185.0,229,M,1407973,EUR,1049241600,D,95,95,False,26.0,23.0,1.0,1.0,0.0,16.0,17.0,7.0,9.0,7.0,2.0,,,,,,90.0,37.0,6.6,3.0,0.00376432,,1,,-0.14,0.03,-0.11,,,,3.0,,4.0,,,,1.0,1.0,Cheick Keita,,,,,1.0,1.0,0.1863,-0.19,,,,,,,,,,,,
14035861,home,RC Sporting Charleroi,Mardochee Nzita,mardochee-nzita,M. Nzita,D,24,178.0,111,M,990726,EUR,951350400,D,24,24,False,38.0,28.0,9.0,2.0,0.0,8.0,10.0,20.0,28.0,2.0,3.0,,,,,,90.0,67.0,6.5,21.0,0.0923459,,1,,0.19,-0.3,-0.24,,8.0,1.0,2.0,6.0,6.0,,,1.0,1.0,1.0,,,,1.0,3.0,,,0.1406,-0.12,2.0,2.0,1.0,1.0,2.0,1.0,0.0551,,,,,
14035861,home,RC Sporting Charleroi,Yassine Titraoui,yassine-titraoui,Y. Titraoui,M,22,170.0,2454,M,1094538,EUR,1059177600,M,22,22,False,45.0,38.0,3.0,1.0,0.0,14.0,15.0,24.0,30.0,,4.0,,,,,,90.0,66.0,7.7,13.0,0.310155,,2,,0.45,0.46,0.2,,3.0,1.0,1.0,2.0,7.0,1.0,,3.0,4.0,2.0,Yacine Titraoui,,,,,,,0.0592,0.0,1.0,,,1.0,2.0,2.0,0.0178,1.0,1.0,,,
14035861,home,RC Sporting Charleroi,Etienne Camara,etienne-camara,E. Camara,M,5,190.0,290,M,1097542,EUR,1048982400,M,5,5,False,41.0,33.0,4.0,2.0,0.0,18.0,22.0,15.0,19.0,1.0,7.0,,,,,,90.0,51.0,6.0,13.0,0.00913424,,1,,0.07,0.1,-0.05,,1.0,5.0,3.0,13.0,3.0,1.0,,3.0,,,Etienne Camara,,,,7.0,,,0.0571,-0.41,,,,,,,,1.0,1.0,,,
14035861,home,RC Sporting Charleroi,Jakob Napoleon Romsaas,jakob-napoleon-romsaas,J. N. Romsaas,F,8,187.0,202,M,1198306,EUR,1084665600,M,8,8,False,24.0,22.0,1.0,1.0,1.0,8.0,9.0,14.0,15.0,1.0,5.0,,,,,,81.0,35.0,7.1,3.0,0.201767,,3,,0.29,0.16,-0.04,,,1.0,,2.0,4.0,1.0,,,1.0,1.0,Jakob Napoleon Romsaas,,,,,1.0,,0.178,-0.54,,1.0,1.0,,2.0,1.0,,2.0,,,,
14035861,home,RC Sporting Charleroi,Antoine Bernier,antoine-bernier,A. Bernier,M,17,170.0,106,M,834261,EUR,873849600,F,17,17,False,23.0,17.0,1.0,,0.0,3.0,4.0,14.0,19.0,,4.0,,,,,,85.0,36.0,6.4,11.0,0.0366398,,1,,0.02,0.01,0.15,,,1.0,,9.0,3.0,3.0,,1.0,1.0,1.0,,,,,4.0,,,0.0428,0.03,,3.0,2.0,,,,,1.0,,,,
14035861,home,RC Sporting Charleroi,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188.0,1224,M,1029748,EUR,999907200,F,19,19,False,26.0,19.0,,,0.0,6.0,7.0,13.0,19.0,1.0,,,,,,,90.0,35.0,6.5,9.0,0.0480128,,1,,-0.2,-0.45,-0.01,,,4.0,6.0,7.0,7.0,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,0.0782,-0.08,,1.0,,,,,,,,,,
