match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,player_sofascoreId,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,player_lastName,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10408437,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,29.0,20.0,17.0,9.0,14.0,17.0,6.0,12.0,1.0,5.0,1.0,1.0,90.0,35.0,6.3,10.0,0.0,0.0,0.00435581,1.0,0,-0.4799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408437,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,21.0,16.0,3.0,1.0,9.0,11.0,7.0,12.0,2.0,5.0,,,90.0,58.0,7.1,8.0,0.0,0.0,0.00750747,1.0,0,,Arnau Martinez,1.0,2.0,1.0,8.0,10.0,2.0,1.0,1.0,1.0,8.0,6.0,2.0,4.0,,,,,,,,,,,,,,,,,
10408437,home,Girona FC,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,22,22,False,22.0,17.0,7.0,3.0,13.0,15.0,4.0,7.0,7.0,4.0,,,90.0,41.0,6.8,6.0,0.0,0.0,0.00222507,,0,,,,,,2.0,5.0,2.0,,1.0,,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,
10408437,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,False,28.0,24.0,5.0,1.0,20.0,20.0,4.0,8.0,4.0,1.0,,,90.0,39.0,6.8,4.0,0.0,0.0,0.0022244,,0,,,,,1.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,,,True,,,,,,,,,,,,,,,,
10408437,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,False,29.0,19.0,5.0,2.0,7.0,11.0,13.0,22.0,,6.0,,,89.0,48.0,6.8,16.0,0.0,0.0,0.363629,1.0,0,,,1.0,4.0,,2.0,1.0,1.0,2.0,2.0,,,,,,,MGutiérrez,1.0,1.0,1.0,,,,,,,,,,,,
10408437,home,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,18,18,False,31.0,29.0,3.0,2.0,21.0,21.0,8.0,10.0,2.0,3.0,,,90.0,48.0,7.2,3.0,0.0,0.0,0.00378057,,0,,,,,,2.0,6.0,2.0,1.0,1.0,2.0,4.0,1.0,,,,oriolromeu,,1.0,,,1.0,,,,,,,,,,
10408437,home,Girona FC,Yan Couto,couto-yan,Y. Couto,D,2,169,7132,M,1002813,EUR,1023062400,M,20,20,False,29.0,22.0,5.0,2.0,13.0,16.0,10.0,16.0,2.0,13.0,,,90.0,53.0,6.9,19.0,0.0821,0.0,0.213979,3.0,1,,,1.0,3.0,1.0,8.0,4.0,1.0,5.0,,,2.0,2.0,,,,yan.couto,1.0,2.0,1.0,,,3.0,1.0,3.0,,,,,,,
10408437,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,M,8,8,False,22.0,16.0,1.0,,4.0,6.0,12.0,16.0,1.0,3.0,,,72.0,32.0,6.8,8.0,0.2571,0.0,0.0174271,2.0,3,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,viktortsygankov,,1.0,,,,,1.0,2.0,2.0,,,,,,
10408437,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,False,27.0,23.0,1.0,1.0,11.0,14.0,13.0,14.0,,4.0,,,89.0,38.0,6.6,8.0,0.0,0.0,0.107087,2.0,0,,,,1.0,,6.0,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,,,,,,,
10408437,home,Girona FC,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,False,17.0,13.0,,,6.0,7.0,8.0,12.0,,1.0,,,89.0,30.0,6.4,9.0,0.0737,0.0,0.081494,1.0,2,,,,2.0,,3.0,2.0,,1.0,,,,,1.0,,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,,,,,,
10408437,home,Girona FC,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,9,9,False,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,72.0,12.0,10.0,2.0,1.5851,1.6335,0.00114248,,6,,,,,1.0,3.0,1.0,,1.0,,,,,1.0,1.0,,tatycastellanos11,,,,,,,1.0,1.0,,5.0,4.0,1.0,,,
10408437,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,True,10.0,10.0,,,4.0,4.0,6.0,6.0,,2.0,,,18.0,13.0,6.1,,0.3167,0.0,0.00591645,,1,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,
