match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,player_firstName,player_lastName,stat_outfielderBlock,stat_errorLeadToAShot
12437637,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,27.0,24.0,2.0,2.0,0.0,5.0,5.0,22.0,2.0,,,,,,65.0,40.0,6.8,11.0,0.0842947,2,,19.0,,,6.0,2.0,,2.0,2.0,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.1426,,,,,,1.0,,,,,,
12437637,home,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,4,4,True,25.0,24.0,1.0,,0.0,6.0,6.0,20.0,3.0,,,,,,45.0,36.0,6.6,4.0,0.0899797,1,,19.0,1.0,1.0,5.0,2.0,,3.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,0.0188,,,,,,,,,,,,
12437637,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,True,45.0,43.0,5.0,3.0,1.0,20.0,20.0,26.0,3.0,,,,,,45.0,50.0,7.6,5.0,0.439713,0,,23.0,1.0,,2.0,2.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,
12437637,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,9,9,True,9.0,4.0,,,0.0,1.0,3.0,6.0,,,,,,,25.0,10.0,7.3,5.0,0.00250189,1,,3.0,,,3.0,3.0,,,,,,,,,,,,3.0,3.0,,,,0.4027,,1.0,1.0,0.9362,,,,,,,,
12437637,home,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,13.0,9.0,1.0,1.0,0.0,3.0,4.0,9.0,1.0,,,,,,25.0,21.0,6.5,7.0,0.0057064,1,,6.0,,,2.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,0.0686,1.0,,,,,1.0,,,,,,
12437637,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,True,9.0,5.0,1.0,1.0,0.0,4.0,5.0,4.0,,,,,,,16.0,16.0,6.8,5.0,0.00132389,0,,1.0,,,1.0,4.0,,1.0,,,,,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,
12437637,home,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,True,8.0,7.0,1.0,1.0,0.0,7.0,8.0,,1.0,,,,,,16.0,9.0,6.6,1.0,0.00017195,0,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12437637,home,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437637,home,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437637,home,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437637,away,Las Palmas,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,22,185,1502,M,,123865,EUR,609206400,G,1,1,False,31.0,16.0,19.0,4.0,0.0,12.0,16.0,15.0,7.0,1.0,1.0,1.0,,,60.0,39.0,6.6,15.0,0.00092773,0,-0.072,4.0,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12437637,away,Las Palmas,Viti Rozada,viti-rozada,V. Rozada,D,17,171,116,M,,1031499,EUR,874368000,D,18,18,False,24.0,19.0,5.0,3.0,0.0,13.0,16.0,10.0,3.0,,,,,,90.0,55.0,7.0,14.0,0.00483501,0,,6.0,2.0,,6.0,8.0,,,2.0,,1.0,2.0,7.0,7.0,3.0,3.0,,1.0,,,1.0,,,,,,,,,,,,,,
12437637,away,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,,914848,EUR,725846400,D,4,4,False,39.0,32.0,6.0,3.0,0.0,27.0,31.0,8.0,,,,,,,81.0,45.0,6.7,7.0,0.00142938,0,,5.0,,,2.0,,,,,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,
12437637,away,Las Palmas,Scott McKenna,scott-mckenna,S. McKenna,D,26,188,973,M,,358108,EUR,847756800,D,15,15,False,47.0,40.0,7.0,1.0,0.0,30.0,34.0,13.0,4.0,,,,,,90.0,63.0,6.9,8.0,0.00301477,0,,10.0,,,3.0,6.0,,,,,9.0,2.0,2.0,2.0,1.0,,,3.0,4.0,,,,,,,,,,,,,,,1.0,
12437637,away,Las Palmas,Álex Muñoz,alex-munoz,Á. Muñoz,D,3,185,176,M,,273227,EUR,775526400,D,23,23,False,25.0,18.0,2.0,,0.0,9.0,12.0,13.0,,,,,,,90.0,55.0,6.5,11.0,0.00205027,0,,9.0,,,6.0,6.0,2.0,,2.0,,6.0,3.0,2.0,2.0,2.0,2.0,,,3.0,,1.0,,,,,,,,,,,,,,
12437637,away,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,,964985,EUR,825984000,M,20,20,False,37.0,32.0,3.0,3.0,0.0,19.0,22.0,16.0,3.0,,,,,,87.0,50.0,6.7,8.0,0.00358807,0,,13.0,1.0,,3.0,5.0,1.0,,2.0,,,,,,1.0,,,1.0,2.0,,2.0,,,1.0,,,,True,,,,,,,
12437637,away,Las Palmas,Dário Essugo,dario-essugo,D. Essugo,M,14,178,9115,M,,1110006,EUR,1110758400,M,29,29,False,41.0,33.0,2.0,2.0,0.0,22.0,25.0,16.0,4.0,,,,,,90.0,64.0,7.4,12.0,0.004613,0,,11.0,,,1.0,12.0,,,2.0,,3.0,3.0,6.0,5.0,3.0,,,,4.0,,1.0,,,1.0,,,,,,,,,,2.0,2.0
12437637,away,Las Palmas,José Campaña,jose-campana,J. Campaña,M,20,179,241,M,,96373,EUR,738806400,M,8,8,False,36.0,34.0,6.0,5.0,0.0,24.0,25.0,12.0,2.0,,,,,,64.0,49.0,6.9,5.0,0.0115058,0,,11.0,1.0,1.0,2.0,3.0,,2.0,,,2.0,3.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,
12437637,away,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175,945,M,,188407,EUR,805248000,F,19,19,False,19.0,12.0,2.0,1.0,0.0,8.0,12.0,9.0,6.0,,,,,,64.0,29.0,6.9,9.0,0.00624861,0,,4.0,2.0,,5.0,6.0,1.0,,,,,,3.0,2.0,,3.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,
12437637,away,Las Palmas,Fábio Silva,fabio-silva,F. Silva,F,21,185,5306,M,fabio.silva,954076,EUR,1027036800,F,37,37,False,24.0,10.0,2.0,1.0,0.0,5.0,10.0,14.0,2.0,,,,,,87.0,36.0,6.6,19.0,0.00208863,1,,5.0,,,7.0,7.0,,,4.0,,2.0,,,,2.0,1.0,,3.0,4.0,,2.0,,0.0217,1.0,1.0,,0.1581,,,,,,,,
12437637,away,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,,1012444,EUR,1064880000,F,10,10,False,25.0,19.0,1.0,,0.0,10.0,10.0,17.0,5.0,,,,,,90.0,39.0,6.4,15.0,0.00705444,0,,9.0,2.0,,7.0,3.0,2.0,,4.0,,,,2.0,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,
12437637,away,Las Palmas,Dinko Horkaš,dinko-horkas,D. Horkaš,G,1,189,377,M,,855922,EUR,921024000,G,13,13,True,14.0,10.0,6.0,2.0,0.0,10.0,11.0,3.0,4.0,,,,,,30.0,16.0,6.5,4.0,0.00012077,0,-0.0638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437637,away,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,,353154,EUR,793929600,M,5,5,True,19.0,14.0,6.0,3.0,0.0,7.0,8.0,11.0,2.0,,,,,,26.0,26.0,6.6,6.0,0.00462708,0,,7.0,,,3.0,5.0,1.0,,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,
12437637,away,Las Palmas,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188,1008,M,,367228,EUR,833846400,F,16,16,True,6.0,3.0,,,0.0,1.0,2.0,4.0,,,,,,,26.0,6.0,6.5,3.0,0.00020077,0,,2.0,,,2.0,2.0,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,
12437637,away,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,,979146,EUR,993945600,D,3,3,True,16.0,16.0,2.0,2.0,0.0,9.0,9.0,7.0,,,,,,,9.0,19.0,6.6,,0.00253637,0,,7.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437637,away,Las Palmas,Manuel Fuster,manuel-fuster,M. Fuster,M,14,169,223,M,,916654,EUR,877478400,M,14,14,True,7.0,6.0,1.0,1.0,0.0,4.0,4.0,3.0,3.0,,,,,,13.0,10.0,6.5,3.0,0.0013148,0,,2.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12437637,away,Las Palmas,Jaime Mata,jaime-mata,J. Mata,F,17,185,448,M,,351140,EUR,593654400,F,17,17,True,,,,,0.0,,,,,,,,,,13.0,1.0,6.5,,,0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12437637,away,Las Palmas,Juanma Herzog,juanma-herzog,J. Herzog,D,15,186,242,M,,1513451,EUR,1084406400,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437637,away,Las Palmas,Fabio González,fabio-gonzalez,F. González,M,,176,37,M,,894477,EUR,855705600,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437637,away,Las Palmas,Iván Gil,ivan-gil,I. Gil,M,8,168,109,M,,1010525,EUR,948153600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437637,away,Las Palmas,Benito Ramírez,benito-ramirez,B. Ramírez,M,21,180,82,M,,868223,EUR,805420800,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437637,away,Las Palmas,Pejiño,pejino,Pejiño,F,24,177,111,M,,925220,EUR,838598400,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437637,away,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182,195,M,,841854,EUR,805161600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
